TimeStamp,Events,UV,Fluorescence,TimeStampAdjusted,Fluorescence_Corrected,Fluorescence_Corrected_Z
100051.17,,901.363,938.238,100.05117,-4.498626024204932,-0.16296753920840215
100117.828,,902.129,940.061,100.11782799999999,-3.98597878153355,-0.14439665362227735
100184.48,,902.305,940.092,100.18448,-3.578347276245262,-0.1296300121271212
100251.144,,901.698,939.508,100.251144,-3.3148708076623414,-0.12008545410474217
100317.8,,906.355,939.395,100.3178,-3.137662113211604,-0.11366598645606753
100384.456,,903.062,941.802,100.384456,-2.912072305738395,-0.10549389041171918
100451.118,,902.266,938.243,100.45111800000001,-2.487563719856399,-0.09011586879657968
100517.776,,900.734,937.547,100.517776,-1.7863108168462771,-0.0647126551542373
100584.432,,901.37,942.213,100.584432,-0.8841183140972292,-0.03203031074542876
100651.089,,898.245,940.531,100.65108900000001,-0.02434651030120706,-0.0008846759512763893
100717.745,,903.078,945.205,100.717745,0.46984705381210284,0.017017716517906477
100784.403,,896.889,947.911,100.78440300000001,0.35841606300474305,0.012981076878046918
100851.067,,905.436,944.805,100.851067,-0.360851723646539,-0.013074734330614148
100917.724,,896.76,939.179,100.917724,-1.4123119075300636,-0.0511643701423952
100984.382,,893.199,939.006,100.984382,-2.370872787425087,-0.08588868531690719
101051.038,,890.011,934.469,101.051038,-2.899104539988515,-0.10502412704618586
101117.698,,890.42,938.9,101.117698,-2.9576223502541095,-0.10714396202965329
101184.356,,885.337,937.24,101.184356,-2.8695663626181296,-0.10395409278732665
101251.012,,900.336,943.247,101.251012,-3.196147316886642,-0.11578464025057661
101317.673,,899.017,941.032,101.317673,-4.4709996528470715,-0.16196676101446675
101384.33,,901.947,937.752,101.38433,-6.910655934651422,-0.2503444482575868
101450.984,,900.415,934.05,101.45098399999999,-10.227689289359834,-0.3705055293835741
101517.647,,889.714,928.066,101.517647,-13.612569632000724,-0.4931243993073546
101584.301,,887.099,930.164,101.58430100000001,-15.872046078683407,-0.5749749879445503
101650.959,,895.104,927.986,101.650959,-15.681458375042334,-0.5680708594448102
101717.619,,887.95,924.532,101.717619,-11.92450649782576,-0.4319735245585484
101784.278,,892.783,933.618,101.784278,-4.08023132763356,-0.14781099608650913
101850.935,,896.646,942.25,101.85093499999999,7.461998170655672,0.2703116535244762
101917.592,,890.126,963.079,101.917592,21.331884865362905,0.7727547712475039
101984.249,,897.085,982.226,101.98424899999999,35.45561663323205,1.2843935451994157
102050.906,,897.408,997.914,102.050906,47.61702204399423,1.7249461311703445
102117.57,,901.114,1001.81,102.11757,56.07981651071786,2.0315148097834443
102184.228,,894.737,1006.459,102.184228,60.01591571771758,2.174101840287937
102250.886,,897.994,1001.411,102.250886,59.600885374294215,2.159067172428763
102317.54,,900.433,996.168,102.31754,55.798027220406,2.0213068612484872
102384.204,,897.663,988.017,102.384204,49.957673716269994,1.8097373302340423
102450.857,,896.866,983.943,102.450857,43.39393032013192,1.5719626628210752
102517.514,,899.94,977.645,102.51751399999999,37.07701928548975,1.3431296128844978
102584.174,,896.5,974.259,102.584174,31.50576456069537,1.1413083107232458
102650.836,,897.103,968.736,102.650836,26.742944983924975,0.968772949045203
102717.489,,896.947,965.006,102.717489,22.553040671091278,0.816991710146931
102784.148,,897.665,962.208,102.784148,18.584072299711973,0.6732139788248079
102850.804,,896.419,958.836,102.85080400000001,14.551935789865322,0.5271479522100921
102917.463,,896.654,955.53,102.917463,10.387115509740951,0.37627539410186217
102984.122,,892.321,946.012,102.984122,6.298794901902072,0.22817407231977896
103050.779,,887.426,947.783,103.05077899999999,2.734515417670001,0.09905638477751684
103117.439,,892.193,942.137,103.117439,0.2573351810534922,0.009319374761247338
103184.101,,893.634,939.844,103.184101,-0.6216815407635345,-0.02252341616861359
103250.756,,893.777,940.975,103.250756,0.3742563073831042,0.01355489712230281
103317.414,,893.808,941.16,103.317414,3.134382599643352,0.11354176003746612
103384.075,,890.875,949.084,103.384075,7.103161953111063,0.25731264409753885
103450.731,,893.454,954.834,103.450731,11.371203040967181,0.4119244241325362
103517.392,,898.863,957.924,103.517392,14.905565427991295,0.5399583508680049
103584.049,,903.135,964.889,103.584049,16.842358517986256,0.6101195843330794
103650.706,,892.176,958.915,103.650706,16.731644714384476,0.6061089251344083
103717.362,,894.072,958.614,103.717362,14.641614292113097,0.530396597801357
103784.019,,896.197,953.7,103.784019,11.087530856433942,0.40164826687578137
103850.682,,888.387,945.198,103.850682,6.819599179709863,0.2470404503100975
103917.341,,888.121,939.995,103.917341,2.552106479555719,0.09244853587550235
103983.995,,885.768,942.321,103.983995,-1.2552159084051617,-0.045473494267233926
104050.658,,891.226,938.359,104.050658,-4.470292994568327,-0.1619411619885661
104117.31,,891.899,934.841,104.11731,-7.212996864523167,-0.2612968895257629
104183.973,,890.215,934.914,104.183973,-9.711663559730312,-0.35181225653086245
104250.627,,893.039,930.574,104.250627,-12.174965521294453,-0.4410465195572384
104317.286,,892.797,926.313,104.317286,-14.722115934157086,-0.5333182318587218
104383.945,,890.145,924.306,104.38394500000001,-17.377450775742062,-0.6295089755735679
104450.606,,893.111,923.271,104.450606,-20.10201756268534,-0.7282076788152304
104517.263,,893.091,917.525,104.517263,-22.826879681181484,-0.8269170805802083
104583.919,,896.126,915.245,104.583919,-25.472813888227005,-0.9227672819221754
104650.575,,885.248,917.947,104.650575,-27.949958269602494,-1.0125029930656075
104717.239,,891.965,910.881,104.717239,-30.13708053957957,-1.091732517888481
104783.892,,891.798,910.076,104.78389200000001,-31.86646372492125,-1.1543802307722808
104850.553,,887.346,910.043,104.850553,-32.94454294208763,-1.1934341534861685
104917.211,,891.045,908.16,104.917211,-33.20593145645854,-1.2029030743929001
104983.869,,889.405,907.086,104.98386900000001,-32.5791501978636,-1.180197630820749
105050.528,,889.709,911.539,105.050528,-31.140119920437193,-1.1280680875156932
105117.188,,887.122,912.073,105.117188,-29.12470610692247,-1.0550587816537487
105183.845,,892.287,913.773,105.183845,-26.883008150546324,-0.973852227124015
105250.498,,890.99,920.841,105.25049800000001,-24.782715946800828,-0.8977681619685332
105317.159,,891.131,922.196,105.317159,-23.092233600585555,-0.8365296501346722
105383.82,,893.511,918.074,105.38382,-21.90455929672373,-0.7935055942640803
