TimeStamp,Name,State
392176.761,Input1,0
392272.509,Input1,1
398010.310,Input1,0
398514.084,Input1,1
399616.841,Input1,0
400607.712,Input1,1
608255.946,Input1,0
608352.524,Input1,1
613941.359,Input1,0
614436.336,Input1,1
617444.300,Input1,0
618434.832,Input1,1
851767.968,Input1,0
851864.641,Input1,1
857506.494,Input1,0
858018.054,Input1,1
861391.542,Input1,0
862385.529,Input1,1
1037776.743,Input1,0
1037887.665,Input1,1
1048517.135,Input1,0
1049028.312,Input1,1
1049875.921,Input1,0
1050882.776,Input1,1
1577338.562,Input1,0
1577434.124,Input1,1
1598099.982,Input1,0
1598595.069,Input1,1
1599698.660,Input1,0
1600705.385,Input1,1
1848970.150,Input1,0
1849065.208,Input1,1
1859693.890,Input1,0
1860189.528,Input1,1
1861052.620,Input1,0
1862043.860,Input1,1
2028531.686,Input1,0
2028642.725,Input1,1
2039287.896,Input1,0
2039799.283,Input1,1
2040646.532,Input1,0
2041637.381,Input1,1
2151924.364,Input1,0
2152035.992,Input1,1
2172670.291,Input1,0
2173165.950,Input1,1
2174140.860,Input1,0
2175146.790,Input1,1
2671255.457,Input1,0
2671351.230,Input1,1
2677041.246,Input1,0
2677537.614,Input1,1
2678399.998,Input1,0
2679390.456,Input1,1
2822180.102,Input1,0
2822276.775,Input1,1
2832985.276,Input1,0
2833480.050,Input1,1
2834327.394,Input1,0
2835334.455,Input1,1
3000898.918,Input1,0
3001010.630,Input1,1
3011575.623,Input1,0
3012086.465,Input1,1
3012933.655,Input1,0
3013926.287,Input1,1
3153716.752,Input1,0
3153828.383,Input1,1
3174526.740,Input1,0
3175022.705,Input1,1
3175885.005,Input1,0
3176875.891,Input1,1
3319985.831,Input1,0
3320097.538,Input1,1
3340715.231,Input1,0
3341211.018,Input1,1
3351423.803,Input1,0
3352431.162,Input1,1
3438498.548,Input1,0
3438594.300,Input1,1
3444204.537,Input1,0
3444700.008,Input1,1
3445546.201,Input1,0
3446553.641,Input1,1
3521225.446,Input1,0
3521321.126,Input1,1
3542082.892,Input1,0
3542594.239,Input1,1
3544256.294,Input1,0
3545263.848,Input1,1
4025717.587,Input1,0
4025813.266,Input1,1
4031422.836,Input1,0
4031918.016,Input1,1
4032781.586,Input1,0
4033772.213,Input1,1
4185471.814,Input1,0
4185568.493,Input1,1
4196276.124,Input1,0
4196787.524,Input1,1
4197642.070,Input1,0
4198632.453,Input1,1
4299420.193,Input1,0
4299531.871,Input1,1
4320165.099,Input1,0
4320660.608,Input1,1
4322578.724,Input1,0
4323586.226,Input1,1
4476437.021,Input1,0
4476532.702,Input1,1
4482190.024,Input1,0
4482695.196,Input1,1
4494235.712,Input1,0
4495242.270,Input1,1
4581707.998,Input1,0
4581803.627,Input1,1
4602385.259,Input1,0
4602880.896,Input1,1
4603743.771,Input1,0
4604735.572,Input1,1
4702118.742,Input1,0
4702230.355,Input1,1
4707952.631,Input1,0
4708447.767,Input1,1
4709311.088,Input1,0
4710301.941,Input1,1
4787211.001,Input1,0
4787325.050,Input1,1
4792934.575,Input1,0
4793446.662,Input1,1
4794293.482,Input1,0
4795299.706,Input1,1
4907349.437,Input1,0
4907445.396,Input1,1
4913135.357,Input1,0
4913630.773,Input1,1
4915804.677,Input1,0
4916811.099,Input1,1
