TimeStamp,Name,State
370235.276,Input1,0
370329.961,Input1,1
1225949.115,Input1,0
1226444.285,Input1,1
1386177.644,Input1,0
1386273.325,Input1,1
1605508.123,Input1,0
1605604.101,Input1,1
1615337.313,Input1,0
1615832.241,Input1,1
1734361.159,Input1,0
1734472.780,Input1,1
2155521.344,Input1,0
2155617.861,Input1,1
2240474.994,Input1,0
2240986.655,Input1,1
2454212.449,Input1,0
2454308.128,Input1,1
2490890.636,Input1,0
2491386.003,Input1,1
2628494.020,Input1,0
2628590.066,Input1,1
2845081.943,Input1,0
2845577.862,Input1,1
2948736.234,Input1,0
2948831.021,Input1,1
3191509.381,Input1,0
3191605.213,Input1,1
3258441.717,Input1,0
3258937.014,Input1,1
3413259.086,Input1,0
3413370.156,Input1,1
3457339.739,Input1,0
3457851.402,Input1,1
