TimeStamp,Name,State
241672.192,Input1,0
241784.240,Input1,1
339791.256,Input1,0
340303.693,Input1,1
449577.945,Input1,0
449689.744,Input1,1
499208.557,Input1,0
499704.725,Input1,1
595042.380,Input1,0
595137.607,Input1,1
626511.151,Input1,0
627008.605,Input1,1
779160.605,Input1,0
779257.282,Input1,1
851689.404,Input1,0
852199.698,Input1,1
971555.201,Input1,0
971650.884,Input1,1
1021516.587,Input1,0
1022011.600,Input1,1
1192111.221,Input1,0
1192208.318,Input1,1
1235221.264,Input1,0
1235732.175,Input1,1
1426628.533,Input1,0
1426730.577,Input1,1
1524002.013,Input1,0
1524503.723,Input1,1
1653186.640,Input1,0
1653283.316,Input1,1
1713371.151,Input1,0
1713866.968,Input1,1
1795807.852,Input1,0
1795920.423,Input1,1
1899787.495,Input1,0
1900299.492,Input1,1
1988831.505,Input1,0
1988944.357,Input1,1
2066237.970,Input1,0
2066733.513,Input1,1
2390117.997,Input1,0
2390215.674,Input1,1
2401850.036,Input1,0
2402362.341,Input1,1
2565450.018,Input1,0
2565561.628,Input1,1
2572194.580,Input1,0
2572690.239,Input1,1
2739935.565,Input1,0
2740032.128,Input1,1
2746888.823,Input1,0
2747382.896,Input1,1
3010633.850,Input1,0
3010728.878,Input1,1
3017745.789,Input1,0
3018241.200,Input1,1
3208655.236,Input1,0
3208750.917,Input1,1
3460187.287,Input1,0
3460283.911,Input1,1
