Item1,Item2,Item3,Item4,Item5
42998.029043199997,True,613.535767,140.912643,False
42998.522483199995,False,NaN,NaN,False
42999.032998399998,False,NaN,NaN,False
42999.526771199999,False,NaN,NaN,False
43000.023283199997,False,NaN,NaN,False
43000.518451199998,False,NaN,NaN,False
43001.030924799998,False,NaN,NaN,False
43001.528076800001,False,NaN,NaN,False
43002.0214528,False,NaN,NaN,False
43002.280371199995,False,NaN,NaN,False
43002.3150848,False,54.8775253,523.193909,False
43002.348812799995,False,98.7690659,360.783722,False
43002.381977599995,False,100.013306,356.334534,False
43002.412697599997,False,104.209389,367.800232,False
43002.445939199999,False,103.916855,362.47348,False
43002.491750399997,False,97.5869904,378.059174,False
43002.524761599998,False,90.2125092,373.507477,False
43002.556863999998,False,86.1280289,374.043976,False
43002.588211199996,False,86.1798706,379.645233,False
43002.619776,False,87.5627899,381.674652,False
43002.652275199995,False,88.1616135,385.283722,False
43002.6843008,False,87.0947571,388.124115,False
43002.715955200001,False,82.8976669,393.182129,False
43002.763379199998,False,82.6291962,397.985657,False
43002.796787200001,False,81.8964386,401.092987,False
43002.829030399997,False,80.5220871,405.536896,False
43002.861171199998,False,80.9190903,403.868011,False
43002.892326399997,False,81.1933365,402.34079,False
43002.925644800001,False,79.2893829,405.372009,False
43002.955558399997,False,77.2902527,408.696289,False
43002.988748799995,False,75.7171631,413.001617,False
43003.036441600001,False,74.5291901,421.365723,False
43003.0680192,False,74.1685791,412.749542,False
43003.099929600001,False,74.8099747,403.410583,False
43003.132492799996,False,76.9796143,392.92041,False
43003.165465599996,False,77.0977325,376.244659,False
43003.196748800001,False,80.9581375,383.50592,False
43003.227916799995,False,83.0971222,387.944366,False
43003.275430399997,False,82.0713959,391.863617,False
43003.308121599999,False,81.4495087,397.607269,False
43003.341119999997,False,77.1758423,384.504242,False
43003.373849600001,False,79.8148499,387.736359,False
43003.406438400001,False,82.0737686,394.681061,False
43003.436147199995,False,82.2898254,404.190063,False
43003.470003199996,False,80.486618,409.452118,False
43003.504627199996,False,82.5850067,419.110901,False
43003.547008000001,False,87.2415161,435.61026,False
43003.579315199997,False,89.7217941,451.034149,False
43003.612607999996,False,91.3668365,461.768555,False
43003.644915199999,False,90.6119766,463.492004,False
43003.676108799998,False,90.2499313,463.333221,False
43003.707801600001,False,90.2793808,463.865051,False
43003.741503999998,False,90.5147095,464.320618,False
43003.773107199995,False,90.3273773,464.413055,False
43003.8195968,False,89.8466263,465.070129,False
43003.856204799995,False,89.4686966,466.132477,False
43003.887577599999,False,89.2612457,466.524567,False
43003.919065599999,False,89.3802948,466.879303,False
43003.949235200002,False,89.422142,466.570221,False
43003.980966399999,False,89.4896088,467.094177,False
43004.015705599995,False,89.2399063,467.825836,False
43004.058995200001,False,89.0172958,468.553009,False
43004.092556799995,False,88.5538254,468.442169,False
43004.125299200001,False,88.4707947,468.795135,False
43004.157004799999,False,88.5396805,468.611328,False
43004.188377599996,False,88.4258728,468.62674,False
43004.222911999997,False,88.2890549,468.322357,False
43004.253900799995,False,88.3891678,469.057831,False
43004.284736000001,False,88.2733002,469.461334,False
43004.330752000002,False,88.209343,469.231934,False
43004.3641728,False,88.334053,469.069427,False
43004.396249599995,False,88.3041229,469.309082,False
43004.429516799995,False,88.2040863,469.2948,False
43004.461555199996,False,88.2869263,469.097351,False
43004.494207999996,False,88.2160568,468.930145,False
43004.524620799995,False,88.1733475,469.201019,False
43004.556633599997,False,88.3007431,469.722961,False
43004.602879999999,False,88.2272491,469.725037,False
43004.636953599998,False,88.1094666,469.456268,False
43004.670015999996,False,88.1916199,469.208374,False
43004.699968000001,False,88.1948013,469.419952,False
43004.734796799996,False,88.2182693,469.217743,False
43004.764172800002,False,88.1844711,469.204407,False
43004.796825599995,False,88.1937256,469.273712,False
43004.8287872,False,88.0679703,469.016632,False
43004.875430399996,False,88.3112106,469.483673,False
43004.908671999998,False,88.225502,469.728058,False
43004.942412799996,False,88.1937103,469.577484,False
