Time,536
6/6/2024 13:00,0.717
6/6/2024 14:00,5.5
6/6/2024 15:00,0.0244
6/6/2024 16:00,27.4
6/6/2024 17:00,0.261
6/6/2024 18:00,1.65
6/6/2024 19:00,38
6/6/2024 20:00,53.8
6/6/2024 21:00,48.6
6/6/2024 22:00,46.5
6/6/2024 23:00,20.4
6/7/2024 0:00,0.0511
6/7/2024 1:00,24.1
6/7/2024 2:00,0.0411
6/7/2024 3:00,2.7
6/7/2024 4:00,0.0585
6/7/2024 5:00,0.602
6/7/2024 6:00,0.166
6/7/2024 7:00,0.684
6/7/2024 8:00,0.309
6/7/2024 9:00,0.0244
6/7/2024 10:00,0.79
6/7/2024 11:00,0.18
6/7/2024 12:00,0.156
6/7/2024 13:00,2.63
6/7/2024 14:00,0.0244
6/7/2024 15:00,3.8
6/7/2024 16:00,12.9
6/7/2024 17:00,0.226
6/7/2024 18:00,0.931
6/7/2024 19:00,0.0765
6/7/2024 20:00,0.252
6/7/2024 21:00,5.39
6/7/2024 22:00,7.24
6/7/2024 23:00,6.78
6/8/2024 0:00,0.0558
6/8/2024 1:00,2.85
6/8/2024 2:00,0.0244
6/8/2024 3:00,0.382
6/8/2024 4:00,29.4
6/8/2024 5:00,0.262
6/8/2024 6:00,0.491
6/8/2024 7:00,0.0606
6/8/2024 8:00,0.0764
6/8/2024 9:00,0.0461
6/8/2024 10:00,6.2
6/8/2024 11:00,0.0244
6/8/2024 12:00,5.92
6/8/2024 13:00,4.19
6/8/2024 14:00,0.542
6/8/2024 15:00,26.5
6/8/2024 16:00,16.2
6/8/2024 17:00,0.0244
6/8/2024 18:00,21.6
6/8/2024 19:00,10.3
6/8/2024 20:00,40.5
6/8/2024 21:00,42.3
6/8/2024 22:00,8.99
6/8/2024 23:00,0.0244
6/9/2024 0:00,21.1
6/9/2024 1:00,5.08
6/9/2024 2:00,0.586
6/9/2024 3:00,11.6
6/9/2024 4:00,1.38
6/9/2024 5:00,3.18
6/9/2024 6:00,0.0244
6/9/2024 7:00,2.05
6/9/2024 8:00,0.0244
6/9/2024 9:00,2.87
6/9/2024 10:00,0.0416
6/9/2024 11:00,2.27
6/9/2024 12:00,0.0552
6/9/2024 13:00,20.9
6/9/2024 14:00,15
6/9/2024 15:00,0.163
6/9/2024 16:00,5.36
6/9/2024 17:00,31.4
6/9/2024 18:00,16.9
6/9/2024 19:00,24.2
6/9/2024 20:00,35.1
6/9/2024 21:00,39.4
6/9/2024 22:00,39.2
6/9/2024 23:00,43.5
6/10/2024 0:00,44.2
6/10/2024 1:00,42.6
6/10/2024 2:00,33.4
6/10/2024 3:00,0.07
6/10/2024 4:00,0.0244
6/10/2024 5:00,10.9
6/10/2024 6:00,31.8
6/10/2024 7:00,0.0244
6/10/2024 8:00,0.0244
6/10/2024 9:00,0.0244
6/10/2024 10:00,3.12
6/10/2024 11:00,26.2
6/10/2024 12:00,0.344
6/10/2024 13:00,0.149
6/10/2024 14:00,1.13
6/10/2024 15:00,40.8
6/10/2024 16:00,43.4
6/10/2024 17:00,41.9
6/10/2024 18:00,34.4
6/10/2024 19:00,39.1
6/10/2024 20:00,41.3
6/10/2024 21:00,26.1
6/10/2024 22:00,22.8
6/10/2024 23:00,33.2
6/11/2024 0:00,38.2
6/11/2024 1:00,34.3
6/11/2024 2:00,25.1
6/11/2024 3:00,19.4
6/11/2024 4:00,0.0244
6/11/2024 5:00,0.0244
6/11/2024 6:00,3.86
6/11/2024 7:00,19.6
6/11/2024 8:00,0.0244
6/11/2024 9:00,2.35
6/11/2024 10:00,0.0244
6/11/2024 11:00,0.0244
6/11/2024 12:00,6.85
6/11/2024 13:00,29.3
6/11/2024 14:00,17.6
6/11/2024 15:00,31.6
6/11/2024 16:00,30.5
6/11/2024 17:00,43.4
6/11/2024 18:00,35.3
6/11/2024 19:00,36
6/11/2024 20:00,30.7
6/11/2024 21:00,25.7
6/11/2024 22:00,5.93
6/11/2024 23:00,0.0244
6/12/2024 0:00,0.0244
6/12/2024 1:00,0.0244
6/12/2024 2:00,0.0349
6/12/2024 3:00,3.09
6/12/2024 4:00,0.906
6/12/2024 5:00,7.6
6/12/2024 6:00,0.0244
6/12/2024 7:00,6.12
6/12/2024 8:00,0.0244
6/12/2024 9:00,11.1
6/12/2024 10:00,0.183
6/12/2024 11:00,9.69
6/12/2024 12:00,25.8
6/12/2024 13:00,30.7
6/12/2024 14:00,27.2
6/12/2024 15:00,16.1
6/12/2024 16:00,2.9
6/12/2024 17:00,2.41
6/12/2024 18:00,0.236
6/12/2024 19:00,0.0244
6/12/2024 20:00,0.0244
6/12/2024 21:00,1.15
6/12/2024 22:00,0.954
6/12/2024 23:00,21.6
6/13/2024 0:00,23.9
6/13/2024 1:00,14.8
6/13/2024 2:00,11.3
6/13/2024 3:00,0.0244
6/13/2024 4:00,0.0244
6/13/2024 5:00,0.0244
6/13/2024 6:00,0.0244
6/13/2024 7:00,0.0244
6/13/2024 8:00,0.399
6/13/2024 9:00,
6/13/2024 10:00,
6/13/2024 11:00,
6/13/2024 12:00,
