,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Time
0,3/15/2024 16:21,1.17.0,FR1,11,4.14,,1,Left,Left,1,0,0,0,,,1.28,3/15/2024 16:21
1,3/15/2024 16:49,1.17.0,FR1,11,4.13,2,1,Pellet,Left,1,0,1,0,Timed_out,,,3/15/2024 16:49
2,3/15/2024 16:53,1.17.0,FR1,11,4.13,,1,Left,Left,2,0,1,0,,,0.07,3/15/2024 16:53
3,3/15/2024 16:54,1.17.0,FR1,11,4.14,2,1,Pellet,Left,2,0,2,0,35.67,281,,3/15/2024 16:54
4,3/15/2024 16:54,1.17.0,FR1,11,4.14,,1,Right,Left,2,1,2,0,,,0.3,3/15/2024 16:54
5,3/15/2024 17:00,1.17.0,FR1,11,4.14,,1,Right,Left,2,2,2,0,,,0.01,3/15/2024 17:00
6,3/15/2024 17:00,1.17.0,FR1,11,4.13,,1,Right,Left,2,3,2,0,,,0,3/15/2024 17:00
7,3/15/2024 17:00,1.17.0,FR1,11,4.14,,1,Left,Left,3,3,2,0,,,0.26,3/15/2024 17:00
8,3/15/2024 17:00,1.17.0,FR1,11,4.14,,1,LeftDuringDispense,Left,3,3,2,0,,,0.16,3/15/2024 17:00
9,3/15/2024 17:07,1.17.0,FR1,11,4.14,2,1,Pellet,Left,3,3,3,0,Timed_out,831,,3/15/2024 17:07
10,3/15/2024 17:10,1.17.0,FR1,11,4.14,,1,Right,Left,3,4,3,0,,,0.06,3/15/2024 17:10
11,3/15/2024 17:13,1.17.0,FR1,11,4.14,,1,Left,Left,4,4,3,0,,,0.2,3/15/2024 17:13
12,3/15/2024 17:14,1.17.0,FR1,11,4.14,1,1,Pellet,Left,4,4,4,0,Timed_out,410,,3/15/2024 17:14
13,3/15/2024 17:19,1.17.0,FR1,11,4.14,,1,Right,Left,4,5,4,0,,,0.47,3/15/2024 17:19
14,3/15/2024 17:19,1.17.0,FR1,11,4.13,,1,Right,Left,4,6,4,0,,,0.27,3/15/2024 17:19
15,3/15/2024 17:20,1.17.0,FR1,11,4.13,,1,Left,Left,5,6,4,0,,,0.02,3/15/2024 17:20
