,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Time
0,4/12/2024 15:57,1.16.3,FR1,11,4.07,,1,Right,Left,0,1,0,0,,,0.5,4/12/2024 15:57
1,4/12/2024 15:58,1.16.3,FR1,11,4.06,,1,Left,Left,1,1,0,0,,,0.18,4/12/2024 15:58
2,4/12/2024 15:58,1.16.3,FR1,11,4.07,,1,RightWithPellet,Left,1,2,0,0,,,0.26,4/12/2024 15:58
3,4/12/2024 15:59,1.16.3,FR1,11,4.06,,1,LeftWithPellet,Left,2,2,0,0,,,0.06,4/12/2024 15:59
4,4/12/2024 16:00,1.16.3,FR1,11,4.07,,1,LeftWithPellet,Left,3,2,0,0,,,0.08,4/12/2024 16:00
5,4/12/2024 16:00,1.16.3,FR1,11,4.06,,1,LeftWithPellet,Left,4,2,0,0,,,0.24,4/12/2024 16:00
6,4/12/2024 16:03,1.16.3,FR1,11,4.07,,1,RightWithPellet,Left,4,3,0,0,,,0.18,4/12/2024 16:03
7,4/12/2024 16:03,1.16.3,FR1,11,4.07,,1,RightWithPellet,Left,4,4,0,0,,,0.01,4/12/2024 16:03
8,4/12/2024 16:05,1.16.3,FR1,11,4.07,,1,RightWithPellet,Left,4,5,0,0,,,0.13,4/12/2024 16:05
9,4/12/2024 16:06,1.16.3,FR1,11,4.07,,1,RightWithPellet,Left,4,6,0,0,,,0.2,4/12/2024 16:06
10,4/12/2024 16:07,1.16.3,FR1,11,4.07,,1,RightWithPellet,Left,4,7,0,0,,,0.23,4/12/2024 16:07
11,4/12/2024 16:07,1.16.3,FR1,11,4.07,,1,LeftWithPellet,Left,5,7,0,0,,,0.12,4/12/2024 16:07
12,4/12/2024 16:09,1.16.3,FR1,11,4.06,,1,RightWithPellet,Left,5,8,0,0,,,0.15,4/12/2024 16:09
13,4/12/2024 16:15,1.16.3,FR1,11,4.06,,1,LeftWithPellet,Left,6,8,0,0,,,0.41,4/12/2024 16:15
14,4/12/2024 16:17,1.16.3,FR1,11,4.07,,1,RightWithPellet,Left,6,9,0,0,,,0.17,4/12/2024 16:17
15,4/12/2024 16:18,1.16.3,FR1,11,4.07,,1,RightWithPellet,Left,6,10,0,0,,,0.89,4/12/2024 16:18
16,4/12/2024 16:19,1.16.3,FR1,11,4.06,,1,RightWithPellet,Left,6,11,0,0,,,0.11,4/12/2024 16:19
17,4/12/2024 16:19,1.16.3,FR1,11,4.07,,1,RightWithPellet,Left,6,12,0,0,,,0.21,4/12/2024 16:19
18,4/12/2024 16:22,1.16.3,FR1,11,4.06,,1,RightWithPellet,Left,6,13,0,0,,,0.19,4/12/2024 16:22
19,4/12/2024 16:23,1.16.3,FR1,11,4.06,,1,LeftWithPellet,Left,7,13,0,0,,,0.19,4/12/2024 16:23
20,4/12/2024 16:27,1.16.3,FR1,11,4.07,,1,RightWithPellet,Left,7,14,0,0,,,0.05,4/12/2024 16:27
21,4/12/2024 16:32,1.16.3,FR1,11,4.06,,1,LeftWithPellet,Left,8,14,0,0,,,0.04,4/12/2024 16:32
22,4/12/2024 16:35,1.16.3,FR1,11,4.07,,1,RightWithPellet,Left,8,15,0,0,,,0.21,4/12/2024 16:35
23,4/12/2024 16:35,1.16.3,FR1,11,4.07,,1,RightWithPellet,Left,8,16,0,0,,,0.02,4/12/2024 16:35
24,4/12/2024 16:37,1.16.3,FR1,11,4.06,,1,RightWithPellet,Left,8,17,0,0,,,0.07,4/12/2024 16:37
25,4/12/2024 16:39,1.16.3,FR1,11,4.06,,1,LeftWithPellet,Left,9,17,0,0,,,0.1,4/12/2024 16:39
26,4/12/2024 16:39,1.16.3,FR1,11,4.07,,1,LeftWithPellet,Left,10,17,0,0,,,0.15,4/12/2024 16:39
27,4/12/2024 16:46,1.16.3,FR1,11,4.07,3,1,Pellet,Left,10,17,1,0,Timed_out,,,4/12/2024 16:46
28,4/12/2024 16:47,1.16.3,FR1,11,4.07,,1,Right,Left,10,18,1,0,,,0.1,4/12/2024 16:47
29,4/12/2024 16:47,1.16.3,FR1,11,4.06,,1,Left,Left,11,18,1,0,,,0.1,4/12/2024 16:47
30,4/12/2024 16:47,1.16.3,FR1,11,4.06,,1,LeftDuringDispense,Left,12,18,1,0,,,0.05,4/12/2024 16:47
31,4/12/2024 16:48,1.16.3,FR1,11,4.07,,1,RightWithPellet,Left,12,19,1,0,,,0.06,4/12/2024 16:48
32,4/12/2024 16:49,1.16.3,FR1,11,4.06,,1,RightWithPellet,Left,12,20,1,0,,,0.02,4/12/2024 16:49
33,4/12/2024 16:52,1.16.3,FR1,11,4.06,,1,LeftWithPellet,Left,13,20,1,0,,,0.16,4/12/2024 16:52
