MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
4/22/2021 16:56,1.4.2,FR1,2,4.22,1,1,Left,Left,1,0,0,0,nan,1.12
4/22/2021 16:56,1.4.2,FR1,2,4.22,4,1,Pellet,Left,1,0,1,0,2.4,nan
4/22/2021 16:56,1.4.2,FR1,2,4.22,1,1,Left,Left,2,0,1,0,nan,0
4/22/2021 16:58,1.4.2,FR1,2,4.22,31,1,Pellet,Left,2,0,2,0,8.6,nan
4/22/2021 17:01,1.4.2,FR1,2,4.22,1,1,Right,Left,2,1,2,0,nan,0.42
4/22/2021 17:01,1.4.2,FR1,2,4.22,1,1,Left,Left,3,1,2,0,nan,0.45
4/22/2021 17:01,1.4.2,FR1,2,4.22,3,1,Pellet,Left,3,1,3,0,1.32,nan
4/22/2021 17:02,1.4.2,FR1,2,4.22,1,1,Left,Left,4,1,3,0,nan,0.56
4/22/2021 17:02,1.4.2,FR1,2,4.22,8,1,Pellet,Left,4,1,4,0,0.06,nan
4/22/2021 17:03,1.4.2,FR1,2,4.22,1,1,Left,Left,5,1,4,0,nan,0.74
4/22/2021 17:03,1.4.2,FR1,2,4.22,2,1,Pellet,Left,5,1,5,0,0.94,nan
4/22/2021 17:05,1.4.2,FR1,2,4.22,1,1,Left,Left,6,1,5,0,nan,0.33
4/22/2021 17:05,1.4.2,FR1,2,4.22,1,1,Pellet,Left,6,1,6,0,0.88,nan
4/22/2021 18:15,1.4.2,FR1,2,4.21,1,1,Left,Left,7,1,6,0,nan,0.22
4/22/2021 18:15,1.4.2,FR1,2,4.21,1,1,Pellet,Left,7,1,7,0,1.57,nan
4/22/2021 18:15,1.4.2,FR1,2,4.22,1,1,Left,Left,8,1,7,0,nan,0.36
4/22/2021 18:15,1.4.2,FR1,2,4.22,2,1,Pellet,Left,8,1,8,0,0.5,nan
4/22/2021 18:16,1.4.2,FR1,2,4.21,1,1,Right,Left,8,2,8,0,nan,0.57
4/22/2021 18:16,1.4.2,FR1,2,4.2,1,1,Left,Left,9,2,8,0,nan,1.71
4/22/2021 18:16,1.4.2,FR1,2,4.2,3,1,Pellet,Left,9,2,9,0,0.75,nan
4/22/2021 18:17,1.4.2,FR1,2,4.21,1,1,Left,Left,10,2,9,0,nan,0.03
4/22/2021 18:17,1.4.2,FR1,2,4.21,2,1,Pellet,Left,10,2,10,0,0.94,nan
4/22/2021 18:18,1.4.2,FR1,2,4.21,1,1,Left,Left,11,2,10,0,nan,0.52
4/22/2021 18:18,1.4.2,FR1,2,4.21,1,1,Pellet,Left,11,2,11,0,1.64,nan
4/22/2021 18:19,1.4.2,FR1,2,4.21,1,1,Left,Left,12,2,11,0,nan,0.94
4/22/2021 18:19,1.4.2,FR1,2,4.21,1,1,Pellet,Left,12,2,12,0,0.44,nan
4/22/2021 18:20,1.4.2,FR1,2,4.22,1,1,Left,Left,13,2,12,0,nan,0.6
4/22/2021 18:20,1.4.2,FR1,2,4.22,1,1,Pellet,Left,13,2,13,0,0.31,nan
4/22/2021 18:20,1.4.2,FR1,2,4.21,1,1,Left,Left,14,2,13,0,nan,1.09
4/22/2021 18:20,1.4.2,FR1,2,4.21,1,1,Pellet,Left,14,2,14,0,0.5,nan
4/22/2021 18:20,1.4.2,FR1,2,4.22,1,1,Left,Left,15,2,14,0,nan,0.26
4/22/2021 18:20,1.4.2,FR1,2,4.22,1,1,Pellet,Left,15,2,15,0,1.07,nan
4/22/2021 18:21,1.4.2,FR1,2,4.22,1,1,Left,Left,16,2,15,0,nan,0.33
4/22/2021 18:21,1.4.2,FR1,2,4.22,1,1,Pellet,Left,16,2,16,0,0.81,nan
4/22/2021 18:21,1.4.2,FR1,2,4.21,1,1,Left,Left,17,2,16,0,nan,0.46
4/22/2021 18:21,1.4.2,FR1,2,4.21,1,1,Pellet,Left,17,2,17,0,0.06,nan
4/22/2021 18:21,1.4.2,FR1,2,4.21,1,1,Left,Left,18,2,17,0,nan,0.94
4/22/2021 18:21,1.4.2,FR1,2,4.21,1,1,Pellet,Left,18,2,18,0,0.06,nan
4/22/2021 18:22,1.4.2,FR1,2,4.21,1,1,Right,Left,18,3,18,0,nan,0.04
4/22/2021 18:22,1.4.2,FR1,2,4.22,1,1,Right,Left,18,4,18,0,nan,0.46
4/22/2021 18:22,1.4.2,FR1,2,4.22,1,1,Right,Left,18,5,18,0,nan,0.31
4/22/2021 18:22,1.4.2,FR1,2,4.21,1,1,Left,Left,19,5,18,0,nan,0.94
4/22/2021 18:22,1.4.2,FR1,2,4.21,4,1,Pellet,Left,19,5,19,0,0.69,nan
4/22/2021 18:22,1.4.2,FR1,2,4.22,1,1,Left,Left,20,5,19,0,nan,0.54
4/22/2021 18:22,1.4.2,FR1,2,4.22,2,1,Pellet,Left,20,5,20,0,0.31,nan
4/22/2021 18:23,1.4.2,FR1,2,4.22,1,1,Left,Left,21,5,20,0,nan,0.03
4/22/2021 18:23,1.4.2,FR1,2,4.22,1,1,Pellet,Left,21,5,21,0,0.88,nan
4/22/2021 18:23,1.4.2,FR1,2,4.21,1,1,Left,Left,22,5,21,0,nan,0.38
4/22/2021 18:23,1.4.2,FR1,2,4.21,2,1,Pellet,Left,22,5,22,0,0.94,nan
4/22/2021 18:24,1.4.2,FR1,2,4.21,1,1,Left,Left,23,5,22,0,nan,0.56
4/22/2021 18:24,1.4.2,FR1,2,4.21,1,1,Pellet,Left,23,5,23,0,0.63,nan
4/22/2021 18:25,1.4.2,FR1,2,4.22,1,1,Left,Left,24,5,23,0,nan,0.35
4/22/2021 18:25,1.4.2,FR1,2,4.22,2,1,Pellet,Left,24,5,24,0,0.37,nan
4/22/2021 18:25,1.4.2,FR1,2,4.21,1,1,Left,Left,25,5,24,0,nan,0.02
4/22/2021 18:25,1.4.2,FR1,2,4.21,1,1,Pellet,Left,25,5,25,0,0.69,nan
4/22/2021 19:49,1.4.2,FR1,2,4.2,1,1,Left,Left,26,5,25,0,nan,1.78
4/22/2021 19:49,1.4.2,FR1,2,4.2,2,1,Pellet,Left,26,5,26,0,1.76,nan
4/22/2021 19:49,1.4.2,FR1,2,4.2,1,1,Left,Left,27,5,26,0,nan,0.07
4/22/2021 19:49,1.4.2,FR1,2,4.2,1,1,Pellet,Left,27,5,27,0,0.69,nan
4/22/2021 19:50,1.4.2,FR1,2,4.21,1,1,Left,Left,28,5,27,0,nan,0.04
4/22/2021 19:50,1.4.2,FR1,2,4.21,2,1,Pellet,Left,28,5,28,0,0.63,nan
4/22/2021 19:50,1.4.2,FR1,2,4.21,1,1,Left,Left,29,5,28,0,nan,0.14
4/22/2021 19:50,1.4.2,FR1,2,4.21,11,1,Pellet,Left,29,5,29,0,0.88,nan
4/22/2021 19:51,1.4.2,FR1,2,4.2,1,1,Left,Left,30,5,29,0,nan,0.99
4/22/2021 20:08,1.4.2,FR1,2,4.2,351,1,Pellet,Left,30,5,30,0,0.06,nan
4/22/2021 20:09,1.4.2,FR1,2,4.18,1,1,Left,Left,31,5,30,0,nan,0.06
4/22/2021 20:19,1.4.2,FR1,2,4.18,201,1,Pellet,Left,31,5,31,0,0.06,nan
4/22/2021 20:19,1.4.2,FR1,2,4.17,1,1,Left,Left,32,5,31,0,nan,0.41
4/22/2021 21:02,1.4.2,FR1,2,4.16,311,1,Pellet,Left,32,5,32,0,Timed_out,nan
4/22/2021 21:03,1.4.2,FR1,2,4.16,1,1,Left,Left,33,5,32,0,nan,0.02
4/22/2021 21:03,1.4.2,FR1,2,4.16,4,1,Pellet,Left,33,5,33,0,0.5,nan
4/22/2021 21:04,1.4.2,FR1,2,4.16,1,1,Left,Left,34,5,33,0,nan,0.49
4/22/2021 21:04,1.4.2,FR1,2,4.16,2,1,Pellet,Left,34,5,34,0,0.06,nan
4/22/2021 21:05,1.4.2,FR1,2,4.16,1,1,Left,Left,35,5,34,0,nan,0.05
4/22/2021 21:05,1.4.2,FR1,2,4.16,2,1,Pellet,Left,35,5,35,0,1.38,nan
4/22/2021 21:07,1.4.2,FR1,2,4.16,1,1,Left,Left,36,5,35,0,nan,1.26
4/22/2021 21:07,1.4.2,FR1,2,4.16,1,1,Pellet,Left,36,5,36,0,0.56,nan
4/22/2021 21:07,1.4.2,FR1,2,4.16,1,1,Left,Left,37,5,36,0,nan,0.82
4/22/2021 21:07,1.4.2,FR1,2,4.16,1,1,Pellet,Left,37,5,37,0,0.44,nan
4/22/2021 21:09,1.4.2,FR1,2,4.16,1,1,Left,Left,38,5,37,0,nan,0.04
4/22/2021 21:09,1.4.2,FR1,2,4.16,1,1,Pellet,Left,38,5,38,0,0.5,nan
4/22/2021 21:11,1.4.2,FR1,2,4.16,1,1,Left,Left,39,5,38,0,nan,0.01
4/22/2021 21:11,1.4.2,FR1,2,4.16,1,1,Pellet,Left,39,5,39,0,0.56,nan
4/22/2021 21:14,1.4.2,FR1,2,4.16,1,1,Left,Left,40,5,39,0,nan,0.02
4/22/2021 21:14,1.4.2,FR1,2,4.16,2,1,Pellet,Left,40,5,40,0,9.93,nan
4/22/2021 21:19,1.4.2,FR1,2,4.16,1,1,Left,Left,41,5,40,0,nan,0.15
4/22/2021 21:19,1.4.2,FR1,2,4.16,1,1,Pellet,Left,41,5,41,0,0.06,nan
4/22/2021 21:20,1.4.2,FR1,2,4.16,1,1,Left,Left,42,5,41,0,nan,0.17
4/22/2021 21:20,1.4.2,FR1,2,4.16,1,1,Pellet,Left,42,5,42,0,0.56,nan
4/22/2021 21:26,1.4.2,FR1,2,4.16,1,1,Left,Left,43,5,42,0,nan,0.06
4/22/2021 21:26,1.4.2,FR1,2,4.16,2,1,Pellet,Left,43,5,43,0,0.63,nan
4/22/2021 21:31,1.4.2,FR1,2,4.16,1,1,Left,Left,44,5,43,0,nan,0.13
4/22/2021 21:31,1.4.2,FR1,2,4.16,1,1,Pellet,Left,44,5,44,0,0.75,nan
4/22/2021 21:34,1.4.2,FR1,2,4.16,1,1,Right,Left,44,6,44,0,nan,0.1
4/22/2021 21:39,1.4.2,FR1,2,4.16,1,1,Left,Left,45,6,44,0,nan,0.59
4/22/2021 21:39,1.4.2,FR1,2,4.16,1,1,Pellet,Left,45,6,45,0,0.37,nan
4/22/2021 21:40,1.4.2,FR1,2,4.16,1,1,Left,Left,46,6,45,0,nan,1.38
4/22/2021 21:40,1.4.2,FR1,2,4.16,1,1,Pellet,Left,46,6,46,0,0.37,nan
4/22/2021 21:46,1.4.2,FR1,2,4.15,1,1,Left,Left,47,6,46,0,nan,0.39
4/22/2021 21:46,1.4.2,FR1,2,4.15,3,1,Pellet,Left,47,6,47,0,0.06,nan
4/22/2021 21:48,1.4.2,FR1,2,4.16,1,1,Left,Left,48,6,47,0,nan,0.71
4/22/2021 21:48,1.4.2,FR1,2,4.16,1,1,Pellet,Left,48,6,48,0,1,nan
4/22/2021 21:49,1.4.2,FR1,2,4.16,1,1,Left,Left,49,6,48,0,nan,0.06
4/22/2021 21:49,1.4.2,FR1,2,4.16,2,1,Pellet,Left,49,6,49,0,0.31,nan
4/22/2021 21:55,1.4.2,FR1,2,4.16,1,1,Left,Left,50,6,49,0,nan,0.36
4/22/2021 21:55,1.4.2,FR1,2,4.16,2,1,Pellet,Left,50,6,50,0,0.5,nan
4/22/2021 21:56,1.4.2,FR1,2,4.16,1,1,Left,Left,51,6,50,0,nan,0.05
4/22/2021 21:56,1.4.2,FR1,2,4.16,2,1,Pellet,Left,51,6,51,0,0.31,nan
4/22/2021 21:57,1.4.2,FR1,2,4.16,1,1,Left,Left,52,6,51,0,nan,0.46
4/22/2021 21:57,1.4.2,FR1,2,4.16,1,1,Pellet,Left,52,6,52,0,0.44,nan
4/22/2021 21:58,1.4.2,FR1,2,4.16,1,1,Left,Left,53,6,52,0,nan,0.03
4/22/2021 21:58,1.4.2,FR1,2,4.16,1,1,Pellet,Left,53,6,53,0,0.37,nan
4/22/2021 21:59,1.4.2,FR1,2,4.16,1,1,Left,Left,54,6,53,0,nan,0.5
4/22/2021 21:59,1.4.2,FR1,2,4.16,4,1,Pellet,Left,54,6,54,0,0.12,nan
4/22/2021 22:07,1.4.2,FR1,2,4.15,1,1,Left,Left,55,6,54,0,nan,0.02
4/22/2021 22:07,1.4.2,FR1,2,4.15,2,1,Pellet,Left,55,6,55,0,0.37,nan
4/22/2021 22:14,1.4.2,FR1,2,4.16,1,1,Left,Left,56,6,55,0,nan,0.52
4/22/2021 22:14,1.4.2,FR1,2,4.16,2,1,Pellet,Left,56,6,56,0,0.25,nan
4/22/2021 22:15,1.4.2,FR1,2,4.15,1,1,Left,Left,57,6,56,0,nan,0.5
4/22/2021 22:15,1.4.2,FR1,2,4.15,2,1,Pellet,Left,57,6,57,0,0.25,nan
4/22/2021 22:21,1.4.2,FR1,2,4.15,1,1,Left,Left,58,6,57,0,nan,0.9
4/22/2021 22:21,1.4.2,FR1,2,4.15,3,1,Pellet,Left,58,6,58,0,0.12,nan
4/22/2021 22:27,1.4.2,FR1,2,4.15,1,1,Left,Left,59,6,58,0,nan,0.13
4/22/2021 22:27,1.4.2,FR1,2,4.15,1,1,Pellet,Left,59,6,59,0,0.44,nan
4/22/2021 22:27,1.4.2,FR1,2,4.15,1,1,Left,Left,60,6,59,0,nan,0.36
4/22/2021 22:27,1.4.2,FR1,2,4.15,1,1,Pellet,Left,60,6,60,0,0.75,nan
4/22/2021 22:36,1.4.2,FR1,2,4.16,1,1,Left,Left,61,6,60,0,nan,0.39
4/22/2021 22:36,1.4.2,FR1,2,4.16,1,1,Pellet,Left,61,6,61,0,0.82,nan
4/22/2021 22:37,1.4.2,FR1,2,4.15,1,1,Left,Left,62,6,61,0,nan,0.53
