,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Time
0,4/12/2024 15:48,1.16.3,FR1,6,3.94,,1,Right,Left,0,1,0,0,,,0.24,4/12/2024 15:48
1,4/12/2024 15:48,1.16.3,FR1,6,3.94,,1,Right,Left,0,2,0,0,,,0.27,4/12/2024 15:48
2,4/12/2024 15:49,1.16.3,FR1,6,3.94,,1,Left,Left,1,2,0,0,,,0.3,4/12/2024 15:49
3,4/12/2024 15:51,1.16.3,FR1,6,3.94,,1,RightWithPellet,Left,1,3,0,0,,,0.31,4/12/2024 15:51
4,4/12/2024 15:53,1.16.3,FR1,6,3.95,,1,LeftWithPellet,Left,2,3,0,0,,,0.06,4/12/2024 15:53
5,4/12/2024 15:57,1.16.3,FR1,6,3.94,,1,RightWithPellet,Left,2,4,0,0,,,0.27,4/12/2024 15:57
6,4/12/2024 16:01,1.16.3,FR1,6,3.95,3,1,Pellet,Left,2,4,1,0,Timed_out,,,4/12/2024 16:01
7,4/12/2024 16:02,1.16.3,FR1,6,3.95,,1,Right,Left,2,5,1,0,,,0.72,4/12/2024 16:02
8,4/12/2024 16:02,1.16.3,FR1,6,3.95,,1,Right,Left,2,6,1,0,,,0.07,4/12/2024 16:02
9,4/12/2024 16:03,1.16.3,FR1,6,3.94,,1,Left,Left,3,6,1,0,,,0.05,4/12/2024 16:03
10,4/12/2024 16:03,1.16.3,FR1,6,3.94,1,1,Pellet,Left,3,6,2,0,6.62,136,,4/12/2024 16:03
11,4/12/2024 16:05,1.16.3,FR1,6,3.95,,1,Right,Left,3,7,2,0,,,0.27,4/12/2024 16:05
12,4/12/2024 16:07,1.16.3,FR1,6,3.95,,1,Left,Left,4,7,2,0,,,0,4/12/2024 16:07
13,4/12/2024 16:07,1.16.3,FR1,6,3.94,1,1,Pellet,Left,4,7,3,0,9.48,224,,4/12/2024 16:07
14,4/12/2024 16:13,1.16.3,FR1,6,3.95,,1,Left,Left,5,7,3,0,,,0.29,4/12/2024 16:13
15,4/12/2024 16:15,1.16.3,FR1,6,3.95,2,1,Pellet,Left,5,7,4,0,Timed_out,505,,4/12/2024 16:15
16,4/12/2024 16:16,1.16.3,FR1,6,3.95,,1,Left,Left,6,7,4,0,,,0.28,4/12/2024 16:16
17,4/12/2024 16:18,1.16.3,FR1,6,3.94,1,1,Pellet,Left,6,7,5,0,Timed_out,188,,4/12/2024 16:18
18,4/12/2024 16:21,1.16.3,FR1,6,3.95,,1,Right,Left,6,8,5,0,,,0.62,4/12/2024 16:21
19,4/12/2024 16:33,1.16.3,FR1,6,3.95,,1,Left,Left,7,8,5,0,,,0.31,4/12/2024 16:33
20,4/12/2024 16:33,1.16.3,FR1,6,3.95,1,1,Pellet,Left,7,8,6,0,11.06,867,,4/12/2024 16:33
21,4/12/2024 16:34,1.16.3,FR1,6,3.94,,1,Left,Left,8,8,6,0,,,0.08,4/12/2024 16:34
22,4/12/2024 16:34,1.16.3,FR1,6,3.95,1,1,Pellet,Left,8,8,7,0,1.15,105,,4/12/2024 16:34
23,4/12/2024 16:35,1.16.3,FR1,6,3.95,,1,Right,Left,8,9,7,0,,,0.39,4/12/2024 16:35
24,4/12/2024 16:35,1.16.3,FR1,6,3.95,,1,Right,Left,8,10,7,0,,,0,4/12/2024 16:35
25,4/12/2024 16:39,1.16.3,FR1,6,3.95,,1,Right,Left,8,11,7,0,,,0.21,4/12/2024 16:39
26,4/12/2024 16:39,1.16.3,FR1,6,3.94,,1,Left,Left,9,11,7,0,,,0.09,4/12/2024 16:39
27,4/12/2024 16:39,1.16.3,FR1,6,3.95,,1,LeftDuringDispense,Left,10,11,7,0,,,0.09,4/12/2024 16:39
28,4/12/2024 16:39,1.16.3,FR1,6,3.94,2,1,Pellet,Left,10,11,8,0,0.34,296,,4/12/2024 16:39
29,4/12/2024 16:39,1.16.3,FR1,6,3.96,,1,Left,Left,11,11,8,0,,,0.08,4/12/2024 16:39
30,4/12/2024 16:40,1.16.3,FR1,6,3.94,1,1,Pellet,Left,11,11,9,0,9.89,15,,4/12/2024 16:40
31,4/12/2024 16:41,1.16.3,FR1,6,3.94,,1,Right,Left,11,12,9,0,,,0.46,4/12/2024 16:41
32,4/12/2024 16:41,1.16.3,FR1,6,3.94,,1,Left,Left,12,12,9,0,,,0.03,4/12/2024 16:41
33,4/12/2024 16:41,1.16.3,FR1,6,3.94,1,1,Pellet,Left,12,12,10,0,1.15,88,,4/12/2024 16:41
34,4/12/2024 16:43,1.16.3,FR1,6,3.94,,1,Right,Left,12,13,10,0,,,0.09,4/12/2024 16:43
35,4/12/2024 16:51,1.16.3,FR1,6,3.94,,1,Right,Left,12,14,10,0,,,0.1,4/12/2024 16:51
36,4/12/2024 16:51,1.16.3,FR1,6,3.94,,1,Right,Left,12,15,10,0,,,0.13,4/12/2024 16:51
37,4/12/2024 16:56,1.16.3,FR1,6,3.94,,1,Right,Left,12,16,10,0,,,0.12,4/12/2024 16:56
38,4/12/2024 16:57,1.16.3,FR1,6,3.94,,1,Left,Left,13,16,10,0,,,0.21,4/12/2024 16:57
39,4/12/2024 16:57,1.16.3,FR1,6,3.94,,1,RightWithPellet,Left,13,17,10,0,,,0.02,4/12/2024 16:57
40,4/12/2024 16:57,1.16.3,FR1,6,3.94,1,1,Pellet,Left,13,17,11,0,6.58,948,,4/12/2024 16:57
