,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
83,3/31/2021 19:56,1.4.2,FR1,3,4.15,2,1,Pellet,Left,34,16,34,0,0.12,
84,3/31/2021 19:56,1.4.2,FR1,3,4.16,1,1,Left,Left,35,16,34,0,,0
85,3/31/2021 19:56,1.4.2,FR1,3,4.16,1,1,Pellet,Left,35,16,35,0,0.75,
86,3/31/2021 19:56,1.4.2,FR1,3,4.15,1,1,Left,Left,36,16,35,0,,0
87,3/31/2021 19:56,1.4.2,FR1,3,4.15,1,1,Pellet,Left,36,16,36,0,0.5,
88,3/31/2021 19:57,1.4.2,FR1,3,4.15,1,1,Left,Left,37,16,36,0,,0.19
89,3/31/2021 19:57,1.4.2,FR1,3,4.15,1,1,Pellet,Left,37,16,37,0,0.56,
90,3/31/2021 19:57,1.4.2,FR1,3,4.15,1,1,Left,Left,38,16,37,0,,0.14
91,3/31/2021 19:57,1.4.2,FR1,3,4.15,1,1,Pellet,Left,38,16,38,0,4.04,
92,3/31/2021 19:57,1.4.2,FR1,3,4.15,1,1,Right,Left,38,17,38,0,,0.21
93,3/31/2021 19:57,1.4.2,FR1,3,4.15,1,1,Right,Left,38,18,38,0,,0
94,3/31/2021 19:57,1.4.2,FR1,3,4.16,1,1,Left,Left,39,18,38,0,,0.01
95,3/31/2021 19:58,1.4.2,FR1,3,4.16,1,1,Pellet,Left,39,18,39,0,17.37,
96,3/31/2021 19:58,1.4.2,FR1,3,4.15,1,1,Left,Left,40,18,39,0,,0.02
97,3/31/2021 19:58,1.4.2,FR1,3,4.15,2,1,Pellet,Left,40,18,40,0,6.13,
98,3/31/2021 19:58,1.4.2,FR1,3,4.15,1,1,Left,Left,41,18,40,0,,0.01
99,3/31/2021 19:58,1.4.2,FR1,3,4.15,1,1,Pellet,Left,41,18,41,0,0.56,
100,3/31/2021 19:58,1.4.2,FR1,3,4.15,1,1,Left,Left,42,18,41,0,,0.39
101,3/31/2021 19:59,1.4.2,FR1,3,4.15,2,1,Pellet,Left,42,18,42,0,58.13,
102,3/31/2021 20:00,1.4.2,FR1,3,4.15,1,1,Right,Left,42,19,42,0,,0.59
103,3/31/2021 20:00,1.4.2,FR1,3,4.15,1,1,Left,Left,43,19,42,0,,0
104,3/31/2021 20:00,1.4.2,FR1,3,4.15,1,1,Pellet,Left,43,19,43,0,19.39,
105,3/31/2021 20:00,1.4.2,FR1,3,4.14,1,1,Left,Left,44,19,43,0,,0
106,3/31/2021 20:01,1.4.2,FR1,3,4.14,2,1,Pellet,Left,44,19,44,0,31.6,
107,3/31/2021 20:28,1.4.2,FR1,3,4.15,1,1,Left,Left,45,19,44,0,,0.06
108,3/31/2021 20:28,1.4.2,FR1,3,4.15,1,1,Pellet,Left,45,19,45,0,0.56,
109,3/31/2021 20:29,1.4.2,FR1,3,4.14,1,1,Left,Left,46,19,45,0,,0.05
110,3/31/2021 20:29,1.4.2,FR1,3,4.14,1,1,Pellet,Left,46,19,46,0,0.5,
111,3/31/2021 20:29,1.4.2,FR1,3,4.14,1,1,Left,Left,47,19,46,0,,0.06
112,3/31/2021 20:29,1.4.2,FR1,3,4.14,1,1,Pellet,Left,47,19,47,0,0.25,
113,3/31/2021 20:30,1.4.2,FR1,3,4.15,1,1,Left,Left,48,19,47,0,,0.01
114,3/31/2021 20:30,1.4.2,FR1,3,4.15,1,1,Pellet,Left,48,19,48,0,0.18,
115,3/31/2021 20:31,1.4.2,FR1,3,4.15,1,1,Left,Left,49,19,48,0,,0
116,3/31/2021 20:31,1.4.2,FR1,3,4.15,1,1,Pellet,Left,49,19,49,0,1.13,
117,3/31/2021 20:50,1.4.2,FR1,3,4.14,1,1,Left,Left,50,19,49,0,,0
118,3/31/2021 20:50,1.4.2,FR1,3,4.14,1,1,Pellet,Left,50,19,50,0,0.94,
119,3/31/2021 20:50,1.4.2,FR1,3,4.14,1,1,Left,Left,51,19,50,0,,0.17
120,3/31/2021 20:50,1.4.2,FR1,3,4.14,1,1,Pellet,Left,51,19,51,0,0.31,
121,3/31/2021 20:51,1.4.2,FR1,3,4.14,1,1,Left,Left,52,19,51,0,,0.11
122,3/31/2021 20:51,1.4.2,FR1,3,4.14,2,1,Pellet,Left,52,19,52,0,0.44,
123,3/31/2021 20:53,1.4.2,FR1,3,4.14,1,1,Left,Left,53,19,52,0,,0.18
124,3/31/2021 20:53,1.4.2,FR1,3,4.14,1,1,Pellet,Left,53,19,53,0,0.75,
125,3/31/2021 20:54,1.4.2,FR1,3,4.14,1,1,Left,Left,54,19,53,0,,0.01
126,3/31/2021 20:54,1.4.2,FR1,3,4.14,1,1,Pellet,Left,54,19,54,0,1.51,
127,3/31/2021 20:56,1.4.2,FR1,3,4.14,1,1,Left,Left,55,19,54,0,,0.3
128,3/31/2021 20:57,1.4.2,FR1,3,4.14,1,1,Pellet,Left,55,19,55,0,16.8,
129,3/31/2021 20:57,1.4.2,FR1,3,4.14,1,1,Left,Left,56,19,55,0,,0
130,3/31/2021 20:58,1.4.2,FR1,3,4.14,1,1,Pellet,Left,56,19,56,0,46.33,
131,3/31/2021 21:00,1.4.2,FR1,3,4.14,1,1,Right,Left,56,20,56,0,,0.48
132,3/31/2021 21:00,1.4.2,FR1,3,4.14,1,1,Left,Left,57,20,56,0,,0.11
133,3/31/2021 21:00,1.4.2,FR1,3,4.14,1,1,Pellet,Left,57,20,57,0,15.65,
134,3/31/2021 21:25,1.4.2,FR1,3,4.14,1,1,Left,Left,58,20,57,0,,0
135,3/31/2021 21:25,1.4.2,FR1,3,4.14,1,1,Pellet,Left,58,20,58,0,1.01,
136,3/31/2021 21:25,1.4.2,FR1,3,4.13,1,1,Left,Left,59,20,58,0,,0
137,3/31/2021 21:25,1.4.2,FR1,3,4.13,1,1,Pellet,Left,59,20,59,0,0.63,
138,3/31/2021 21:25,1.4.2,FR1,3,4.14,1,1,Left,Left,60,20,59,0,,0
139,3/31/2021 21:25,1.4.2,FR1,3,4.14,2,1,Pellet,Left,60,20,60,0,0.56,
140,3/31/2021 21:26,1.4.2,FR1,3,4.14,1,1,Left,Left,61,20,60,0,,0.01
141,3/31/2021 21:27,1.4.2,FR1,3,4.14,1,1,Pellet,Left,61,20,61,0,Timed_out,
142,3/31/2021 21:29,1.4.2,FR1,3,4.13,1,1,Left,Left,62,20,61,0,,0.19
143,3/31/2021 21:29,1.4.2,FR1,3,4.13,1,1,Pellet,Left,62,20,62,0,3.28,
144,3/31/2021 21:29,1.4.2,FR1,3,4.14,1,1,Right,Left,62,21,62,0,,0.5
145,3/31/2021 21:30,1.4.2,FR1,3,4.14,1,1,Left,Left,63,21,62,0,,0.11
146,3/31/2021 21:30,1.4.2,FR1,3,4.14,1,1,Pellet,Left,63,21,63,0,0.44,
147,3/31/2021 21:31,1.4.2,FR1,3,4.14,1,1,Left,Left,64,21,63,0,,0
148,3/31/2021 21:31,1.4.2,FR1,3,4.14,2,1,Pellet,Left,64,21,64,0,11.08,
149,3/31/2021 21:33,1.4.2,FR1,3,4.14,1,1,Left,Left,65,21,64,0,,0.03
150,3/31/2021 21:33,1.4.2,FR1,3,4.14,1,1,Pellet,Left,65,21,65,0,0.75,
151,3/31/2021 21:47,1.4.2,FR1,3,4.13,1,1,Left,Left,66,21,65,0,,0
152,3/31/2021 21:47,1.4.2,FR1,3,4.13,1,1,Pellet,Left,66,21,66,0,0.31,
153,3/31/2021 21:48,1.4.2,FR1,3,4.13,1,1,Left,Left,67,21,66,0,,0
154,3/31/2021 21:48,1.4.2,FR1,3,4.13,1,1,Pellet,Left,67,21,67,0,0.63,
155,3/31/2021 21:49,1.4.2,FR1,3,4.13,1,1,Left,Left,68,21,67,0,,0.06
156,3/31/2021 21:49,1.4.2,FR1,3,4.13,1,1,Pellet,Left,68,21,68,0,0.88,
157,3/31/2021 21:49,1.4.2,FR1,3,4.13,1,1,Left,Left,69,21,68,0,,0.08
158,3/31/2021 21:49,1.4.2,FR1,3,4.13,1,1,Pellet,Left,69,21,69,0,0.31,
159,3/31/2021 21:50,1.4.2,FR1,3,4.13,1,1,Left,Left,70,21,69,0,,0
160,3/31/2021 21:50,1.4.2,FR1,3,4.13,1,1,Pellet,Left,70,21,70,0,11.77,
161,3/31/2021 22:01,1.4.2,FR1,3,4.13,1,1,Left,Left,71,21,70,0,,0.08
162,3/31/2021 22:01,1.4.2,FR1,3,4.13,1,1,Pellet,Left,71,21,71,0,6.13,
163,3/31/2021 22:02,1.4.2,FR1,3,4.13,1,1,Right,Left,71,22,71,0,,0.08
164,3/31/2021 22:20,1.4.2,FR1,3,4.14,1,1,Left,Left,72,22,71,0,,0.01
165,3/31/2021 22:20,1.4.2,FR1,3,4.14,2,1,Pellet,Left,72,22,72,0,0.12,
166,3/31/2021 22:20,1.4.2,FR1,3,4.12,1,1,Left,Left,73,22,72,0,,0.08
167,3/31/2021 22:20,1.4.2,FR1,3,4.12,1,1,Pellet,Left,73,22,73,0,0.69,
168,3/31/2021 22:21,1.4.2,FR1,3,4.13,1,1,Left,Left,74,22,73,0,,0
169,3/31/2021 22:21,1.4.2,FR1,3,4.13,1,1,Pellet,Left,74,22,74,0,0.5,
170,3/31/2021 22:21,1.4.2,FR1,3,4.12,1,1,Left,Left,75,22,74,0,,0.04
171,3/31/2021 22:21,1.4.2,FR1,3,4.12,2,1,Pellet,Left,75,22,75,0,0.19,
172,3/31/2021 22:22,1.4.2,FR1,3,4.13,1,1,Left,Left,76,22,75,0,,0.01
173,3/31/2021 22:22,1.4.2,FR1,3,4.13,1,1,Pellet,Left,76,22,76,0,0.31,
174,3/31/2021 22:22,1.4.2,FR1,3,4.13,1,1,Left,Left,77,22,76,0,,0.1
175,3/31/2021 22:22,1.4.2,FR1,3,4.13,1,1,Pellet,Left,77,22,77,0,0.31,
176,3/31/2021 22:23,1.4.2,FR1,3,4.13,1,1,Left,Left,78,22,77,0,,0.02
177,3/31/2021 22:23,1.4.2,FR1,3,4.13,1,1,Pellet,Left,78,22,78,0,0.44,
178,3/31/2021 22:23,1.4.2,FR1,3,4.12,1,1,Left,Left,79,22,78,0,,0
179,3/31/2021 22:23,1.4.2,FR1,3,4.12,1,1,Pellet,Left,79,22,79,0,0.5,
180,3/31/2021 22:38,1.4.2,FR1,3,4.12,1,1,Right,Left,79,23,79,0,,0.2
181,3/31/2021 22:39,1.4.2,FR1,3,4.13,1,1,Left,Left,80,23,79,0,,0.2
182,3/31/2021 22:39,1.4.2,FR1,3,4.13,1,1,Pellet,Left,80,23,80,0,16.17,
183,3/31/2021 22:39,1.4.2,FR1,3,4.12,1,1,Right,Left,80,24,80,0,,0.61
184,3/31/2021 22:39,1.4.2,FR1,3,4.12,1,1,Left,Left,81,24,80,0,,0
185,3/31/2021 22:45,1.4.2,FR1,3,4.12,1,1,Pellet,Left,81,24,81,0,Timed_out,
186,3/31/2021 22:45,1.4.2,FR1,3,4.12,1,1,Right,Left,81,25,81,0,,0.04
187,3/31/2021 22:45,1.4.2,FR1,3,4.12,1,1,Left,Left,82,25,81,0,,0.01
188,3/31/2021 22:45,1.4.2,FR1,3,4.12,2,1,Pellet,Left,82,25,82,0,1.01,
189,3/31/2021 22:45,1.4.2,FR1,3,4.13,1,1,Left,Left,83,25,82,0,,0.1
190,3/31/2021 22:45,1.4.2,FR1,3,4.13,3,1,Pellet,Left,83,25,83,0,0.37,
191,3/31/2021 22:45,1.4.2,FR1,3,4.12,1,1,Left,Left,84,25,83,0,,0.01
192,3/31/2021 22:46,1.4.2,FR1,3,4.12,1,1,Pellet,Left,84,25,84,0,6.33,
193,3/31/2021 23:06,1.4.2,FR1,3,4.12,1,1,Left,Left,85,25,84,0,,0
194,3/31/2021 23:06,1.4.2,FR1,3,4.12,1,1,Pellet,Left,85,25,85,0,0.69,
195,3/31/2021 23:07,1.4.2,FR1,3,4.12,1,1,Left,Left,86,25,85,0,,0.05
196,3/31/2021 23:07,1.4.2,FR1,3,4.12,1,1,Pellet,Left,86,25,86,0,0.5,
197,3/31/2021 23:07,1.4.2,FR1,3,4.12,1,1,Left,Left,87,25,86,0,,0
198,3/31/2021 23:07,1.4.2,FR1,3,4.12,1,1,Pellet,Left,87,25,87,0,1.83,
199,3/31/2021 23:07,1.4.2,FR1,3,4.12,1,1,Left,Left,88,25,87,0,,0.14
200,3/31/2021 23:07,1.4.2,FR1,3,4.12,2,1,Pellet,Left,88,25,88,0,0.31,
201,3/31/2021 23:08,1.4.2,FR1,3,4.12,1,1,Left,Left,89,25,88,0,,0.04
202,3/31/2021 23:08,1.4.2,FR1,3,4.12,2,1,Pellet,Left,89,25,89,0,0.5,
203,3/31/2021 23:08,1.4.2,FR1,3,4.12,1,1,Left,Left,90,25,89,0,,0.11
204,3/31/2021 23:09,1.4.2,FR1,3,4.12,1,1,Pellet,Left,90,25,90,0,17.06,
205,3/31/2021 23:33,1.4.2,FR1,3,4.12,1,1,Left,Left,91,25,90,0,,0
206,3/31/2021 23:33,1.4.2,FR1,3,4.12,1,1,Pellet,Left,91,25,91,0,9.24,
207,3/31/2021 23:33,1.4.2,FR1,3,4.12,1,1,Left,Left,92,25,91,0,,0.05
208,3/31/2021 23:33,1.4.2,FR1,3,4.12,1,1,Pellet,Left,92,25,92,0,0.44,
209,3/31/2021 23:33,1.4.2,FR1,3,4.12,1,1,Left,Left,93,25,92,0,,0.15
210,3/31/2021 23:33,1.4.2,FR1,3,4.12,1,1,Pellet,Left,93,25,93,0,0.37,
211,3/31/2021 23:34,1.4.2,FR1,3,4.12,1,1,Left,Left,94,25,93,0,,0.26
212,3/31/2021 23:34,1.4.2,FR1,3,4.12,3,1,Pellet,Left,94,25,94,0,20.04,
213,3/31/2021 23:35,1.4.2,FR1,3,4.12,1,1,Left,Left,95,25,94,0,,0.1
214,3/31/2021 23:35,1.4.2,FR1,3,4.12,2,1,Pellet,Left,95,25,95,0,0.19,
215,3/31/2021 23:35,1.4.2,FR1,3,4.12,1,1,Left,Left,96,25,95,0,,0.14
216,3/31/2021 23:35,1.4.2,FR1,3,4.12,2,1,Pellet,Left,96,25,96,0,0.69,
217,3/31/2021 23:36,1.4.2,FR1,3,4.12,1,1,Left,Left,97,25,96,0,,0.03
218,3/31/2021 23:36,1.4.2,FR1,3,4.12,2,1,Pellet,Left,97,25,97,0,0.88,
219,4/1/2021 0:14,1.4.2,FR1,3,4.12,1,1,Right,Left,97,26,97,0,,0.11
220,4/1/2021 0:14,1.4.2,FR1,3,4.11,1,1,Left,Left,98,26,97,0,,0
221,4/1/2021 0:14,1.4.2,FR1,3,4.11,2,1,Pellet,Left,98,26,98,0,1.19,
222,4/1/2021 0:15,1.4.2,FR1,3,4.11,1,1,Left,Left,99,26,98,0,,0.43
223,4/1/2021 0:15,1.4.2,FR1,3,4.11,1,1,Pellet,Left,99,26,99,0,1.13,
224,4/1/2021 0:16,1.4.2,FR1,3,4.11,1,1,Left,Left,100,26,99,0,,0.14
225,4/1/2021 0:16,1.4.2,FR1,3,4.11,1,1,Pellet,Left,100,26,100,0,0.5,
226,4/1/2021 0:36,1.4.2,FR1,3,4.11,1,1,Left,Left,101,26,100,0,,0
227,4/1/2021 0:37,1.4.2,FR1,3,4.11,1,1,Pellet,Left,101,26,101,0,11.71,
228,4/1/2021 0:37,1.4.2,FR1,3,4.11,1,1,Left,Left,102,26,101,0,,0.02
229,4/1/2021 0:37,1.4.2,FR1,3,4.11,1,1,Pellet,Left,102,26,102,0,0.56,
230,4/1/2021 0:37,1.4.2,FR1,3,4.11,1,1,Left,Left,103,26,102,0,,0.01
231,4/1/2021 0:37,1.4.2,FR1,3,4.11,1,1,Pellet,Left,103,26,103,0,2.21,
232,4/1/2021 0:39,1.4.2,FR1,3,4.11,1,1,Right,Left,103,27,103,0,,0.26
233,4/1/2021 0:40,1.4.2,FR1,3,4.11,1,1,Left,Left,104,27,103,0,,0.23
234,4/1/2021 0:40,1.4.2,FR1,3,4.11,1,1,Pellet,Left,104,27,104,0,0.88,
235,4/1/2021 0:41,1.4.2,FR1,3,4.11,1,1,Left,Left,105,27,104,0,,0.02
236,4/1/2021 0:41,1.4.2,FR1,3,4.11,1,1,Pellet,Left,105,27,105,0,0.5,
237,4/1/2021 0:44,1.4.2,FR1,3,4.11,1,1,Left,Left,106,27,105,0,,0
238,4/1/2021 0:44,1.4.2,FR1,3,4.11,1,1,Pellet,Left,106,27,106,0,0.69,
239,4/1/2021 0:46,1.4.2,FR1,3,4.11,1,1,Left,Left,107,27,106,0,,0.24
240,4/1/2021 0:46,1.4.2,FR1,3,4.11,1,1,Pellet,Left,107,27,107,0,1.7,
241,4/1/2021 0:47,1.4.2,FR1,3,4.11,1,1,Left,Left,108,27,107,0,,0.17
242,4/1/2021 0:48,1.4.2,FR1,3,4.11,1,1,Pellet,Left,108,27,108,0,0.69,
243,4/1/2021 0:48,1.4.2,FR1,3,4.11,1,1,Left,Left,109,27,108,0,,0.19
244,4/1/2021 0:48,1.4.2,FR1,3,4.11,1,1,Pellet,Left,109,27,109,0,0.63,
245,4/1/2021 0:48,1.4.2,FR1,3,4.11,1,1,Left,Left,110,27,109,0,,0.12
246,4/1/2021 0:48,1.4.2,FR1,3,4.11,1,1,Pellet,Left,110,27,110,0,0.75,
247,4/1/2021 0:48,1.4.2,FR1,3,4.11,1,1,Right,Left,110,28,110,0,,0.37
248,4/1/2021 0:48,1.4.2,FR1,3,4.11,1,1,Left,Left,111,28,110,0,,0.22
249,4/1/2021 0:55,1.4.2,FR1,3,4.11,1,1,Pellet,Left,111,28,111,0,Timed_out,
250,4/1/2021 1:22,1.4.2,FR1,3,4.1,1,1,Left,Left,112,28,111,0,,0.14
251,4/1/2021 1:22,1.4.2,FR1,3,4.1,1,1,Pellet,Left,112,28,112,0,0.25,
252,4/1/2021 1:22,1.4.2,FR1,3,4.1,1,1,Left,Left,113,28,112,0,,0.09
253,4/1/2021 1:22,1.4.2,FR1,3,4.1,1,1,Pellet,Left,113,28,113,0,0.44,
254,4/1/2021 1:22,1.4.2,FR1,3,4.11,1,1,Left,Left,114,28,113,0,,0.03
255,4/1/2021 1:22,1.4.2,FR1,3,4.11,2,1,Pellet,Left,114,28,114,0,0.18,
256,4/1/2021 1:23,1.4.2,FR1,3,4.11,1,1,Left,Left,115,28,114,0,,0.01
257,4/1/2021 1:23,1.4.2,FR1,3,4.11,1,1,Pellet,Left,115,28,115,0,0.63,
258,4/1/2021 1:23,1.4.2,FR1,3,4.1,1,1,Left,Left,116,28,115,0,,0.03
259,4/1/2021 1:23,1.4.2,FR1,3,4.1,2,1,Pellet,Left,116,28,116,0,0.31,
260,4/1/2021 1:23,1.4.2,FR1,3,4.11,1,1,Left,Left,117,28,116,0,,0.08
