MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
4/22/2021 17:55,1.4.2,FR1,3,4.06,1,1,Right,Left,0,1,0,0,nan,0.12
4/22/2021 17:55,1.4.2,FR1,3,4.06,1,1,Right,Left,0,2,0,0,nan,0.17
4/22/2021 18:02,1.4.2,FR1,3,4.07,1,1,Left,Left,1,2,0,0,nan,0.19
4/22/2021 18:02,1.4.2,FR1,3,4.07,2,1,Pellet,Left,1,2,1,0,3.66,nan
4/22/2021 18:05,1.4.2,FR1,3,4.06,1,1,Left,Left,2,2,1,0,nan,0.11
4/22/2021 19:13,1.4.2,FR1,3,4.07,3,1,Pellet,Left,2,2,2,0,Timed_out,nan
4/22/2021 19:14,1.4.2,FR1,3,4.06,1,1,Left,Left,3,2,2,0,nan,0.05
4/22/2021 19:14,1.4.2,FR1,3,4.06,2,1,Pellet,Left,3,2,3,0,3.03,nan
4/22/2021 19:47,1.4.2,FR1,3,4.06,1,1,Left,Left,4,2,3,0,nan,0
4/22/2021 19:47,1.4.2,FR1,3,4.06,1,1,Pellet,Left,4,2,4,0,9.05,nan
4/22/2021 19:49,1.4.2,FR1,3,4.06,1,1,Left,Left,5,2,4,0,nan,0.69
4/22/2021 19:49,1.4.2,FR1,3,4.06,1,1,Pellet,Left,5,2,5,0,0.81,nan
4/22/2021 19:51,1.4.2,FR1,3,4.06,1,1,Right,Left,5,3,5,0,nan,0.14
4/22/2021 19:51,1.4.2,FR1,3,4.06,1,1,Right,Left,5,4,5,0,nan,0.32
4/22/2021 19:51,1.4.2,FR1,3,4.05,1,1,Right,Left,5,5,5,0,nan,0.02
4/22/2021 19:51,1.4.2,FR1,3,4.06,1,1,Left,Left,6,5,5,0,nan,0.03
4/22/2021 19:51,1.4.2,FR1,3,4.06,2,1,Pellet,Left,6,5,6,0,0.25,nan
4/22/2021 19:52,1.4.2,FR1,3,4.06,1,1,Left,Left,7,5,6,0,nan,0.35
4/22/2021 19:52,1.4.2,FR1,3,4.06,1,1,Pellet,Left,7,5,7,0,0.69,nan
4/22/2021 19:52,1.4.2,FR1,3,4.06,1,1,Left,Left,8,5,7,0,nan,0.31
4/22/2021 19:52,1.4.2,FR1,3,4.06,2,1,Pellet,Left,8,5,8,0,19.2,nan
4/22/2021 19:53,1.4.2,FR1,3,4.06,1,1,Left,Left,9,5,8,0,nan,0.1
4/22/2021 19:53,1.4.2,FR1,3,4.06,1,1,Pellet,Left,9,5,9,0,0.25,nan
4/22/2021 19:54,1.4.2,FR1,3,4.06,1,1,Left,Left,10,5,9,0,nan,0.41
4/22/2021 19:55,1.4.2,FR1,3,4.06,2,1,Pellet,Left,10,5,10,0,Timed_out,nan
4/22/2021 19:56,1.4.2,FR1,3,4.06,1,1,Left,Left,11,5,10,0,nan,0
4/22/2021 19:56,1.4.2,FR1,3,4.06,2,1,Pellet,Left,11,5,11,0,0.06,nan
4/22/2021 20:02,1.4.2,FR1,3,4.05,1,1,Left,Left,12,5,11,0,nan,0.18
4/22/2021 20:02,1.4.2,FR1,3,4.05,1,1,Pellet,Left,12,5,12,0,0.31,nan
4/22/2021 20:03,1.4.2,FR1,3,4.06,1,1,Left,Left,13,5,12,0,nan,0
4/22/2021 20:03,1.4.2,FR1,3,4.06,2,1,Pellet,Left,13,5,13,0,0.12,nan
4/22/2021 20:14,1.4.2,FR1,3,4.06,1,1,Left,Left,14,5,13,0,nan,0.36
4/22/2021 20:14,1.4.2,FR1,3,4.06,3,1,Pellet,Left,14,5,14,0,0.63,nan
4/22/2021 20:15,1.4.2,FR1,3,4.05,1,1,Left,Left,15,5,14,0,nan,0.35
4/22/2021 20:15,1.4.2,FR1,3,4.05,2,1,Pellet,Left,15,5,15,0,0.75,nan
