MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
3/31/2021 17:56,1.4.2,FR1,5,4.16,1,1,Left,Left,1,0,0,0,nan,0.21
3/31/2021 17:59,1.4.2,FR1,5,4.16,4,1,Pellet,Left,1,0,1,0,Timed_out,nan
3/31/2021 18:01,1.4.2,FR1,5,4.16,1,1,Left,Left,2,0,1,0,nan,0.02
3/31/2021 18:01,1.4.2,FR1,5,4.16,3,1,Pellet,Left,2,0,2,0,0.39,nan
3/31/2021 18:02,1.4.2,FR1,5,4.16,1,1,Left,Left,3,0,2,0,nan,0.17
3/31/2021 18:02,1.4.2,FR1,5,4.16,2,1,Pellet,Left,3,0,3,0,2.5,nan
3/31/2021 18:06,1.4.2,FR1,5,4.16,1,1,Left,Left,4,0,3,0,nan,0.06
3/31/2021 18:07,1.4.2,FR1,5,4.16,1,1,Pellet,Left,4,0,4,0,54.6,nan
3/31/2021 18:08,1.4.2,FR1,5,4.16,1,1,Left,Left,5,0,4,0,nan,0.12
3/31/2021 18:09,1.4.2,FR1,5,4.16,2,1,Pellet,Left,5,0,5,0,9.64,nan
3/31/2021 18:10,1.4.2,FR1,5,4.16,1,1,Right,Left,5,1,5,0,nan,0.16
3/31/2021 18:10,1.4.2,FR1,5,4.16,1,1,Left,Left,6,1,5,0,nan,0
3/31/2021 18:15,1.4.2,FR1,5,4.16,1,1,Pellet,Left,6,1,6,0,Timed_out,nan
3/31/2021 18:16,1.4.2,FR1,5,4.16,1,1,Right,Left,6,2,6,0,nan,0.05
3/31/2021 18:20,1.4.2,FR1,5,4.16,1,1,Left,Left,7,2,6,0,nan,0.04
3/31/2021 18:20,1.4.2,FR1,5,4.16,1,1,Pellet,Left,7,2,7,0,5.47,nan
3/31/2021 18:20,1.4.2,FR1,5,4.16,1,1,Left,Left,8,2,7,0,nan,0.04
3/31/2021 18:22,1.4.2,FR1,5,4.16,2,1,Pellet,Left,8,2,8,0,Timed_out,nan
3/31/2021 18:27,1.4.2,FR1,5,4.16,1,1,Left,Left,9,2,8,0,nan,0
3/31/2021 18:33,1.4.2,FR1,5,4.16,1,1,Pellet,Left,9,2,9,0,Timed_out,nan
3/31/2021 18:36,1.4.2,FR1,5,4.16,1,1,Left,Left,10,2,9,0,nan,0.72
3/31/2021 18:36,1.4.2,FR1,5,4.16,1,1,Pellet,Left,10,2,10,0,4.02,nan
3/31/2021 18:36,1.4.2,FR1,5,4.16,1,1,Left,Left,11,2,10,0,nan,0.63
3/31/2021 18:36,1.4.2,FR1,5,4.16,1,1,Pellet,Left,11,2,11,0,0.98,nan
