,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Time
0,4/12/2024 16:48,1.17.0,FR1,13,4.18,,1,Left,Left,1,0,0,0,,,0.07,4/12/2024 16:48
1,4/12/2024 16:49,1.17.0,FR1,13,4.18,,1,RightWithPellet,Left,1,1,0,0,,,0.02,4/12/2024 16:49
2,4/12/2024 16:50,1.17.0,FR1,13,4.18,4,1,Pellet,Left,1,1,1,0,Timed_out,,,4/12/2024 16:50
3,4/12/2024 16:51,1.17.0,FR1,13,4.18,,1,Right,Left,1,2,1,0,,,0.62,4/12/2024 16:51
4,4/12/2024 16:53,1.17.0,FR1,13,4.18,,1,Right,Left,1,3,1,0,,,0.55,4/12/2024 16:53
5,4/12/2024 16:56,1.17.0,FR1,13,4.18,,1,Right,Left,1,4,1,0,,,0.07,4/12/2024 16:56
6,4/12/2024 16:56,1.17.0,FR1,13,4.18,,1,Right,Left,1,5,1,0,,,0.69,4/12/2024 16:56
7,4/12/2024 16:59,1.17.0,FR1,13,4.18,,1,Left,Left,2,5,1,0,,,0.02,4/12/2024 16:59
8,4/12/2024 16:59,1.17.0,FR1,13,4.18,2,1,Pellet,Left,2,5,2,0,4.66,546,,4/12/2024 16:59
9,4/12/2024 16:59,1.17.0,FR1,13,4.18,,1,Right,Left,2,6,2,0,,,0.2,4/12/2024 16:59
10,4/12/2024 17:00,1.17.0,FR1,13,4.18,,1,Left,Left,3,6,2,0,,,0.07,4/12/2024 17:00
11,4/12/2024 17:00,1.17.0,FR1,13,4.18,,1,LeftDuringDispense,Left,4,6,2,0,,,0.03,4/12/2024 17:00
12,4/12/2024 17:00,1.17.0,FR1,13,4.18,,1,LeftDuringDispense,Left,5,6,2,0,,,1.47,4/12/2024 17:00
13,4/12/2024 17:00,1.17.0,FR1,13,4.18,2,1,Pellet,Left,5,6,3,0,7.73,62,,4/12/2024 17:00
14,4/12/2024 17:01,1.17.0,FR1,13,4.18,,1,Right,Left,5,7,3,0,,,0.34,4/12/2024 17:01
15,4/12/2024 17:02,1.17.0,FR1,13,4.18,,1,Left,Left,6,7,3,0,,,1.02,4/12/2024 17:02
16,4/12/2024 17:02,1.17.0,FR1,13,4.18,1,1,Pellet,Left,6,7,4,0,2.75,151,,4/12/2024 17:02
17,4/12/2024 17:04,1.17.0,FR1,13,4.18,,1,Right,Left,6,8,4,0,,,0.44,4/12/2024 17:04
18,4/12/2024 17:05,1.17.0,FR1,13,4.18,,1,Right,Left,6,9,4,0,,,0.15,4/12/2024 17:05
19,4/12/2024 17:05,1.17.0,FR1,13,4.18,,1,Left,Left,7,9,4,0,,,0.04,4/12/2024 17:05
20,4/12/2024 17:05,1.17.0,FR1,13,4.18,1,1,Pellet,Left,7,9,5,0,7.36,161,,4/12/2024 17:05
21,4/12/2024 17:07,1.17.0,FR1,13,4.18,,1,Left,Left,8,9,5,0,,,0.23,4/12/2024 17:07
22,4/12/2024 17:07,1.17.0,FR1,13,4.18,1,1,Pellet,Left,8,9,6,0,2.2,116,,4/12/2024 17:07
23,4/12/2024 17:09,1.17.0,FR1,13,4.18,,1,Left,Left,9,9,6,0,,,0.04,4/12/2024 17:09
24,4/12/2024 17:09,1.17.0,FR1,13,4.18,1,1,Pellet,Left,9,9,7,0,11.11,122,,4/12/2024 17:09
25,4/12/2024 17:09,1.17.0,FR1,13,4.18,,1,Right,Left,9,10,7,0,,,0.65,4/12/2024 17:09
26,4/12/2024 17:14,1.17.0,FR1,13,4.18,,1,Left,Left,10,10,7,0,,,0.7,4/12/2024 17:14
27,4/12/2024 17:14,1.17.0,FR1,13,4.19,1,1,Pellet,Left,10,10,8,0,31.55,329,,4/12/2024 17:14
28,4/12/2024 17:15,1.17.0,FR1,13,4.18,,1,Right,Left,10,11,8,0,,,0.04,4/12/2024 17:15
29,4/12/2024 17:16,1.17.0,FR1,13,4.18,,1,Right,Left,10,12,8,0,,,0.19,4/12/2024 17:16
30,4/12/2024 17:18,1.17.0,FR1,13,4.18,,1,Right,Left,10,13,8,0,,,0.04,4/12/2024 17:18
31,4/12/2024 17:21,1.17.0,FR1,13,4.18,,1,Right,Left,10,14,8,0,,,0.2,4/12/2024 17:21
32,4/12/2024 17:26,1.17.0,FR1,13,4.18,,1,Left,Left,11,14,8,0,,,0.47,4/12/2024 17:26
33,4/12/2024 17:26,1.17.0,FR1,13,4.18,1,1,Pellet,Left,11,14,9,0,2.87,699,,4/12/2024 17:26
34,4/12/2024 17:28,1.17.0,FR1,13,4.18,,1,Left,Left,12,14,9,0,,,0.23,4/12/2024 17:28
35,4/12/2024 17:28,1.17.0,FR1,13,4.18,,1,LeftWithPellet,Left,13,14,9,0,,,0.08,4/12/2024 17:28
36,4/12/2024 17:28,1.17.0,FR1,13,4.18,1,1,Pellet,Left,13,14,10,0,13.09,107,,4/12/2024 17:28
37,4/12/2024 17:29,1.17.0,FR1,13,4.18,,1,Right,Left,13,15,10,0,,,0.04,4/12/2024 17:29
38,4/12/2024 17:29,1.17.0,FR1,13,4.18,,1,Left,Left,14,15,10,0,,,2.22,4/12/2024 17:29
39,4/12/2024 17:29,1.17.0,FR1,13,4.18,,1,LeftWithPellet,Left,15,15,10,0,,,0.9,4/12/2024 17:29
40,4/12/2024 17:29,1.17.0,FR1,13,4.18,,1,LeftWithPellet,Left,16,15,10,0,,,0.44,4/12/2024 17:29
41,4/12/2024 17:29,1.17.0,FR1,13,4.19,1,1,Pellet,Left,16,15,11,0,8.94,62,,4/12/2024 17:29
42,4/12/2024 17:31,1.17.0,FR1,13,4.18,,1,Left,Left,17,15,11,0,,,0.1,4/12/2024 17:31
43,4/12/2024 17:31,1.17.0,FR1,13,4.18,,1,LeftDuringDispense,Left,18,15,11,0,,,0.33,4/12/2024 17:31
44,4/12/2024 17:31,1.17.0,FR1,13,4.18,2,1,Pellet,Left,18,15,12,0,2.08,147,,4/12/2024 17:31
45,4/12/2024 17:37,1.17.0,FR1,13,4.18,,1,Right,Left,18,16,12,0,,,1,4/12/2024 17:37
46,4/12/2024 17:39,1.17.0,FR1,13,4.18,,1,Right,Left,18,17,12,0,,,0.05,4/12/2024 17:39
47,4/12/2024 17:45,1.17.0,FR1,13,4.18,,1,Right,Left,18,18,12,0,,,0.03,4/12/2024 17:45
48,4/12/2024 17:45,1.17.0,FR1,13,4.18,,1,Right,Left,18,19,12,0,,,0.02,4/12/2024 17:45
49,4/12/2024 17:46,1.17.0,FR1,13,4.18,,1,Left,Left,19,19,12,0,,,0.74,4/12/2024 17:46
50,4/12/2024 17:46,1.17.0,FR1,13,4.18,1,1,Pellet,Left,19,19,13,0,4.35,852,,4/12/2024 17:46
51,4/12/2024 17:48,1.17.0,FR1,13,4.18,,1,Left,Left,20,19,13,0,,,0.79,4/12/2024 17:48
52,4/12/2024 17:48,1.17.0,FR1,13,4.18,1,1,Pellet,Left,20,19,14,0,0.73,117,,4/12/2024 17:48
53,4/12/2024 17:48,1.17.0,FR1,13,4.18,,1,Right,Left,20,20,14,0,,,0.03,4/12/2024 17:48
54,4/12/2024 17:48,1.17.0,FR1,13,4.18,,1,Right,Left,20,21,14,0,,,0.48,4/12/2024 17:48
