,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
199,9/5/2023 22:56,1.16.3,FR1,5,3.87,1,1,Pellet,Left,94,25,81,0,0.68,48,
200,9/5/2023 22:58,1.16.3,FR1,5,3.87,,1,Left,Left,95,25,81,0,,,0.06
201,9/5/2023 22:58,1.16.3,FR1,5,3.87,2,1,Pellet,Left,95,25,82,0,0.75,147,
202,9/5/2023 23:01,1.16.3,FR1,5,3.87,,1,Left,Left,96,25,82,0,,,0.07
203,9/5/2023 23:01,1.16.3,FR1,5,3.87,1,1,Pellet,Left,96,25,83,0,0.88,206,
204,9/5/2023 23:05,1.16.3,FR1,5,3.87,,1,Left,Left,97,25,83,0,,,0.07
205,9/5/2023 23:05,1.16.3,FR1,5,3.87,,1,LeftDuringDispense,Left,98,25,83,0,,,0.08
206,9/5/2023 23:05,1.16.3,FR1,5,3.87,2,1,Pellet,Left,98,25,84,0,0.81,204,
207,9/5/2023 23:05,1.16.3,FR1,5,3.87,,1,Left,Left,99,25,84,0,,,0.19
208,9/5/2023 23:05,1.16.3,FR1,5,3.87,1,1,Pellet,Left,99,25,85,0,0.81,37,
209,9/5/2023 23:12,1.16.3,FR1,5,3.87,,1,Left,Left,100,25,85,0,,,0.11
210,9/5/2023 23:12,1.16.3,FR1,5,3.87,1,1,Pellet,Left,100,25,86,0,1.29,412,
211,9/5/2023 23:13,1.16.3,FR1,5,3.87,,1,Left,Left,101,25,86,0,,,0.05
212,9/5/2023 23:13,1.16.3,FR1,5,3.87,1,1,Pellet,Left,101,25,87,0,0.68,65,
213,9/5/2023 23:17,1.16.3,FR1,5,3.87,,1,Right,Left,101,26,87,0,,,0.07
214,9/5/2023 23:17,1.16.3,FR1,5,3.87,,1,Left,Left,102,26,87,0,,,0.09
215,9/5/2023 23:17,1.16.3,FR1,5,3.87,1,1,Pellet,Left,102,26,88,0,1.15,239,
216,9/5/2023 23:18,1.16.3,FR1,5,3.87,,1,Left,Left,103,26,88,0,,,0.1
217,9/5/2023 23:18,1.16.3,FR1,5,3.87,1,1,Pellet,Left,103,26,89,0,0.75,45,
218,9/5/2023 23:25,1.16.3,FR1,5,3.87,,1,Left,Left,104,26,89,0,,,0.05
219,9/5/2023 23:25,1.16.3,FR1,5,3.87,1,1,Pellet,Left,104,26,90,0,2.66,391,
220,9/5/2023 23:27,1.16.3,FR1,5,3.87,,1,Right,Left,104,27,90,0,,,0.42
221,9/5/2023 23:28,1.16.3,FR1,5,3.87,,1,Left,Left,105,27,90,0,,,0.06
222,9/5/2023 23:28,1.16.3,FR1,5,3.87,1,1,Pellet,Left,105,27,91,0,1.43,173,
223,9/5/2023 23:29,1.16.3,FR1,5,3.87,,1,Left,Left,106,27,91,0,,,0.2
224,9/5/2023 23:29,1.16.3,FR1,5,3.87,1,1,Pellet,Left,106,27,92,0,0.61,87,
225,9/5/2023 23:35,1.16.3,FR1,5,3.87,,1,Left,Left,107,27,92,0,,,0.01
226,9/5/2023 23:35,1.16.3,FR1,5,3.87,1,1,Pellet,Left,107,27,93,0,7.18,377,
227,9/5/2023 23:44,1.16.3,FR1,5,3.86,,1,Left,Left,108,27,93,0,,,0.15
228,9/5/2023 23:44,1.16.3,FR1,5,3.87,1,1,Pellet,Left,108,27,94,0,1.09,543,
229,9/5/2023 23:48,1.16.3,FR1,5,3.87,,1,Left,Left,109,27,94,0,,,0.03
230,9/5/2023 23:48,1.16.3,FR1,5,3.87,1,1,Pellet,Left,109,27,95,0,1.91,209,
231,9/5/2023 23:48,1.16.3,FR1,5,3.87,,1,Left,Left,110,27,95,0,,,0.5
232,9/5/2023 23:48,1.16.3,FR1,5,3.87,1,1,Pellet,Left,110,27,96,0,1.29,32,
233,9/5/2023 23:49,1.16.3,FR1,5,3.87,,1,Left,Left,111,27,96,0,,,0.11
234,9/5/2023 23:49,1.16.3,FR1,5,3.87,1,1,Pellet,Left,111,27,97,0,1.7,41,
235,9/5/2023 23:54,1.16.3,FR1,5,3.87,,1,Left,Left,112,27,97,0,,,0.02
236,9/5/2023 23:54,1.16.3,FR1,5,3.87,1,1,Pellet,Left,112,27,98,0,1.02,313,
237,9/6/2023 0:05,1.16.3,FR1,5,3.87,,1,Left,Left,113,27,98,0,,,0.11
238,9/6/2023 0:05,1.16.3,FR1,5,3.87,1,1,Pellet,Left,113,27,99,0,0.95,654,
239,9/6/2023 0:10,1.16.3,FR1,5,3.87,,1,Left,Left,114,27,99,0,,,0.04
240,9/6/2023 0:10,1.16.3,FR1,5,3.87,1,1,Pellet,Left,114,27,100,0,1.97,266,
241,9/6/2023 0:11,1.16.3,FR1,5,3.87,,1,Left,Left,115,27,100,0,,,0.06
242,9/6/2023 0:11,1.16.3,FR1,5,3.87,1,1,Pellet,Left,115,27,101,0,4.78,106,
243,9/6/2023 0:12,1.16.3,FR1,5,3.87,,1,Left,Left,116,27,101,0,,,0.04
244,9/6/2023 0:12,1.16.3,FR1,5,3.87,1,1,Pellet,Left,116,27,102,0,0.61,37,
245,9/6/2023 0:13,1.16.3,FR1,5,3.87,,1,Right,Left,116,28,102,0,,,0.46
246,9/6/2023 0:13,1.16.3,FR1,5,3.87,,1,Right,Left,116,29,102,0,,,0.3
247,9/6/2023 0:13,1.16.3,FR1,5,3.87,,1,Left,Left,117,29,102,0,,,0.08
248,9/6/2023 0:14,1.16.3,FR1,5,3.87,1,1,Pellet,Left,117,29,103,0,1.36,91,
249,9/6/2023 0:14,1.16.3,FR1,5,3.87,,1,Left,Left,118,29,103,0,,,0.21
250,9/6/2023 0:14,1.16.3,FR1,5,3.87,1,1,Pellet,Left,118,29,104,0,0.81,39,
251,9/6/2023 0:15,1.16.3,FR1,5,3.87,,1,Left,Left,119,29,104,0,,,0.12
252,9/6/2023 0:15,1.16.3,FR1,5,3.87,1,1,Pellet,Left,119,29,105,0,0.4,74,
253,9/6/2023 0:26,1.16.3,FR1,5,3.87,,1,Left,Left,120,29,105,0,,,0.07
