,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Time
0,4/12/2024 15:43,1.16.3,FR1,3,4.18,,1,Left,Left,1,0,0,0,,,0.1,4/12/2024 15:43
1,4/12/2024 15:44,1.16.3,FR1,3,4.18,,1,RightWithPellet,Left,1,1,0,0,,,0.58,4/12/2024 15:44
2,4/12/2024 15:45,1.16.3,FR1,3,4.18,3,1,Pellet,Left,1,1,1,0,Timed_out,,,4/12/2024 15:45
3,4/12/2024 15:46,1.16.3,FR1,3,4.18,,1,Left,Left,2,1,1,0,,,0.77,4/12/2024 15:46
4,4/12/2024 15:47,1.16.3,FR1,3,4.18,,1,RightWithPellet,Left,2,2,1,0,,,0.02,4/12/2024 15:47
5,4/12/2024 15:49,1.16.3,FR1,3,4.18,,1,LeftWithPellet,Left,3,2,1,0,,,0.47,4/12/2024 15:49
6,4/12/2024 15:49,1.16.3,FR1,3,4.18,,1,RightWithPellet,Left,3,3,1,0,,,1.35,4/12/2024 15:49
7,4/12/2024 15:49,1.16.3,FR1,3,4.18,,1,LeftWithPellet,Left,4,3,1,0,,,0.17,4/12/2024 15:49
8,4/12/2024 15:50,1.16.3,FR1,3,4.18,,1,RightWithPellet,Left,4,4,1,0,,,0.08,4/12/2024 15:50
9,4/12/2024 15:52,1.16.3,FR1,3,4.18,,1,LeftWithPellet,Left,5,4,1,0,,,0.1,4/12/2024 15:52
10,4/12/2024 15:52,1.16.3,FR1,3,4.18,,1,RightWithPellet,Left,5,5,1,0,,,0.06,4/12/2024 15:52
11,4/12/2024 15:53,1.16.3,FR1,3,4.18,,1,LeftWithPellet,Left,6,5,1,0,,,0.29,4/12/2024 15:53
12,4/12/2024 15:54,1.16.3,FR1,3,4.18,,1,RightWithPellet,Left,6,6,1,0,,,0.14,4/12/2024 15:54
13,4/12/2024 15:55,1.16.3,FR1,3,4.18,,1,RightWithPellet,Left,6,7,1,0,,,0.28,4/12/2024 15:55
14,4/12/2024 15:56,1.16.3,FR1,3,4.18,,1,LeftWithPellet,Left,7,7,1,0,,,0.21,4/12/2024 15:56
15,4/12/2024 16:00,1.16.3,FR1,3,4.18,,1,LeftWithPellet,Left,8,7,1,0,,,0.12,4/12/2024 16:00
16,4/12/2024 16:00,1.16.3,FR1,3,4.18,,1,RightWithPellet,Left,8,8,1,0,,,0.1,4/12/2024 16:00
