Unnamed: 0,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
7270,2021-06-13 07:06:10,1.8.1,yhc210607,3,3.69,1,15,Left,Left,6334,403,534,13,,,0.28
7271,2021-06-13 07:06:12,1.8.1,yhc210607,3,3.69,1,15,Left,Left,6335,403,534,13,,,0.32
7272,2021-06-13 07:06:13,1.8.1,yhc210607,3,3.69,1,15,Left,Left,6336,403,534,13,,,0.0
7273,2021-06-13 07:06:14,1.8.1,yhc210607,3,3.69,1,15,Left,Left,6337,403,534,13,,,0.6
7274,2021-06-13 07:06:15,1.8.1,yhc210607,3,3.69,1,15,Left,Left,6338,403,534,13,,,0.25
7275,2021-06-13 07:06:21,1.8.1,yhc210607,3,3.69,1,15,Left,Left,6339,403,534,13,,,0.45
7276,2021-06-13 07:06:24,1.8.1,yhc210607,3,3.69,1,15,Left,Left,6340,403,534,13,,,0.38
7277,2021-06-13 07:06:25,1.8.1,yhc210607,3,3.69,1,15,Left,Left,6341,403,534,13,,,0.24
7278,2021-06-13 07:06:26,1.8.1,yhc210607,3,3.69,1,15,Left,Left,6342,403,534,13,,,0.31
7279,2021-06-13 07:06:28,1.8.1,yhc210607,3,3.69,1,15,Left,Left,6343,403,534,13,,,0.21
7280,2021-06-13 07:06:32,1.8.1,yhc210607,3,3.69,1,15,Left,Left,6344,403,534,13,,,0.18
7281,2021-06-13 07:06:34,1.8.1,yhc210607,3,3.69,1,15,Left,Left,6345,403,534,13,,,0.31
7282,2021-06-13 07:06:36,1.8.1,yhc210607,3,3.69,1,15,Left,Left,6346,403,534,13,,,0.32
7283,2021-06-13 07:06:37,1.8.1,yhc210607,3,3.69,1,15,Pellet,Left,6346,403,535,14,0.36,62.0,
7284,2021-06-13 07:07:17,1.8.1,yhc210607,3,3.69,1,17,Left,Left,6347,403,535,14,,,0.18
7285,2021-06-13 07:07:19,1.8.1,yhc210607,3,3.69,1,17,Left,Left,6348,403,535,14,,,0.72
7286,2021-06-13 07:07:20,1.8.1,yhc210607,3,3.69,1,17,Left,Left,6349,403,535,14,,,0.15
7287,2021-06-13 07:07:22,1.8.1,yhc210607,3,3.69,1,17,Left,Left,6350,403,535,14,,,0.16
7288,2021-06-13 07:07:24,1.8.1,yhc210607,3,3.69,1,17,Left,Left,6351,403,535,14,,,0.25
7289,2021-06-13 07:07:27,1.8.1,yhc210607,3,3.69,1,17,Left,Left,6352,403,535,14,,,0.34
7290,2021-06-13 07:07:29,1.8.1,yhc210607,3,3.69,1,17,Left,Left,6353,403,535,14,,,0.31
7291,2021-06-13 07:07:32,1.8.1,yhc210607,3,3.69,1,17,Left,Left,6354,403,535,14,,,0.21
7292,2021-06-13 07:07:34,1.8.1,yhc210607,3,3.69,1,17,Left,Left,6355,403,535,14,,,0.1
7293,2021-06-13 07:07:35,1.8.1,yhc210607,3,3.69,1,17,Left,Left,6356,403,535,14,,,0.29
7294,2021-06-13 07:07:37,1.8.1,yhc210607,3,3.69,1,17,Left,Left,6357,403,535,14,,,0.22
7295,2021-06-13 07:55:14,1.8.1,yhc210607,3,3.69,1,1,Left,Left,6358,403,535,0,,,0.1
7296,2021-06-13 07:55:16,1.8.1,yhc210607,3,3.69,1,1,Pellet,Left,6358,403,536,1,0.30,2918.0,
7297,2021-06-13 07:55:54,1.8.1,yhc210607,3,3.69,1,1,Left,Left,6359,403,536,1,,,0.1
7298,2021-06-13 07:55:55,1.8.1,yhc210607,3,3.69,1,1,Pellet,Left,6359,403,537,2,0.49,40.0,
7299,2021-06-13 07:56:26,1.8.1,yhc210607,3,3.69,1,2,Left,Left,6360,403,537,2,,,0.15
7300,2021-06-13 07:56:27,1.8.1,yhc210607,3,3.69,1,2,Left,Left,6361,403,537,2,,,0.07
7301,2021-06-13 07:56:29,1.8.1,yhc210607,3,3.69,1,2,Pellet,Left,6361,403,538,3,0.61,34.0,
7302,2021-06-13 07:56:59,1.8.1,yhc210607,3,3.69,1,2,Left,Left,6362,403,538,3,,,0.15
7303,2021-06-13 07:57:01,1.8.1,yhc210607,3,3.69,1,2,Left,Left,6363,403,538,3,,,0.06
7304,2021-06-13 07:57:03,1.8.1,yhc210607,3,3.69,1,2,Pellet,Left,6363,403,539,4,0.18,33.0,
7305,2021-06-13 07:57:35,1.8.1,yhc210607,3,3.69,1,3,Left,Left,6364,403,539,4,,,0.08
7306,2021-06-13 07:57:36,1.8.1,yhc210607,3,3.69,1,3,Left,Left,6365,403,539,4,,,0.44
7307,2021-06-13 07:57:38,1.8.1,yhc210607,3,3.69,1,3,Left,Left,6366,403,539,4,,,0.4
7308,2021-06-13 07:57:40,1.8.1,yhc210607,3,3.69,1,3,Pellet,Left,6366,403,540,5,0.55,38.0,
7309,2021-06-13 07:58:21,1.8.1,yhc210607,3,3.69,1,4,Left,Left,6367,403,540,5,,,0.13
7310,2021-06-13 07:58:23,1.8.1,yhc210607,3,3.69,1,4,Left,Left,6368,403,540,5,,,0.1
7311,2021-06-13 07:58:24,1.8.1,yhc210607,3,3.69,1,4,Left,Left,6369,403,540,5,,,0.46
7312,2021-06-13 07:58:25,1.8.1,yhc210607,3,3.69,1,4,Left,Left,6370,403,540,5,,,0.1
7313,2021-06-13 07:58:26,1.8.1,yhc210607,3,3.69,1,4,Pellet,Left,6370,403,541,6,0.36,46.0,
7314,2021-06-13 07:59:03,1.8.1,yhc210607,3,3.69,1,5,Left,Left,6371,403,541,6,,,0.17
7315,2021-06-13 07:59:04,1.8.1,yhc210607,3,3.69,1,5,Left,Left,6372,403,541,6,,,0.06
7316,2021-06-13 07:59:07,1.8.1,yhc210607,3,3.69,1,5,Left,Left,6373,403,541,6,,,1.12
7317,2021-06-13 07:59:09,1.8.1,yhc210607,3,3.69,1,5,Left,Left,6374,403,541,6,,,0.34
7318,2021-06-13 07:59:11,1.8.1,yhc210607,3,3.69,1,5,Left,Left,6375,403,541,6,,,0.63
7319,2021-06-13 07:59:14,1.8.1,yhc210607,3,3.69,2,5,Pellet,Left,6375,403,542,7,0.18,48.0,
7320,2021-06-13 07:59:49,1.8.1,yhc210607,3,3.69,1,6,Left,Left,6376,403,542,7,,,0.17
7321,2021-06-13 07:59:50,1.8.1,yhc210607,3,3.69,1,6,Left,Left,6377,403,542,7,,,0.12
7322,2021-06-13 07:59:52,1.8.1,yhc210607,3,3.69,1,6,Left,Left,6378,403,542,7,,,0.44
7323,2021-06-13 07:59:53,1.8.1,yhc210607,3,3.69,1,6,Left,Left,6379,403,542,7,,,0.52
7324,2021-06-13 07:59:55,1.8.1,yhc210607,3,3.69,1,6,Left,Left,6380,403,542,7,,,0.19
7325,2021-06-13 07:59:56,1.8.1,yhc210607,3,3.69,1,6,Left,Left,6381,403,542,7,,,0.16
7326,2021-06-13 07:59:59,1.8.1,yhc210607,3,3.69,2,6,Pellet,Left,6381,403,543,8,0.18,45.0,
7327,2021-06-13 08:03:48,1.8.1,yhc210607,3,3.69,1,7,Left,Left,6382,403,543,8,,,0.04
7328,2021-06-13 08:03:50,1.8.1,yhc210607,3,3.69,1,7,Left,Left,6383,403,543,8,,,0.22
7329,2021-06-13 08:03:54,1.8.1,yhc210607,3,3.69,1,7,Left,Left,6384,403,543,8,,,0.79
7330,2021-06-13 08:03:55,1.8.1,yhc210607,3,3.69,1,7,Left,Left,6385,403,543,8,,,0.27
7331,2021-06-13 08:03:57,1.8.1,yhc210607,3,3.69,1,7,Left,Left,6386,403,543,8,,,0.29
7332,2021-06-13 08:04:01,1.8.1,yhc210607,3,3.69,1,7,Left,Left,6387,403,543,8,,,0.53
7333,2021-06-13 08:04:02,1.8.1,yhc210607,3,3.69,1,7,Left,Left,6388,403,543,8,,,0.24
7334,2021-06-13 08:04:03,1.8.1,yhc210607,3,3.69,1,7,Pellet,Left,6388,403,544,9,0.24,244.0,
7335,2021-06-13 08:07:09,1.8.1,yhc210607,3,3.69,1,9,Right,Left,6388,404,544,9,,,0.06
7336,2021-06-13 08:09:27,1.8.1,yhc210607,3,3.69,1,9,Right,Left,6388,405,544,9,,,0.06
7337,2021-06-13 08:09:30,1.8.1,yhc210607,3,3.7,1,9,Right,Left,6388,406,544,9,,,0.07
7338,2021-06-13 08:09:36,1.8.1,yhc210607,3,3.69,1,9,Right,Left,6388,407,544,9,,,0.4
7339,2021-06-13 08:10:15,1.8.1,yhc210607,3,3.68,1,9,Right,Left,6388,408,544,9,,,0.04
7340,2021-06-13 09:03:46,1.8.1,yhc210607,3,3.69,1,1,Left,Left,6389,408,544,0,,,0.22
7341,2021-06-13 09:03:47,1.8.1,yhc210607,3,3.69,1,1,Pellet,Left,6389,408,545,1,0.49,3584.0,
7342,2021-06-13 09:04:32,1.8.1,yhc210607,3,3.69,1,1,Left,Left,6390,408,545,1,,,0.09
7343,2021-06-13 09:04:34,1.8.1,yhc210607,3,3.69,1,1,Pellet,Left,6390,408,546,2,0.30,47.0,
7344,2021-06-13 09:05:09,1.8.1,yhc210607,3,3.69,1,2,Left,Left,6391,408,546,2,,,0.57
7345,2021-06-13 09:05:11,1.8.1,yhc210607,3,3.69,1,2,Left,Left,6392,408,546,2,,,0.09
7346,2021-06-13 09:05:13,1.8.1,yhc210607,3,3.69,1,2,Pellet,Left,6392,408,547,3,1.34,39.0,
7347,2021-06-13 09:05:49,1.8.1,yhc210607,3,3.69,1,2,Left,Left,6393,408,547,3,,,0.05
7348,2021-06-13 09:05:54,1.8.1,yhc210607,3,3.69,1,2,Left,Left,6394,408,547,3,,,0.31
7349,2021-06-13 09:05:57,1.8.1,yhc210607,3,3.69,2,2,Pellet,Left,6394,408,548,4,0.36,44.0,
7350,2021-06-13 09:52:26,1.8.1,yhc210607,3,3.68,1,1,Left,Left,6395,408,548,0,,,0.03
7351,2021-06-13 09:52:28,1.8.1,yhc210607,3,3.69,1,1,Pellet,Left,6395,408,549,1,0.67,2791.0,
7352,2021-06-13 09:53:38,1.8.1,yhc210607,3,3.69,1,1,Left,Left,6396,408,549,1,,,0.07
7353,2021-06-13 09:53:39,1.8.1,yhc210607,3,3.69,1,1,Pellet,Left,6396,408,550,2,0.36,71.0,
7354,2021-06-13 09:54:20,1.8.1,yhc210607,3,3.69,1,2,Left,Left,6397,408,550,2,,,0.04
7355,2021-06-13 09:54:21,1.8.1,yhc210607,3,3.69,1,2,Left,Left,6398,408,550,2,,,0.44
7356,2021-06-13 09:54:22,1.8.1,yhc210607,3,3.69,2,2,Pellet,Left,6398,408,551,3,0.18,43.0,
7357,2021-06-13 09:55:34,1.8.1,yhc210607,3,3.68,1,2,Left,Left,6399,408,551,3,,,0.03
7358,2021-06-13 09:55:36,1.8.1,yhc210607,3,3.69,1,2,Left,Left,6400,408,551,3,,,0.17
7359,2021-06-13 09:55:37,1.8.1,yhc210607,3,3.68,1,2,Pellet,Left,6400,408,552,4,0.36,75.0,
7360,2021-06-13 09:57:20,1.8.1,yhc210607,3,3.69,1,3,Right,Left,6400,409,552,4,,,0.65
7361,2021-06-13 09:57:23,1.8.1,yhc210607,3,3.69,1,3,Right,Left,6400,410,552,4,,,1.88
7362,2021-06-13 09:57:30,1.8.1,yhc210607,3,3.69,1,3,Left,Left,6401,410,552,4,,,0.0
7363,2021-06-13 09:57:40,1.8.1,yhc210607,3,3.68,1,3,Left,Left,6402,410,552,4,,,0.91
7364,2021-06-13 09:57:43,1.8.1,yhc210607,3,3.68,1,3,Left,Left,6403,410,552,4,,,0.55
7365,2021-06-13 09:57:44,1.8.1,yhc210607,3,3.69,1,3,Pellet,Left,6403,410,553,5,0.42,127.0,
7366,2021-06-13 10:33:34,1.8.1,yhc210607,3,3.68,1,1,Left,Left,6404,410,553,0,,,0.03
7367,2021-06-13 10:33:35,1.8.1,yhc210607,3,3.68,1,1,Pellet,Left,6404,410,554,1,0.30,2151.0,
7368,2021-06-13 10:34:24,1.8.1,yhc210607,3,3.68,1,1,Left,Left,6405,410,554,1,,,0.03
7369,2021-06-13 10:34:25,1.8.1,yhc210607,3,3.68,1,1,Pellet,Left,6405,410,555,2,0.42,50.0,
7370,2021-06-13 10:35:20,1.8.1,yhc210607,3,3.68,1,2,Left,Left,6406,410,555,2,,,0.1
7371,2021-06-13 10:35:23,1.8.1,yhc210607,3,3.68,1,2,Left,Left,6407,410,555,2,,,0.49
7372,2021-06-13 10:35:24,1.8.1,yhc210607,3,3.68,1,2,Pellet,Left,6407,410,556,3,0.30,59.0,
7373,2021-06-13 10:36:07,1.8.1,yhc210607,3,3.69,1,2,Left,Left,6408,410,556,3,,,0.23
7374,2021-06-13 10:36:09,1.8.1,yhc210607,3,3.69,1,2,Left,Left,6409,410,556,3,,,0.27
7375,2021-06-13 10:36:10,1.8.1,yhc210607,3,3.68,1,2,Pellet,Left,6409,410,557,4,0.36,46.0,
7376,2021-06-13 10:45:07,1.8.1,yhc210607,3,3.69,1,3,Left,Left,6410,410,557,4,,,0.1
7377,2021-06-13 10:45:14,1.8.1,yhc210607,3,3.69,1,3,Left,Left,6411,410,557,4,,,0.19
7378,2021-06-13 10:45:16,1.8.1,yhc210607,3,3.68,1,3,Left,Left,6412,410,557,4,,,0.19
7379,2021-06-13 10:45:17,1.8.1,yhc210607,3,3.69,1,3,Pellet,Left,6412,410,558,5,0.36,547.0,
7380,2021-06-13 10:47:30,1.8.1,yhc210607,3,3.69,1,4,Left,Left,6413,410,558,5,,,0.22
7381,2021-06-13 10:47:32,1.8.1,yhc210607,3,3.68,1,4,Left,Left,6414,410,558,5,,,0.21
7382,2021-06-13 10:47:34,1.8.1,yhc210607,3,3.68,1,4,Left,Left,6415,410,558,5,,,0.22
7383,2021-06-13 10:47:36,1.8.1,yhc210607,3,3.69,1,4,Left,Left,6416,410,558,5,,,0.27
7384,2021-06-13 10:47:37,1.8.1,yhc210607,3,3.68,1,4,Pellet,Left,6416,410,559,6,0.42,140.0,
7385,2021-06-13 10:51:21,1.8.1,yhc210607,3,3.68,1,5,Right,Left,6416,411,559,6,,,0.0
7386,2021-06-13 11:42:22,1.8.1,yhc210607,3,3.68,1,1,Left,Left,6417,411,559,0,,,0.0
7387,2021-06-13 11:42:23,1.8.1,yhc210607,3,3.68,1,1,Pellet,Left,6417,411,560,1,0.61,3286.0,
7388,2021-06-13 11:43:06,1.8.1,yhc210607,3,3.68,1,1,Left,Left,6418,411,560,1,,,0.06
7389,2021-06-13 11:43:07,1.8.1,yhc210607,3,3.68,1,1,Pellet,Left,6418,411,561,2,0.30,44.0,
7390,2021-06-13 11:43:43,1.8.1,yhc210607,3,3.68,1,2,Left,Left,6419,411,561,2,,,0.04
7391,2021-06-13 11:43:44,1.8.1,yhc210607,3,3.68,1,2,Left,Left,6420,411,561,2,,,0.04
7392,2021-06-13 11:43:50,1.8.1,yhc210607,3,3.68,3,2,Pellet,Left,6420,411,562,3,0.36,43.0,
7393,2021-06-13 11:44:20,1.8.1,yhc210607,3,3.67,1,2,Left,Left,6421,411,562,3,,,0.04
7394,2021-06-13 11:44:23,1.8.1,yhc210607,3,3.68,1,2,Left,Left,6422,411,562,3,,,0.1
7395,2021-06-13 11:44:24,1.8.1,yhc210607,3,3.68,1,2,Pellet,Left,6422,411,563,4,0.30,34.0,
7396,2021-06-13 11:45:05,1.8.1,yhc210607,3,3.68,1,3,Left,Left,6423,411,563,4,,,0.03
7397,2021-06-13 11:45:07,1.8.1,yhc210607,3,3.67,1,3,Left,Left,6424,411,563,4,,,0.02
7398,2021-06-13 11:45:09,1.8.1,yhc210607,3,3.67,1,3,Left,Left,6425,411,563,4,,,0.09
7399,2021-06-13 11:45:10,1.8.1,yhc210607,3,3.68,1,3,Pellet,Left,6425,411,564,5,0.36,46.0,
7400,2021-06-13 11:45:41,1.8.1,yhc210607,3,3.68,1,4,Left,Left,6426,411,564,5,,,0.05
7401,2021-06-13 11:45:42,1.8.1,yhc210607,3,3.68,1,4,Left,Left,6427,411,564,5,,,0.15
7402,2021-06-13 11:45:44,1.8.1,yhc210607,3,3.68,1,4,Left,Left,6428,411,564,5,,,0.12
7403,2021-06-13 11:45:47,1.8.1,yhc210607,3,3.68,1,4,Left,Left,6429,411,564,5,,,0.31
7404,2021-06-13 11:45:48,1.8.1,yhc210607,3,3.67,1,4,Pellet,Left,6429,411,565,6,0.55,38.0,
7405,2021-06-13 11:46:31,1.8.1,yhc210607,3,3.68,1,5,Left,Left,6430,411,565,6,,,0.04
7406,2021-06-13 11:46:34,1.8.1,yhc210607,3,3.68,1,5,Left,Left,6431,411,565,6,,,0.14
7407,2021-06-13 11:46:37,1.8.1,yhc210607,3,3.68,1,5,Left,Left,6432,411,565,6,,,0.33
7408,2021-06-13 11:46:38,1.8.1,yhc210607,3,3.68,1,5,Left,Left,6433,411,565,6,,,0.51
7409,2021-06-13 11:46:44,1.8.1,yhc210607,3,3.67,1,5,Left,Left,6434,411,565,6,,,0.39
7410,2021-06-13 11:46:45,1.8.1,yhc210607,3,3.67,1,5,Pellet,Left,6434,411,566,7,0.30,57.0,
7411,2021-06-13 11:47:28,1.8.1,yhc210607,3,3.67,1,6,Left,Left,6435,411,566,7,,,0.29
7412,2021-06-13 11:47:33,1.8.1,yhc210607,3,3.67,1,6,Left,Left,6436,411,566,7,,,0.37
7413,2021-06-13 11:47:55,1.8.1,yhc210607,3,3.68,1,6,Right,Left,6436,412,566,7,,,0.13
7414,2021-06-13 11:48:00,1.8.1,yhc210607,3,3.68,1,6,Left,Left,6437,412,566,7,,,0.36
7415,2021-06-13 11:48:01,1.8.1,yhc210607,3,3.67,1,6,Left,Left,6438,412,566,7,,,0.24
7416,2021-06-13 11:48:04,1.8.1,yhc210607,3,3.68,1,6,Left,Left,6439,412,566,7,,,0.29
7417,2021-06-13 11:48:06,1.8.1,yhc210607,3,3.67,1,6,Left,Left,6440,412,566,7,,,0.32
7418,2021-06-13 11:48:07,1.8.1,yhc210607,3,3.68,1,6,Pellet,Left,6440,412,567,8,0.61,82.0,
7419,2021-06-13 12:31:55,1.8.1,yhc210607,3,3.68,1,1,Left,Left,6441,412,567,0,,,1.05
7420,2021-06-13 12:31:57,1.8.1,yhc210607,3,3.68,1,1,Pellet,Left,6441,412,568,1,0.73,2630.0,
7421,2021-06-13 12:32:44,1.8.1,yhc210607,3,3.67,1,1,Left,Left,6442,412,568,1,,,0.06
7422,2021-06-13 12:32:45,1.8.1,yhc210607,3,3.68,1,1,Pellet,Left,6442,412,569,2,0.55,48.0,
7423,2021-06-13 12:33:54,1.8.1,yhc210607,3,3.67,1,2,Left,Left,6443,412,569,2,,,0.03
7424,2021-06-13 12:33:55,1.8.1,yhc210607,3,3.67,1,2,Left,Left,6444,412,569,2,,,0.1
7425,2021-06-13 12:33:57,1.8.1,yhc210607,3,3.67,1,2,Pellet,Left,6444,412,570,3,0.36,72.0,
7426,2021-06-13 12:35:53,1.8.1,yhc210607,3,3.67,1,2,Right,Left,6444,413,570,3,,,0.27
7427,2021-06-13 12:36:01,1.8.1,yhc210607,3,3.67,1,2,Left,Left,6445,413,570,3,,,0.05
7428,2021-06-13 12:36:04,1.8.1,yhc210607,3,3.67,1,2,Left,Left,6446,413,570,3,,,0.26
7429,2021-06-13 12:36:05,1.8.1,yhc210607,3,3.67,1,2,Pellet,Left,6446,413,571,4,0.30,128.0,
7430,2021-06-13 12:48:28,1.8.1,yhc210607,3,3.67,1,3,Left,Left,6447,413,571,4,,,0.03
7431,2021-06-13 12:48:33,1.8.1,yhc210607,3,3.67,1,3,Left,Left,6448,413,571,4,,,0.33
7432,2021-06-13 12:48:36,1.8.1,yhc210607,3,3.67,1,3,Left,Left,6449,413,571,4,,,0.76
7433,2021-06-13 12:48:39,1.8.1,yhc210607,3,3.68,2,3,Pellet,Left,6449,413,572,5,0.24,754.0,
7434,2021-06-13 13:19:58,1.8.1,yhc210607,3,3.68,1,1,Left,Left,6450,413,572,0,,,0.11
7435,2021-06-13 13:20:00,1.8.1,yhc210607,3,3.66,1,1,Pellet,Left,6450,413,573,1,0.61,1881.0,
7436,2021-06-13 13:22:27,1.8.1,yhc210607,3,3.67,1,1,Left,Left,6451,413,573,1,,,0.06
7437,2021-06-13 13:22:28,1.8.1,yhc210607,3,3.68,1,1,Pellet,Left,6451,413,574,2,0.30,148.0,
7438,2021-06-13 13:23:09,1.8.1,yhc210607,3,3.67,1,2,Left,Left,6452,413,574,2,,,0.07
7439,2021-06-13 13:23:15,1.8.1,yhc210607,3,3.67,1,2,Left,Left,6453,413,574,2,,,0.11
7440,2021-06-13 13:23:16,1.8.1,yhc210607,3,3.67,1,2,Pellet,Left,6453,413,575,3,0.49,48.0,
7441,2021-06-13 13:23:59,1.8.1,yhc210607,3,3.67,1,2,Left,Left,6454,413,575,3,,,0.3
7442,2021-06-13 13:24:01,1.8.1,yhc210607,3,3.67,1,2,Left,Left,6455,413,575,3,,,0.03
7443,2021-06-13 13:24:03,1.8.1,yhc210607,3,3.67,1,2,Pellet,Left,6455,413,576,4,0.24,46.0,
7444,2021-06-13 13:24:56,1.8.1,yhc210607,3,3.68,1,3,Left,Left,6456,413,576,4,,,0.12
7445,2021-06-13 13:24:59,1.8.1,yhc210607,3,3.68,1,3,Left,Left,6457,413,576,4,,,0.23
7446,2021-06-13 13:25:00,1.8.1,yhc210607,3,3.67,1,3,Left,Left,6458,413,576,4,,,0.3
7447,2021-06-13 13:25:02,1.8.1,yhc210607,3,3.67,1,3,Pellet,Left,6458,413,577,5,0.36,59.0,
7448,2021-06-13 13:26:03,1.8.1,yhc210607,3,3.68,1,4,Left,Left,6459,413,577,5,,,0.27
7449,2021-06-13 13:26:07,1.8.1,yhc210607,3,3.67,1,4,Left,Left,6460,413,577,5,,,0.08
7450,2021-06-13 13:26:09,1.8.1,yhc210607,3,3.67,1,4,Left,Left,6461,413,577,5,,,0.34
7451,2021-06-13 13:26:11,1.8.1,yhc210607,3,3.67,1,4,Left,Left,6462,413,577,5,,,0.55
7452,2021-06-13 13:26:15,1.8.1,yhc210607,3,3.67,2,4,Pellet,Left,6462,413,578,6,0.24,73.0,
7453,2021-06-13 14:00:15,1.8.1,yhc210607,3,3.67,1,1,Left,Left,6463,413,578,0,,,0.7
7454,2021-06-13 14:00:17,1.8.1,yhc210607,3,3.67,1,1,Pellet,Left,6463,413,579,1,0.79,2043.0,
7455,2021-06-13 14:23:04,1.8.1,yhc210607,3,3.67,1,1,Left,Left,6464,413,579,1,,,0.25
7456,2021-06-13 14:23:07,1.8.1,yhc210607,3,3.67,1,1,Pellet,Left,6464,413,580,2,1.71,1370.0,
7457,2021-06-13 14:31:13,1.8.1,yhc210607,3,3.67,1,2,Left,Left,6465,413,580,2,,,0.02
7458,2021-06-13 14:31:19,1.8.1,yhc210607,3,3.67,1,2,Left,Left,6466,413,580,2,,,0.17
7459,2021-06-13 14:31:20,1.8.1,yhc210607,3,3.67,1,2,Pellet,Left,6466,413,581,3,0.67,493.0,
7460,2021-06-13 14:31:58,1.8.1,yhc210607,3,3.67,1,2,Left,Left,6467,413,581,3,,,0.04
7461,2021-06-13 14:32:01,1.8.1,yhc210607,3,3.67,1,2,Left,Left,6468,413,581,3,,,0.02
7462,2021-06-13 14:32:02,1.8.1,yhc210607,3,3.67,1,2,Pellet,Left,6468,413,582,4,0.42,42.0,
7463,2021-06-13 14:38:48,1.8.1,yhc210607,3,3.67,1,3,Left,Left,6469,413,582,4,,,0.07
7464,2021-06-13 14:38:50,1.8.1,yhc210607,3,3.67,1,3,Left,Left,6470,413,582,4,,,0.77
7465,2021-06-13 14:38:52,1.8.1,yhc210607,3,3.67,1,3,Left,Left,6471,413,582,4,,,0.63
7466,2021-06-13 14:38:54,1.8.1,yhc210607,3,3.67,1,3,Pellet,Left,6471,413,583,5,0.49,412.0,
7467,2021-06-13 14:39:50,1.8.1,yhc210607,3,3.67,1,4,Left,Left,6472,413,583,5,,,2.48
7468,2021-06-13 14:39:52,1.8.1,yhc210607,3,3.67,1,4,Left,Left,6473,413,583,5,,,0.05
7469,2021-06-13 14:39:55,1.8.1,yhc210607,3,3.67,1,4,Left,Left,6474,413,583,5,,,0.45
7470,2021-06-13 14:39:57,1.8.1,yhc210607,3,3.67,1,4,Left,Left,6475,413,583,5,,,0.08
7471,2021-06-13 14:39:58,1.8.1,yhc210607,3,3.67,1,4,Pellet,Left,6475,413,584,6,0.18,64.0,
7472,2021-06-13 14:40:36,1.8.1,yhc210607,3,3.67,1,5,Left,Left,6476,413,584,6,,,0.08
7473,2021-06-13 14:40:38,1.8.1,yhc210607,3,3.67,1,5,Left,Left,6477,413,584,6,,,0.85
7474,2021-06-13 14:40:40,1.8.1,yhc210607,3,3.67,1,5,Left,Left,6478,413,584,6,,,0.08
7475,2021-06-13 14:40:41,1.8.1,yhc210607,3,3.67,1,5,Left,Left,6479,413,584,6,,,0.25
7476,2021-06-13 14:40:43,1.8.1,yhc210607,3,3.67,1,5,Left,Left,6480,413,584,6,,,0.24
