MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
10/10/2023 14:47:36,1.17.0,Bandit,18,3.89,nan,15,10,40,Right,Right,0,1,0,0,nan,nan,0.26
10/10/2023 14:48:49,1.17.0,Bandit,18,3.90,nan,15,10,40,RightWithPellet,Right,0,1,0,0,nan,nan,0.00
10/10/2023 14:51:06,1.17.0,Bandit,18,3.89,nan,15,10,40,LeftWithPellet,Right,0,1,0,0,nan,nan,0.17
10/10/2023 14:51:08,1.17.0,Bandit,18,3.89,nan,15,10,40,RightWithPellet,Right,0,1,0,0,nan,nan,0.09
10/10/2023 14:52:54,1.17.0,Bandit,18,3.90,3,15,10,40,Pellet,Right,0,1,1,0,Timed_out,nan,nan
10/10/2023 14:52:56,1.17.0,Bandit,18,3.90,nan,15,10,40,Left,Right,1,1,1,1,nan,nan,0.07
10/10/2023 14:52:59,1.17.0,Bandit,18,3.89,nan,15,10,40,RightinTimeout,Right,1,1,1,1,nan,nan,0.00
10/10/2023 14:53:53,1.17.0,Bandit,18,3.89,nan,15,10,40,Left,Right,2,1,1,1,nan,nan,0.12
10/10/2023 14:59:10,1.17.0,Bandit,18,3.89,nan,15,10,40,Left,Right,3,1,1,1,nan,nan,0.05
10/10/2023 14:59:33,1.17.0,Bandit,18,3.89,nan,15,10,40,Left,Right,4,1,1,1,nan,nan,0.23
10/10/2023 14:59:56,1.17.0,Bandit,18,3.90,4,15,10,40,Pellet,Right,4,1,2,1,17.08,422,nan
10/10/2023 15:00:14,1.17.0,Bandit,18,3.89,nan,15,10,40,Left,Right,5,1,2,2,nan,nan,0.17
10/10/2023 15:00:16,1.17.0,Bandit,18,3.89,nan,15,10,40,RightinTimeout,Right,5,1,2,2,nan,nan,0.00
10/10/2023 15:04:28,1.17.0,Bandit,18,3.90,nan,15,10,40,Right,Right,5,2,2,2,nan,nan,0.15
10/10/2023 15:12:04,1.17.0,Bandit,18,3.89,nan,15,10,40,Left,Right,6,2,2,2,nan,nan,0.00
10/10/2023 15:13:00,1.17.0,Bandit,18,3.89,nan,15,10,40,Left,Right,7,2,2,2,nan,nan,0.11
10/10/2023 15:14:47,1.17.0,Bandit,18,3.89,nan,15,10,40,Left,Right,8,2,2,2,nan,nan,0.16
10/10/2023 15:14:56,1.17.0,Bandit,18,3.89,nan,15,10,40,LeftinTimeOut,Right,8,2,2,2,nan,nan,nan
10/10/2023 15:14:57,1.17.0,Bandit,18,3.89,nan,15,10,40,LeftinTimeOut,Right,8,2,2,2,nan,nan,nan
10/10/2023 15:14:58,1.17.0,Bandit,18,3.89,nan,15,10,40,RightinTimeout,Right,8,2,2,2,nan,nan,0.00
10/10/2023 15:14:59,1.17.0,Bandit,18,3.89,nan,15,10,40,Right,Right,8,3,2,2,nan,nan,0.01
10/10/2023 15:15:01,1.17.0,Bandit,18,3.89,nan,15,10,40,RightinTimeout,Right,8,3,2,2,nan,nan,0.00
10/10/2023 15:15:03,1.17.0,Bandit,18,3.89,nan,15,10,40,RightinTimeout,Right,8,3,2,2,nan,nan,0.00
10/10/2023 15:15:04,1.17.0,Bandit,18,3.89,nan,15,10,40,RightinTimeout,Right,8,3,2,2,nan,nan,0.00
10/10/2023 15:15:05,1.17.0,Bandit,18,3.89,nan,15,10,40,RightinTimeout,Right,8,3,2,2,nan,nan,0.00
10/10/2023 15:15:05,1.17.0,Bandit,18,3.89,nan,15,10,40,RightinTimeout,Right,8,3,2,2,nan,nan,0.00
10/10/2023 15:15:07,1.17.0,Bandit,18,3.89,nan,15,10,40,RightinTimeout,Right,8,3,2,2,nan,nan,0.00
10/10/2023 15:15:07,1.17.0,Bandit,18,3.90,nan,15,10,40,RightinTimeout,Right,8,3,2,2,nan,nan,0.00
