MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
2023-09-15 15:40:43,1.17.0,Bandit,3,3.88,,30,80,20,Left,Left,1,0,0,0,,,0.42
2023-09-15 15:40:52,1.17.0,Bandit,3,3.88,3.0,30,80,20,Pellet,Left,1,0,1,0,4.22,,
2023-09-15 15:42:20,1.17.0,Bandit,3,3.88,,30,80,20,Left,Left,2,0,1,1,,,0.33
2023-09-15 15:42:22,1.17.0,Bandit,3,3.88,,30,80,20,LeftWithPellet,Left,2,0,1,1,,,0.01
2023-09-15 15:50:53,1.17.0,Bandit,3,3.88,,30,80,20,RightWithPellet,Left,2,0,1,1,,,0.54
2023-09-15 15:53:08,1.17.0,Bandit,3,3.88,2.0,30,80,20,Pellet,Left,2,0,2,1,Timed_out,736.0,
2023-09-15 15:55:24,1.17.0,Bandit,3,3.88,,30,80,20,Left,Left,3,0,2,2,,,0.3
2023-09-15 15:55:24,1.17.0,Bandit,3,3.88,,30,80,20,LeftDuringDispense,Left,3,0,2,2,,,0.16
2023-09-15 15:55:30,1.17.0,Bandit,3,3.88,,30,80,20,LeftWithPellet,Left,3,0,2,2,,,0.61
2023-09-15 15:59:27,1.17.0,Bandit,3,3.88,2.0,30,80,20,Pellet,Left,3,0,3,2,Timed_out,379.0,
2023-09-15 16:03:24,1.17.0,Bandit,3,3.88,,30,80,20,Left,Left,4,0,3,3,,,0.52
2023-09-15 16:05:14,1.17.0,Bandit,3,3.88,1.0,30,80,20,Pellet,Left,4,0,4,3,Timed_out,347.0,
2023-09-15 16:08:06,1.17.0,Bandit,3,3.88,,30,80,20,Left,Left,5,0,4,4,,,0.17
2023-09-15 16:12:46,1.17.0,Bandit,3,3.88,,30,80,20,LeftWithPellet,Left,5,0,4,4,,,0.23
2023-09-15 16:16:17,1.17.0,Bandit,3,3.88,,30,80,20,LeftWithPellet,Left,5,0,4,4,,,0.15
2023-09-15 16:16:26,1.17.0,Bandit,3,3.89,,30,80,20,LeftWithPellet,Left,5,0,4,4,,,0.0
2023-09-15 16:17:15,1.17.0,Bandit,3,3.88,1.0,30,80,20,Pellet,Left,5,0,5,4,Timed_out,721.0,
2023-09-15 16:17:45,1.17.0,Bandit,3,3.89,,30,80,20,Left,Left,6,0,5,5,,,0.17
2023-09-15 16:17:46,1.17.0,Bandit,3,3.88,1.0,30,80,20,Pellet,Left,6,0,6,5,0.85,31.0,
2023-09-15 16:18:02,1.17.0,Bandit,3,3.88,,30,80,20,Left,Left,7,0,6,6,,,0.18
2023-09-15 16:18:03,1.17.0,Bandit,3,3.88,1.0,30,80,20,Pellet,Left,7,0,7,6,0.48,17.0,
2023-09-15 16:18:17,1.17.0,Bandit,3,3.88,,30,80,20,Left,Left,8,0,7,7,,,0.16
2023-09-15 16:18:20,1.17.0,Bandit,3,3.88,2.0,30,80,20,Pellet,Left,8,0,8,7,0.36,17.0,
2023-09-15 16:40:23,1.17.0,Bandit,3,3.88,,30,80,20,Left,Left,9,0,8,8,,,0.3
2023-09-15 16:40:24,1.17.0,Bandit,3,3.88,1.0,30,80,20,Pellet,Left,9,0,9,8,0.85,1324.0,
2023-09-15 16:40:47,1.17.0,Bandit,3,3.88,,30,80,20,Left,Left,10,0,9,9,,,0.17
2023-09-15 16:40:49,1.17.0,Bandit,3,3.88,1.0,30,80,20,Pellet,Left,10,0,10,9,0.79,25.0,
2023-09-15 16:41:06,1.17.0,Bandit,3,3.88,,30,80,20,Left,Left,11,0,10,10,,,0.07
2023-09-15 16:41:07,1.17.0,Bandit,3,3.88,2.0,30,80,20,Pellet,Left,11,0,11,10,0.06,18.0,
2023-09-15 16:41:24,1.17.0,Bandit,3,3.87,,30,80,20,Left,Left,12,0,11,11,,,0.21
2023-09-15 16:41:25,1.17.0,Bandit,3,3.87,1.0,30,80,20,Pellet,Left,12,0,12,11,0.61,18.0,
2023-09-15 16:41:43,1.17.0,Bandit,3,3.88,,30,80,20,Left,Left,13,0,12,12,,,0.12
2023-09-15 16:41:44,1.17.0,Bandit,3,3.88,1.0,30,80,20,Pellet,Left,13,0,13,12,0.36,19.0,
2023-09-15 16:42:01,1.17.0,Bandit,3,3.88,,30,80,20,Left,Left,14,0,13,13,,,0.09
2023-09-15 16:42:03,1.17.0,Bandit,3,3.88,1.0,30,80,20,Pellet,Left,14,0,14,13,1.03,19.0,
2023-09-15 16:46:13,1.17.0,Bandit,3,3.88,,30,80,20,Right,Left,14,1,14,14,,,0.04
2023-09-15 16:46:14,1.17.0,Bandit,3,3.88,,30,80,20,RightDuringDispense,Left,14,1,14,14,,,0.06
2023-09-15 16:46:22,1.17.0,Bandit,3,3.88,,30,80,20,RightWithPellet,Left,14,2,14,14,,,0.39
2023-09-15 16:47:48,1.17.0,Bandit,3,3.88,,30,80,20,LeftWithPellet,Left,14,2,14,14,,,0.16
2023-09-15 17:31:09,1.17.0,Bandit,3,3.88,,30,80,20,LeftWithPellet,Left,14,2,14,14,,,0.09
2023-09-15 17:31:11,1.17.0,Bandit,3,3.88,3.0,30,80,20,Pellet,Left,14,2,15,14,Timed_out,2948.0,
2023-09-15 17:31:54,1.17.0,Bandit,3,3.87,,30,80,20,Left,Left,15,2,15,15,,,0.27
2023-09-15 17:32:13,1.17.0,Bandit,3,3.88,,30,80,20,Left,Left,16,2,15,15,,,0.02
2023-09-15 17:32:14,1.17.0,Bandit,3,3.88,1.0,30,80,20,Pellet,Left,16,2,16,15,0.73,63.0,
2023-09-15 17:33:37,1.17.0,Bandit,3,3.87,,30,80,20,Right,Left,16,3,16,16,,,0.51
2023-09-15 17:33:44,1.17.0,Bandit,3,3.88,,30,80,20,Left,Left,17,3,16,16,,,0.17
2023-09-15 17:33:47,1.17.0,Bandit,3,3.88,2.0,30,80,20,Pellet,Left,17,3,17,16,1.52,92.0,
2023-09-15 17:34:16,1.17.0,Bandit,3,3.88,,30,80,20,Left,Left,18,3,17,17,,,0.26
2023-09-15 17:34:18,1.17.0,Bandit,3,3.87,1.0,30,80,20,Pellet,Left,18,3,18,17,1.52,32.0,
2023-09-15 17:41:16,1.17.0,Bandit,3,3.88,,30,80,20,Left,Left,19,3,18,18,,,0.19
2023-09-15 17:41:18,1.17.0,Bandit,3,3.87,,30,80,20,LeftDuringDispense,Left,19,3,18,18,,,0.04
2023-09-15 17:41:19,1.17.0,Bandit,3,3.87,,30,80,20,LeftDuringDispense,Left,19,3,18,18,,,0.42
2023-09-15 17:41:48,1.17.0,Bandit,3,3.88,3.0,30,80,20,Pellet,Left,19,3,19,18,26.25,450.0,
2023-09-15 17:42:35,1.17.0,Bandit,3,3.87,,30,80,20,Right,Left,19,4,19,19,,,0.18
2023-09-15 17:42:39,1.17.0,Bandit,3,3.88,1.0,30,80,20,Pellet,Left,19,4,20,19,2.81,51.0,
2023-09-15 17:43:12,1.17.0,Bandit,3,3.88,,30,80,20,Right,Left,19,5,20,20,,,0.13
2023-09-15 17:50:01,1.17.0,Bandit,3,3.88,,30,80,20,Right,Left,19,6,20,20,,,0.06
2023-09-15 17:50:08,1.17.0,Bandit,3,3.88,,30,80,20,Left,Left,20,6,20,20,,,0.35
2023-09-15 17:50:14,1.17.0,Bandit,3,3.88,2.0,30,80,20,Pellet,Left,20,6,21,20,2.38,455.0,
2023-09-15 17:50:45,1.17.0,Bandit,3,3.88,,30,80,20,Left,Left,21,6,21,21,,,0.28
2023-09-15 17:57:07,1.17.0,Bandit,3,3.87,,30,80,20,LeftWithPellet,Left,21,6,21,21,,,0.68
2023-09-15 19:10:25,1.17.0,Bandit,3,3.87,1.0,30,80,20,Pellet,Left,21,6,22,21,Timed_out,4811.0,
2023-09-15 19:11:04,1.17.0,Bandit,3,3.87,,30,80,20,Left,Left,22,6,22,22,,,0.38
2023-09-15 19:11:06,1.17.0,Bandit,3,3.87,1.0,30,80,20,Pellet,Left,22,6,23,22,0.85,41.0,
2023-09-15 19:11:27,1.17.0,Bandit,3,3.88,,30,80,20,Left,Left,23,6,23,23,,,0.16
2023-09-15 19:11:29,1.17.0,Bandit,3,3.87,1.0,30,80,20,Pellet,Left,23,6,24,23,0.42,23.0,
2023-09-15 19:11:49,1.17.0,Bandit,3,3.87,,30,80,20,Left,Left,24,6,24,24,,,0.15
2023-09-15 19:11:50,1.17.0,Bandit,3,3.88,1.0,30,80,20,Pellet,Left,24,6,25,24,0.48,21.0,
2023-09-15 19:12:10,1.17.0,Bandit,3,3.87,,30,80,20,Left,Left,25,6,25,25,,,0.03
2023-09-15 19:12:10,1.17.0,Bandit,3,3.87,,30,80,20,LeftDuringDispense,Left,25,6,25,25,,,0.09
2023-09-15 19:12:11,1.17.0,Bandit,3,3.87,,30,80,20,LeftWithPellet,Left,25,6,25,25,,,0.1
2023-09-15 19:12:13,1.17.0,Bandit,3,3.87,1.0,30,80,20,Pellet,Left,25,6,26,25,2.16,23.0,
2023-09-15 19:12:35,1.17.0,Bandit,3,3.87,,30,80,20,Left,Left,26,6,26,26,,,0.09
2023-09-15 19:12:37,1.17.0,Bandit,3,3.87,1.0,30,80,20,Pellet,Left,26,6,27,26,0.36,24.0,
2023-09-15 19:12:52,1.17.0,Bandit,3,3.87,,30,80,20,Left,Left,27,6,27,27,,,0.1
2023-09-15 19:12:55,1.17.0,Bandit,3,3.87,2.0,30,80,20,Pellet,Left,27,6,28,27,0.42,18.0,
2023-09-15 19:13:14,1.17.0,Bandit,3,3.88,,30,80,20,Left,Left,28,6,28,28,,,0.16
2023-09-15 19:13:15,1.17.0,Bandit,3,3.87,1.0,30,80,20,Pellet,Left,28,6,29,28,0.79,20.0,
2023-09-15 19:13:32,1.17.0,Bandit,3,3.87,,30,80,20,Left,Left,29,6,29,29,,,0.25
2023-09-15 19:13:33,1.17.0,Bandit,3,3.88,1.0,30,80,20,Pellet,Left,29,6,30,29,0.30,18.0,
2023-09-15 19:13:54,1.17.0,Bandit,3,3.87,,30,20,80,Left,Right,30,6,30,0,,,0.03
2023-09-15 19:13:55,1.17.0,Bandit,3,3.87,,30,20,80,LeftinTimeOut,Right,30,6,30,0,,,
2023-09-15 19:13:56,1.17.0,Bandit,3,3.87,,30,20,80,LeftinTimeOut,Right,30,6,30,0,,,
2023-09-15 19:13:58,1.17.0,Bandit,3,3.87,,30,20,80,Left,Right,31,6,30,0,,,0.84
2023-09-15 19:14:03,1.17.0,Bandit,3,3.87,,30,20,80,Left,Right,32,6,30,0,,,0.14
2023-09-15 19:14:04,1.17.0,Bandit,3,3.87,1.0,30,20,80,Pellet,Right,32,6,31,0,0.49,31.0,
2023-09-15 19:14:24,1.17.0,Bandit,3,3.87,,30,20,80,Left,Right,33,6,31,1,,,0.21
2023-09-15 19:14:24,1.17.0,Bandit,3,3.88,,30,20,80,LeftinTimeOut,Right,33,6,31,1,,,
2023-09-15 19:32:33,1.17.0,Bandit,3,3.87,,30,20,80,Right,Right,33,7,31,1,,,0.47
2023-09-15 19:58:00,1.17.0,Bandit,3,3.87,,30,20,80,Left,Right,34,7,31,1,,,0.08
