MM:DD:YYYY hh:mm:ss,Library_Version,Prob_left,Prob_right,Battery_Voltage,Motor_Turns,PelletsToSwitch,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Session_type,Device_Number
2023-03-31 18:18:45,1.17.0,20,80,3.85,,30,Left,Right,1,0,0,0,,,0.47,Bandit,C:\Use
2023-03-31 18:19:22,1.17.0,20,80,3.85,,30,Right,Right,1,1,0,0,,,0.0,Bandit,C:\Use
2023-03-31 18:19:28,1.17.0,20,80,3.84,1.0,30,Pellet,Right,1,1,1,0,3.30,,,Bandit,C:\Use
2023-03-31 18:20:57,1.17.0,20,80,3.85,,30,Right,Right,1,2,1,1,,,0.0,Bandit,C:\Use
2023-03-31 18:21:31,1.17.0,20,80,3.84,2.0,30,Pellet,Right,1,2,2,1,29.46,123.0,,Bandit,C:\Use
2023-03-31 18:22:46,1.17.0,20,80,3.85,,30,Left,Right,2,2,2,2,,,0.0,Bandit,C:\Use
2023-03-31 18:23:53,1.17.0,20,80,3.85,,30,Left,Right,3,2,2,2,,,0.16,Bandit,C:\Use
2023-03-31 18:25:05,1.17.0,20,80,3.85,,30,Right,Right,3,3,2,2,,,0.0,Bandit,C:\Use
2023-03-31 18:25:22,1.17.0,20,80,3.84,2.0,30,Pellet,Right,3,3,3,2,12.03,231.0,,Bandit,C:\Use
2023-03-31 18:28:59,1.17.0,20,80,3.84,,30,Left,Right,4,3,3,3,,,0.0,Bandit,C:\Use
2023-03-31 18:29:22,1.17.0,20,80,3.84,6.0,30,Pellet,Right,4,3,4,3,9.88,240.0,,Bandit,C:\Use
2023-03-31 18:29:54,1.17.0,20,80,3.84,,30,Left,Right,5,3,4,4,,,0.0,Bandit,C:\Use
2023-03-31 18:34:09,1.17.0,20,80,3.85,,30,Left,Right,6,3,4,4,,,0.0,Bandit,C:\Use
2023-03-31 18:35:40,1.17.0,20,80,3.85,,30,Left,Right,7,3,4,4,,,0.0,Bandit,C:\Use
2023-03-31 18:35:56,1.17.0,20,80,3.85,,30,Left,Right,8,3,4,4,,,0.08,Bandit,C:\Use
2023-03-31 18:36:19,1.17.0,20,80,3.84,,30,Left,Right,9,3,4,4,,,0.0,Bandit,C:\Use
2023-03-31 19:37:33,1.17.0,20,80,3.84,,30,Left,Right,10,3,4,4,,,0.0,Bandit,C:\Use
2023-03-31 19:37:59,1.17.0,20,80,3.84,,30,Left,Right,11,3,4,4,,,0.0,Bandit,C:\Use
2023-03-31 19:38:29,1.17.0,20,80,3.84,,30,Left,Right,12,3,4,4,,,0.02,Bandit,C:\Use
2023-03-31 19:38:32,1.17.0,20,80,3.84,2.0,30,Pellet,Right,12,3,5,4,0.06,4150.0,,Bandit,C:\Use
2023-03-31 19:38:50,1.17.0,20,80,3.85,,30,Left,Right,13,3,5,5,,,0.0,Bandit,C:\Use
2023-03-31 19:38:58,1.17.0,20,80,3.84,,30,RightinTimeout,Right,13,3,5,5,,,0.11,Bandit,C:\Use
2023-03-31 19:39:17,1.17.0,20,80,3.84,,30,Left,Right,14,3,5,5,,,0.15,Bandit,C:\Use
2023-03-31 19:39:29,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,14,3,5,5,,,,Bandit,C:\Use
2023-03-31 19:39:33,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,14,3,5,5,,,,Bandit,C:\Use
2023-03-31 19:39:38,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,14,3,5,5,,,,Bandit,C:\Use
2023-03-31 19:39:42,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,14,3,5,5,,,,Bandit,C:\Use
2023-03-31 19:39:55,1.17.0,20,80,3.83,,30,Left,Right,15,3,5,5,,,0.0,Bandit,C:\Use
2023-03-31 19:40:13,1.17.0,20,80,3.84,2.0,30,Pellet,Right,15,3,6,5,12.71,101.0,,Bandit,C:\Use
2023-03-31 19:40:46,1.17.0,20,80,3.84,,30,Left,Right,16,3,6,6,,,0.03,Bandit,C:\Use
2023-03-31 19:40:50,1.17.0,20,80,3.84,2.0,30,Pellet,Right,16,3,7,6,0.06,37.0,,Bandit,C:\Use
2023-03-31 19:41:21,1.17.0,20,80,3.83,,30,Left,Right,17,3,7,7,,,0.03,Bandit,C:\Use
2023-03-31 19:41:24,1.17.0,20,80,3.84,2.0,30,Pellet,Right,17,3,8,7,0.06,34.0,,Bandit,C:\Use
2023-03-31 19:41:47,1.17.0,20,80,3.84,,30,Left,Right,18,3,8,8,,,0.04,Bandit,C:\Use
2023-03-31 19:42:38,1.17.0,20,80,3.84,,30,Left,Right,19,3,8,8,,,0.09,Bandit,C:\Use
2023-03-31 19:44:27,1.17.0,20,80,3.84,,30,Right,Right,19,4,8,8,,,0.0,Bandit,C:\Use
2023-03-31 20:17:30,1.17.0,20,80,3.84,,30,Left,Right,20,4,8,8,,,0.0,Bandit,C:\Use
2023-03-31 20:17:36,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,20,4,8,8,,,,Bandit,C:\Use
2023-03-31 20:17:45,1.17.0,20,80,3.83,,30,LeftinTimeOut,Right,20,4,8,8,,,,Bandit,C:\Use
2023-03-31 20:17:51,1.17.0,20,80,3.85,,30,LeftinTimeOut,Right,20,4,8,8,,,,Bandit,C:\Use
2023-03-31 20:18:54,1.17.0,20,80,3.83,,30,Left,Right,21,4,8,8,,,0.0,Bandit,C:\Use
2023-03-31 20:19:16,1.17.0,20,80,3.84,,30,Left,Right,22,4,8,8,,,0.03,Bandit,C:\Use
2023-03-31 20:19:19,1.17.0,20,80,3.84,1.0,30,Pellet,Right,22,4,9,8,0.42,2275.0,,Bandit,C:\Use
2023-03-31 20:19:44,1.17.0,20,80,3.84,,30,Left,Right,23,4,9,9,,,0.0,Bandit,C:\Use
2023-03-31 20:19:51,1.17.0,20,80,3.83,,30,LeftinTimeOut,Right,23,4,9,9,,,,Bandit,C:\Use
2023-03-31 20:19:54,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,23,4,9,9,,,,Bandit,C:\Use
2023-03-31 20:19:57,1.17.0,20,80,3.83,,30,LeftinTimeOut,Right,23,4,9,9,,,,Bandit,C:\Use
2023-03-31 20:20:32,1.17.0,20,80,3.84,,30,Right,Right,23,5,9,9,,,0.53,Bandit,C:\Use
2023-03-31 20:20:57,1.17.0,20,80,3.84,1.0,30,Pellet,Right,23,5,10,9,21.96,98.0,,Bandit,C:\Use
2023-03-31 20:21:24,1.17.0,20,80,3.84,,30,Left,Right,24,5,10,10,,,0.0,Bandit,C:\Use
2023-03-31 20:21:28,1.17.0,20,80,3.83,2.0,30,Pellet,Right,24,5,11,10,0.30,31.0,,Bandit,C:\Use
2023-03-31 20:23:08,1.17.0,20,80,3.84,,30,Left,Right,25,5,11,11,,,0.0,Bandit,C:\Use
2023-03-31 20:37:18,1.17.0,20,80,3.83,,30,Left,Right,26,5,11,11,,,0.75,Bandit,C:\Use
2023-03-31 20:47:22,1.17.0,20,80,3.83,,30,Left,Right,27,5,11,11,,,0.0,Bandit,C:\Use
2023-03-31 20:56:30,1.17.0,20,80,3.84,,30,Left,Right,28,5,11,11,,,0.66,Bandit,C:\Use
2023-03-31 20:56:36,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,28,5,11,11,,,,Bandit,C:\Use
2023-03-31 20:56:38,1.17.0,20,80,3.83,,30,LeftinTimeOut,Right,28,5,11,11,,,,Bandit,C:\Use
2023-03-31 20:56:41,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,28,5,11,11,,,,Bandit,C:\Use
2023-03-31 20:56:45,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,28,5,11,11,,,,Bandit,C:\Use
2023-03-31 20:56:48,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,28,5,11,11,,,,Bandit,C:\Use
2023-03-31 20:56:51,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,28,5,11,11,,,,Bandit,C:\Use
2023-03-31 20:56:53,1.17.0,20,80,3.83,,30,LeftinTimeOut,Right,28,5,11,11,,,,Bandit,C:\Use
2023-03-31 20:56:56,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,28,5,11,11,,,,Bandit,C:\Use
2023-03-31 20:56:59,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,28,5,11,11,,,,Bandit,C:\Use
2023-03-31 20:57:05,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,28,5,11,11,,,,Bandit,C:\Use
2023-03-31 20:57:06,1.17.0,20,80,3.83,,30,LeftinTimeOut,Right,28,5,11,11,,,,Bandit,C:\Use
2023-03-31 20:57:06,1.17.0,20,80,3.83,,30,LeftinTimeOut,Right,28,5,11,11,,,,Bandit,C:\Use
2023-03-31 20:57:08,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,28,5,11,11,,,,Bandit,C:\Use
2023-03-31 20:57:14,1.17.0,20,80,3.84,,30,LeftinTimeOut,Right,28,5,11,11,,,,Bandit,C:\Use
