MM:DD:YYYY hh:mm:ss,Library_Version,Prob_left,Prob_right,Battery_Voltage,Motor_Turns,PelletsToSwitch,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Session_type,Device_Number
2023-03-14 15:45:00,1.17.0,20,80,3.64,,30,Left,Right,1,0,0,0,,,0.0,Bandit,C:\Use
2023-03-14 15:45:00,1.17.0,20,80,3.64,,30,Left,Right,2,0,0,0,,,0.0,Bandit,C:\Use
2023-03-14 15:47:00,1.17.0,20,80,3.64,,30,Right,Right,2,1,0,0,,,0.0,Bandit,C:\Use
2023-03-14 15:47:00,1.17.0,20,80,3.65,,30,Right,Right,2,2,0,0,,,0.0,Bandit,C:\Use
2023-03-14 15:51:00,1.17.0,20,80,3.64,1.0,30,Pellet,Right,2,2,1,0,Timed_out,,,Bandit,C:\Use
2023-03-14 15:57:00,1.17.0,20,80,3.64,,30,Left,Right,3,2,1,1,,,0.0,Bandit,C:\Use
2023-03-14 16:09:00,1.17.0,20,80,3.64,,30,Right,Right,3,3,1,1,,,0.0,Bandit,C:\Use
2023-03-14 16:09:00,1.17.0,20,80,3.64,5.0,30,Pellet,Right,3,3,2,1,1.77,1104.0,,Bandit,C:\Use
2023-03-14 16:10:00,1.17.0,20,80,3.64,,30,Right,Right,3,4,2,2,,,0.0,Bandit,C:\Use
2023-03-14 16:10:00,1.17.0,20,80,3.64,2.0,30,Pellet,Right,3,4,3,2,1.77,37.0,,Bandit,C:\Use
2023-03-14 16:10:00,1.17.0,20,80,3.64,,30,Right,Right,3,5,3,3,,,0.0,Bandit,C:\Use
2023-03-14 16:10:00,1.17.0,20,80,3.65,2.0,30,Pellet,Right,3,5,4,3,2.93,31.0,,Bandit,C:\Use
2023-03-14 16:12:00,1.17.0,20,80,3.64,,30,Left,Right,4,5,4,4,,,0.0,Bandit,C:\Use
2023-03-14 17:41:00,1.17.0,20,80,3.64,,30,Left,Right,5,5,4,4,,,0.12,Bandit,C:\Use
2023-03-14 17:41:00,1.17.0,20,80,3.64,,30,Left,Right,6,5,4,4,,,0.0,Bandit,C:\Use
2023-03-14 17:43:00,1.17.0,20,80,3.64,,30,Left,Right,7,5,4,4,,,0.07,Bandit,C:\Use
2023-03-14 17:43:00,1.17.0,20,80,3.64,,30,LeftinTimeOut,Right,7,5,4,4,,,,Bandit,C:\Use
2023-03-14 17:43:00,1.17.0,20,80,3.64,,30,LeftinTimeOut,Right,7,5,4,4,,,,Bandit,C:\Use
2023-03-14 17:43:00,1.17.0,20,80,3.64,,30,Left,Right,8,5,4,4,,,0.0,Bandit,C:\Use
2023-03-14 17:45:00,1.17.0,20,80,3.64,,30,Left,Right,9,5,4,4,,,0.61,Bandit,C:\Use
2023-03-14 17:45:00,1.17.0,20,80,3.64,,30,LeftinTimeOut,Right,9,5,4,4,,,,Bandit,C:\Use
2023-03-14 18:12:00,1.17.0,20,80,3.64,,30,Left,Right,10,5,4,4,,,0.0,Bandit,C:\Use
2023-03-14 18:12:00,1.17.0,20,80,3.64,,30,LeftinTimeOut,Right,10,5,4,4,,,,Bandit,C:\Use
2023-03-14 18:12:00,1.17.0,20,80,3.64,,30,LeftinTimeOut,Right,10,5,4,4,,,,Bandit,C:\Use
2023-03-14 18:12:00,1.17.0,20,80,3.64,,30,LeftinTimeOut,Right,10,5,4,4,,,,Bandit,C:\Use
2023-03-14 18:12:00,1.17.0,20,80,3.64,,30,LeftinTimeOut,Right,10,5,4,4,,,,Bandit,C:\Use
2023-03-14 18:12:00,1.17.0,20,80,3.64,,30,LeftinTimeOut,Right,10,5,4,4,,,,Bandit,C:\Use
2023-03-14 18:12:00,1.17.0,20,80,3.64,,30,Left,Right,11,5,4,4,,,0.09,Bandit,C:\Use
2023-03-14 18:12:00,1.17.0,20,80,3.64,,30,LeftinTimeOut,Right,11,5,4,4,,,,Bandit,C:\Use
2023-03-14 18:12:00,1.17.0,20,80,3.64,,30,LeftinTimeOut,Right,11,5,4,4,,,,Bandit,C:\Use
2023-03-14 18:12:00,1.17.0,20,80,3.64,,30,LeftinTimeOut,Right,11,5,4,4,,,,Bandit,C:\Use
2023-03-14 18:12:00,1.17.0,20,80,3.64,,30,LeftinTimeOut,Right,11,5,4,4,,,,Bandit,C:\Use
2023-03-14 18:12:00,1.17.0,20,80,3.64,,30,LeftinTimeOut,Right,11,5,4,4,,,,Bandit,C:\Use
2023-03-14 18:12:00,1.17.0,20,80,3.64,,30,LeftinTimeOut,Right,11,5,4,4,,,,Bandit,C:\Use
2023-03-14 18:12:00,1.17.0,20,80,3.64,,30,LeftinTimeOut,Right,11,5,4,4,,,,Bandit,C:\Use
2023-03-14 18:13:00,1.17.0,20,80,3.64,,30,LeftinTimeOut,Right,11,5,4,4,,,,Bandit,C:\Use
2023-03-14 18:13:00,1.17.0,20,80,3.64,,30,LeftinTimeOut,Right,11,5,4,4,,,,Bandit,C:\Use
2023-03-14 18:13:00,1.17.0,20,80,3.64,,30,LeftinTimeOut,Right,11,5,4,4,,,,Bandit,C:\Use
2023-03-14 18:13:00,1.17.0,20,80,3.64,,30,LeftinTimeOut,Right,11,5,4,4,,,,Bandit,C:\Use
2023-03-14 18:13:00,1.17.0,20,80,3.64,,30,LeftinTimeOut,Right,11,5,4,4,,,,Bandit,C:\Use
2023-03-14 18:13:00,1.17.0,20,80,3.64,,30,LeftinTimeOut,Right,11,5,4,4,,,,Bandit,C:\Use
2023-03-14 18:13:00,1.17.0,20,80,3.64,,30,LeftinTimeOut,Right,11,5,4,4,,,,Bandit,C:\Use
2023-03-14 18:13:00,1.17.0,20,80,3.64,,30,LeftinTimeOut,Right,11,5,4,4,,,,Bandit,C:\Use
2023-03-14 18:13:00,1.17.0,20,80,3.65,,30,LeftinTimeOut,Right,11,5,4,4,,,,Bandit,C:\Use
2023-03-14 18:13:00,1.17.0,20,80,3.64,,30,LeftinTimeOut,Right,11,5,4,4,,,,Bandit,C:\Use
2023-03-14 18:13:00,1.17.0,20,80,3.64,,30,LeftinTimeOut,Right,11,5,4,4,,,,Bandit,C:\Use
2023-03-14 18:13:00,1.17.0,20,80,3.64,,30,LeftinTimeOut,Right,11,5,4,4,,,,Bandit,C:\Use
2023-03-14 18:16:00,1.17.0,20,80,3.64,,30,Right,Right,11,6,4,4,,,2.7,Bandit,C:\Use
2023-03-14 18:16:00,1.17.0,20,80,3.64,1.0,30,Pellet,Right,11,6,5,4,11.73,7557.0,,Bandit,C:\Use
