MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
2023-09-15 15:58:00,1.17.0,Bandit,6,4.2,,30,80,20,Right,Left,0,1,0,0,,,0.0
2023-09-15 15:58:00,1.17.0,Bandit,6,4.2,,30,80,20,RightinTimeout,Left,0,1,0,0,,,0.0
2023-09-15 15:58:00,1.17.0,Bandit,6,4.2,,30,80,20,RightinTimeout,Left,0,1,0,0,,,0.0
2023-09-15 15:58:00,1.17.0,Bandit,6,4.19,,30,80,20,Right,Left,0,2,0,0,,,0.3
2023-09-15 16:00:00,1.17.0,Bandit,6,4.2,,30,80,20,Left,Left,1,2,0,0,,,0.14
2023-09-15 16:01:00,1.17.0,Bandit,6,4.2,,30,80,20,LeftDuringDispense,Left,1,2,0,0,,,0.04
2023-09-15 16:01:00,1.17.0,Bandit,6,4.2,,30,80,20,LeftDuringDispense,Left,1,2,0,0,,,0.16
2023-09-15 16:01:00,1.17.0,Bandit,6,4.19,,30,80,20,LeftDuringDispense,Left,1,2,0,0,,,0.19
2023-09-15 16:01:00,1.17.0,Bandit,6,4.19,,30,80,20,LeftDuringDispense,Left,1,2,0,0,,,0.1
2023-09-15 16:01:00,1.17.0,Bandit,6,4.19,,30,80,20,LeftDuringDispense,Left,1,2,0,0,,,0.17
2023-09-15 16:01:00,1.17.0,Bandit,6,4.18,,30,80,20,LeftDuringDispense,Left,1,2,0,0,,,0.13
2023-09-15 16:03:00,1.17.0,Bandit,6,4.19,,30,80,20,RightDuringDispense,Left,1,2,0,0,,,0.09
2023-09-15 16:06:00,1.17.0,Bandit,6,4.18,,30,80,20,RightDuringDispense,Left,1,2,0,0,,,0.19
2023-09-15 16:06:00,1.17.0,Bandit,6,4.19,,30,80,20,RightDuringDispense,Left,1,2,0,0,,,0.01
2023-09-15 16:07:00,1.17.0,Bandit,6,4.18,,30,80,20,LeftDuringDispense,Left,1,2,0,0,,,0.16
2023-09-15 16:07:00,1.17.0,Bandit,6,4.19,,30,80,20,LeftDuringDispense,Left,1,2,0,0,,,0.16
2023-09-15 16:07:00,1.17.0,Bandit,6,4.18,128.0,30,80,20,Pellet,Left,1,2,1,0,0.06,,
2023-09-15 16:07:00,1.17.0,Bandit,6,4.19,,30,80,20,Left,Left,2,2,1,1,,,0.28
