MM:DD:YYYY hh:mm:ss,Library_Version,Prob_left,Prob_right,Battery_Voltage,Motor_Turns,PelletsToSwitch,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Session_type,Device_Number
2023-03-31 19:28:29,1.17.0,20,80,4.05,,30,Left,Right,7,1,3,3,,,0.0,Bandit,C:\Use
2023-03-31 19:28:32,1.17.0,20,80,4.04,1.0,30,Pellet,Right,7,1,4,3,0.30,23.0,,Bandit,C:\Use
2023-03-31 19:28:50,1.17.0,20,80,4.05,,30,Left,Right,8,1,4,4,,,0.0,Bandit,C:\Use
2023-03-31 19:29:04,1.17.0,20,80,4.05,,30,Left,Right,9,1,4,4,,,0.0,Bandit,C:\Use
2023-03-31 19:29:07,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,9,1,4,4,,,,Bandit,C:\Use
2023-03-31 19:29:13,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,9,1,4,4,,,,Bandit,C:\Use
2023-03-31 19:29:56,1.17.0,20,80,4.05,,30,Left,Right,10,1,4,4,,,0.0,Bandit,C:\Use
2023-03-31 19:29:59,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,10,1,4,4,,,,Bandit,C:\Use
2023-03-31 19:30:00,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,10,1,4,4,,,,Bandit,C:\Use
2023-03-31 19:30:03,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,10,1,4,4,,,,Bandit,C:\Use
2023-03-31 19:30:04,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,10,1,4,4,,,,Bandit,C:\Use
2023-03-31 19:30:06,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,10,1,4,4,,,,Bandit,C:\Use
2023-03-31 19:30:10,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,10,1,4,4,,,,Bandit,C:\Use
2023-03-31 19:30:12,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,10,1,4,4,,,,Bandit,C:\Use
2023-03-31 19:30:13,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,10,1,4,4,,,,Bandit,C:\Use
2023-03-31 19:30:14,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,10,1,4,4,,,,Bandit,C:\Use
2023-03-31 19:30:16,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,10,1,4,4,,,,Bandit,C:\Use
2023-03-31 19:30:20,1.17.0,20,80,4.05,,30,RightinTimeout,Right,10,1,4,4,,,0.24,Bandit,C:\Use
2023-03-31 19:30:40,1.17.0,20,80,4.05,,30,Left,Right,11,1,4,4,,,0.0,Bandit,C:\Use
2023-03-31 19:30:43,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,11,1,4,4,,,,Bandit,C:\Use
2023-03-31 19:30:45,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,11,1,4,4,,,,Bandit,C:\Use
2023-03-31 19:30:46,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,11,1,4,4,,,,Bandit,C:\Use
2023-03-31 19:30:47,1.17.0,20,80,4.04,,30,LeftinTimeOut,Right,11,1,4,4,,,,Bandit,C:\Use
2023-03-31 19:30:48,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,11,1,4,4,,,,Bandit,C:\Use
2023-03-31 19:30:49,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,11,1,4,4,,,,Bandit,C:\Use
2023-03-31 19:30:50,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,11,1,4,4,,,,Bandit,C:\Use
2023-03-31 19:30:53,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,11,1,4,4,,,,Bandit,C:\Use
2023-03-31 19:30:54,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,11,1,4,4,,,,Bandit,C:\Use
2023-03-31 19:33:59,1.17.0,20,80,4.05,,30,Right,Right,11,2,4,4,,,0.0,Bandit,C:\Use
2023-03-31 19:34:07,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,11,2,4,4,,,,Bandit,C:\Use
2023-03-31 19:34:10,1.17.0,20,80,4.05,,30,RightinTimeout,Right,11,2,4,4,,,0.19,Bandit,C:\Use
2023-03-31 19:41:48,1.17.0,20,80,4.04,,30,Left,Right,12,2,4,4,,,0.0,Bandit,C:\Use
2023-03-31 19:45:21,1.17.0,20,80,4.05,,30,Left,Right,13,2,4,4,,,0.0,Bandit,C:\Use
2023-03-31 19:45:26,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,13,2,4,4,,,,Bandit,C:\Use
2023-03-31 19:45:28,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,13,2,4,4,,,,Bandit,C:\Use
2023-03-31 19:45:31,1.17.0,20,80,4.04,,30,LeftinTimeOut,Right,13,2,4,4,,,,Bandit,C:\Use
2023-03-31 19:45:33,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,13,2,4,4,,,,Bandit,C:\Use
2023-03-31 19:45:33,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,13,2,4,4,,,,Bandit,C:\Use
2023-03-31 19:45:34,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,13,2,4,4,,,,Bandit,C:\Use
2023-03-31 19:45:36,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,13,2,4,4,,,,Bandit,C:\Use
2023-03-31 19:45:36,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,13,2,4,4,,,,Bandit,C:\Use
2023-03-31 19:45:36,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,13,2,4,4,,,,Bandit,C:\Use
2023-03-31 19:45:37,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,13,2,4,4,,,,Bandit,C:\Use
2023-03-31 19:45:38,1.17.0,20,80,4.04,,30,LeftinTimeOut,Right,13,2,4,4,,,,Bandit,C:\Use
2023-03-31 19:45:40,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,13,2,4,4,,,,Bandit,C:\Use
2023-03-31 19:45:41,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,13,2,4,4,,,,Bandit,C:\Use
2023-03-31 19:45:46,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,13,2,4,4,,,,Bandit,C:\Use
2023-03-31 19:45:48,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,13,2,4,4,,,,Bandit,C:\Use
2023-03-31 19:45:49,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,13,2,4,4,,,,Bandit,C:\Use
2023-03-31 19:54:37,1.17.0,20,80,4.05,,30,Left,Right,14,2,4,4,,,0.0,Bandit,C:\Use
2023-03-31 19:54:40,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,14,2,4,4,,,,Bandit,C:\Use
2023-03-31 19:54:42,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,14,2,4,4,,,,Bandit,C:\Use
2023-03-31 19:54:43,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,14,2,4,4,,,,Bandit,C:\Use
2023-03-31 19:54:45,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,14,2,4,4,,,,Bandit,C:\Use
2023-03-31 19:58:49,1.17.0,20,80,4.05,,30,Right,Right,14,3,4,4,,,0.0,Bandit,C:\Use
2023-03-31 19:58:58,1.17.0,20,80,4.05,1.0,30,Pellet,Right,14,3,5,4,5.70,1826.0,,Bandit,C:\Use
2023-03-31 19:59:31,1.17.0,20,80,4.05,,30,Left,Right,15,3,5,5,,,0.0,Bandit,C:\Use
2023-03-31 19:59:40,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,15,3,5,5,,,,Bandit,C:\Use
2023-03-31 19:59:42,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,15,3,5,5,,,,Bandit,C:\Use
2023-03-31 19:59:49,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,15,3,5,5,,,,Bandit,C:\Use
2023-03-31 19:59:50,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,15,3,5,5,,,,Bandit,C:\Use
2023-03-31 20:00:12,1.17.0,20,80,4.04,,30,Left,Right,16,3,5,5,,,0.0,Bandit,C:\Use
2023-03-31 20:00:20,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,16,3,5,5,,,,Bandit,C:\Use
2023-03-31 20:03:11,1.17.0,20,80,4.05,,30,Right,Right,16,4,5,5,,,0.04,Bandit,C:\Use
2023-03-31 20:03:25,1.17.0,20,80,4.05,1.0,30,Pellet,Right,16,4,6,5,10.80,266.0,,Bandit,C:\Use
2023-03-31 20:08:11,1.17.0,20,80,4.05,,30,Left,Right,17,4,6,6,,,0.0,Bandit,C:\Use
2023-03-31 20:18:17,1.17.0,20,80,4.04,,30,Left,Right,18,4,6,6,,,0.0,Bandit,C:\Use
2023-03-31 20:32:03,1.17.0,20,80,4.05,,30,Left,Right,19,4,6,6,,,0.0,Bandit,C:\Use
2023-03-31 20:38:27,1.17.0,20,80,4.04,,30,Left,Right,20,4,6,6,,,0.0,Bandit,C:\Use
2023-03-31 20:40:56,1.17.0,20,80,4.04,,30,Right,Right,20,5,6,6,,,0.0,Bandit,C:\Use
2023-03-31 20:41:00,1.17.0,20,80,4.04,1.0,30,Pellet,Right,20,5,7,6,0.61,2256.0,,Bandit,C:\Use
2023-03-31 20:41:14,1.17.0,20,80,4.05,,30,Left,Right,21,5,7,7,,,0.0,Bandit,C:\Use
2023-03-31 20:41:19,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,21,5,7,7,,,,Bandit,C:\Use
2023-03-31 20:41:21,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,21,5,7,7,,,,Bandit,C:\Use
2023-03-31 20:41:21,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,21,5,7,7,,,,Bandit,C:\Use
2023-03-31 20:41:24,1.17.0,20,80,4.04,,30,LeftinTimeOut,Right,21,5,7,7,,,,Bandit,C:\Use
2023-03-31 20:41:24,1.17.0,20,80,4.04,,30,LeftinTimeOut,Right,21,5,7,7,,,,Bandit,C:\Use
2023-03-31 20:41:25,1.17.0,20,80,4.04,,30,LeftinTimeOut,Right,21,5,7,7,,,,Bandit,C:\Use
2023-03-31 20:41:31,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,21,5,7,7,,,,Bandit,C:\Use
2023-03-31 20:41:32,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,21,5,7,7,,,,Bandit,C:\Use
2023-03-31 20:41:33,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,21,5,7,7,,,,Bandit,C:\Use
2023-03-31 20:44:08,1.17.0,20,80,4.05,,30,Left,Right,22,5,7,7,,,0.0,Bandit,C:\Use
2023-03-31 20:47:00,1.17.0,20,80,4.05,,30,Left,Right,23,5,7,7,,,0.0,Bandit,C:\Use
2023-03-31 20:47:04,1.17.0,20,80,4.05,1.0,30,Pellet,Right,23,5,8,7,0.61,364.0,,Bandit,C:\Use
2023-03-31 20:47:23,1.17.0,20,80,4.05,,30,Left,Right,24,5,8,8,,,0.0,Bandit,C:\Use
2023-03-31 20:47:36,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,24,5,8,8,,,,Bandit,C:\Use
2023-03-31 20:47:38,1.17.0,20,80,4.04,,30,LeftinTimeOut,Right,24,5,8,8,,,,Bandit,C:\Use
2023-03-31 20:47:39,1.17.0,20,80,4.04,,30,LeftinTimeOut,Right,24,5,8,8,,,,Bandit,C:\Use
2023-03-31 20:47:43,1.17.0,20,80,4.04,,30,LeftinTimeOut,Right,24,5,8,8,,,,Bandit,C:\Use
2023-03-31 20:50:02,1.17.0,20,80,4.05,,30,Left,Right,25,5,8,8,,,0.0,Bandit,C:\Use
2023-03-31 20:50:06,1.17.0,20,80,4.04,2.0,30,Pellet,Right,25,5,9,8,0.48,182.0,,Bandit,C:\Use
2023-03-31 20:50:49,1.17.0,20,80,4.04,,30,Left,Right,26,5,9,9,,,0.0,Bandit,C:\Use
2023-03-31 20:50:54,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,26,5,9,9,,,,Bandit,C:\Use
2023-03-31 20:50:55,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,26,5,9,9,,,,Bandit,C:\Use
2023-03-31 20:50:57,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,26,5,9,9,,,,Bandit,C:\Use
2023-03-31 20:58:27,1.17.0,20,80,4.05,,30,Left,Right,27,5,9,9,,,0.0,Bandit,C:\Use
2023-03-31 21:03:37,1.17.0,20,80,4.05,,30,Right,Right,27,6,9,9,,,0.0,Bandit,C:\Use
2023-03-31 21:03:43,1.17.0,20,80,4.04,1.0,30,Pellet,Right,27,6,10,9,2.44,817.0,,Bandit,C:\Use
2023-03-31 21:04:08,1.17.0,20,80,4.05,,30,Left,Right,28,6,10,10,,,0.0,Bandit,C:\Use
2023-03-31 21:04:15,1.17.0,20,80,4.04,,30,LeftinTimeOut,Right,28,6,10,10,,,,Bandit,C:\Use
2023-03-31 21:04:17,1.17.0,20,80,4.04,,30,LeftinTimeOut,Right,28,6,10,10,,,,Bandit,C:\Use
2023-03-31 21:04:18,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,28,6,10,10,,,,Bandit,C:\Use
2023-03-31 21:04:19,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,28,6,10,10,,,,Bandit,C:\Use
2023-03-31 21:04:35,1.17.0,20,80,4.05,,30,Left,Right,29,6,10,10,,,0.0,Bandit,C:\Use
2023-03-31 21:11:11,1.17.0,20,80,4.04,,30,Left,Right,30,6,10,10,,,0.0,Bandit,C:\Use
2023-03-31 21:11:16,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,30,6,10,10,,,,Bandit,C:\Use
2023-03-31 21:12:48,1.17.0,20,80,4.05,,30,Left,Right,31,6,10,10,,,0.0,Bandit,C:\Use
2023-03-31 21:13:06,1.17.0,20,80,4.05,,30,Right,Right,31,7,10,10,,,0.0,Bandit,C:\Use
2023-03-31 21:13:12,1.17.0,20,80,4.05,1.0,30,Pellet,Right,31,7,11,10,2.75,569.0,,Bandit,C:\Use
2023-03-31 21:13:58,1.17.0,20,80,4.05,,30,Right,Right,31,8,11,11,,,0.0,Bandit,C:\Use
2023-03-31 21:14:05,1.17.0,20,80,4.04,1.0,30,Pellet,Right,31,8,12,11,4.10,53.0,,Bandit,C:\Use
2023-03-31 21:14:43,1.17.0,20,80,4.05,,30,Right,Right,31,9,12,12,,,0.0,Bandit,C:\Use
2023-03-31 21:14:49,1.17.0,20,80,4.05,1.0,30,Pellet,Right,31,9,13,12,2.93,44.0,,Bandit,C:\Use
2023-03-31 21:15:10,1.17.0,20,80,4.04,,30,Right,Right,31,10,13,13,,,0.0,Bandit,C:\Use
2023-03-31 21:15:17,1.17.0,20,80,4.04,1.0,30,Pellet,Right,31,10,14,13,3.79,28.0,,Bandit,C:\Use
2023-03-31 21:15:44,1.17.0,20,80,4.04,,30,Left,Right,32,10,14,14,,,0.0,Bandit,C:\Use
2023-03-31 21:16:11,1.17.0,20,80,4.05,,30,Right,Right,32,11,14,14,,,0.0,Bandit,C:\Use
2023-03-31 21:16:16,1.17.0,20,80,4.04,1.0,30,Pellet,Right,32,11,15,14,3.00,59.0,,Bandit,C:\Use
2023-03-31 21:16:45,1.17.0,20,80,4.05,,30,Right,Right,32,12,15,15,,,0.0,Bandit,C:\Use
2023-03-31 21:16:59,1.17.0,20,80,4.04,1.0,30,Pellet,Right,32,12,16,15,11.17,43.0,,Bandit,C:\Use
2023-03-31 21:17:34,1.17.0,20,80,4.04,,30,Right,Right,32,13,16,16,,,0.0,Bandit,C:\Use
2023-03-31 21:17:40,1.17.0,20,80,4.04,1.0,30,Pellet,Right,32,13,17,16,2.63,41.0,,Bandit,C:\Use
2023-03-31 21:21:19,1.17.0,20,80,4.05,,30,Left,Right,33,13,17,17,,,0.0,Bandit,C:\Use
2023-03-31 21:22:02,1.17.0,20,80,4.04,1.0,30,Pellet,Right,33,13,18,17,39.77,262.0,,Bandit,C:\Use
2023-03-31 21:23:59,1.17.0,20,80,4.05,,30,Left,Right,34,13,18,18,,,0.0,Bandit,C:\Use
2023-03-31 21:24:02,1.17.0,20,80,4.05,,30,LeftinTimeOut,Right,34,13,18,18,,,,Bandit,C:\Use
2023-03-31 21:30:25,1.17.0,20,80,4.04,,30,Right,Right,34,14,18,18,,,0.0,Bandit,C:\Use
2023-03-31 21:30:29,1.17.0,20,80,4.04,1.0,30,Pellet,Right,34,14,19,18,1.03,507.0,,Bandit,C:\Use
2023-03-31 21:31:42,1.17.0,20,80,4.05,,30,Left,Right,35,14,19,19,,,0.0,Bandit,C:\Use
2023-03-31 21:33:34,1.17.0,20,80,4.04,,30,Left,Right,36,14,19,19,,,0.0,Bandit,C:\Use
2023-03-31 21:43:35,1.17.0,20,80,4.05,,30,Left,Right,37,14,19,19,,,0.0,Bandit,C:\Use
2023-03-31 21:43:39,1.17.0,20,80,4.04,,30,LeftinTimeOut,Right,37,14,19,19,,,,Bandit,C:\Use
2023-03-31 21:43:41,1.17.0,20,80,4.04,,30,LeftinTimeOut,Right,37,14,19,19,,,,Bandit,C:\Use
2023-03-31 21:44:08,1.17.0,20,80,4.04,,30,Right,Right,37,15,19,19,,,0.0,Bandit,C:\Use
2023-03-31 21:44:12,1.17.0,20,80,4.04,2.0,30,Pellet,Right,37,15,20,19,0.36,823.0,,Bandit,C:\Use
2023-03-31 21:59:20,1.17.0,20,80,4.05,,30,Left,Right,38,15,20,20,,,0.0,Bandit,C:\Use
2023-03-31 22:09:28,1.17.0,20,80,4.04,,30,Left,Right,39,15,20,20,,,0.0,Bandit,C:\Use
2023-03-31 22:12:26,1.17.0,20,80,4.04,,30,Right,Right,39,16,20,20,,,0.0,Bandit,C:\Use
2023-03-31 22:12:30,1.17.0,20,80,4.04,1.0,30,Pellet,Right,39,16,21,20,0.79,1698.0,,Bandit,C:\Use
2023-03-31 22:12:52,1.17.0,20,80,4.04,,30,Right,Right,39,17,21,21,,,0.0,Bandit,C:\Use
2023-03-31 22:13:04,1.17.0,20,80,4.04,,30,LeftinTimeOut,Right,39,17,21,21,,,,Bandit,C:\Use
2023-03-31 22:13:06,1.17.0,20,80,4.04,,30,LeftinTimeOut,Right,39,17,21,21,,,,Bandit,C:\Use
2023-03-31 22:13:07,1.17.0,20,80,4.04,,30,LeftinTimeOut,Right,39,17,21,21,,,,Bandit,C:\Use
2023-03-31 22:13:09,1.17.0,20,80,4.04,,30,RightinTimeout,Right,39,17,21,21,,,0.03,Bandit,C:\Use
2023-03-31 22:13:12,1.17.0,20,80,4.04,,30,RightinTimeout,Right,39,17,21,21,,,1.11,Bandit,C:\Use
2023-03-31 22:13:14,1.17.0,20,80,4.05,,30,RightinTimeout,Right,39,17,21,21,,,0.19,Bandit,C:\Use
2023-03-31 22:19:28,1.17.0,20,80,4.04,,30,Right,Right,39,18,21,21,,,0.0,Bandit,C:\Use
2023-03-31 22:19:34,1.17.0,20,80,4.04,1.0,30,Pellet,Right,39,18,22,21,2.88,424.0,,Bandit,C:\Use
2023-03-31 22:20:22,1.17.0,20,80,4.05,,30,Right,Right,39,19,22,22,,,0.0,Bandit,C:\Use
2023-03-31 22:20:27,1.17.0,20,80,4.04,1.0,30,Pellet,Right,39,19,23,22,2.38,53.0,,Bandit,C:\Use
2023-03-31 22:20:50,1.17.0,20,80,4.04,,30,Right,Right,39,20,23,23,,,0.0,Bandit,C:\Use
2023-03-31 22:20:54,1.17.0,20,80,4.04,1.0,30,Pellet,Right,39,20,24,23,0.73,27.0,,Bandit,C:\Use
2023-03-31 22:27:48,1.17.0,20,80,4.04,,30,Left,Right,40,20,24,24,,,0.1,Bandit,C:\Use
2023-03-31 22:27:53,1.17.0,20,80,4.05,1.0,30,Pellet,Right,40,20,25,24,2.20,419.0,,Bandit,C:\Use
2023-03-31 22:28:17,1.17.0,20,80,4.04,,30,Left,Right,41,20,25,25,,,0.0,Bandit,C:\Use
2023-03-31 22:28:34,1.17.0,20,80,4.04,,30,Right,Right,41,21,25,25,,,0.0,Bandit,C:\Use
2023-03-31 22:28:37,1.17.0,20,80,4.04,1.0,30,Pellet,Right,41,21,26,25,0.61,44.0,,Bandit,C:\Use
2023-03-31 22:28:57,1.17.0,20,80,4.04,,30,Left,Right,42,21,26,26,,,0.0,Bandit,C:\Use
2023-03-31 22:29:02,1.17.0,20,80,4.04,,30,RightinTimeout,Right,42,21,26,26,,,0.08,Bandit,C:\Use
2023-03-31 22:29:03,1.17.0,20,80,4.04,,30,RightinTimeout,Right,42,21,26,26,,,0.18,Bandit,C:\Use
2023-03-31 22:29:06,1.17.0,20,80,4.04,,30,LeftinTimeOut,Right,42,21,26,26,,,,Bandit,C:\Use
2023-03-31 22:29:07,1.17.0,20,80,4.04,,30,LeftinTimeOut,Right,42,21,26,26,,,,Bandit,C:\Use
2023-03-31 22:29:55,1.17.0,20,80,4.05,,30,Right,Right,42,22,26,26,,,0.0,Bandit,C:\Use
2023-03-31 22:29:58,1.17.0,20,80,4.04,1.0,30,Pellet,Right,42,22,27,26,0.55,81.0,,Bandit,C:\Use
2023-03-31 22:30:20,1.17.0,20,80,4.04,,30,Left,Right,43,22,27,27,,,0.0,Bandit,C:\Use
2023-03-31 22:39:09,1.17.0,20,80,4.05,,30,Left,Right,44,22,27,27,,,0.0,Bandit,C:\Use
2023-03-31 22:39:20,1.17.0,20,80,4.04,,30,RightinTimeout,Right,44,22,27,27,,,0.08,Bandit,C:\Use
2023-03-31 22:39:52,1.17.0,20,80,4.04,,30,Right,Right,44,23,27,27,,,0.0,Bandit,C:\Use
2023-03-31 22:39:57,1.17.0,20,80,4.04,1.0,30,Pellet,Right,44,23,28,27,2.14,599.0,,Bandit,C:\Use
2023-03-31 22:40:26,1.17.0,20,80,4.04,,30,Left,Right,45,23,28,28,,,0.0,Bandit,C:\Use
2023-03-31 22:40:29,1.17.0,20,80,4.03,2.0,30,Pellet,Right,45,23,29,28,0.24,32.0,,Bandit,C:\Use
2023-03-31 22:40:48,1.17.0,20,80,4.04,,30,Left,Right,46,23,29,29,,,0.0,Bandit,C:\Use
2023-03-31 22:40:52,1.17.0,20,80,4.04,,30,LeftinTimeOut,Right,46,23,29,29,,,,Bandit,C:\Use
2023-03-31 22:40:53,1.17.0,20,80,4.04,,30,LeftinTimeOut,Right,46,23,29,29,,,,Bandit,C:\Use
2023-03-31 22:50:29,1.17.0,20,80,4.03,,30,Left,Right,47,23,29,29,,,0.0,Bandit,C:\Use
2023-03-31 22:50:33,1.17.0,20,80,4.04,2.0,30,Pellet,Right,47,23,30,29,0.24,604.0,,Bandit,C:\Use
2023-03-31 22:59:04,1.17.0,80,20,4.04,,30,Right,Left,47,24,30,0,,,0.0,Bandit,C:\Use
2023-03-31 22:59:13,1.17.0,80,20,4.04,,30,RightinTimeout,Left,47,24,30,0,,,0.15,Bandit,C:\Use
2023-03-31 23:00:14,1.17.0,80,20,4.04,,30,Right,Left,47,25,30,0,,,0.0,Bandit,C:\Use
2023-03-31 23:00:18,1.17.0,80,20,4.04,,30,RightinTimeout,Left,47,25,30,0,,,0.43,Bandit,C:\Use
2023-03-31 23:00:24,1.17.0,80,20,4.03,,30,LeftinTimeOut,Left,47,25,30,0,,,,Bandit,C:\Use
2023-03-31 23:00:25,1.17.0,80,20,4.04,,30,LeftinTimeOut,Left,47,25,30,0,,,,Bandit,C:\Use
2023-03-31 23:12:42,1.17.0,80,20,4.03,,30,Left,Left,48,25,30,0,,,0.0,Bandit,C:\Use
2023-03-31 23:17:05,1.17.0,80,20,4.04,,30,Right,Left,48,26,30,0,,,0.0,Bandit,C:\Use
2023-03-31 23:22:04,1.17.0,80,20,4.04,,30,Right,Left,48,27,30,0,,,0.0,Bandit,C:\Use
2023-03-31 23:22:21,1.17.0,80,20,4.04,,30,Right,Left,48,28,30,0,,,0.0,Bandit,C:\Use
2023-03-31 23:22:29,1.17.0,80,20,4.03,,30,LeftinTimeOut,Left,48,28,30,0,,,,Bandit,C:\Use
2023-03-31 23:22:30,1.17.0,80,20,4.04,,30,LeftinTimeOut,Left,48,28,30,0,,,,Bandit,C:\Use
2023-03-31 23:38:21,1.17.0,80,20,4.03,,30,Right,Left,48,29,30,0,,,0.26,Bandit,C:\Use
2023-03-31 23:38:29,1.17.0,80,20,4.04,1.0,30,Pellet,Left,48,29,31,0,5.46,2876.0,,Bandit,C:\Use
2023-03-31 23:39:04,1.17.0,80,20,4.04,,30,Right,Left,48,30,31,1,,,0.0,Bandit,C:\Use
2023-03-31 23:39:17,1.17.0,80,20,4.04,,30,RightinTimeout,Left,48,30,31,1,,,0.26,Bandit,C:\Use
2023-03-31 23:39:48,1.17.0,80,20,4.04,,30,Left,Left,49,30,31,1,,,0.0,Bandit,C:\Use
2023-03-31 23:39:51,1.17.0,80,20,4.03,2.0,30,Pellet,Left,49,30,32,1,0.06,82.0,,Bandit,C:\Use
2023-03-31 23:40:14,1.17.0,80,20,4.04,,30,Left,Left,50,30,32,2,,,0.0,Bandit,C:\Use
2023-03-31 23:40:33,1.17.0,80,20,4.05,2.0,30,Pellet,Left,50,30,33,2,14.01,42.0,,Bandit,C:\Use
2023-03-31 23:41:01,1.17.0,80,20,4.03,,30,Left,Left,51,30,33,3,,,0.03,Bandit,C:\Use
2023-03-31 23:41:06,1.17.0,80,20,4.04,,30,LeftinTimeOut,Left,51,30,33,3,,,,Bandit,C:\Use
2023-03-31 23:41:09,1.17.0,80,20,4.04,,30,LeftinTimeOut,Left,51,30,33,3,,,,Bandit,C:\Use
