MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
2021-04-14 15:31:23,1.4.2,FR1_Rev,0,3.88,1,1,Right,Left,0,1,0,0,,0.43
2021-04-14 15:31:30,1.4.2,FR1_Rev,0,3.88,1,1,Right,Left,0,2,0,0,,0.12
2021-04-14 15:31:33,1.4.2,FR1_Rev,0,3.89,1,1,Right,Left,0,3,0,0,,0.19
2021-04-14 15:32:26,1.4.2,FR1_Rev,0,3.89,1,1,Left,Left,1,3,0,0,,0.49
2021-04-14 15:32:32,1.4.2,FR1_Rev,0,3.89,3,1,Pellet,Left,1,3,1,0,2.14,
2021-04-14 15:33:22,1.4.2,FR1_Rev,0,3.88,1,1,Right,Left,1,4,1,0,,0.15
2021-04-14 15:33:25,1.4.2,FR1_Rev,0,3.88,1,1,Left,Left,2,4,1,0,,0.02
2021-04-14 15:33:46,1.4.2,FR1_Rev,0,3.88,2,1,Pellet,Left,2,4,2,0,18.88,
2021-04-14 15:35:06,1.4.2,FR1_Rev,0,3.88,1,1,Left,Left,3,4,2,0,,0.42
2021-04-14 15:35:21,1.4.2,FR1_Rev,0,3.88,2,1,Pellet,Left,3,4,3,0,14.00,
2021-04-14 15:36:14,1.4.2,FR1_Rev,0,3.88,1,1,Left,Left,4,4,3,0,,0.24
2021-04-14 15:36:17,1.4.2,FR1_Rev,0,3.88,2,1,Pellet,Left,4,4,4,0,0.06,
2021-04-14 15:36:37,1.4.2,FR1_Rev,0,3.88,1,1,Left,Left,5,4,4,0,,0.19
2021-04-14 15:36:39,1.4.2,FR1_Rev,0,3.88,1,1,Pellet,Left,5,4,5,0,0.88,
2021-04-14 15:37:11,1.4.2,FR1_Rev,0,3.88,1,1,Left,Left,6,4,5,0,,0.09
2021-04-14 15:37:21,1.4.2,FR1_Rev,0,3.88,1,1,Pellet,Left,6,4,6,0,8.79,
2021-04-14 15:38:41,1.4.2,FR1_Rev,0,3.88,1,1,Right,Left,6,5,6,0,,0.26
2021-04-14 15:38:45,1.4.2,FR1_Rev,0,3.89,1,1,Left,Left,7,5,6,0,,0.54
2021-04-14 15:38:47,1.4.2,FR1_Rev,0,3.89,1,1,Pellet,Left,7,5,7,0,0.56,
2021-04-14 15:39:37,1.4.2,FR1_Rev,0,3.88,1,1,Left,Left,8,5,7,0,,0.0
2021-04-14 15:39:39,1.4.2,FR1_Rev,0,3.88,1,1,Pellet,Left,8,5,8,0,0.44,
2021-04-14 15:40:07,1.4.2,FR1_Rev,0,3.88,1,1,Left,Left,9,5,8,0,,0.13
2021-04-14 15:40:08,1.4.2,FR1_Rev,0,3.88,1,1,Pellet,Left,9,5,9,0,0.50,
2021-04-14 15:41:00,1.4.2,FR1_Rev,0,3.89,1,1,Left,Left,10,5,9,0,,0.05
2021-04-14 15:41:19,1.4.2,FR1_Rev,0,3.89,2,1,Pellet,Left,10,5,10,0,15.14,
2021-04-14 15:43:31,1.4.2,FR1_Rev,0,3.88,1,1,Right,Left,10,6,10,0,,0.11
2021-04-14 15:43:38,1.4.2,FR1_Rev,0,3.88,1,1,Left,Left,11,6,10,0,,0.27
2021-04-14 15:43:39,1.4.2,FR1_Rev,0,3.88,1,1,Pellet,Left,11,6,11,0,0.81,
2021-04-14 15:44:18,1.4.2,FR1_Rev,0,3.88,1,1,Left,Left,12,6,11,0,,0.23
2021-04-14 15:44:19,1.4.2,FR1_Rev,0,3.88,1,1,Pellet,Left,12,6,12,0,0.31,
2021-04-14 15:45:23,1.4.2,FR1_Rev,0,3.88,1,1,Right,Left,12,7,12,0,,0.04
