TimeStamp,Events,UV,Fluorescence,TimeStampAdjusted,Fluorescence_Corrected,Fluorescence_Corrected_Z
100054.011,,432.893,447.213,100.054011,-7.28456359784787,-0.6509756838668014
100120.669,,427.526,444.962,100.12066899999999,-7.950074513448754,-0.7092620572850327
100187.331,,429.287,446.246,100.187331,-8.489002452117667,-0.7564621171824909
100253.986,,430.21,444.8,100.253986,-8.798570117894982,-0.7835744847526237
100320.648,,429.423,445.459,100.320648,-8.81734669370071,-0.7852189634279888
100387.305,,427.022,444.777,100.387305,-8.535921686597087,-0.7605713691230032
100453.962,,430.559,446.177,100.453962,-8.001851096299092,-0.7137967225648801
100520.62,,430.75,446.869,100.52062,-7.316663302347692,-0.6537870207197848
100587.277,,432.218,447.07,100.587277,-6.622672923385331,-0.5930063762124924
100653.936,,433.76,448.943,100.653936,-6.0779618175171,-0.5452998184725231
100720.595,,434.341,450.078,100.720595,-5.819532150948017,-0.5226661881369569
100787.253,,433.284,448.621,100.78725299999999,-5.924525289349523,-0.5318616335124798
100853.914,,432.776,447.48,100.853914,-6.38918751425102,-0.5725573987044023
100920.569,,432.024,448.086,100.920569,-7.135482980686825,-0.637918995662937
100987.232,,429.126,445.844,100.987232,-8.036482324819055,-0.7168297738193801
101053.892,,428.305,443.8,101.053892,-8.949343025353523,-0.7967793860990522
101120.546,,428.53,443.816,101.120546,-9.748286287995576,-0.8667519504172337
101187.207,,427.277,444.806,101.187207,-10.344305752701192,-0.9189521657254974
101253.863,,427.742,443.015,101.253863,-10.684478197973824,-0.9487449425334503
101320.522,,428.973,442.3,101.320522,-10.745377381535796,-0.9540785778965212
101387.183,,427.447,444.058,101.38718300000001,-10.536840293046716,-0.9358146090775412
101453.838,,426.718,443.156,101.453838,-10.112310906274098,-0.8986337337764951
101520.502,,427.544,442.524,101.520502,-9.573944800884489,-0.8514828800205871
101587.159,,429.752,444.498,101.587159,-9.061349901374143,-0.8065891043893268
101653.818,,428.851,448.922,101.653818,-8.709134698043375,-0.7757416060483271
101720.474,,431.913,445.946,101.720474,-8.579125482137774,-0.7643552177435713
101787.133,,433.025,445.145,101.787133,-8.61373454312547,-0.7673863275347035
