TimeStamp,Events,UV,Fluorescence,TimeStampAdjusted,Fluorescence_Corrected,Fluorescence_Corrected_Z
120050.45,,1084.731,1269.738,120.05045,-30.419880049811155,-0.4194338695099214
120117.105,,1086.758,1267.556,120.117105,-35.545566617676535,-0.49335479633646717
120183.77,,1089.535,1261.363,120.18377000000001,-40.55673634437409,-0.5656241998159856
120250.422,,1094.153,1256.447,120.250422,-45.25268559967859,-0.6333475997325553
120317.084,,1096.974,1244.402,120.31708400000001,-49.36061442449793,-0.6925907668766185
120383.745,,1089.797,1244.704,120.38374499999999,-52.659919982423155,-0.7401722413769944
120450.404,,1086.65,1244.342,120.45040399999999,-55.12250915687832,-0.7756868737600967
120517.06,,1083.977,1239.112,120.51706,-56.965452796916814,-0.8022651867640204
120583.721,,1082.098,1241.824,120.58372100000001,-58.589794846653916,-0.825690901194683
120650.38,,1086.016,1240.231,120.65038,-60.4456870398161,-0.8524559538744126
120717.033,,1090.135,1235.195,120.717033,-62.88619723867227,-0.8876521707012671
120783.695,,1084.689,1231.673,120.78369500000001,-66.07315760694152,-0.933613440681933
120850.354,,1085.803,1228.698,120.85035400000001,-69.96731758518351,-0.9897737054564468
120917.011,,1082.22,1220.556,120.917011,-74.38706590730135,-1.053513828459536
120983.671,,1083.006,1217.263,120.983671,-79.096713672349,-1.121434783673908
121050.332,,1083.364,1214.073,121.050332,-83.88316056218353,-1.1904633100221267
121116.987,,1087.063,1207.296,121.116987,-88.5931520826972,-1.2583892227621516
121183.645,,1090.201,1202.513,121.183645,-93.13451598720754,-1.3238832447693984
121250.305,,1088.739,1199.881,121.250305,-97.46058602794413,-1.3862723711222764
121316.96,,1088.003,1194.6,121.31696000000001,-101.54839115333105,-1.4452253210449924
121383.619,,1089.458,1190.25,121.38361900000001,-105.38089445823981,-1.5004963940249068
121450.282,,1087.623,1186.556,121.450282,-108.94856884692649,-1.5519481934931836
121516.94,,1086.321,1182.577,121.51694,-112.27356647153597,-1.5999001903335903
121583.601,,1086.525,1178.057,121.583601,-115.44248852520553,-1.6456013178112092
121650.259,,1089.096,1175.518,121.650259,-118.62461220754305,-1.6914928347349705
121716.917,,1090.081,1173.542,121.716917,-122.05126852916717,-1.7409109190943477
121783.576,,1091.454,1169.11,121.783576,-125.94946522799926,-1.7971294000948068
121850.232,,1085.474,1163.123,121.850232,-130.45413270133682,-1.8620941985204706
121916.89,,1082.619,1159.976,121.91689,-135.53381016921398,-1.935351597589602
121983.55,,1083.369,1155.7,121.98355000000001,-140.9499308426547,-2.013461067352184
122050.208,,1082.899,1145.931,122.050208,-146.2667928005862,-2.090139061321444
122116.87,,1081.981,1141.714,122.11686999999999,-150.93198490077694,-2.157418891897116
122183.527,,1079.789,1136.958,122.183527,-154.41467903397995,-2.2076451347176858
122250.187,,1080.437,1136.071,122.25018700000001,-156.34443984644764,-2.23547549576736
122316.846,,1077.13,1137.253,122.316846,-156.5944510168327,-2.239081072734886
122383.502,,1081.681,1136.011,122.383502,-155.297205224016,-2.2203726304497033
122450.163,,1080.992,1137.063,122.450163,-152.813274499881,-2.1845502174188067
122516.817,,1083.111,1144.367,122.51681699999999,-149.662875381151,-2.1391162214756956
122583.476,,1088.309,1148.426,122.58347599999999,-146.41411016591965,-2.092263622790217
122650.139,,1092.173,1148.798,122.650139,-143.55531067249808,-2.051034978516521
122716.797,,1089.22,1149.292,122.716797,-141.42192327365413,-2.020267983360925
122783.455,,1089.191,1147.573,122.783455,-140.21823053343667,-2.0029087317186005
122850.111,,1091.4,1149.771,122.850111,-140.0892717185526,-2.0010489310865354
122916.77,,1088.904,1150.244,122.91677,-141.15333487307802,-2.0163944918310452
122983.433,,1088.845,1147.805,122.983433,-143.44422905589562,-2.049432996822181
123050.087,,1090.501,1145.514,123.050087,-146.78913484404478,-2.0976721024978207
123116.748,,1088.393,1141.401,123.116748,-150.69231403493248,-2.1539624393220373
123183.403,,1086.813,1138.016,123.18340300000001,-154.29238040268675,-2.205881385012136
123250.068,,1080.357,1133.352,123.250068,-156.43862359903946,-2.236833782153273
123316.727,,1080.645,1134.196,123.316727,-155.90104962887182,-2.2290810712556253
123383.381,,1083.554,1132.454,123.383381,-151.68586655815923,-2.168291119469634
123450.042,,1084.096,1137.57,123.450042,-143.37286229859538,-2.0484037694641697
123516.699,,1085.049,1158.814,123.51669899999999,-131.3365796843362,-1.874820551955259
123583.358,,1083.57,1172.647,123.58335799999999,-116.72355493035835,-1.6640764264120624
123650.018,,1081.112,1188.099,123.650018,-101.17845497546303,-1.439890225975755
123716.674,,1078.319,1204.024,123.716674,-86.4404887205783,-1.2273442361507978
123783.336,,1078.395,1218.741,123.78333599999999,-73.94855810479373,-1.0471898164949234
123849.996,,1081.802,1226.594,123.849996,-64.54916006507102,-0.911634860976588
123916.65,,1079.286,1230.517,123.91664999999999,-58.37859996166988,-0.8226451196330634
123983.313,,1082.516,1231.806,123.983313,-54.96098236570615,-0.7733573887335206
124049.97,,1082.958,1227.669,124.04997,-53.488250729540496,-0.7521181486686569
124116.627,,1074.292,1232.393,124.116627,-53.163885795765545,-0.7474402667464579
124183.289,,1083.353,1231.527,124.183289,-53.459642029668835,-0.7517055636262795
124249.946,,1086.085,1232.572,124.249946,-54.18882808058685,-0.7622216394727386
124316.601,,1082.463,1233.439,124.31660099999999,-55.4033010617296,-0.7797363601220071
124383.259,,1081.039,1228.945,124.38325900000001,-57.196146927635084,-0.8055921798858883
124449.92,,1083.889,1231.089,124.44991999999999,-59.50633031442965,-0.8389088672857308
124516.577,,1091.456,1222.996,124.516577,-61.99993233002304,-0.8748707564275344
124583.238,,1082.561,1223.593,124.583238,-64.07130239994436,-0.9047433585349858
124649.898,,1088.279,1220.62,124.64989800000001,-64.97294533216058,-0.9177465494897117
124716.557,,1083.909,1213.282,124.716557,-64.04425584983757,-0.9043533022908352
124783.215,,1079.247,1221.167,124.783215,-60.95767795949266,-0.8598397146268827
124849.871,,1082.771,1230.371,124.849871,-55.853527527701644,-0.7862293747076323
124916.532,,1083.163,1240.591,124.916532,-49.2761493056451,-0.6913726393560519
124983.188,,1085.046,1242.379,124.983188,-41.97207751464341,-0.5860357738942749
125049.851,,1086.336,1243.944,125.04985099999999,-34.70413154970839,-0.4812199029392562
125116.511,,1089.357,1257.688,125.116511,-28.15143920438957,-0.38671917899489244
125183.17,,1085.328,1265.214,125.18317,-22.835271524549754,-0.31005119767063766
125249.827,,1085.894,1264.041,125.24982700000001,-19.02399422516954,-0.25508623899964955
125316.488,,1086.087,1266.49,125.31648799999999,-16.671002590196846,-0.22115218545007265
125383.145,,1087.647,1266.411,125.383145,-15.443795602967025,-0.20345381925016268
125449.802,,1088.033,1270.379,125.44980199999999,-14.82139493623777,-0.1944777662799072
125516.459,,1089.333,1269.782,125.516459,-14.213380345445618,-0.18570918445572898
125583.12,,1091.044,1268.866,125.58312,-13.103124634382953,-0.16969745020518998
125649.778,,1083.302,1262.154,125.64977800000001,-11.236048611906751,-0.14277110810258675
125716.438,,1077.122,1267.502,125.716438,-8.797038041288003,-0.10759651840952938
125783.097,,1083.648,1282.684,125.783097,-6.428138203773907,-0.07343304211620197
125849.753,,1089.573,1281.622,125.84975299999999,-4.99520874960559,-0.052767815726190624
125916.414,,1091.93,1275.415,125.916414,-5.219340869630005,-0.05600017373802731
125983.074,,1089.664,1277.5,125.98307399999999,-7.398411000484253,-0.08742598988188695
126049.728,,1091.396,1268.818,126.049728,-11.334972553699076,-0.14419775590201886
