TimeStamp,Name,State
169860.128,Input1,0
169955.808,Input1,1
182054.701,Input1,0
182549.538,Input1,1
183397.319,Input1,0
184403.686,Input1,1
406619.085,Input1,0
406715.757,Input1,1
412373.551,Input1,0
412869.157,Input1,1
413727.956,Input1,0
414718.865,Input1,1
669894.697,Input1,0
669989.917,Input1,1
675682.249,Input1,0
676176.016,Input1,1
681082.409,Input1,0
682073.890,Input1,1
910153.092,Input1,0
910248.772,Input1,1
920861.937,Input1,0
921373.728,Input1,1
922220.935,Input1,0
923211.765,Input1,1
1032461.231,Input1,0
1032557.909,Input1,1
1053318.800,Input1,0
1053830.506,Input1,1
1055061.610,Input1,0
1056052.722,Input1,1
1306906.219,Input1,0
1307002.025,Input1,1
1317550.559,Input1,0
1318062.421,Input1,1
1318908.889,Input1,0
1319899.858,Input1,1
1483042.749,Input1,0
1483154.086,Input1,1
1493798.256,Input1,0
1494294.631,Input1,1
1507799.419,Input1,0
1508790.759,Input1,1
1700558.736,Input1,0
1700655.412,Input1,1
1721433.172,Input1,0
1721928.266,Input1,1
1725364.014,Input1,0
1726371.491,Input1,1
1974525.876,Input1,0
1974621.953,Input1,1
1980215.623,Input1,0
1980710.307,Input1,1
1992506.270,Input1,0
1993513.528,Input1,1
2300052.829,Input1,0
2300148.564,Input1,1
2310810.590,Input1,0
2311320.934,Input1,1
2312167.343,Input1,0
2313158.018,Input1,1
2424174.821,Input1,0
2424270.281,Input1,1
2435123.071,Input1,0
2435618.303,Input1,1
2437358.061,Input1,0
2438348.518,Input1,1
2549348.748,Input1,0
2549460.387,Input1,1
2570174.210,Input1,0
2570685.744,Input1,1
2571532.000,Input1,0
2572523.650,Input1,1
2691685.882,Input1,0
2691797.065,Input1,1
2712510.848,Input1,0
2713022.508,Input1,1
2735349.925,Input1,0
2736341.276,Input1,1
2873905.688,Input1,0
2874000.509,Input1,1
2879515.207,Input1,0
2880011.076,Input1,1
3322285.927,Input1,0
3323293.144,Input1,1
3396272.111,Input1,0
3396384.733,Input1,1
3417109.761,Input1,0
3417614.468,Input1,1
