TimeStamp,Name,State
101862.806,Input1,0
101953.503,Input1,1
109678.880,Input1,0
110175.247,Input1,1
111995.714,Input1,0
113002.857,Input1,1
233771.885,Input1,0
233867.564,Input1,1
244208.475,Input1,0
244703.856,Input1,1
276549.566,Input1,0
277556.270,Input1,1
403422.163,Input1,0
403533.785,Input1,1
409431.167,Input1,0
409927.146,Input1,1
412579.642,Input1,0
413586.990,Input1,1
544969.130,Input1,0
545064.870,Input1,1
555884.775,Input1,0
556381.005,Input1,1
566030.366,Input1,0
567024.474,Input1,1
667494.362,Input1,0
667606.937,Input1,1
688384.357,Input1,0
688880.093,Input1,1
689902.578,Input1,0
690893.735,Input1,1
812041.259,Input1,0
812137.914,Input1,1
824858.869,Input1,0
825354.758,Input1,1
838780.076,Input1,0
839787.523,Input1,1
965304.190,Input1,0
965399.478,Input1,1
976012.069,Input1,0
976507.824,Input1,1
978074.336,Input1,0
979064.125,Input1,1
1111288.017,Input1,0
1111383.696,Input1,1
1132081.470,Input1,0
1132576.814,Input1,1
1156088.273,Input1,0
1157078.635,Input1,1
1250282.613,Input1,0
1250384.342,Input1,1
1256029.918,Input1,0
1256529.311,Input1,1
1259243.896,Input1,0
1260245.292,Input1,1
1398627.511,Input1,0
1398738.496,Input1,1
1409447.644,Input1,0
1409942.580,Input1,1
1410902.074,Input1,0
1411908.902,Input1,1
1569343.176,Input1,0
1569438.904,Input1,1
1580099.778,Input1,0
1580595.561,Input1,1
1581938.061,Input1,0
1582944.462,Input1,1
1688353.412,Input1,0
1688449.092,Input1,1
1709067.259,Input1,0
1709578.278,Input1,1
1713414.411,Input1,0
1714405.840,Input1,1
1866303.580,Input1,0
1866403.122,Input1,1
1887113.304,Input1,0
1887608.149,Input1,1
1945498.820,Input1,0
1946489.584,Input1,1
2042822.222,Input1,0
2042934.030,Input1,1
2048560.402,Input1,0
2049055.805,Input1,1
2051453.428,Input1,0
2052460.780,Input1,1
2145162.380,Input1,0
2145258.144,Input1,1
2165828.271,Input1,0
2166340.002,Input1,1
2187948.663,Input1,0
2188955.750,Input1,1
2306415.157,Input1,0
2306507.517,Input1,1
2312228.532,Input1,0
2312724.870,Input1,1
2314434.829,Input1,0
2315440.948,Input1,1
2444024.778,Input1,0
2444137.404,Input1,1
2454701.465,Input1,0
2455213.352,Input1,1
2456970.666,Input1,0
2457977.805,Input1,1
2584334.880,Input1,0
2584430.860,Input1,1
2605176.284,Input1,0
2605671.514,Input1,1
2611617.683,Input1,0
2612607.678,Input1,1
2732052.919,Input1,0
2732148.601,Input1,1
2737726.301,Input1,0
2738238.645,Input1,1
2739613.454,Input1,0
2740620.049,Input1,1
