File,Sex,Group,Pellets,PPP1,PPP2,Accuracy
F_Halo1_H1_FED001_050323_00.csv,F,HAL,21,4.142857142857143,6.523809523809524,0.635036496350365
F_Halo1_H1_FED002_050323_00.csv,F,HAL,57,9.947368421052632,10.087719298245615,0.9860869565217392
F_Halo1_H1_FED003_050423_00.csv,F,HAL,43,6.3023255813953485,6.953488372093023,0.9063545150501672
F_Halo1_H1_FED004_050423_00.csv,F,HAL,39,11.820512820512821,12.333333333333334,0.9584199584199584
F_Halo1_V1_FED001_050423_00.csv,F,VEH,46,4.5,5.630434782608695,0.7992277992277992
F_Halo1_V1_FED002_050423_00.csv,F,VEH,19,52.10526315789474,53.578947368421055,0.9724950884086444
F_Halo1_V1_FED003_050323_00.csv,F,VEH,25,17.84,20.48,0.87109375
F_Halo1_V1_FED004_050323_00.csv,F,VEH,49,11.448979591836734,12.020408163265307,0.9524617996604414
F_Halo2_H1_FED001_011724_00.csv,F,HAL,54,5.796296296296297,6.2407407407407405,0.9287833827893175
F_Halo2_H1_FED002_011824_00.csv,F,HAL,46,4.760869565217392,4.956521739130435,0.9605263157894737
F_Halo2_V1_FED001_011824_00.csv,F,VEH,34,17.352941176470587,18.5,0.9379968203497615
F_Halo2_V1_FED002_011724_00.csv,F,VEH,49,11.10204081632653,11.46938775510204,0.9679715302491103
F_Halo3_H1_FED006_020724_00.csv,F,HAL,42,9.80952380952381,10.142857142857142,0.9671361502347418
F_Halo3_H1_FED007_020824_00.csv,F,HAL,49,5.326530612244898,5.510204081632653,0.9666666666666667
F_Halo3_H1_FED008_020724_00.csv,F,HAL,56,7.142857142857143,7.5,0.9523809523809523
F_Halo3_H1_FED009_020824_00.csv,F,HAL,33,6.818181818181818,7.121212121212121,0.9574468085106383
F_Halo3_H1_FED010_020724_00.csv,F,HAL,41,6.780487804878049,6.975609756097561,0.972027972027972
F_Halo3_V1_FED006_020824_00.csv,F,VEH,36,21.38888888888889,21.805555555555557,0.9808917197452229
F_Halo3_V1_FED007_020724_00.csv,F,VEH,36,21.77777777777778,23.5,0.9267139479905437
F_Halo3_V1_FED008_020824_00.csv,F,VEH,49,24.040816326530614,24.591836734693878,0.9775933609958506
F_Halo3_V1_FED009_020724_00.csv,F,VEH,39,13.871794871794872,14.282051282051283,0.9712746858168761
F_Halo3_V1_FED010_020824_00.csv,F,VEH,53,9.773584905660377,9.981132075471699,0.9792060491493384
M_Halo1_H1_FED007_050323_00.csv,M,HAL,47,8.702127659574469,8.936170212765957,0.9738095238095238
M_Halo1_H1_FED008_050423_concat_00.csv,M,HAL,42,8.142857142857142,8.547619047619047,0.9526462395543176
M_Halo1_V1_FED007_050423_00.csv,M,VEH,22,42.54545454545455,42.90909090909091,0.9915254237288136
M_Halo1_V1_FED008_050323_00.csv,M,VEH,30,28.533333333333335,29.2,0.9771689497716894
M_Halo2_H1_FED003_011724_00.csv,M,HAL,33,20.272727272727273,22.666666666666668,0.8943850267379679
M_Halo2_H1_FED004_011824_00.csv,M,HAL,44,6.318181818181818,6.613636363636363,0.9553264604810997
M_Halo2_H1_FED006_012024_02.csv,M,HAL,62,6.919354838709677,7.241935483870968,0.955456570155902
M_Halo2_V1_FED003_011824_00.csv,M,VEH,18,81.77777777777777,85.83333333333333,0.9527508090614887
M_Halo2_V1_FED004_011724_00.csv,M,VEH,54,5.37037037037037,5.648148148148148,0.9508196721311475
M_Halo2_V1_FED006_011924_02.csv,M,VEH,82,17.48780487804878,18.036585365853657,0.9695740365111561
M_Halo3_H1_FED002_020724_00.csv,M,HAL,44,5.409090909090909,5.840909090909091,0.9260700389105059
M_Halo3_H1_FED003_020824_00.csv,M,HAL,57,3.719298245614035,3.9649122807017543,0.9380530973451328
M_Halo3_V1_FED002_020824_00.csv,M,VEH,59,8.728813559322035,8.966101694915254,0.9735349716446124
M_Halo3_V1_FED003_020724_00.csv,M,VEH,64,4.875,4.96875,0.9811320754716981
