TimeStamp,Lights,Channel1
0.000,410,592.665
33.334,470,683.930
66.662,410,586.623
99.999,470,682.739
133.330,410,582.482
166.665,470,675.943
199.999,410,580.792
233.331,470,667.059
266.663,410,570.316
299.999,470,663.095
333.332,410,564.432
366.666,470,658.087
399.994,410,561.466
433.333,470,659.537
466.664,410,559.221
499.995,470,657.401
533.328,410,559.024
566.667,470,652.614
599.996,410,559.742
633.331,470,651.757
666.665,410,561.344
700.000,470,656.605
733.332,410,561.448
766.662,470,662.523
800.000,410,563.930
833.332,470,660.542
866.662,410,561.415
899.997,470,656.134
933.333,410,563.386
966.663,470,657.120
999.999,410,560.697
1033.333,470,657.492
1066.663,410,556.422
1099.996,470,651.906
1133.330,410,556.849
1166.662,470,660.394
1199.994,410,557.632
1233.333,470,670.488
1266.666,410,559.991
1300.000,470,682.119
1333.332,410,560.726
1366.666,470,691.070
1399.995,410,557.189
1433.332,470,687.428
1466.665,410,560.870
1499.997,470,686.356
1533.331,410,566.393
1566.666,470,687.987
1600.000,410,564.504
1633.329,470,691.148
1666.667,410,564.018
1699.995,470,692.361
1733.329,410,561.267
1766.666,470,684.726
1799.996,410,563.883
1833.331,470,682.439
1866.665,410,569.587
1899.999,470,679.269
1933.330,410,566.118
1966.665,470,677.847
2000.001,410,562.572
2033.328,470,669.167
2066.666,410,564.232
2100.001,470,663.058
2133.331,410,561.237
2166.663,470,658.145
2199.995,410,555.517
2233.333,470,645.951
2266.661,410,553.144
2300.000,470,640.262
2333.332,410,554.052
2366.666,470,641.219
2399.995,410,555.005
2433.330,470,632.470
2466.664,410,553.573
2499.996,470,632.839
2533.335,410,551.232
2566.664,470,633.058
2600.001,410,558.932
2633.329,470,629.956
2666.663,410,559.086
2699.995,470,630.330
2733.331,410,555.654
2766.666,470,630.323
2799.996,410,556.152
2833.334,470,626.235
2866.664,410,560.040
2899.998,470,621.508
2933.331,410,556.316
2966.661,470,620.292
2999.997,410,554.361
3033.328,470,619.165
3066.667,410,556.062
3100.000,470,615.305
3133.332,410,558.848
3166.662,470,614.129
3199.998,410,558.740
3233.330,470,612.665
3266.662,410,554.940
3299.997,470,607.007
3333.329,410,551.052
3366.661,470,605.262
3399.995,410,553.586
3433.333,470,602.698
3466.662,410,556.787
3500.001,470,603.501
3533.334,410,553.411
3566.664,470,602.097
3600.000,410,552.015
3633.328,470,601.124
3666.668,410,548.724
3700.001,470,599.270
3733.328,410,551.668
3766.661,470,603.484
3800.000,410,551.917
3833.333,470,603.695
3866.663,410,549.823
3900.000,470,602.647
3933.328,410,552.895
3966.662,470,606.675
3999.995,410,549.006
4033.334,470,607.825
4066.665,410,548.918
4099.995,470,610.828
4133.329,410,548.279
4166.668,470,615.668
4199.995,410,548.631
4233.331,470,617.991
4266.667,410,548.822
4300.001,470,621.147
4333.334,410,553.998
4366.661,470,630.623
4400.001,410,554.562
4433.333,470,649.222
4466.663,410,550.406
4499.995,470,658.559
4533.332,410,551.501
4566.664,470,661.083
4599.998,410,558.206
4633.328,470,668.373
4666.667,410,557.059
4699.997,470,667.026
4733.332,410,552.340
4766.662,470,664.434
4800.001,410,553.724
4833.333,470,659.397
4866.662,410,552.599
4900.001,470,659.750
4933.334,410,554.974
4966.668,470,662.636
4999.996,410,557.452
5033.328,470,657.629
5066.661,410,549.571
5099.999,470,651.681
5133.330,410,550.094
5166.661,470,654.976
5199.996,410,551.676
5233.328,470,658.139
5266.666,410,553.517
5300.000,470,663.902
5333.331,410,556.558
5366.664,470,683.559
5399.995,410,556.284
5433.332,470,702.563
5466.662,410,553.589
5499.995,470,706.282
5533.328,410,553.867
5566.667,470,707.307
5599.998,410,551.198
5633.331,470,711.753
5666.666,410,555.177
5699.995,470,707.318
5733.329,410,553.493
5766.664,470,708.991
5799.994,410,554.360
5833.329,470,703.387
5866.666,410,555.361
5899.998,470,702.911
5933.329,410,554.842
5966.663,470,703.653
5999.998,410,552.666
6033.333,470,696.437
6066.663,410,554.296
6099.999,470,690.967
6133.328,410,559.104
6166.666,470,694.119
6200.001,410,558.275
6233.333,470,678.095
6266.661,410,555.695
6300.000,470,669.795
6333.334,410,552.357
6366.664,470,664.484
6399.995,410,550.994
6433.330,470,657.443
6466.664,410,551.005
6499.994,470,658.905
6533.331,410,551.252
6566.661,470,654.057
6599.996,410,549.268
6633.328,470,658.002
6666.663,410,547.034
6699.996,470,661.121
6733.334,410,551.383
6766.664,470,658.795
6799.999,410,554.447
6833.333,470,664.938
6866.662,410,555.690
6899.999,470,673.517
6933.333,410,554.180
6966.666,470,667.578
6999.998,410,556.913
7033.333,470,666.553
7066.667,410,557.247
7099.996,470,665.447
7133.329,410,556.990
7166.661,470,657.701
7200.000,410,553.644
7233.333,470,658.048
7266.662,410,552.545
7299.999,470,649.556
7333.329,410,551.508
7366.667,470,644.511
7399.995,410,548.058
7433.331,470,640.773
7466.662,410,550.693
7499.998,470,636.990
7533.332,410,551.435
7566.667,470,638.009
7599.997,410,550.002
7633.330,470,636.435
7666.663,410,551.142
7699.995,470,633.651
7733.328,410,556.018
7766.663,470,637.724
7799.998,410,553.014
7833.333,470,631.404
7866.665,410,556.684
7899.998,470,630.780
7933.328,410,553.882
7966.661,470,633.793
7999.997,410,556.353
8033.333,470,627.450
8066.666,410,558.560
8099.995,470,629.666
8133.331,410,557.906
8166.664,470,628.360
8200.001,410,559.234
8233.330,470,625.490
8266.667,410,562.541
8299.997,470,621.030
8333.331,410,555.243
8366.666,470,617.730
8399.995,410,554.247
8433.331,470,613.641
8466.667,410,556.899
8499.996,470,614.180
8533.328,410,554.183
8566.664,470,615.077
8599.998,410,555.964
8633.333,470,613.010
8666.667,410,552.734
8699.995,470,614.297
8733.331,410,553.671
8766.665,470,609.896
8799.998,410,552.922
8833.332,470,604.049
8866.667,410,549.233
8899.998,470,601.979
8933.329,410,550.602
8966.662,470,604.657
8999.997,410,553.462
9033.331,470,603.787
9066.663,410,553.656
9100.001,470,605.323
9133.329,410,556.253
9166.661,470,609.057
9200.000,410,552.933
9233.329,470,604.890
9266.666,410,555.094
9300.000,470,603.925
9333.330,410,553.078
9366.661,470,604.968
9400.000,410,550.583
9433.329,470,605.904
9466.666,410,551.662
9499.995,470,606.244
9533.332,410,556.786
9566.665,470,605.027
9599.997,410,555.421
9633.333,470,610.527
9666.666,410,553.174
9699.999,470,609.529
9733.333,410,553.430
9766.666,470,609.580
9800.000,410,554.269
9833.334,470,609.747
9866.665,410,553.588
9899.996,470,605.092
9933.331,410,553.713
9966.663,470,603.164
9999.995,410,553.176
10033.334,470,604.033
10066.667,410,553.974
10099.996,470,603.804
10133.333,410,553.195
10166.662,470,605.566
10200.001,410,553.578
10233.332,470,607.782
10266.667,410,552.818
10299.997,470,605.340
10333.328,410,552.896
10366.663,470,597.537
10399.994,410,547.381
10433.331,470,596.067
10466.667,410,547.063
10499.999,470,591.738
10533.332,410,548.706
10566.661,470,591.789
10599.995,410,551.413
10633.332,470,592.740
10666.663,410,551.647
10700.000,470,596.653
10733.333,410,550.618
10766.664,470,593.581
10799.995,410,551.061
10833.333,470,591.299
10866.661,410,552.541
10899.998,470,596.171
10933.332,410,554.743
10966.663,470,603.464
10999.998,410,561.754
11033.333,470,606.306
11066.662,410,562.411
11099.995,470,606.621
11133.332,410,560.520
11166.664,470,611.230
11200.000,410,553.552
11233.334,470,607.520
11266.666,410,556.671
11300.001,470,603.339
11333.329,410,556.594
11366.667,470,608.701
11400.001,410,556.727
11433.333,470,611.185
11466.666,410,560.143
11499.995,470,608.835
11533.328,410,559.563
11566.662,470,604.157
11599.995,410,554.194
11633.332,470,601.424
11666.661,410,552.900
11699.996,470,602.504
11733.330,410,553.360
11766.663,470,591.348
11799.996,410,551.089
11833.332,470,592.591
11866.662,410,548.432
11900.001,470,585.538
11933.332,410,549.447
11966.661,470,583.220
11999.997,410,548.378
12033.328,470,584.892
12066.665,410,544.812
12099.997,470,585.138
12133.330,410,551.382
12166.667,470,585.031
12199.999,410,551.216
12233.333,470,590.043
12266.663,410,552.141
12299.999,470,587.340
12333.329,410,552.751
12366.662,470,582.672
12400.000,410,550.373
12433.333,470,577.846
12466.664,410,544.920
12499.996,470,580.987
12533.333,410,550.624
12566.662,470,583.998
12599.998,410,549.638
12633.332,470,587.586
12666.667,410,551.903
12699.995,470,604.540
12733.331,410,553.893
12766.665,470,606.920
12799.999,410,552.191
12833.331,470,606.197
12866.668,410,550.148
12899.997,470,610.312
12933.332,410,549.586
12966.663,470,609.694
12999.999,410,549.884
13033.334,470,606.622
13066.667,410,552.745
13099.995,470,609.055
13133.329,410,551.790
13166.668,470,605.317
13200.001,410,553.390
13233.333,470,603.938
13266.663,410,557.099
13299.999,470,603.630
13333.329,410,555.084
13366.662,470,608.502
13400.000,410,558.893
13433.330,470,608.658
13466.665,410,565.064
13500.000,470,614.563
13533.333,410,559.254
13566.662,470,604.420
13599.994,410,559.332
13633.330,470,608.445
13666.666,410,558.892
13699.997,470,599.088
13733.330,410,550.173
13766.661,470,600.664
13799.999,410,550.242
13833.333,470,603.542
13866.662,410,552.161
13899.998,470,604.559
13933.331,410,548.944
13966.662,470,603.839
13999.995,410,549.995
14033.334,470,608.797
14066.665,410,552.613
14099.997,470,612.654
14133.332,410,553.891
14166.663,470,618.343
14199.998,410,559.241
14233.330,470,623.542
14266.665,410,565.202
14299.999,470,615.590
14333.329,410,557.819
14366.667,470,612.037
14399.997,410,554.931
14433.332,470,606.184
