TimeStamp,Name,State
84828.614,Input1,0
84925.612,Input1,1
93826.484,Input1,0
94321.741,Input1,1
228697.076,Input1,0
228793.140,Input1,1
245158.626,Input1,0
245670.171,Input1,1
408178.498,Input1,0
408290.498,Input1,1
415290.356,Input1,0
415802.219,Input1,1
545270.266,Input1,0
545366.446,Input1,1
551727.660,Input1,0
552238.664,Input1,1
660998.248,Input1,0
661094.606,Input1,1
667375.676,Input1,0
667871.679,Input1,1
838474.157,Input1,0
838570.244,Input1,1
845010.648,Input1,0
845506.435,Input1,1
974372.078,Input1,0
974468.079,Input1,1
981148.277,Input1,0
981659.662,Input1,1
1126027.908,Input1,0
1126123.905,Input1,1
1137903.161,Input1,0
1138397.815,Input1,1
1238139.242,Input1,0
1238235.645,Input1,1
1245906.132,Input1,0
1246418.131,Input1,1
1408750.189,Input1,0
1408845.693,Input1,1
1691250.002,Input1,0
1691346.265,Input1,1
1697643.155,Input1,0
1698139.508,Input1,1
1789509.699,Input1,0
1789605.701,Input1,1
1796813.921,Input1,0
1797327.871,Input1,1
1894882.927,Input1,0
1894994.924,Input1,1
1901307.845,Input1,0
1901803.962,Input1,1
2026586.171,Input1,0
2026698.173,Input1,1
2033250.769,Input1,0
2033745.585,Input1,1
2145509.144,Input1,0
2145605.141,Input1,1
2152797.074,Input1,0
2153292.363,Input1,1
2356231.541,Input1,0
2356327.541,Input1,1
2365437.046,Input1,0
2365932.874,Input1,1
2703159.479,Input1,0
2703255.426,Input1,1
2709523.156,Input1,0
2710018.214,Input1,1
2827856.222,Input1,0
2827952.223,Input1,1
2837046.012,Input1,0
2837541.607,Input1,1
2932285.182,Input1,0
2932380.168,Input1,1
2939077.055,Input1,0
2939573.158,Input1,1
3028874.215,Input1,0
3028970.306,Input1,1
3035938.941,Input1,0
3036433.950,Input1,1
3105845.280,Input1,0
3105939.488,Input1,1
3112382.117,Input1,0
3112877.022,Input1,1
3192149.158,Input1,0
3192245.158,Input1,1
3198966.962,Input1,0
3199475.435,Input1,1
3330944.458,Input1,0
3331045.458,Input1,1
3337960.610,Input1,0
3338461.370,Input1,1
3466190.838,Input1,0
3466285.177,Input1,1
3472805.959,Input1,0
3473316.879,Input1,1
3559014.057,Input1,0
3559110.058,Input1,1
3565679.336,Input1,0
3566174.287,Input1,1
3682397.278,Input1,0
3682508.261,Input1,1
3694010.059,Input1,0
3694505.799,Input1,1
3841622.504,Input1,0
3841718.505,Input1,1
3848158.553,Input1,0
3848654.052,Input1,1
