TimeStamp,Events,CH1-410,CH1-470,ToneStart,PelletGrab
0.0,,805.403,877.635,0,0
66.665,,796.637,870.891,0,0
133.337,,787.081,872.894,0,0
200.001,,787.776,866.115,0,0
266.665,,776.833,861.617,0,0
333.333,,770.072,860.025,0,0
400.004,,774.983,852.562,0,0
466.666,,767.506,849.033,0,0
533.335,,761.739,839.603,0,0
600.001,,759.844,838.303,0,0
666.667,,753.799,828.004,0,0
733.331,,762.113,838.436,0,0
800.003,,762.058,839.584,0,0
866.666,,760.481,847.244,0,0
933.335,,761.63,849.926,0,0
1000.003,,757.812,852.131,0,0
1066.665,,754.644,849.833,0,0
1133.337,,757.453,848.132,0,0
1200.002,,757.436,835.788,0,0
1266.67,,739.848,831.427,0,0
1333.331,,748.727,829.478,0,0
1399.997,,750.206,828.419,0,0
1466.667,,743.583,837.585,0,0
1533.331,,739.092,847.14,0,0
1600.001,,740.425,855.533,0,0
1666.665,,742.531,862.653,0,0
1733.332,,739.506,861.046,0,0
1800.002,,744.399,858.487,0,0
1866.668,,740.097,858.135,0,0
1933.336,,739.241,854.535,0,0
2000.002,,739.257,852.157,0,0
2066.667,,737.969,849.278,0,0
2133.335,,742.761,842.026,0,0
2200.002,,737.214,838.537,0,0
2266.665,,740.826,834.26,0,0
2333.332,,740.019,834.095,0,0
2400.003,,742.96,830.894,0,0
2466.665,,743.933,824.188,0,0
2533.336,,736.698,814.27,0,0
2599.999,,736.741,799.127,0,0
2666.67,,743.263,805.307,0,0
2733.331,,744.774,806.832,0,0
2799.998,,745.45,811.567,0,0
2866.669,,743.139,824.299,0,0
2933.336,,747.302,827.066,0,0
2999.998,,748.07,825.423,0,0
3066.668,,744.097,821.287,0,0
3133.331,,743.195,817.111,0,0
3199.997,,744.068,816.281,0,0
3266.669,,740.241,813.618,0,0
3333.335,,742.731,805.889,0,0
3400.004,,741.161,803.135,0,0
3466.664,,741.509,796.401,0,0
3533.331,,742.888,790.662,0,0
3599.997,,739.199,788.098,0,0
3666.665,,743.865,784.459,0,0
3733.336,,744.278,786.189,0,0
3800.0,,745.688,788.855,0,0
3866.665,,742.473,795.327,0,0
3933.334,,744.9,802.248,0,0
3999.999,,742.165,811.715,0,0
4066.67,,742.805,814.207,0,0
4133.337,,745.761,813.942,0,0
4200.001,,741.03,807.871,0,0
4266.67,,746.047,802.831,0,0
4333.331,,742.093,800.431,0,0
4399.999,,745.291,794.869,0,0
4466.668,,743.557,793.797,0,0
4533.334,,741.201,790.816,0,0
4600.002,,744.0,792.851,0,0
4666.665,,742.935,792.638,0,0
4733.337,,743.365,789.933,0,0
4800.003,,740.202,789.286,0,0
4866.671,,745.238,791.813,0,0
4933.335,,741.465,795.296,0,0
4999.999,,743.379,795.588,0,0
5066.666,,742.867,793.275,0,0
5133.331,,749.086,796.51,0,0
5199.997,,750.35,797.647,0,0
5266.667,,747.417,795.503,0,0
5333.334,,746.768,798.44,0,0
5399.999,,746.586,801.133,0,0
5466.665,,744.237,794.192,0,0
5533.336,,734.628,787.436,0,0
5600.0,,740.936,799.949,0,0
5666.668,,747.315,806.641,0,0
5733.331,,747.341,824.554,0,0
5799.998,,748.406,838.481,0,0
5866.666,,750.666,843.277,0,0
5933.334,,743.457,844.352,0,0
6000.0,,741.494,853.06,0,0
6066.665,,741.547,866.014,0,0
6133.335,,742.565,861.599,0,0
6200.001,,745.74,853.011,0,0
6266.667,,741.573,844.511,0,0
6333.332,,744.038,838.068,0,0
6399.997,,739.962,827.814,0,0
6466.669,,735.377,830.696,0,0
6533.337,,734.87,827.332,0,0
6600.004,,746.111,850.759,0,0
6666.67,,751.388,856.926,0,0
6733.335,,747.328,868.693,0,0
6800.003,,743.21,869.64,0,0
6866.67,,732.12,875.275,0,0
6933.337,,726.668,883.567,0,0
7000.003,,737.557,894.412,0,0
7066.67,,747.218,884.975,0,0
7133.337,,748.066,884.673,0,0
7199.998,,748.884,888.988,0,0
7266.67,,748.541,902.417,0,0
7333.334,,750.722,911.127,0,0
7400.002,,751.829,911.752,0,0
7466.665,,746.066,911.098,0,0
7533.336,,744.785,906.307,0,0
7600.0,,741.782,899.101,0,0
7666.669,,747.585,898.947,0,0
7733.331,,749.794,895.888,0,0
7799.999,,747.91,888.5,0,0
7866.669,,753.311,881.121,0,0
7933.336,,749.761,873.486,0,0
8000.003,,750.264,865.195,0,0
8066.669,,745.48,861.187,0,0
8133.335,,747.191,852.929,0,0
8200.004,,749.925,849.33,0,0
8266.667,,747.356,846.666,0,0
8333.334,,750.046,836.171,0,0
8400.003,,747.551,830.886,0,0
8466.665,,743.406,823.728,0,0
8533.333,,745.623,815.345,0,0
8600.003,,741.419,803.419,0,0
8666.666,,741.351,808.021,0,0
8733.335,,748.71,806.073,0,0
