MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
10/10/2023 14:23:11,1.17.0,Bandit,27,3.87,nan,15,10,40,Right,Right,0,1,0,0,nan,nan,0.07
10/10/2023 14:23:14,1.17.0,Bandit,27,3.87,1,15,10,40,Pellet,Right,0,1,1,0,1.13,nan,nan
10/10/2023 14:24:56,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,1,1,1,1,nan,nan,0.00
10/10/2023 14:28:06,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,2,1,1,1,nan,nan,0.05
10/10/2023 14:28:57,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,3,1,1,1,nan,nan,0.12
10/10/2023 14:29:09,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,4,1,1,1,nan,nan,0.09
10/10/2023 14:31:47,1.17.0,Bandit,27,3.87,nan,15,10,40,Right,Right,4,2,1,1,nan,nan,0.28
10/10/2023 14:32:45,1.17.0,Bandit,27,3.87,nan,15,10,40,Right,Right,4,3,1,1,nan,nan,0.07
10/10/2023 14:33:51,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftWithPellet,Right,4,3,1,1,nan,nan,0.26
10/10/2023 14:33:53,1.17.0,Bandit,27,3.87,1,15,10,40,Pellet,Right,4,3,2,1,Timed_out,639,nan
10/10/2023 14:34:25,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,5,3,2,2,nan,nan,0.06
10/10/2023 14:34:41,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,6,3,2,2,nan,nan,0.08
10/10/2023 14:35:29,1.17.0,Bandit,27,3.87,nan,15,10,40,Right,Right,6,4,2,2,nan,nan,0.20
10/10/2023 14:35:32,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,6,4,2,2,nan,nan,0.00
