TimeStamp,Events,CH1-410,CH1-470,ToneStart,PelletGrab
0.0,,1065.236,1253.349,0,0
66.673,,1067.908,1233.186,0,0
133.333,,1071.508,1231.585,0,0
200.005,,1055.705,1205.743,0,0
266.674,,1047.78,1185.203,0,0
333.337,,1030.165,1169.915,0,0
400.004,,1034.07,1155.327,0,0
466.671,,1027.659,1145.222,0,0
533.34,,1023.312,1131.039,0,0
600.001,,1005.023,1133.982,0,0
666.671,,1022.043,1150.291,0,0
733.338,,1019.403,1169.937,0,0
800.004,,1022.053,1176.87,0,0
866.667,,1012.445,1192.589,0,0
933.339,,1015.611,1192.459,0,0
1000.007,,1011.959,1177.521,0,0
1066.667,,1004.369,1170.857,0,0
1133.337,,1006.381,1175.933,0,0
1200.002,,1001.192,1179.641,0,0
1266.671,,996.757,1185.034,0,0
1333.336,,1003.584,1208.661,0,0
1400.004,,995.983,1243.068,0,0
1466.673,,998.552,1261.028,0,0
1533.338,,997.041,1251.962,0,0
1600.002,,994.175,1237.921,0,0
1666.674,,996.966,1232.876,0,0
1733.335,,988.491,1235.17,0,0
1800.004,,989.939,1252.72,0,0
1866.67,,988.303,1235.593,0,0
1933.335,,993.667,1214.196,0,0
2000.004,,994.904,1183.596,0,0
2066.67,,989.91,1161.844,0,0
2133.34,,985.577,1140.279,0,0
2200.002,,989.008,1126.729,0,0
2266.672,,993.187,1134.451,0,0
2333.337,,989.692,1134.721,0,0
2400.0,,989.232,1119.219,0,0
2466.668,,993.107,1095.725,0,0
2533.334,,982.922,1087.411,0,0
2600.0,,994.316,1068.586,0,0
2666.67,,989.619,1044.07,0,0
2733.335,,984.345,1042.646,0,0
2800.007,,986.633,1036.032,0,0
2866.672,,986.264,1025.488,0,0
2933.336,,994.632,1021.068,0,0
3000.0,,991.871,1025.851,0,0
3066.669,,996.085,1020.151,0,0
3133.334,,994.876,1023.087,0,0
3200.003,,984.764,1026.625,0,0
3266.672,,988.799,1030.682,0,0
3333.339,,985.486,1034.63,0,0
3400.001,,985.544,1035.065,0,0
3466.672,,984.919,1043.585,0,0
3533.339,,989.563,1036.712,0,0
3600.001,,992.725,1038.158,0,0
3666.669,,984.289,1055.071,0,0
3733.336,,995.833,1092.852,0,0
3800.001,,997.943,1100.908,0,0
3866.67,,1000.778,1100.462,0,0
3933.334,,992.192,1143.269,0,0
4000.006,,1008.36,1168.973,0,0
4066.673,,1019.434,1171.362,0,0
4133.336,,1016.603,1150.732,0,0
4200.006,,1007.629,1129.623,0,0
4266.672,,997.853,1106.392,0,0
4333.334,,1005.269,1105.665,0,0
