TimestampRaw_Bonsai,ROI,Ypos,Xpos,Event,Timestamp_Bonsai,Speed,ToneStart_Bonsai,PelletGrab_Bonsai,Xscaled,Yscaled
59493.0464896,False,,,False,0.0,0.0,0,0,,
59493.541888,False,,,False,0.4953984000021592,,0,0,,
59494.0519168,False,,,False,1.0054272000052151,,0,0,,
59494.5496832,False,,,False,1.5031936000013957,,0,0,,
59495.0461696,False,,,False,1.999680000000808,,0,0,,
59495.5577472,False,,,False,2.511257600002864,,0,0,,
59496.05408,False,,,False,3.007590400004119,,0,0,,
59496.550272,False,,,False,3.5037824000028195,,0,0,,
59497.0461952,False,,,False,3.999705599999288,,0,0,,
59497.5581056,False,,,False,4.511616000003414,,0,0,,
59498.053952,False,,,False,5.007462400004442,,0,0,,
59498.1835392,False,,,False,5.137049600001774,,0,0,,
59498.2132864,False,240.453674,387.911041,False,5.1667968000037945,,0,0,12.24126364662677,7.147681726780056
59498.246336,False,226.460175,376.740784,False,5.199846399998933,541.7645414915806,0,0,11.862886147498772,6.673670685165691
59498.2789376,False,224.656799,378.167725,False,5.232448000002478,70.53751883871273,0,0,11.911221863228786,6.612583737849488
59498.31008,False,291.999603,393.972778,False,5.2635904000053415,2221.1721482648345,0,0,12.446596870959178,8.893731052704196
59498.3417472,False,291.806824,393.799622,False,5.295257600002515,8.182816487467106,0,0,12.440731443311542,8.887200922206357
59498.3740672,False,226.031082,378.116577,False,5.32757760000095,2092.18964057931,0,0,11.909489293214918,6.659135734337493
59498.4212608,False,290.421265,395.065643,False,5.374771200004034,1410.8593173521467,0,0,12.483616209510165,8.840266966316685
59498.453824,False,291.689392,398.00882,False,5.407334399998945,98.41637934484984,0,0,12.583312389531004,8.883223070445418
59498.4859776,False,286.217712,400.909943,False,5.439488000003621,192.61313464943152,0,0,12.681584046611295,8.697877236913683
59498.5174912,False,284.286438,406.162811,False,5.471001600002637,177.59461175426662,0,0,12.859517916627848,8.632457916100298
59498.5502208,False,282.444183,410.872223,False,5.503731200005859,154.50608836699627,0,0,13.019042942320937,8.570053994717288
59498.5827072,False,280.428314,415.64386,False,5.53621760000533,159.45088647962427,0,0,13.180675756571013,8.50176913154989
