TimestampRaw_Bonsai,ROI,Ypos,Xpos,Event,Timestamp_Bonsai,Speed_px,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,Xscaled,Yscaled,Speed_cm,DistFromFED
63791.3781504,False,,,False,0.0,0.0,0,0,0,0,,,0.0,
63791.8907008,False,,,False,0.5125504000025103,,0,0,0,0,,,,
63792.3842048,False,,,False,1.0060544000007212,,0,0,0,0,,,,
63792.8830848,False,,,False,1.504934399999911,,0,0,0,0,,,,
63793.3785856,False,,,False,2.000435200003267,,0,0,0,0,,,,
63793.8906112,False,,,False,2.5124607999969157,,0,0,0,0,,,,
63794.0011136,False,,,False,2.6229632000031415,,0,0,0,0,,,,
63794.05024,False,,,False,2.67208959999698,,0,0,0,0,,,,
63794.0803456,False,,,False,2.702195199999551,,0,0,0,0,,,,
63794.1129344,False,,,False,2.734784000000218,,0,0,0,0,,,,
63794.1470848,False,,,False,2.768934400002763,,0,0,0,0,,,,
63794.1784832,False,,,False,2.8003327999977046,,0,0,0,0,,,,
63794.2102528,False,,,False,2.8321024000033503,,0,0,0,0,,,,
63794.2409856,False,,,False,2.8628352000014274,,0,0,0,0,,,,
63794.2731392,False,,,False,2.8949887999988277,,0,0,0,0,,,,
63794.3204352,False,,,False,2.942284800003108,,0,0,0,0,,,,
63794.3531776,False,,,False,2.975027200001932,,0,0,0,0,,,,
63794.3880064,False,,,False,3.009855999996944,,0,0,0,0,,,,
63794.4189056,False,,,False,3.040755200003332,,0,0,0,0,,,,
63794.4509568,False,,,False,3.0728063999995356,,0,0,0,0,,,,
63794.4818048,False,,,False,3.1036544000016875,,0,0,0,0,,,,
63794.513216,False,,,False,3.135065599999507,,0,0,0,0,,,,
63794.5618944,False,,,False,3.1837440000017523,,0,0,0,0,,,,
63794.593536,False,,,False,3.2153856000004453,,0,0,0,0,,,,
63794.6265088,False,,,False,3.248358400000143,,0,0,0,0,,,,
63794.6577792,False,,,False,3.2796288000026834,,0,0,0,0,,,,
63794.689856,False,,,False,3.3117055999973672,,0,0,0,0,,,,
63794.721088,False,,,False,3.3429375999985496,,0,0,0,0,,,,
63794.7538816,False,,,False,3.37573120000161,,0,0,0,0,,,,
63794.7866112,False,,,False,3.408460799997556,,0,0,0,0,,,,
63794.8347776,False,,,False,3.456627200001094,,0,0,0,0,,,,
63794.865728,False,,,False,3.4875775999971665,,0,0,0,0,,,,
63794.8973056,False,,,False,3.519155200003297,,0,0,0,0,,,,
63794.9309952,False,,,False,3.5528447999968193,,0,0,0,0,,,,
63794.9620224,False,,,False,3.5838720000028843,,0,0,0,0,,,,
63794.9930752,False,,,False,3.6149248000001535,,0,0,0,0,,,,
63795.0264064,False,,,False,3.6482560000004014,,0,0,0,0,,,,
63795.0594176,False,,,False,3.6812672000014572,,0,0,0,0,,,,
63795.1060352,False,,,False,3.7278847999987192,,0,0,0,0,,,,
63795.1384448,False,,,False,3.760294400002749,,0,0,0,0,,,,
63795.1710592,False,,,False,3.7929088000018965,,0,0,0,0,,,,
63795.2017536,False,,,False,3.8236031999986153,,0,0,0,0,,,,
63795.2336,False,,,False,3.8554495999997016,,0,0,0,0,,,,
63795.266112,False,,,False,3.8879615999976522,,0,0,0,0,,,,
63795.298112,False,,,False,3.9199615999968955,,0,0,0,0,,,,
