TimestampRaw_Bonsai,ROI,Ypos,Xpos,Event,Timestamp_Bonsai,Speed_px,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,Xscaled,Yscaled,Speed_cm,DistFromFED
55422.115264,False,,,False,0.0,0.0,0,0,0,0,,,0.0,
55422.627072,False,,,False,0.5118080000029295,,0,0,0,0,,,,
55423.1211904,False,,,False,1.0059264000010444,,0,0,0,0,,,,
55423.618304,False,,,False,1.5030400000032387,,0,0,0,0,,,,
55424.1154944,False,,,False,2.0002304000008735,,0,0,0,0,,,,
55424.6275328,False,,,False,2.5122687999974005,,0,0,0,0,,,,
55425.1238912,False,,,False,3.008627199997136,,0,0,0,0,,,,
55425.3630208,False,,,False,3.247756800003117,,0,0,0,0,,,,
55425.4123904,False,77.28965,544.502625,False,3.297126400000707,,0,0,0,0,17.273636449984483,2.129466073230132,,8.543283084596343
55425.443264,False,112.814072,524.961731,False,3.3280000000013388,1313.2315948062012,0,0,0,0,16.645097851585014,3.2721195471618407,42.240480193659,8.315905692781058
55425.4751872,False,112.250206,525.463928,False,3.3599231999978656,23.653035629774855,0,0,0,0,16.661251165681104,3.253982631556797,0.7608068424418529,8.323651385667434
55425.5077248,False,111.972321,525.305176,False,3.3924608000015724,9.835845178679744,0,0,0,0,16.656144860945346,3.2450443788639443,0.31637285083689726,8.31545952744503
55425.5384704,False,111.447403,524.83429,False,3.4232064000025275,22.935819516846372,0,0,0,0,16.640998674366273,3.2281602371253597,0.7377373753862995,8.294930937519878
55425.5711488,False,109.9058,524.282715,False,3.455884800001513,50.10365184817997,0,0,0,0,16.623257102388443,3.1785741235673814,1.611598686700304,8.259381472491024
55425.6034048,False,107.869156,522.960266,False,3.48814080000011,75.28307078857934,0,0,0,0,16.580720141647816,3.1130648707563955,2.421502096918437,8.19502841700518
55425.6352768,False,105.600487,522.281738,False,3.5200127999996766,74.29609748437292,0,0,0,0,16.55889508911466,3.04009246563039,2.389755810526299,8.147334359643304
55425.685312,False,104.675194,521.759277,False,3.5700480000014068,21.237179575638233,0,0,0,0,16.542089977503164,3.0103301443502666,0.6831001224626502,8.120665539642522
55425.7161728,False,105.636436,519.351257,False,3.6009087999991607,84.01556020751077,0,0,0,0,16.464635306508182,3.0412487757804714,2.7023851854768437,8.060395423014599
55425.7470848,False,108.918198,514.035522,False,3.631820800001151,202.09495947402442,0,0,0,0,16.293653127987433,3.1468076149902147,6.500443765336491,7.94353662527978
55425.7791872,False,104.931587,500.313507,False,3.663923200001591,445.1191615364239,0,0,0,0,15.852280482738118,3.0185771005468163,14.317388647256873,7.48769360524717
55425.81344,False,96.9415741,486.441162,False,3.698175999998057,467.3725434785758,0,0,0,0,15.406072428858193,2.7615759874268293,15.033175217491047,6.975963438702182
55425.8433024,False,89.2646484,477.346771,False,3.7280383999968763,398.5410476799099,0,0,0,0,15.113548669585114,2.514645416108298,12.819189926181801,6.610515782005244
55425.8768,False,81.5806808,467.919586,False,3.7615359999981592,363.0719298882663,0,0,0,0,14.810320493496931,2.2674883400067163,11.678315328365306,6.237092881240172
55425.9245824,False,79.7386017,457.865631,False,3.8093184000026667,213.91379095908255,0,0,0,0,14.486932076156798,2.208237324385069,6.8805999534995,5.914620502548382
55425.9549696,False,80.1579056,443.603424,False,3.8397056000030716,469.55196143586187,0,0,0,0,14.028183996470009,2.2217243575581387,15.103276836598068,5.497153210828696
55425.9888128,False,79.9352493,421.37735,False,3.873548800002027,656.7697273167614,0,0,0,0,13.31327579422077,2.2145625522319943,21.125191297741026,4.848570446508858
55426.0213888,False,76.0904236,397.362244,False,3.906124799999816,746.5906649420225,0,0,0,0,12.540822851911443,2.0908926036324953,24.014308154006986,4.1120868605299865
55426.051648,False,69.3272095,376.392609,False,3.936384000000544,728.1523602409778,0,0,0,0,11.866328379353101,1.8733518344594202,23.421234664449358,3.4242204184248197
55426.0850176,False,58.3335953,317.079742,False,3.96975360000215,1807.7260326899507,0,0,0,0,9.958512580790654,1.5197390027940674,58.146039115568364,1.7967618106325238
55426.1171456,False,55.4935989,310.686493,False,4.00188160000107,217.7432979395865,0,0,0,0,9.752871847788427,1.4283896839391808,7.003777170984375,1.6146557244119355
55426.147776,False,51.5803642,285.998108,False,4.032511999997951,816.0714507538379,0,0,0,0,8.958762688573579,1.3025193397499042,26.249178049409554,1.3031719557587962
55426.1971328,False,50.9264488,269.110901,False,4.081868799999938,342.40191598054747,0,0,0,0,8.415580712423372,1.2814859587291676,11.013458256296076,1.408457371066511
55426.2273024,False,52.6969872,235.165527,False,4.112038400002348,1126.681060170442,0,0,0,0,7.323717781479383,1.3384358467101596,36.24002742160917,2.145071698542299
55426.260352,False,58.8406105,196.311386,False,4.145087999997486,1190.237031220046,0,0,0,0,6.073962917338808,1.5360472957091829,38.284323908936486,3.304713951882055
55426.2924928,False,62.7432823,170.827225,False,4.177228799999284,802.1349459592846,0,0,0,0,5.254257389212694,1.66157788111562,25.800906276881847,4.097734588925981
55426.3244544,False,66.2204666,150.939072,False,4.209190399997169,631.690374625196,0,0,0,0,4.614549103021991,1.7734225360376845,20.3185065478251,4.730455269964145
55426.355904,False,67.094368,137.471161,False,4.240639999996347,429.1384924722664,0,0,0,0,4.181349787611508,1.8015318314002886,13.803365730236278,5.144405389245693
55426.38912,False,68.1656876,130.9561,False,4.273855999999796,198.7763723236748,0,0,0,0,3.971790935829852,1.83599114118529,6.393700434343172,5.352919751267872
55426.4206208,False,72.3132248,125.663818,False,4.30535680000321,213.4504999340659,0,0,0,0,3.801563129946727,1.9693978941464219,6.865698061522862,5.558981377680414
55426.4688768,False,83.9822617,121.7565,False,4.353612799997791,255.01148525818653,0,0,0,0,3.675883098151814,2.3447358954578097,8.202519368865499,5.8175602449819
55426.4992512,False,106.439468,128.287323,False,4.3839872000025935,769.9758923348934,0,0,0,0,3.8859489392957767,3.0670785360642085,24.766500865802485,5.963261607365198
55426.5330432,False,129.53299,127.732712,False,4.417779199997312,683.5990996741426,0,0,0,0,3.8681097134856923,3.8098884581684542,21.988165944522546,6.39152156974418
55426.5638656,False,151.1996,119.829163,False,4.448601600000984,748.2588113940302,0,0,0,0,3.613889737120152,4.506801336436354,24.06796457488878,7.022922614553298
55426.596032,False,172.786407,109.766586,False,4.480768000001262,740.4285308504398,0,0,0,0,3.2902239906160906,5.2011473277558835,23.816101299956582,7.723566248978396
55426.6273536,False,201.754852,101.308273,False,4.512089600000763,963.4896087099024,0,0,0,0,3.0181598671505,6.132925874741099,30.990926424910516,8.567099343420608
55426.6595968,False,234.068466,91.0496826,False,4.544332799996482,1051.475196364044,0,0,0,0,2.6881892920288983,7.172302765725794,33.821008709962975,9.554102855658218
55426.708416,False,266.626709,83.2159882,False,4.593152000001282,685.9473310408121,0,0,0,0,2.436216209401984,8.219548220389708,22.063697496555125,10.518756133546821
55426.7396864,False,300.733643,81.1460571,False,4.624422399996547,1092.7166830457572,0,0,0,0,2.369636267236724,9.316607776214697,35.147553249574855,11.435073400926061
55426.7723648,False,327.604523,82.2159882,False,4.657100800002809,822.9341872988324,0,0,0,0,2.4040509155111587,10.180917528519803,26.4699199872746,12.130854299994331
55426.8035712,False,351.105865,78.397789,False,4.688307199998235,762.9681106373525,0,0,0,0,2.2812374161094437,10.936845100778605,24.541093507978324,12.835745066692182
55426.8363264,False,372.018341,70.7208252,False,4.721062399999937,680.107601965493,0,0,0,0,2.0343056192932147,11.609501037303442,21.875860894604692,13.538885203020216
55426.8684672,True,401.10611,68.1319351,False,4.753203200001735,908.588176111493,0,0,0,0,1.9510332083756663,12.545117675816886,29.22500571035534,14.389854423499772
55426.900224,True,459.781921,62.2757568,False,4.784959999997227,1856.8409515692774,0,0,0,0,1.7626675122790911,14.43244238091442,59.725834915745935,16.145413423515524
55426.9319424,True,489.120697,64.4798126,False,4.8166783999986365,927.5829998648683,0,0,0,0,1.8335616148378697,15.37613273335152,29.83597979878711,16.964176872514898
55426.98208,True,512.763,70.448082,False,4.866816000001563,486.3412913192539,0,0,0,0,2.0255327541084904,16.136594357602466,15.643310566527367,17.579330784356415
55427.0123264,True,535.556702,73.0350876,False,4.897062399999413,758.4387001056608,0,0,0,0,2.108744549529702,16.869760481292364,24.395403687074346,18.223013482402138
55427.0436096,True,553.058411,73.7942657,False,4.928345599997556,559.986409237143,0,0,0,0,2.1331637362316807,17.43270809486907,18.012127427980822,18.73640178354204
55427.077632,True,563.766479,69.4267426,False,4.962368000000424,339.90881745815057,0,0,0,0,1.992681072145211,17.777136249092013,10.933267009624311,19.10835136204726
55427.1080704,True,568.782837,67.2312012,False,4.992806399997789,179.89735270763885,0,0,0,0,1.9220608377647366,17.93848887842361,5.78645122002279,19.284361696090205
55427.13952,True,572.113281,68.6716461,False,5.024255999996967,115.37825945477442,0,0,0,0,1.9683931713067775,18.045613588470545,3.7111756239746607,19.36718008326762
55427.1717376,True,575.384827,71.6476669,False,5.056473600001482,137.2739258642286,0,0,0,0,2.0641177549639873,18.1508438270379,4.4154561689703575,19.430892778010115
55427.2047872,True,576.462158,72.2117157,False,5.08952319999662,36.79488966661128,0,0,0,0,2.0822605503847544,18.1854964952706,1.183518439807038,19.456808625061363
55427.252672,True,576.411438,71.8120499,False,5.137408000002324,8.413343738234563,0,0,0,0,2.069405182469643,18.183865071564455,0.2706176739448403,19.459858516074583
55427.2846336,True,577.440308,71.6711121,False,5.169369600000209,32.49143299769713,0,0,0,0,2.0648718767123166,18.216958977489906,1.0450964913049328,19.492398427950466
55427.316032,True,579.487366,70.8801193,False,5.200768000002427,69.89417039208591,0,0,0,0,2.0394293608347893,18.28280319967147,2.2481665319168473,19.5629863891157
55427.3478784,True,580.357483,68.4954987,False,5.232614400003513,79.7078713252256,0,0,0,0,1.9627273384176727,18.310790768695878,2.5638271065880076,19.6165304039326
55427.3805952,True,581.686584,67.4669571,False,5.265331199996581,51.3680220024442,0,0,0,0,1.9296439955747329,18.35354169297147,1.6522675242990026,19.668310214783435
55427.413504,True,579.106873,67.0343552,False,5.29823999999644,79.48426791816203,0,0,0,0,1.915729228323503,18.27056453050307,2.5566348372848275,19.595928674847404
55427.4441088,True,579.282288,66.4049072,False,5.328844800002116,21.350683516280185,0,0,0,0,1.8954828484145108,18.27620680553093,0.6867510100711516,19.608515985553506
55427.4767488,True,582.186035,61.1691666,False,5.361484799999744,183.42667096504758,0,0,0,0,1.7270737132793834,18.36960668117053,5.899972779006515,19.756971083467647
55427.5261056,True,583.624756,57.2228622,False,5.410841600001731,85.10246376876901,0,0,0,0,1.6001396724707257,18.41588356496244,2.7373457579558003,19.846982147046823
55427.5556992,True,584.717651,53.2556877,False,5.440435199998319,139.04897205432002,0,0,0,0,1.4725343387620369,18.45103685382925,4.4725510513443805,19.927455940548004
55427.5883136,True,586.263367,50.2867661,False,5.473049599997466,102.62944729899193,0,0,0,0,1.3770381029592167,18.500755263241,3.3011063342250564,20.009684989876156
55427.6195328,True,586.729553,47.844677,False,5.504268800003047,79.6364914736935,0,0,0,0,1.298487589350135,18.51575027293879,2.5615311526855686,20.053585753705665
55427.6532352,True,586.89209,47.731739,False,5.537971199999447,5.872649404311097,0,0,0,0,1.2948549053886929,18.520978323311923,0.18889549400743652,20.059808049470533
55427.7176192,True,566.308838,225.51059,False,5.602355199996964,2779.6727405567162,0,0,0,0,7.0131638953769775,17.858911973503,89.40899062032324,17.96909164604495
55427.7642368,True,586.770874,53.6037445,False,5.648972800001502,3713.6265756212983,0,0,0,0,1.483729688024737,18.517079375047654,119.44989020563911,19.98440762155576
