TimestampRaw_Bonsai,ROI,Ypos,Xpos,Event,Timestamp_Bonsai,Speed,ToneStart_Bonsai,PelletGrab_Bonsai,Xscaled,Yscaled
44105.184896,False,,,False,0.0,0.0,0,0,,
44105.6959616,False,,,False,0.5110656000033487,,0,0,,
44106.1922944,False,,,False,1.007398400004604,,0,0,,
44106.3196672,False,,,False,1.134771199998795,,0,0,,
44106.351808,False,93.6038437,429.05542,False,1.1669120000005933,,0,0,13.52858128000642,2.7154386788665477
44106.3843968,False,69.2559128,397.905823,False,1.1995008000012604,1213.1867834823236,0,0,12.514069250738327,1.922450288492242
44106.4161536,False,65.7656021,388.396667,False,1.231257600004028,318.97034988756957,0,0,12.204365303358626,1.808774269151345
44106.4484224,False,69.1500015,380.525299,False,1.2635263999982271,265.52319682379385,0,0,11.948002515653993,1.9190008606269178
44106.4813568,False,71.0790939,378.927368,False,1.2964608000038425,76.05881055118239,0,0,11.895959459641409,1.981829520829798
44106.513344,False,72.5468521,379.198273,False,1.3284480000002077,46.66083247327451,0,0,11.904782571583718,2.029632975556897
44106.5610112,False,73.1658096,380.222382,False,1.3761152000006405,25.103707138845643,0,0,11.93813680405683,2.0497918183616917
44106.5915264,False,74.9078369,379.508148,False,1.4066304000007221,61.69912337606448,0,0,11.914874898462601,2.1065279504908947
44106.6247424,False,83.8046341,390.401001,False,1.4398464000041713,423.42233944553703,0,0,12.269644509175352,2.39628796829654
44106.6569344,False,91.6382675,393.381653,False,1.4720384000029298,260.36074766616855,0,0,12.366721441151773,2.651421776839113
44106.6872832,False,98.6361008,395.30661,False,1.5023872000019765,239.14498937987702,0,0,12.42941541540524,2.879334390336579
44106.7200512,False,109.24836,394.179779,False,1.5351551999992807,325.6810336166549,0,0,12.392715627460882,3.2249653343295623
44106.7518592,False,114.370811,386.037354,False,1.5669631999990088,302.43014257319714,0,0,12.12752477732201,3.3917985732583475
44106.7832704,False,113.942337,373.900757,False,1.5983744000041042,386.6187260901248,0,0,11.732247636148113,3.3778435924851253
44106.833408,False,109.528519,357.902527,False,1.648511999999755,331.00782310731256,0,0,11.21120087005359,3.2340898400368987
44106.86432,False,106.426956,331.421783,False,1.6794240000017453,862.5052059817812,0,0,10.34874883473612,3.133074954578418
44106.8969344,False,102.082947,321.56546,False,1.7120384000008926,330.2572729471569,0,0,10.027737996366309,2.9915948132543146
44106.9282816,False,97.6209106,303.840912,False,1.7433855999988737,583.0684935619861,0,0,9.450466734740045,2.846270634491036
