TimestampRaw_Bonsai,ROI,Ypos,Xpos,Event,Timestamp_Bonsai,Speed_px,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,Xscaled,Yscaled,Speed_cm,DistFromFED
39019.2463104,False,,,False,0.0,0.0,0,0,0,0,,,0.0,
39019.7576064,False,,,False,0.5112960000042222,,0,0,0,0,,,,
39020.2532992,False,,,False,1.0069887999998173,,0,0,0,0,,,,
39020.750528,False,,,False,1.5042175999988103,,0,0,0,0,,,,
39021.2462208,False,,,False,1.9999104000016814,,0,0,0,0,,,,
39021.7572864,False,,,False,2.51097600000503,,0,0,0,0,,,,
39022.2548096,False,,,False,3.008499200004735,,0,0,0,0,,,,
39022.7497728,False,,,False,3.5034624000036274,,0,0,0,0,,,,
39022.8780288,False,,,False,3.6317183999999543,,0,0,0,0,,,,
39022.9104896,True,666.013855,275.070648,False,3.6641792000009445,,0,0,0,0,8.763370412778741,22.3874528451204,,22.38870336696697
39022.9433216,True,631.117676,255.352966,False,3.697011200005363,1220.8073077134331,0,0,0,0,8.07410762051163,21.16760165891134,42.675252280397686,21.187841718512548
39022.9734272,True,630.90387,254.865295,False,3.7271168000006583,17.687107878060345,0,0,0,0,8.057060308603075,21.160127731673676,0.6182808589346664,21.181126997455944
39023.0073344,True,630.778381,254.490707,False,3.761023999999452,11.650886308966452,0,0,0,0,8.043965991997819,21.155741064998615,0.4072751771585045,21.17733177323634
39023.0557056,True,630.396057,254.211807,False,3.8093952000053832,9.783523996053622,0,0,0,0,8.034216600930284,21.142376324265367,0.34199857101516834,21.164423313919407
39023.0864512,True,630.281189,253.780975,False,3.8401407999990624,14.502306846374717,0,0,0,0,8.019156186256895,21.138360931460973,0.5069510965460787,21.161104825969595
39023.1199488,True,630.247986,253.778915,False,3.8736384000003454,0.993111222444964,0,0,0,0,8.019084175695406,21.137200268027424,0.034715775120806903,21.159948748167366
39023.1519488,True,630.267578,253.88208,False,3.9056383999995887,3.2815273230305255,0,0,0,0,8.022690471606063,21.137885137406396,0.11471098304421919,21.160466015579047
39023.1839488,True,630.039185,254.072021,False,3.937638399998832,9.282930505171041,0,0,0,0,8.029330159984546,21.129901298488907,0.32449953297840783,21.152184965676685
39023.2149248,True,629.900574,253.979324,False,3.9686144000006607,5.383217381471122,0,0,0,0,8.026089789587315,21.125055931528486,0.18817888653103856,21.147493686206715
39023.250048,True,629.858337,253.972046,False,4.00373760000366,1.2202607292951506,0,0,0,0,8.025835375574445,21.12357947032189,0.04265614576645491,21.146030510582513
39023.295616,True,629.700012,253.661118,False,4.049305600005027,7.657060523978256,0,0,0,0,8.014966395058682,21.11804496927934,0.26766467363227237,21.141005523091092
39023.3275648,True,629.784912,253.965546,False,4.081254400000034,9.892232595577727,0,0,0,0,8.02560815778334,21.121012783196992,0.34579865222407613,21.14347701893303
39023.3588352,True,629.731079,254.132629,False,4.112524800002575,5.6136545241572025,0,0,0,0,8.031448808581969,21.11913096545107,0.19623418169254447,21.141328816946952
39023.3916672,True,629.327515,253.637924,False,4.145356799999718,19.445455374642457,0,0,0,0,8.014155612066855,21.10502374688965,0.6797466795758748,21.128036267339077
39023.42304,True,629.518921,253.71965,False,4.176729600003455,6.633883847470126,0,0,0,0,8.017012473789284,21.11171464666259,0.23189791296381077,21.134586814006884
39023.4552192,True,629.328308,253.731003,False,4.208908799999335,5.933982066776564,0,0,0,0,8.017409335878884,21.105051467460168,0.2074317381023375,21.127912387582466
39023.4867968,True,628.729309,253.341125,False,4.240486400005466,22.633322139095704,0,0,0,0,8.003780533115785,21.08411250905191,0.791183609507196,21.107634958008873
39023.5185536,True,626.69281,252.035675,False,4.272243200000958,76.17244667052329,0,0,0,0,7.958146461516239,21.012923462226368,2.66272847315126,21.038735970229638
