TimestampRaw_Bonsai,ROI,Ypos,Xpos,Event,Timestamp_Bonsai,Speed_px,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,Xscaled,Yscaled,Speed_cm,DistFromFED
59467.6160512,False,,,False,0.0,0.0,0,0,0,0,,,0.0,
59468.1272448,False,,,False,0.5111936000030255,,0,0,0,0,,,,
59468.6235392,False,,,False,1.0074880000029225,,0,0,0,0,,,,
59468.864256,False,,,False,1.2482048000019859,,0,0,0,0,,,,
59468.911872,False,3.39912271,432.473694,False,1.2958207999981823,,0,0,0,0,14.043567082736185,0.0,,5.043567082736185
59468.9439104,True,483.028931,418.01239,False,1.3278591999987839,14977.270086151875,0,0,0,0,13.545150202133131,16.530707942530057,516.1999385594288,17.144173804566297
59468.9757056,True,426.279999,422.768341,False,1.3596544000029098,1791.0839998503145,0,0,0,0,13.709066696919562,14.57482445754179,61.73070561986886,15.316684273177248
59469.0072064,True,437.948975,423.399384,False,1.391155199999048,370.97554778177687,0,0,0,0,13.730815944676637,14.977002201523378,12.785878459190256,15.706406796172153
59469.040064,True,446.391785,422.762451,False,1.4240128000019467,257.6816719572756,0,0,0,0,13.708863694795633,15.267988341066829,8.881142055068095,15.977636410906245
59469.07104,True,448.693268,422.28244,False,1.4549888000037754,75.8976994161029,0,0,0,0,13.692319848868935,15.347310231929571,2.6158563977302483,16.048607320237466
59469.104512,True,447.798035,420.223053,False,1.4884607999993023,67.08756362036594,0,0,0,0,13.621341931214035,15.316455528973814,2.3122101704605416,15.99845652605993
59469.1522048,True,445.973236,418.759369,False,1.5361535999982152,49.0490534260028,0,0,0,0,13.57089524857265,15.253562817133473,1.6905028899966594,15.923701265398721
59469.1839104,True,444.779419,417.263641,False,1.5678592000040226,60.35968813586117,0,0,0,0,13.51934415165977,15.212417250651301,2.0803302022313717,15.86953402495028
59469.2166528,True,436.420319,416.492645,False,1.6006016000028467,256.3825758036525,0,0,0,0,13.49277134596552,14.924316222787633,8.836367984037395,15.585897763198979
59469.2475648,True,430.028717,415.798065,False,1.631513600004837,207.98497301240738,0,0,0,0,13.468832260186725,14.704026107117826,7.1683177022731615,15.368111319498183
59469.2813568,True,425.832245,416.055603,False,1.6653055999995559,124.41900873204081,0,0,0,0,13.477708450507926,14.559392367049984,4.288170293629676,15.232392427503417
59469.3125632,True,420.604584,416.068604,False,1.696512000002258,167.51939236906458,0,0,0,0,13.478156537199466,14.379218124915925,5.773648972811033,15.060405036238997
59469.3446784,True,413.210846,417.637573,False,1.7286271999983,235.3519367057144,0,0,0,0,13.532231925887988,14.124388834973868,8.111535317752033,14.833727993716643
59469.3771776,True,407.109772,419.805237,False,1.7611264000006486,199.22675395177816,0,0,0,0,13.606941670533114,13.91411192831259,6.866460814136596,14.6569581533586
59469.4247552,True,401.851685,417.452087,False,1.8087040000027628,121.0784997481741,0,0,0,0,13.525839047796529,13.73288903717639,4.173037794695594,14.459441911566271
59469.4560896,True,404.01236,416.583435,False,1.8400383999978658,74.3192523992022,0,0,0,0,13.495900473780686,13.807357902051715,2.561454343920895,14.520890238049846
59469.4880384,True,406.986145,411.036316,False,1.8719872000001487,197.0014372532469,0,0,0,0,13.304715934107506,13.909851055040143,6.789764037190652,14.560718926164341
59469.522624,True,411.52356,403.607758,False,1.9065727999986848,251.68535171075592,0,0,0,0,13.048686553510926,14.066235585114434,8.674475544747326,14.637310078853963
59469.5540096,True,411.481445,394.858765,False,1.937958399998024,278.76141810315175,0,0,0,0,12.747147646682196,14.064784068230026,9.607667223056541,14.555386163615621
59469.5890944,True,419.002655,391.117706,False,1.9730431999996654,239.42691340282602,0,0,0,0,12.618209968798379,14.324006751506753,8.251981654673259,14.773916636949153
59469.6156672,True,420.846619,382.227448,False,1.9996160000009695,341.683087057738,0,0,0,0,12.311802285223209,14.387559995724862,11.776297518269377,14.763804286395565
59469.6498048,True,423.234039,375.158813,False,2.0337536000006367,218.55441512103926,0,0,0,0,12.068177850883018,14.469843753060255,7.53259939951839,14.791554805449833
59469.6969856,True,424.388397,367.42276,False,2.0809344000008423,165.78151104314023,0,0,0,0,11.801550484191887,14.509629343174339,5.713751926920468,14.777619185504193
59469.7268352,True,426.699097,354.165527,False,2.1107840000040596,450.8301878401504,0,0,0,0,11.344632579880642,14.589268903065307,15.53811301560189,14.776470115037155
59469.7611648,True,439.638428,335.280365,False,2.145113600003242,666.8501291069945,0,0,0,0,10.693744974328384,15.035230138242325,22.983360364960916,15.130331038942042
59469.7920768,True,443.721344,322.857239,False,2.1760255999979563,423.0350614418996,0,0,0,0,10.265575031406316,15.175950107650637,14.58013853450504,15.228629020040527
59469.8249216,True,453.260834,313.540649,False,2.208870399997977,405.9757888528537,0,0,0,0,9.94447357847665,15.504733932978146,13.992181222412752,15.533473683400132
