TimestampRaw_Bonsai,ROI,Ypos,Xpos,Event,Timestamp_Bonsai,Speed,ToneStart_Bonsai,PelletGrab_Bonsai,Xscaled,Yscaled
52277.4640512,False,,,False,0.0,0.0,0,0,,
52277.9752064,False,,,False,0.5111552000016673,,0,0,,
52278.4714752,False,,,False,1.007424000003084,,0,0,,
52278.9671168,False,,,False,1.5030656000017188,,0,0,,
52279.4633088,False,,,False,1.9992576000004192,,0,0,,
52279.9757184,False,,,False,2.5116672000003746,,0,0,,
52280.4726656,False,,,False,3.008614400001534,,0,0,,
52280.9673088,False,,,False,3.503257600001234,,0,0,,
52281.464192,False,,,False,4.000140800002555,,0,0,,
52281.9765248,False,,,False,4.512473599999794,,0,0,,
52282.4718464,False,,,False,5.0077952000065125,,0,0,,
52282.5359872,False,,,False,5.071936000000278,,0,0,,
52282.5683712,False,315.30481,143.041183,False,5.104320000005828,,0,0,4.52757255028814,10.324956076003721
52282.6004224,False,326.402588,134.562393,False,5.136371200002031,435.74187979415666,0,0,4.246122630341808,10.693342217149118
52282.6328704,False,328.219757,132.668106,False,5.168819200000144,80.8975028899046,0,0,4.183242558479505,10.753662388963606
52282.6645248,False,328.82962,133.346481,False,5.200473600001715,28.81776758708401,0,0,4.205760935446454,10.77390653848591
52282.6966144,False,329.295563,133.181885,False,5.2325632000065525,15.399401179206963,0,0,4.200297239444608,10.789373323257035
52282.7450624,False,328.240326,132.353302,False,5.281011200000648,27.692963697034667,0,0,4.172792770172591,10.754345168393614
52282.777152,False,315.897644,141.152115,False,5.313100800005486,472.36071015904673,0,0,4.46486572096778,10.344634954928837
52282.8092032,False,302.381195,151.926102,False,5.34515200000169,539.2951536015383,0,0,4.822503754065996,9.895962032376364
52282.840832,False,288.553162,161.483078,False,5.376780800004781,531.4533650098276,0,0,5.139743611419346,9.43694620808242
52282.877184,False,273.564178,169.770294,False,5.413132800000312,471.1540763858435,0,0,5.414834311835086,8.93939309650909
52282.9099264,False,258.638428,178.947281,False,5.445875200006412,535.1249674423243,0,0,5.719460591822977,8.443939011357909
52282.93792,False,249.647552,185.688065,False,5.473868799999764,401.41930166273943,0,0,5.9432181229300705,8.145490608879795
52282.9838848,False,245.038406,190.275345,False,5.5198336000030395,141.47507588464893,0,0,6.095490981294461,7.992491917707948
52283.0161664,False,243.915604,189.147461,False,5.552115200000117,49.29989189203002,0,0,6.058051339375184,7.955220970672394
52283.048768,False,245.089737,184.939758,False,5.584716800003662,133.9949482843818,0,0,5.918378382207011,7.9941958289783965
