TimestampRaw_Bonsai,ROI,Ypos,Xpos,Event,Timestamp_Bonsai,Speed_px,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,Xscaled,Yscaled,Speed_cm,DistFromFED
40858.5262336,False,,,False,0.0,0.0,0,0,0,0,,,0.0,
40859.0214528,False,,,False,0.49521919999824604,,0,0,0,0,,,,
40859.1486208,False,,,False,0.6223871999973198,,0,0,0,0,,,,
40859.1815552,False,95.7779465,217.561966,False,0.6553215999956592,,0,0,0,0,6.416501670673776,2.489251910398404,,3.5875951124748586
40859.214848,False,105.41227,224.758484,False,0.6886144000018248,361.20099015808063,0,0,0,0,6.663578038152294,2.820024883312933,12.401029022355308,3.6621589160368786
40859.2625408,False,104.819077,233.598495,False,0.7363072000007378,185.769995038311,0,0,0,0,6.9670800659871635,2.7996589269360177,6.377997742876225,3.4598921320294496
40859.2932352,False,101.896187,244.383591,False,0.7670015999974567,364.04516519809056,0,0,0,0,7.3373622416986795,2.699308028940725,12.498677418059838,3.1702725672145453
40859.3252992,False,98.5172043,258.191864,False,0.7990655999965384,443.3536987105207,0,0,0,0,7.811438445494973,2.5832982070673203,15.221558729591253,2.843608305566123
40859.3571712,False,95.7519684,274.395172,False,0.8309375999961048,515.7370222123388,0,0,0,0,8.367742825165198,2.4883600103736985,17.70667842731893,2.567427637998212
40859.3905152,False,94.490181,289.953857,False,0.8642815999992308,468.143166260587,0,0,0,0,8.901915514310492,2.4450393590083905,16.072649714703374,2.447005932447475
40859.4212736,False,93.7819672,303.640015,False,0.8950399999957881,445.55209706407067,0,0,0,0,9.371799172404176,2.420724420436409,15.29703582552371,2.4491103168901187
40859.4537216,False,90.0856934,315.022003,False,0.9274880000011763,368.80933859695796,0,0,0,0,9.762574301393512,2.2938211175182452,12.662244667864549,2.4172577198797924
40859.4857344,False,85.5138016,321.808685,False,0.9595007999960217,255.61604191990816,0,0,0,0,9.995579865444329,2.1368554268260493,8.776005716487825,2.357399071781035
40859.535104,False,82.3090897,322.920898,False,1.0088704000008875,68.71082275763472,0,0,0,0,10.03376521395626,2.026828803524728,2.3590325895685464,2.275237463735052
