TimeStamp,Events,CH1-410,CH1-470,ToneStart,PelletGrab
0.0,,658.968,682.097,0,0
66.663,,656.202,677.294,0,0
133.33,,651.417,677.556,0,0
199.997,,650.437,677.441,0,0
266.666,,647.427,680.272,0,0
333.329,,645.641,679.892,0,0
399.994,,646.313,680.591,0,0
466.662,,648.533,682.376,0,0
533.331,,650.011,680.997,0,0
599.995,,649.93,679.308,0,0
666.665,,645.162,671.746,0,0
733.329,,645.103,668.905,0,0
799.998,,642.028,663.547,0,0
866.666,,636.215,658.123,0,0
933.33,,631.145,652.221,0,0
999.998,,634.16,648.03,0,0
1066.664,,633.899,645.555,0,0
1133.331,,636.597,642.678,0,0
1199.997,,635.446,642.367,0,0
1266.662,,635.149,643.979,0,0
1333.331,,638.263,648.468,0,0
1399.999,,648.364,650.005,0,0
1466.665,,651.853,641.76,0,0
1533.332,,635.593,636.616,0,0
1599.998,,636.776,638.409,0,0
1666.662,,640.519,638.595,0,0
1733.334,,639.721,637.708,0,0
1799.995,,636.704,633.957,0,0
1866.661,,634.795,637.008,0,0
1933.329,,638.424,639.158,0,0
1999.995,,631.042,642.042,0,0
2066.667,,636.735,649.46,0,0
2133.331,,636.105,656.86,0,0
2199.999,,633.787,660.714,0,0
2266.665,,636.952,662.552,0,0
2333.328,,638.721,663.981,0,0
2399.997,,638.113,665.892,0,0
2466.66,,638.854,667.814,0,0
2533.33,,640.662,664.984,0,0
2599.994,,646.281,664.66,0,0
2666.661,,646.077,667.147,0,0
2733.333,,647.769,663.92,0,0
2799.995,,647.974,659.763,0,0
2866.662,,643.322,655.394,0,0
2933.332,,639.541,657.658,0,0
2999.999,,638.296,660.895,0,0
3066.665,,638.224,661.665,0,0
3133.329,,637.509,661.226,0,0
3199.996,,639.783,663.269,0,0
3266.664,,639.493,666.243,0,0
3333.329,,638.628,669.183,0,0
3399.999,,641.561,668.891,0,0
3466.665,,638.02,667.596,0,0
3533.329,,636.553,667.771,0,0
3599.996,,639.875,665.194,0,0
3666.665,,639.554,665.336,0,0
3733.33,,640.328,666.958,0,0
3799.995,,641.508,667.209,0,0
3866.662,,641.977,661.055,0,0
3933.334,,639.431,655.351,0,0
3999.998,,635.777,655.001,0,0
4066.661,,641.925,655.449,0,0
4133.328,,638.97,651.384,0,0
4199.998,,637.059,649.871,0,0
4266.667,,634.156,648.342,0,0
4333.333,,634.303,651.509,0,0
4399.994,,635.075,650.518,0,0
4466.665,,635.495,649.774,0,0
4533.333,,633.472,651.581,0,0
4599.995,,634.615,655.522,0,0
4666.665,,633.51,649.061,0,0
4733.332,,631.15,649.866,0,0
4799.996,,631.076,648.627,0,0
4866.667,,630.077,648.969,0,0
4933.333,,632.594,646.701,0,0
4999.996,,634.97,648.469,0,0
5066.661,,635.029,649.239,0,0
5133.331,,630.091,644.442,0,0
5199.999,,630.194,642.556,0,0
5266.667,,633.27,644.934,0,0
5333.329,,631.33,641.426,0,0
5399.994,,628.347,638.692,0,0
5466.666,,630.753,641.737,0,0
5533.331,,630.006,642.492,0,0
5599.998,,632.658,639.659,0,0
5666.667,,627.632,635.969,0,0
5733.328,,624.89,634.501,0,0
5799.995,,623.961,633.665,0,0
5866.663,,627.332,634.543,0,0
5933.327,,629.098,636.093,0,0
5999.997,,628.472,637.924,0,0
6066.666,,628.113,635.804,0,0
6133.333,,629.383,634.552,0,0
6199.998,,628.087,630.475,0,0
6266.665,,626.818,629.593,0,0
6333.33,,626.031,629.695,0,0
6399.996,,628.41,631.831,0,0
6466.664,,631.842,637.324,0,0
6533.33,,632.04,641.127,0,0
6599.996,,638.127,643.227,0,0
6666.663,,638.655,646.149,0,0
6733.329,,639.76,642.216,0,0
6799.998,,630.068,636.568,0,0
6866.662,,629.033,633.149,0,0
6933.329,,626.634,629.528,0,0
6999.995,,625.786,628.281,0,0
7066.663,,626.6,624.928,0,0
7133.328,,625.859,624.139,0,0
7199.996,,628.103,621.505,0,0
7266.663,,624.514,621.361,0,0
7333.328,,622.877,620.645,0,0
7399.997,,621.829,621.986,0,0
7466.666,,623.454,625.022,0,0
7533.329,,625.707,627.169,0,0
7599.998,,630.943,636.014,0,0
7666.666,,633.982,637.486,0,0
7733.334,,631.418,635.487,0,0
7799.997,,626.772,639.776,0,0
7866.664,,628.276,638.395,0,0
7933.332,,624.93,643.831,0,0
