TimeStamp,Name,State
313899.860,Input1,0
314011.490,Input1,1
342954.866,Input1,0
343466.169,Input1,1
532137.168,Input1,0
532248.911,Input1,1
539552.345,Input1,0
540063.673,Input1,1
666063.921,Input1,0
666160.054,Input1,1
672986.709,Input1,0
673497.400,Input1,1
795727.418,Input1,0
795823.096,Input1,1
802791.359,Input1,0
803286.706,Input1,1
902483.995,Input1,0
902595.616,Input1,1
910090.200,Input1,0
910602.270,Input1,1
1111990.766,Input1,0
1112090.434,Input1,1
1120347.893,Input1,0
1120849.727,Input1,1
1360534.498,Input1,0
1360630.179,Input1,1
1371977.511,Input1,0
1372473.379,Input1,1
1593349.797,Input1,0
1593445.557,Input1,1
1602443.656,Input1,0
1602939.082,Input1,1
1745050.472,Input1,0
1745163.092,Input1,1
1751515.966,Input1,0
1752027.367,Input1,1
1897399.116,Input1,0
1897494.847,Input1,1
1904111.913,Input1,0
1904607.246,Input1,1
2028801.439,Input1,0
2028897.122,Input1,1
2035913.412,Input1,0
2036409.365,Input1,1
2145403.578,Input1,0
2145515.473,Input1,1
2151924.558,Input1,0
2152419.558,Input1,1
2388811.579,Input1,0
2388922.206,Input1,1
2395570.813,Input1,0
2396083.047,Input1,1
2490198.904,Input1,0
2490294.586,Input1,1
2496915.703,Input1,0
2497411.633,Input1,1
2612908.963,Input1,0
2613004.952,Input1,1
2622018.767,Input1,0
2622529.946,Input1,1
2733396.322,Input1,0
2733492.000,Input1,1
2783616.514,Input1,0
2784127.803,Input1,1
2896420.118,Input1,0
2896515.795,Input1,1
2903424.938,Input1,0
2903920.877,Input1,1
3086876.857,Input1,0
3086989.482,Input1,1
3093464.826,Input1,0
3093960.766,Input1,1
3214102.773,Input1,0
3214196.884,Input1,1
3221339.677,Input1,0
3221835.541,Input1,1
3330698.330,Input1,0
3330793.947,Input1,1
3337698.793,Input1,0
3338194.088,Input1,1
3424735.374,Input1,0
3424832.051,Input1,1
3431303.907,Input1,0
3431799.887,Input1,1
3609510.548,Input1,0
3609606.224,Input1,1
3616190.496,Input1,0
3616701.787,Input1,1
3739174.165,Input1,0
3739284.795,Input1,1
3746124.642,Input1,0
3746636.470,Input1,1
3864657.043,Input1,0
3864768.672,Input1,1
3871672.597,Input1,0
3872167.982,Input1,1
4014686.682,Input1,0
4014782.361,Input1,1
4021507.280,Input1,0
4022002.911,Input1,1
4149235.610,Input1,0
4149330.291,Input1,1
4156266.757,Input1,0
4156778.746,Input1,1
4336580.601,Input1,0
4336681.265,Input1,1
4343952.162,Input1,0
4344448.501,Input1,1
4480919.930,Input1,0
4481031.561,Input1,1
4487707.901,Input1,0
4488203.298,Input1,1
4580705.761,Input1,0
4580801.441,Input1,1
4587643.881,Input1,0
4588138.965,Input1,1
4675868.880,Input1,0
4675980.555,Input1,1
4682964.556,Input1,0
4683460.131,Input1,1
4783786.929,Input1,0
4783882.602,Input1,1
4791074.400,Input1,0
4791570.744,Input1,1
4959923.363,Input1,0
4960034.993,Input1,1
4968745.620,Input1,0
4969240.612,Input1,1
