TimeStamp,Lights,Channel1
0.000,410,1343.153
33.334,470,1242.676
66.669,410,1350.352
99.997,470,1243.725
133.336,410,1342.610
166.665,470,1254.226
200.001,410,1330.648
233.334,470,1240.060
266.664,410,1322.918
299.998,470,1245.254
333.331,410,1321.849
366.664,470,1255.356
399.998,410,1318.818
433.332,470,1252.593
466.667,410,1313.565
500.001,470,1244.500
533.331,410,1314.651
566.668,470,1245.697
599.997,410,1312.106
633.331,470,1245.909
666.667,410,1310.855
700.000,470,1241.280
733.333,410,1313.237
766.664,470,1234.508
800.002,410,1306.362
833.330,470,1218.150
866.666,410,1307.296
900.000,470,1226.628
933.332,410,1300.260
966.664,470,1216.739
1000.002,410,1305.569
1033.331,470,1217.398
1066.667,410,1307.185
1099.999,470,1220.669
1133.330,410,1313.702
1166.665,470,1220.437
1199.996,410,1320.278
1233.333,470,1211.129
1266.664,410,1314.536
1300.000,470,1206.396
1333.335,410,1294.711
1366.666,470,1206.308
1400.002,410,1288.276
1433.333,470,1211.593
1466.669,410,1294.638
1499.996,470,1217.204
1533.332,410,1294.225
1566.667,470,1227.680
1600.000,410,1292.279
1633.336,470,1238.212
1666.666,410,1315.030
1699.998,470,1254.699
1733.335,410,1336.856
1766.669,470,1258.129
1799.996,410,1333.154
1833.332,470,1258.237
1866.669,410,1321.965
1900.002,470,1259.569
1933.330,410,1326.991
1966.663,470,1257.007
2000.000,410,1334.605
2033.331,470,1261.022
2066.662,410,1329.247
2099.996,470,1262.215
2133.331,410,1323.586
2166.667,470,1259.267
2200.001,410,1320.802
2233.334,470,1263.982
2266.667,410,1312.293
2300.000,470,1278.106
2333.335,410,1299.350
2366.666,470,1281.162
2400.000,410,1294.802
2433.334,470,1276.529
2466.666,410,1292.077
2500.002,470,1274.046
2533.333,410,1293.530
2566.667,470,1267.725
2600.000,410,1300.338
2633.335,470,1272.577
2666.666,410,1299.654
2699.998,470,1273.432
2733.333,410,1294.587
2766.663,470,1264.360
2799.998,410,1284.981
2833.330,470,1254.599
2866.664,410,1282.491
2899.996,470,1256.034
2933.332,410,1283.435
2966.665,470,1261.658
3000.002,410,1297.280
3033.330,470,1273.981
3066.667,410,1309.009
3099.996,470,1262.673
3133.333,410,1296.933
3166.664,470,1255.642
3200.002,410,1281.413
3233.335,470,1251.792
3266.666,410,1295.687
3299.996,470,1240.144
3333.331,410,1281.976
3366.663,470,1241.514
3400.000,410,1293.046
3433.333,470,1248.953
3466.669,410,1293.890
3499.997,470,1241.488
3533.336,410,1288.134
3566.663,470,1238.861
3600.001,410,1283.013
3633.334,470,1241.837
