TimeStamp,Name,State
159984.934,Input1,0
160080.930,Input1,1
179004.607,Input1,0
179515.539,Input1,1
267026.330,Input1,0
267121.683,Input1,1
274824.421,Input1,0
275336.367,Input1,1
384434.493,Input1,0
384547.524,Input1,1
392522.095,Input1,0
393017.551,Input1,1
482729.987,Input1,0
482842.274,Input1,1
494621.166,Input1,0
495116.639,Input1,1
602487.811,Input1,0
602583.814,Input1,1
624974.757,Input1,0
625469.898,Input1,1
725209.188,Input1,0
725305.186,Input1,1
737373.513,Input1,0
737867.646,Input1,1
837295.487,Input1,0
837391.594,Input1,1
853262.587,Input1,0
853773.499,Input1,1
967016.407,Input1,0
967128.296,Input1,1
992380.267,Input1,0
992876.270,Input1,1
1110061.002,Input1,0
1110157.398,Input1,1
1119362.880,Input1,0
1119858.067,Input1,1
1251513.782,Input1,0
1251609.782,Input1,1
1263452.409,Input1,0
1263963.815,Input1,1
1382730.920,Input1,0
1382841.920,Input1,1
1456866.508,Input1,0
1457377.810,Input1,1
1591776.359,Input1,0
1591888.360,Input1,1
1613720.199,Input1,0
1614215.395,Input1,1
1697988.762,Input1,0
1698084.724,Input1,1
1723017.417,Input1,0
1723512.757,Input1,1
1805406.822,Input1,0
1805519.163,Input1,1
1812167.515,Input1,0
1812663.513,Input1,1
1894366.253,Input1,0
1894478.590,Input1,1
1920130.423,Input1,0
1920647.457,Input1,1
2045086.361,Input1,0
2045183.249,Input1,1
2069044.467,Input1,0
2069540.136,Input1,1
2185076.622,Input1,0
2185188.686,Input1,1
2199406.584,Input1,0
2199901.970,Input1,1
2282786.771,Input1,0
2282898.767,Input1,1
2305321.693,Input1,0
2305816.581,Input1,1
2389480.340,Input1,0
2389576.344,Input1,1
2396817.061,Input1,0
2397312.062,Input1,1
2531720.975,Input1,0
2531817.109,Input1,1
2553792.981,Input1,0
2554288.009,Input1,1
2640435.391,Input1,0
2640531.690,Input1,1
2647499.368,Input1,0
2647994.374,Input1,1
