,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Time
0,3/15/2024 16:10:38,1.16.3,FR1,7,4.07,,1,Right,Left,0,1,0,0,,,1.03,2024-03-15 16:10:38
1,3/15/2024 16:13:11,1.16.3,FR1,7,4.07,,1,Right,Left,0,2,0,0,,,0.37,2024-03-15 16:13:11
2,3/15/2024 16:14:27,1.16.3,FR1,7,4.07,,1,Left,Left,1,2,0,0,,,0.55,2024-03-15 16:14:27
3,3/15/2024 16:17:20,1.16.3,FR1,7,4.07,,1,RightWithPellet,Left,1,3,0,0,,,0.4,2024-03-15 16:17:20
4,3/15/2024 16:18:41,1.16.3,FR1,7,4.07,,1,LeftWithPellet,Left,2,3,0,0,,,0.34,2024-03-15 16:18:41
5,3/15/2024 16:30:03,1.16.3,FR1,7,4.07,,1,LeftWithPellet,Left,3,3,0,0,,,0.12,2024-03-15 16:30:03
6,3/15/2024 16:37:45,1.16.3,FR1,7,4.07,,1,RightWithPellet,Left,3,4,0,0,,,0.26,2024-03-15 16:37:45
7,3/15/2024 16:45:23,1.16.3,FR1,7,4.07,,1,LeftWithPellet,Left,4,4,0,0,,,0.04,2024-03-15 16:45:23
8,3/15/2024 16:56:37,1.16.3,FR1,7,4.07,,1,RightWithPellet,Left,4,5,0,0,,,0.01,2024-03-15 16:56:37
9,3/15/2024 16:56:38,1.16.3,FR1,7,4.07,,1,RightWithPellet,Left,4,6,0,0,,,0.13,2024-03-15 16:56:38
10,3/15/2024 16:56:41,1.16.3,FR1,7,4.07,,1,RightWithPellet,Left,4,7,0,0,,,0.14,2024-03-15 16:56:41
11,3/15/2024 17:03:35,1.16.3,FR1,7,4.06,3.0,1,Pellet,Left,4,7,1,0,Timed_out,,,2024-03-15 17:03:35
12,3/15/2024 17:05:15,1.16.3,FR1,7,4.07,,1,Right,Left,4,8,1,0,,,0.6,2024-03-15 17:05:15
13,3/15/2024 17:05:16,1.16.3,FR1,7,4.07,,1,Right,Left,4,9,1,0,,,0.01,2024-03-15 17:05:16
14,3/15/2024 17:05:17,1.16.3,FR1,7,4.07,,1,Right,Left,4,10,1,0,,,0.11,2024-03-15 17:05:17
15,3/15/2024 17:05:18,1.16.3,FR1,7,4.07,,1,Right,Left,4,11,1,0,,,0.16,2024-03-15 17:05:18
16,3/15/2024 17:05:24,1.16.3,FR1,7,4.07,,1,Right,Left,4,12,1,0,,,2.52,2024-03-15 17:05:24
17,3/15/2024 17:05:25,1.16.3,FR1,7,4.07,,1,Right,Left,4,13,1,0,,,0.0,2024-03-15 17:05:25
18,3/15/2024 17:06:50,1.16.3,FR1,7,4.07,,1,Right,Left,4,14,1,0,,,0.26,2024-03-15 17:06:50
19,3/15/2024 17:08:25,1.16.3,FR1,7,4.07,,1,Left,Left,5,14,1,0,,,0.38,2024-03-15 17:08:25
20,3/15/2024 17:09:52,1.16.3,FR1,7,4.07,,1,RightWithPellet,Left,5,15,1,0,,,0.27,2024-03-15 17:09:52
21,3/15/2024 17:11:16,1.16.3,FR1,7,4.07,,1,LeftWithPellet,Left,6,15,1,0,,,0.1,2024-03-15 17:11:16
22,3/15/2024 17:12:10,1.16.3,FR1,7,4.07,,1,RightWithPellet,Left,6,16,1,0,,,0.02,2024-03-15 17:12:10
23,3/15/2024 17:12:14,1.16.3,FR1,7,4.07,,1,RightWithPellet,Left,6,17,1,0,,,0.24,2024-03-15 17:12:14
24,3/15/2024 17:15:04,1.16.3,FR1,7,4.07,2.0,1,Pellet,Left,6,17,2,0,Timed_out,689.0,,2024-03-15 17:15:04
25,3/15/2024 17:15:50,1.16.3,FR1,7,4.07,,1,Left,Left,7,17,2,0,,,0.13,2024-03-15 17:15:50
26,3/15/2024 17:15:55,1.16.3,FR1,7,4.07,1.0,1,Pellet,Left,7,17,3,0,4.43,51.0,,2024-03-15 17:15:55
27,3/15/2024 17:21:02,1.16.3,FR1,7,4.07,,1,Right,Left,7,18,3,0,,,0.31,2024-03-15 17:21:02
28,3/15/2024 17:21:58,1.16.3,FR1,7,4.07,,1,Right,Left,7,19,3,0,,,0.21,2024-03-15 17:21:58
29,3/15/2024 17:25:56,1.16.3,FR1,7,4.07,,1,Left,Left,8,19,3,0,,,1.46,2024-03-15 17:25:56
30,3/15/2024 17:26:05,1.16.3,FR1,7,4.06,1.0,1,Pellet,Left,8,19,4,0,8.39,610.0,,2024-03-15 17:26:05
31,3/15/2024 17:38:05,1.16.3,FR1,7,4.06,,1,Right,Left,8,20,4,0,,,0.02,2024-03-15 17:38:05
32,3/15/2024 17:38:06,1.16.3,FR1,7,4.07,,1,Right,Left,8,21,4,0,,,0.08,2024-03-15 17:38:06
33,3/15/2024 17:38:12,1.16.3,FR1,7,4.07,,1,Right,Left,8,22,4,0,,,0.22,2024-03-15 17:38:12
34,3/15/2024 17:39:51,1.16.3,FR1,7,4.07,,1,Left,Left,9,22,4,0,,,0.18,2024-03-15 17:39:51
35,3/15/2024 17:40:02,1.16.3,FR1,7,4.07,1.0,1,Pellet,Left,9,22,5,0,9.96,837.0,,2024-03-15 17:40:02
36,3/15/2024 17:40:08,1.16.3,FR1,7,4.07,,1,Right,Left,9,23,5,0,,,0.15,2024-03-15 17:40:08
37,3/15/2024 17:41:25,1.16.3,FR1,7,4.07,,1,Right,Left,9,24,5,0,,,0.09,2024-03-15 17:41:25
38,3/15/2024 17:42:17,1.16.3,FR1,7,4.07,,1,Right,Left,9,25,5,0,,,0.21,2024-03-15 17:42:17
39,3/15/2024 17:42:22,1.16.3,FR1,7,4.07,,1,Left,Left,10,25,5,0,,,0.05,2024-03-15 17:42:22
40,3/15/2024 17:42:25,1.16.3,FR1,7,4.07,2.0,1,Pellet,Left,10,25,6,0,2.79,143.0,,2024-03-15 17:42:25
41,3/15/2024 17:45:25,1.16.3,FR1,7,4.07,,1,Right,Left,10,26,6,0,,,0.26,2024-03-15 17:45:25
42,3/15/2024 17:48:30,1.16.3,FR1,7,4.06,,1,Left,Left,11,26,6,0,,,0.09,2024-03-15 17:48:30
43,3/15/2024 17:48:38,1.16.3,FR1,7,4.07,,1,RightWithPellet,Left,11,27,6,0,,,0.17,2024-03-15 17:48:38
44,3/15/2024 17:48:51,1.16.3,FR1,7,4.07,2.0,1,Pellet,Left,11,27,7,0,19.95,386.0,,2024-03-15 17:48:51
45,3/15/2024 17:51:42,1.16.3,FR1,7,4.07,,1,Left,Left,12,27,7,0,,,0.01,2024-03-15 17:51:42
46,3/15/2024 17:51:43,1.16.3,FR1,7,4.07,,1,LeftDuringDispense,Left,13,27,7,0,,,0.12,2024-03-15 17:51:43
47,3/15/2024 17:51:46,1.16.3,FR1,7,4.06,2.0,1,Pellet,Left,13,27,8,0,0.06,175.0,,2024-03-15 17:51:46
48,3/15/2024 17:52:37,1.16.3,FR1,7,4.06,,1,Left,Left,14,27,8,0,,,0.06,2024-03-15 17:52:37
49,3/15/2024 17:52:44,1.16.3,FR1,7,4.06,1.0,1,Pellet,Left,14,27,9,0,6.41,58.0,,2024-03-15 17:52:44
50,3/15/2024 17:56:35,1.16.3,FR1,7,4.06,,1,Left,Left,15,27,9,0,,,0.37,2024-03-15 17:56:35
51,3/15/2024 17:56:40,1.16.3,FR1,7,4.06,1.0,1,Pellet,Left,15,27,10,0,3.75,236.0,,2024-03-15 17:56:40
52,3/15/2024 17:57:11,1.16.3,FR1,7,4.07,,1,Right,Left,15,28,10,0,,,0.15,2024-03-15 17:57:11
53,3/15/2024 17:57:19,1.16.3,FR1,7,4.07,,1,Right,Left,15,29,10,0,,,0.27,2024-03-15 17:57:19
54,3/15/2024 17:57:34,1.16.3,FR1,7,4.07,,1,Left,Left,16,29,10,0,,,0.05,2024-03-15 17:57:34
55,3/15/2024 17:57:40,1.16.3,FR1,7,4.07,1.0,1,Pellet,Left,16,29,11,0,4.98,60.0,,2024-03-15 17:57:40
56,3/15/2024 17:58:55,1.16.3,FR1,7,4.07,,1,Left,Left,17,29,11,0,,,0.44,2024-03-15 17:58:55
57,3/15/2024 17:59:00,1.16.3,FR1,7,4.07,,1,RightWithPellet,Left,17,30,11,0,,,0.31,2024-03-15 17:59:00
58,3/15/2024 17:59:02,1.16.3,FR1,7,4.07,1.0,1,Pellet,Left,17,30,12,0,6.75,82.0,,2024-03-15 17:59:02
59,3/15/2024 17:59:32,1.16.3,FR1,7,4.07,,1,Left,Left,18,30,12,0,,,0.56,2024-03-15 17:59:32
60,3/15/2024 17:59:38,1.16.3,FR1,7,4.07,1.0,1,Pellet,Left,18,30,13,0,4.77,36.0,,2024-03-15 17:59:38
61,3/15/2024 18:05:14,1.16.3,FR1,7,4.06,,1,Right,Left,18,31,13,0,,,0.71,2024-03-15 18:05:14
62,3/15/2024 18:05:34,1.16.3,FR1,7,4.06,,1,Left,Left,19,31,13,0,,,0.52,2024-03-15 18:05:34
63,3/15/2024 18:05:38,1.16.3,FR1,7,4.07,1.0,1,Pellet,Left,19,31,14,0,2.93,360.0,,2024-03-15 18:05:38
64,3/15/2024 18:06:40,1.16.3,FR1,7,4.07,,1,Left,Left,20,31,14,0,,,0.03,2024-03-15 18:06:40
65,3/15/2024 18:06:43,1.16.3,FR1,7,4.07,1.0,1,Pellet,Left,20,31,15,0,3.13,65.0,,2024-03-15 18:06:43
66,3/15/2024 18:07:12,1.16.3,FR1,7,4.06,,1,Left,Left,21,31,15,0,,,0.12,2024-03-15 18:07:12
67,3/15/2024 18:07:14,1.16.3,FR1,7,4.06,1.0,1,Pellet,Left,21,31,16,0,0.95,31.0,,2024-03-15 18:07:14
68,3/15/2024 18:08:06,1.16.3,FR1,7,4.06,,1,Right,Left,21,32,16,0,,,0.02,2024-03-15 18:08:06
69,3/15/2024 18:08:07,1.16.3,FR1,7,4.06,,1,Right,Left,21,33,16,0,,,0.0,2024-03-15 18:08:07
70,3/15/2024 18:08:08,1.16.3,FR1,7,4.07,,1,Right,Left,21,34,16,0,,,0.0,2024-03-15 18:08:08
71,3/15/2024 18:08:11,1.16.3,FR1,7,4.07,,1,Right,Left,21,35,16,0,,,0.01,2024-03-15 18:08:11
72,3/15/2024 18:15:39,1.16.3,FR1,7,4.07,,1,Right,Left,21,36,16,0,,,0.07,2024-03-15 18:15:39
73,3/15/2024 18:46:36,1.16.3,FR1,7,4.07,,1,Left,Left,22,36,16,0,,,1.24,2024-03-15 18:46:36
74,3/15/2024 18:46:40,1.16.3,FR1,7,4.07,2.0,1,Pellet,Left,22,36,17,0,2.79,2366.0,,2024-03-15 18:46:40
75,3/15/2024 18:47:56,1.16.3,FR1,7,4.07,,1,Right,Left,22,37,17,0,,,0.26,2024-03-15 18:47:56
76,3/15/2024 18:48:13,1.16.3,FR1,7,4.06,,1,Left,Left,23,37,17,0,,,0.41,2024-03-15 18:48:13
77,3/15/2024 18:48:15,1.16.3,FR1,7,4.07,,1,LeftWithPellet,Left,24,37,17,0,,,0.33,2024-03-15 18:48:15
78,3/15/2024 18:48:16,1.16.3,FR1,7,4.06,1.0,1,Pellet,Left,24,37,18,0,2.33,96.0,,2024-03-15 18:48:16
79,3/15/2024 18:48:51,1.16.3,FR1,7,4.06,,1,Left,Left,25,37,18,0,,,0.08,2024-03-15 18:48:51
80,3/15/2024 18:48:54,1.16.3,FR1,7,4.06,1.0,1,Pellet,Left,25,37,19,0,2.25,38.0,,2024-03-15 18:48:54
81,3/15/2024 18:49:38,1.16.3,FR1,7,4.06,,1,Right,Left,25,38,19,0,,,0.37,2024-03-15 18:49:38
82,3/15/2024 18:50:40,1.16.3,FR1,7,4.07,,1,Right,Left,25,39,19,0,,,0.15,2024-03-15 18:50:40
83,3/15/2024 18:51:08,1.16.3,FR1,7,4.05,,1,Left,Left,26,39,19,0,,,0.47,2024-03-15 18:51:08
84,3/15/2024 18:51:10,1.16.3,FR1,7,4.06,1.0,1,Pellet,Left,26,39,20,0,0.81,135.0,,2024-03-15 18:51:10
85,3/15/2024 18:52:09,1.16.3,FR1,7,4.06,,1,Left,Left,27,39,20,0,,,0.42,2024-03-15 18:52:09
86,3/15/2024 18:52:18,1.16.3,FR1,7,4.06,1.0,1,Pellet,Left,27,39,21,0,8.13,69.0,,2024-03-15 18:52:18
87,3/15/2024 18:52:52,1.16.3,FR1,7,4.07,,1,Left,Left,28,39,21,0,,,0.13,2024-03-15 18:52:52
88,3/15/2024 18:52:54,1.16.3,FR1,7,4.07,1.0,1,Pellet,Left,28,39,22,0,1.63,36.0,,2024-03-15 18:52:54
89,3/15/2024 18:53:26,1.16.3,FR1,7,4.07,,1,Right,Left,28,40,22,0,,,0.04,2024-03-15 18:53:26
90,3/15/2024 18:53:28,1.16.3,FR1,7,4.06,,1,Right,Left,28,41,22,0,,,0.1,2024-03-15 18:53:28
91,3/15/2024 18:54:39,1.16.3,FR1,7,4.06,,1,Left,Left,29,41,22,0,,,0.31,2024-03-15 18:54:39
92,3/15/2024 18:54:43,1.16.3,FR1,7,4.07,2.0,1,Pellet,Left,29,41,23,0,0.61,109.0,,2024-03-15 18:54:43
93,3/15/2024 18:54:57,1.16.3,FR1,7,4.06,,1,Left,Left,30,41,23,0,,,0.05,2024-03-15 18:54:57
94,3/15/2024 18:54:59,1.16.3,FR1,7,4.06,1.0,1,Pellet,Left,30,41,24,0,1.70,16.0,,2024-03-15 18:54:59
95,3/15/2024 18:55:26,1.16.3,FR1,7,4.06,,1,Left,Left,31,41,24,0,,,0.19,2024-03-15 18:55:26
96,3/15/2024 18:55:28,1.16.3,FR1,7,4.07,1.0,1,Pellet,Left,31,41,25,0,1.36,29.0,,2024-03-15 18:55:28
97,3/15/2024 18:55:51,1.16.3,FR1,7,4.06,,1,Right,Left,31,42,25,0,,,0.21,2024-03-15 18:55:51
98,3/15/2024 18:55:55,1.16.3,FR1,7,4.06,,1,Left,Left,32,42,25,0,,,0.02,2024-03-15 18:55:55
99,3/15/2024 18:55:55,1.16.3,FR1,7,4.06,,1,LeftDuringDispense,Left,33,42,25,0,,,0.31,2024-03-15 18:55:55
100,3/15/2024 18:55:59,1.16.3,FR1,7,4.06,2.0,1,Pellet,Left,33,42,26,0,0.68,31.0,,2024-03-15 18:55:59
101,3/15/2024 18:56:19,1.16.3,FR1,7,4.06,,1,Left,Left,34,42,26,0,,,0.01,2024-03-15 18:56:19
102,3/15/2024 18:56:20,1.16.3,FR1,7,4.06,1.0,1,Pellet,Left,34,42,27,0,0.68,21.0,,2024-03-15 18:56:20
103,3/15/2024 18:56:52,1.16.3,FR1,7,4.06,,1,Left,Left,35,42,27,0,,,0.11,2024-03-15 18:56:52
104,3/15/2024 18:56:55,1.16.3,FR1,7,4.06,1.0,1,Pellet,Left,35,42,28,0,2.66,35.0,,2024-03-15 18:56:55
105,3/15/2024 18:57:30,1.16.3,FR1,7,4.06,,1,Right,Left,35,43,28,0,,,0.25,2024-03-15 18:57:30
106,3/15/2024 18:57:50,1.16.3,FR1,7,4.06,,1,Left,Left,36,43,28,0,,,0.51,2024-03-15 18:57:50
107,3/15/2024 18:57:52,1.16.3,FR1,7,4.06,2.0,1,Pellet,Left,36,43,29,0,1.02,57.0,,2024-03-15 18:57:52
108,3/15/2024 19:02:54,1.16.3,FR1,7,4.06,,1,Left,Left,37,43,29,0,,,0.11,2024-03-15 19:02:54
109,3/15/2024 19:05:28,1.16.3,FR1,7,4.06,,1,LeftWithPellet,Left,38,43,29,0,,,0.28,2024-03-15 19:05:28
110,3/15/2024 19:06:03,1.16.3,FR1,7,4.06,2.0,1,Pellet,Left,38,43,30,0,Timed_out,491.0,,2024-03-15 19:06:03
111,3/15/2024 19:06:52,1.16.3,FR1,7,4.06,,1,Left,Left,39,43,30,0,,,0.0,2024-03-15 19:06:52
112,3/15/2024 19:06:57,1.16.3,FR1,7,4.06,1.0,1,Pellet,Left,39,43,31,0,4.64,54.0,,2024-03-15 19:06:57
