,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Time
0,4/12/2024 15:48:25,1.16.3,FR1,5,3.88,,1,Right,Left,0,1,0,0,,,0.3,2024-04-12 15:48:25
1,4/12/2024 15:51:31,1.16.3,FR1,5,3.89,,1,Left,Left,1,1,0,0,,,0.39,2024-04-12 15:51:31
2,4/12/2024 15:51:32,1.16.3,FR1,5,3.89,,1,LeftDuringDispense,Left,2,1,0,0,,,0.42,2024-04-12 15:51:32
3,4/12/2024 15:51:32,1.16.3,FR1,5,3.89,,1,LeftDuringDispense,Left,3,1,0,0,,,0.16,2024-04-12 15:51:32
4,4/12/2024 15:52:18,1.16.3,FR1,5,3.89,,1,RightWithPellet,Left,3,2,0,0,,,0.21,2024-04-12 15:52:18
5,4/12/2024 15:52:19,1.16.3,FR1,5,3.88,,1,RightWithPellet,Left,3,3,0,0,,,0.16,2024-04-12 15:52:19
6,4/12/2024 15:55:09,1.16.3,FR1,5,3.88,,1,RightWithPellet,Left,3,4,0,0,,,0.2,2024-04-12 15:55:09
7,4/12/2024 15:57:57,1.16.3,FR1,5,3.89,,1,RightWithPellet,Left,3,5,0,0,,,0.23,2024-04-12 15:57:57
8,4/12/2024 16:10:14,1.16.3,FR1,5,3.89,,1,RightWithPellet,Left,3,6,0,0,,,0.4,2024-04-12 16:10:14
9,4/12/2024 16:10:17,1.16.3,FR1,5,3.89,,1,RightWithPellet,Left,3,7,0,0,,,0.44,2024-04-12 16:10:17
10,4/12/2024 16:15:49,1.16.3,FR1,5,3.89,,1,RightWithPellet,Left,3,8,0,0,,,0.16,2024-04-12 16:15:49
11,4/12/2024 16:22:21,1.16.3,FR1,5,3.88,,1,LeftWithPellet,Left,4,8,0,0,,,0.14,2024-04-12 16:22:21
12,4/12/2024 16:22:25,1.16.3,FR1,5,3.89,,1,RightWithPellet,Left,4,9,0,0,,,0.17,2024-04-12 16:22:25
13,4/12/2024 16:22:53,1.16.3,FR1,5,3.88,,1,RightWithPellet,Left,4,10,0,0,,,0.37,2024-04-12 16:22:53
14,4/12/2024 16:36:32,1.16.3,FR1,5,3.88,,1,LeftWithPellet,Left,5,10,0,0,,,0.25,2024-04-12 16:36:32
15,4/12/2024 16:37:29,1.16.3,FR1,5,3.88,,1,RightWithPellet,Left,5,11,0,0,,,0.81,2024-04-12 16:37:29
16,4/12/2024 16:39:17,1.16.3,FR1,5,3.88,,1,RightWithPellet,Left,5,12,0,0,,,0.11,2024-04-12 16:39:17
17,4/12/2024 16:53:55,1.16.3,FR1,5,3.89,,1,RightWithPellet,Left,5,13,0,0,,,0.04,2024-04-12 16:53:55
18,4/12/2024 17:05:14,1.16.3,FR1,5,3.89,,1,LeftWithPellet,Left,6,13,0,0,,,0.67,2024-04-12 17:05:14
19,4/12/2024 17:05:54,1.16.3,FR1,5,3.89,,1,LeftWithPellet,Left,7,13,0,0,,,0.04,2024-04-12 17:05:54
20,4/12/2024 17:09:29,1.16.3,FR1,5,3.88,4.0,1,Pellet,Left,7,13,1,0,Timed_out,,,2024-04-12 17:09:29
21,4/12/2024 17:13:52,1.16.3,FR1,5,3.88,,1,Right,Left,7,14,1,0,,,0.12,2024-04-12 17:13:52
22,4/12/2024 17:14:09,1.16.3,FR1,5,3.88,,1,Left,Left,8,14,1,0,,,0.07,2024-04-12 17:14:09
23,4/12/2024 17:14:23,1.16.3,FR1,5,3.88,1.0,1,Pellet,Left,8,14,2,0,12.77,293.0,,2024-04-12 17:14:23
24,4/12/2024 17:17:59,1.16.3,FR1,5,3.88,,1,Left,Left,9,14,2,0,,,0.1,2024-04-12 17:17:59
25,4/12/2024 17:18:02,1.16.3,FR1,5,3.89,1.0,1,Pellet,Left,9,14,3,0,1.97,220.0,,2024-04-12 17:18:02
26,4/12/2024 17:22:04,1.16.3,FR1,5,3.88,,1,Right,Left,9,15,3,0,,,0.07,2024-04-12 17:22:04
27,4/12/2024 17:23:23,1.16.3,FR1,5,3.88,,1,Right,Left,9,16,3,0,,,0.02,2024-04-12 17:23:23
28,4/12/2024 17:23:29,1.16.3,FR1,5,3.86,,1,Left,Left,10,16,3,0,,,0.01,2024-04-12 17:23:29
29,4/12/2024 17:23:30,1.16.3,FR1,5,3.88,,1,LeftDuringDispense,Left,11,16,3,0,,,0.5,2024-04-12 17:23:30
30,4/12/2024 17:23:43,1.16.3,FR1,5,3.88,4.0,1,Pellet,Left,11,16,4,0,5.73,341.0,,2024-04-12 17:23:43
31,4/12/2024 17:25:26,1.16.3,FR1,5,3.88,,1,Left,Left,12,16,4,0,,,0.54,2024-04-12 17:25:26
32,4/12/2024 17:25:40,1.16.3,FR1,5,3.89,1.0,1,Pellet,Left,12,16,5,0,12.71,117.0,,2024-04-12 17:25:40
33,4/12/2024 17:28:11,1.16.3,FR1,5,3.89,,1,Left,Left,13,16,5,0,,,0.42,2024-04-12 17:28:11
34,4/12/2024 17:28:46,1.16.3,FR1,5,3.88,2.0,1,Pellet,Left,13,16,6,0,32.33,186.0,,2024-04-12 17:28:46
35,4/12/2024 17:35:53,1.16.3,FR1,5,3.88,,1,Left,Left,14,16,6,0,,,0.4,2024-04-12 17:35:53
36,4/12/2024 17:36:01,1.16.3,FR1,5,3.88,1.0,1,Pellet,Left,14,16,7,0,7.17,435.0,,2024-04-12 17:36:01
37,4/12/2024 17:41:24,1.16.3,FR1,5,3.88,,1,Left,Left,15,16,7,0,,,0.16,2024-04-12 17:41:24
38,4/12/2024 17:41:26,1.16.3,FR1,5,3.89,1.0,1,Pellet,Left,15,16,8,0,1.29,325.0,,2024-04-12 17:41:26
39,4/12/2024 17:44:42,1.16.3,FR1,5,3.88,,1,Left,Left,16,16,8,0,,,0.55,2024-04-12 17:44:42
40,4/12/2024 17:44:43,1.16.3,FR1,5,3.88,,1,LeftDuringDispense,Left,17,16,8,0,,,0.09,2024-04-12 17:44:43
41,4/12/2024 17:44:48,1.16.3,FR1,5,3.87,2.0,1,Pellet,Left,17,16,9,0,2.24,202.0,,2024-04-12 17:44:48
42,4/12/2024 17:45:49,1.16.3,FR1,5,3.88,,1,Left,Left,18,16,9,0,,,0.17,2024-04-12 17:45:49
43,4/12/2024 17:45:57,1.16.3,FR1,5,3.88,1.0,1,Pellet,Left,18,16,10,0,6.69,69.0,,2024-04-12 17:45:57
