,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Time
0,4/12/2024 15:44:19,1.17.0,FR1,4,4.19,,1,Left,Left,1,0,0,0,,,0.03,2024-04-12 15:44:19
1,4/12/2024 15:44:19,1.17.0,FR1,4,4.19,,1,LeftDuringDispense,Left,2,0,0,0,,,0.11,2024-04-12 15:44:19
2,4/12/2024 15:44:20,1.17.0,FR1,4,4.19,,1,LeftDuringDispense,Left,3,0,0,0,,,0.14,2024-04-12 15:44:20
3,4/12/2024 15:44:20,1.17.0,FR1,4,4.2,,1,LeftDuringDispense,Left,4,0,0,0,,,0.01,2024-04-12 15:44:20
4,4/12/2024 15:46:38,1.17.0,FR1,4,4.2,,1,LeftWithPellet,Left,5,0,0,0,,,0.35,2024-04-12 15:46:38
5,4/12/2024 15:59:55,1.17.0,FR1,4,4.2,,1,LeftWithPellet,Left,6,0,0,0,,,0.03,2024-04-12 15:59:55
6,4/12/2024 16:18:00,1.17.0,FR1,4,4.19,,1,RightWithPellet,Left,6,1,0,0,,,0.35,2024-04-12 16:18:00
7,4/12/2024 16:22:56,1.17.0,FR1,4,4.19,,1,RightWithPellet,Left,6,2,0,0,,,0.11,2024-04-12 16:22:56
8,4/12/2024 16:26:44,1.17.0,FR1,4,4.19,,1,LeftWithPellet,Left,7,2,0,0,,,0.39,2024-04-12 16:26:44
9,4/12/2024 16:33:33,1.17.0,FR1,4,4.19,4.0,1,Pellet,Left,7,2,1,0,Timed_out,,,2024-04-12 16:33:33
10,4/12/2024 16:35:12,1.17.0,FR1,4,4.19,,1,Left,Left,8,2,1,0,,,0.52,2024-04-12 16:35:12
11,4/12/2024 16:35:19,1.17.0,FR1,4,4.19,2.0,1,Pellet,Left,8,2,2,0,6.01,106.0,,2024-04-12 16:35:19
12,4/12/2024 16:37:11,1.17.0,FR1,4,4.19,,1,Right,Left,8,3,2,0,,,0.13,2024-04-12 16:37:11
13,4/12/2024 16:37:47,1.17.0,FR1,4,4.18,,1,Left,Left,9,3,2,0,,,0.0,2024-04-12 16:37:47
14,4/12/2024 16:37:58,1.17.0,FR1,4,4.19,2.0,1,Pellet,Left,9,3,3,0,9.88,159.0,,2024-04-12 16:37:58
15,4/12/2024 16:39:35,1.17.0,FR1,4,4.19,,1,Left,Left,10,3,3,0,,,0.02,2024-04-12 16:39:35
16,4/12/2024 16:41:55,1.17.0,FR1,4,4.19,,1,RightWithPellet,Left,10,4,3,0,,,0.2,2024-04-12 16:41:55
17,4/12/2024 16:43:43,1.17.0,FR1,4,4.19,,1,LeftWithPellet,Left,11,4,3,0,,,0.4,2024-04-12 16:43:43
18,4/12/2024 16:43:47,1.17.0,FR1,4,4.19,1.0,1,Pellet,Left,11,4,4,0,Timed_out,349.0,,2024-04-12 16:43:47
19,4/12/2024 16:46:36,1.17.0,FR1,4,4.18,,1,Right,Left,11,5,4,0,,,0.01,2024-04-12 16:46:36
20,4/12/2024 16:51:42,1.17.0,FR1,4,4.19,,1,Left,Left,12,5,4,0,,,0.0,2024-04-12 16:51:42
21,4/12/2024 16:53:32,1.17.0,FR1,4,4.19,1.0,1,Pellet,Left,12,5,5,0,Timed_out,585.0,,2024-04-12 16:53:32
22,4/12/2024 16:57:18,1.17.0,FR1,4,4.18,,1,Left,Left,13,5,5,0,,,0.04,2024-04-12 16:57:18
23,4/12/2024 16:57:35,1.17.0,FR1,4,4.19,1.0,1,Pellet,Left,13,5,6,0,15.42,243.0,,2024-04-12 16:57:35
24,4/12/2024 16:58:30,1.17.0,FR1,4,4.18,,1,Right,Left,13,6,6,0,,,0.12,2024-04-12 16:58:30
25,4/12/2024 16:59:04,1.17.0,FR1,4,4.19,,1,Left,Left,14,6,6,0,,,0.32,2024-04-12 16:59:04
26,4/12/2024 16:59:13,1.17.0,FR1,4,4.19,1.0,1,Pellet,Left,14,6,7,0,8.34,98.0,,2024-04-12 16:59:13
27,4/12/2024 17:02:53,1.17.0,FR1,4,4.19,,1,Right,Left,14,7,7,0,,,0.19,2024-04-12 17:02:53
28,4/12/2024 17:03:48,1.17.0,FR1,4,4.18,,1,Left,Left,15,7,7,0,,,0.17,2024-04-12 17:03:48
29,4/12/2024 17:04:07,1.17.0,FR1,4,4.19,1.0,1,Pellet,Left,15,7,8,0,17.93,294.0,,2024-04-12 17:04:07
30,4/12/2024 17:05:40,1.17.0,FR1,4,4.18,,1,Right,Left,15,8,8,0,,,0.08,2024-04-12 17:05:40
31,4/12/2024 17:08:54,1.17.0,FR1,4,4.18,,1,Right,Left,15,9,8,0,,,0.03,2024-04-12 17:08:54
32,4/12/2024 17:08:59,1.17.0,FR1,4,4.19,,1,Right,Left,15,10,8,0,,,0.2,2024-04-12 17:08:59
33,4/12/2024 17:10:11,1.17.0,FR1,4,4.18,,1,Right,Left,15,11,8,0,,,0.26,2024-04-12 17:10:11
34,4/12/2024 17:11:09,1.17.0,FR1,4,4.18,,1,Left,Left,16,11,8,0,,,0.3,2024-04-12 17:11:09
35,4/12/2024 17:11:14,1.17.0,FR1,4,4.18,1.0,1,Pellet,Left,16,11,9,0,4.84,427.0,,2024-04-12 17:11:14
36,4/12/2024 17:11:44,1.17.0,FR1,4,4.19,,1,Left,Left,17,11,9,0,,,0.28,2024-04-12 17:11:44
37,4/12/2024 17:11:54,1.17.0,FR1,4,4.19,1.0,1,Pellet,Left,17,11,10,0,8.64,40.0,,2024-04-12 17:11:54
38,4/12/2024 17:12:10,1.17.0,FR1,4,4.18,,1,Left,Left,18,11,10,0,,,0.23,2024-04-12 17:12:10
39,4/12/2024 17:12:22,1.17.0,FR1,4,4.18,1.0,1,Pellet,Left,18,11,11,0,11.04,28.0,,2024-04-12 17:12:22
40,4/12/2024 17:12:48,1.17.0,FR1,4,4.18,,1,Left,Left,19,11,11,0,,,0.13,2024-04-12 17:12:48
41,4/12/2024 17:13:13,1.17.0,FR1,4,4.19,1.0,1,Pellet,Left,19,11,12,0,24.21,51.0,,2024-04-12 17:13:13
42,4/12/2024 17:17:37,1.17.0,FR1,4,4.18,,1,Right,Left,19,12,12,0,,,0.27,2024-04-12 17:17:37
43,4/12/2024 17:17:49,1.17.0,FR1,4,4.18,,1,Left,Left,20,12,12,0,,,0.13,2024-04-12 17:17:49
44,4/12/2024 17:18:16,1.17.0,FR1,4,4.18,1.0,1,Pellet,Left,20,12,13,0,26.26,303.0,,2024-04-12 17:18:16
45,4/12/2024 17:18:39,1.17.0,FR1,4,4.18,,1,Left,Left,21,12,13,0,,,0.03,2024-04-12 17:18:39
46,4/12/2024 17:20:26,1.17.0,FR1,4,4.18,1.0,1,Pellet,Left,21,12,14,0,Timed_out,130.0,,2024-04-12 17:20:26
