,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Time
0,3/15/2024 15:57:41,1.16.3,FR1,1,4.09,,1,Right,Left,0,1,0,0,,,0.19,2024-03-15 15:57:41
1,3/15/2024 16:03:43,1.16.3,FR1,1,4.09,,1,Left,Left,1,1,0,0,,,0.32,2024-03-15 16:03:43
2,3/15/2024 16:06:13,1.16.3,FR1,1,4.09,3.0,1,Pellet,Left,1,1,1,0,Timed_out,,,2024-03-15 16:06:13
3,3/15/2024 16:39:10,1.16.3,FR1,1,4.09,,1,Left,Left,2,1,1,0,,,0.44,2024-03-15 16:39:10
4,3/15/2024 16:39:39,1.16.3,FR1,1,4.09,1.0,1,Pellet,Left,2,1,2,0,28.10,2006.0,,2024-03-15 16:39:39
5,3/15/2024 16:58:49,1.16.3,FR1,1,4.09,,1,Left,Left,3,1,2,0,,,0.56,2024-03-15 16:58:49
6,3/15/2024 16:59:31,1.16.3,FR1,1,4.09,1.0,1,Pellet,Left,3,1,3,0,41.34,1192.0,,2024-03-15 16:59:31
7,3/15/2024 17:05:44,1.16.3,FR1,1,4.09,,1,Left,Left,4,1,3,0,,,0.0,2024-03-15 17:05:44
8,3/15/2024 17:05:46,1.16.3,FR1,1,4.1,1.0,1,Pellet,Left,4,1,4,0,1.56,375.0,,2024-03-15 17:05:46
9,3/15/2024 17:10:40,1.16.3,FR1,1,4.09,,1,Left,Left,5,1,4,0,,,0.42,2024-03-15 17:10:40
10,3/15/2024 17:10:48,1.16.3,FR1,1,4.09,1.0,1,Pellet,Left,5,1,5,0,7.77,302.0,,2024-03-15 17:10:48
11,3/15/2024 17:29:29,1.16.3,FR1,1,4.09,,1,Left,Left,6,1,5,0,,,0.16,2024-03-15 17:29:29
12,3/15/2024 17:29:36,1.16.3,FR1,1,4.09,2.0,1,Pellet,Left,6,1,6,0,4.56,1128.0,,2024-03-15 17:29:36
13,3/15/2024 17:44:47,1.16.3,FR1,1,4.09,,1,Left,Left,7,1,6,0,,,0.47,2024-03-15 17:44:47
14,3/15/2024 17:45:13,1.16.3,FR1,1,4.09,1.0,1,Pellet,Left,7,1,7,0,24.53,937.0,,2024-03-15 17:45:13
15,3/15/2024 17:52:33,1.16.3,FR1,1,4.09,,1,Left,Left,8,1,7,0,,,0.4,2024-03-15 17:52:33
16,3/15/2024 17:52:43,1.16.3,FR1,1,4.09,1.0,1,Pellet,Left,8,1,8,0,9.62,450.0,,2024-03-15 17:52:43
17,3/15/2024 17:58:41,1.16.3,FR1,1,4.09,,1,Left,Left,9,1,8,0,,,0.11,2024-03-15 17:58:41
18,3/15/2024 17:58:45,1.16.3,FR1,1,4.09,1.0,1,Pellet,Left,9,1,9,0,3.40,362.0,,2024-03-15 17:58:45
19,3/15/2024 18:01:28,1.16.3,FR1,1,4.08,,1,Left,Left,10,1,9,0,,,0.0,2024-03-15 18:01:28
20,3/15/2024 18:01:39,1.16.3,FR1,1,4.09,1.0,1,Pellet,Left,10,1,10,0,9.82,174.0,,2024-03-15 18:01:39
21,3/15/2024 18:05:46,1.16.3,FR1,1,4.09,,1,Left,Left,11,1,10,0,,,0.13,2024-03-15 18:05:46
22,3/15/2024 18:05:58,1.16.3,FR1,1,4.08,1.0,1,Pellet,Left,11,1,11,0,10.85,259.0,,2024-03-15 18:05:58
23,3/15/2024 18:18:17,1.16.3,FR1,1,4.09,,1,Left,Left,12,1,11,0,,,0.36,2024-03-15 18:18:17
24,3/15/2024 18:18:22,1.16.3,FR1,1,4.09,,1,LeftWithPellet,Left,13,1,11,0,,,0.12,2024-03-15 18:18:22
25,3/15/2024 18:18:46,1.16.3,FR1,1,4.09,2.0,1,Pellet,Left,13,1,12,0,26.87,768.0,,2024-03-15 18:18:46
26,3/15/2024 18:19:27,1.16.3,FR1,1,4.09,,1,Right,Left,13,2,12,0,,,0.37,2024-03-15 18:19:27
27,3/15/2024 18:20:07,1.16.3,FR1,1,4.09,,1,Right,Left,13,3,12,0,,,0.25,2024-03-15 18:20:07
28,3/15/2024 18:21:49,1.16.3,FR1,1,4.09,,1,Left,Left,14,3,12,0,,,0.07,2024-03-15 18:21:49
29,3/15/2024 18:21:52,1.16.3,FR1,1,4.09,1.0,1,Pellet,Left,14,3,13,0,2.11,186.0,,2024-03-15 18:21:52
30,3/15/2024 18:22:16,1.16.3,FR1,1,4.09,,1,Left,Left,15,3,13,0,,,0.27,2024-03-15 18:22:16
