,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Time
0,3/15/2024 16:03:58,1.16.3,FR1,5,4.1,,1,Right,Left,0,1,0,0,,,0.06,2024-03-15 16:03:58
1,3/15/2024 16:04:26,1.16.3,FR1,5,4.1,,1,Left,Left,1,1,0,0,,,0.05,2024-03-15 16:04:26
2,3/15/2024 16:08:35,1.16.3,FR1,5,4.11,,1,LeftWithPellet,Left,2,1,0,0,,,0.46,2024-03-15 16:08:35
3,3/15/2024 16:08:41,1.16.3,FR1,5,4.11,,1,RightWithPellet,Left,2,2,0,0,,,0.07,2024-03-15 16:08:41
4,3/15/2024 16:10:45,1.16.3,FR1,5,4.11,,1,LeftWithPellet,Left,3,2,0,0,,,0.13,2024-03-15 16:10:45
5,3/15/2024 16:12:44,1.16.3,FR1,5,4.11,,1,RightWithPellet,Left,3,3,0,0,,,0.36,2024-03-15 16:12:44
6,3/15/2024 16:14:32,1.16.3,FR1,5,4.1,,1,LeftWithPellet,Left,4,3,0,0,,,0.15,2024-03-15 16:14:32
7,3/15/2024 16:18:20,1.16.3,FR1,5,4.1,,1,RightWithPellet,Left,4,4,0,0,,,0.35,2024-03-15 16:18:20
8,3/15/2024 16:33:14,1.16.3,FR1,5,4.1,,1,RightWithPellet,Left,4,5,0,0,,,0.65,2024-03-15 16:33:14
9,3/15/2024 16:33:17,1.16.3,FR1,5,4.11,,1,RightWithPellet,Left,4,6,0,0,,,0.81,2024-03-15 16:33:17
10,3/15/2024 16:34:29,1.16.3,FR1,5,4.11,,1,LeftWithPellet,Left,5,6,0,0,,,0.19,2024-03-15 16:34:29
11,3/15/2024 16:38:17,1.16.3,FR1,5,4.11,,1,RightWithPellet,Left,5,7,0,0,,,0.09,2024-03-15 16:38:17
12,3/15/2024 16:41:41,1.16.3,FR1,5,4.1,,1,LeftWithPellet,Left,6,7,0,0,,,0.53,2024-03-15 16:41:41
13,3/15/2024 16:45:58,1.16.3,FR1,5,4.1,,1,RightWithPellet,Left,6,8,0,0,,,0.06,2024-03-15 16:45:58
14,3/15/2024 16:48:59,1.16.3,FR1,5,4.1,,1,LeftWithPellet,Left,7,8,0,0,,,0.31,2024-03-15 16:48:59
