,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Time
0,3/18/2024 10:41:58,1.17.0,FR1,11,3.98,,1,Right,Left,0,1,0,0,,,0.01,2024-03-18 10:41:58
1,3/18/2024 10:47:58,1.17.0,FR1,11,3.98,,1,Right,Left,0,2,0,0,,,0.4,2024-03-18 10:47:58
2,3/18/2024 10:55:04,1.17.0,FR1,11,3.98,,1,Right,Left,0,3,0,0,,,0.22,2024-03-18 10:55:04
3,3/18/2024 11:04:59,1.17.0,FR1,11,3.98,,1,Left,Left,1,3,0,0,,,0.0,2024-03-18 11:04:59
4,3/18/2024 11:05:11,1.17.0,FR1,11,3.98,2.0,1,Pellet,Left,1,3,1,0,8.88,,,2024-03-18 11:05:11
5,3/18/2024 11:05:29,1.17.0,FR1,11,3.98,,1,Left,Left,2,3,1,0,,,0.09,2024-03-18 11:05:29
6,3/18/2024 11:05:31,1.17.0,FR1,11,3.98,2.0,1,Pellet,Left,2,3,2,0,0.12,20.0,,2024-03-18 11:05:31
7,3/18/2024 11:23:29,1.17.0,FR1,11,3.98,,1,Left,Left,3,3,2,0,,,0.04,2024-03-18 11:23:29
8,3/18/2024 11:23:33,1.17.0,FR1,11,3.98,1.0,1,Pellet,Left,3,3,3,0,2.08,1082.0,,2024-03-18 11:23:33
9,3/18/2024 11:38:32,1.17.0,FR1,11,3.98,,1,Left,Left,4,3,3,0,,,0.11,2024-03-18 11:38:32
10,3/18/2024 11:38:33,1.17.0,FR1,11,3.98,1.0,1,Pellet,Left,4,3,4,0,0.30,900.0,,2024-03-18 11:38:33
11,3/18/2024 11:38:51,1.17.0,FR1,11,3.98,,1,Left,Left,5,3,4,0,,,0.03,2024-03-18 11:38:51
12,3/18/2024 11:38:53,1.17.0,FR1,11,3.98,1.0,1,Pellet,Left,5,3,5,0,0.42,19.0,,2024-03-18 11:38:53
13,3/18/2024 11:39:09,1.17.0,FR1,11,3.98,,1,Left,Left,6,3,5,0,,,0.07,2024-03-18 11:39:09
14,3/18/2024 11:39:11,1.17.0,FR1,11,3.98,1.0,1,Pellet,Left,6,3,6,0,0.24,19.0,,2024-03-18 11:39:11
15,3/18/2024 11:43:15,1.17.0,FR1,11,3.98,,1,Left,Left,7,3,6,0,,,0.06,2024-03-18 11:43:15
16,3/18/2024 11:43:17,1.17.0,FR1,11,3.98,,1,LeftDuringDispense,Left,7,3,6,0,,,0.02,2024-03-18 11:43:17
17,3/18/2024 11:43:19,1.17.0,FR1,11,3.98,1.0,1,Pellet,Left,7,3,7,0,2.07,248.0,,2024-03-18 11:43:19
18,3/18/2024 11:44:53,1.17.0,FR1,11,3.98,,1,Left,Left,8,3,7,0,,,0.01,2024-03-18 11:44:53
19,3/18/2024 11:44:58,1.17.0,FR1,11,3.98,1.0,1,Pellet,Left,8,3,8,0,2.83,99.0,,2024-03-18 11:44:58
20,3/18/2024 11:49:57,1.17.0,FR1,11,3.98,,1,Left,Left,9,3,8,0,,,0.25,2024-03-18 11:49:57
21,3/18/2024 11:54:28,1.17.0,FR1,11,3.98,1.0,1,Pellet,Left,9,3,9,0,Timed_out,570.0,,2024-03-18 11:54:28
22,3/18/2024 11:54:34,1.17.0,FR1,11,3.98,,1,Left,Left,10,3,9,0,,,0.0,2024-03-18 11:54:34
23,3/18/2024 11:54:49,1.17.0,FR1,11,3.98,1.0,1,Pellet,Left,10,3,10,0,13.89,21.0,,2024-03-18 11:54:49
24,3/18/2024 11:58:58,1.17.0,FR1,11,3.98,,1,Left,Left,11,3,10,0,,,228.54,2024-03-18 11:58:58
25,3/18/2024 11:58:58,1.17.0,FR1,11,3.98,,1,LeftDuringDispense,Left,11,3,10,0,,,0.09,2024-03-18 11:58:58
26,3/18/2024 11:59:47,1.17.0,FR1,11,3.98,2.0,1,Pellet,Left,11,3,11,0,44.97,297.0,,2024-03-18 11:59:47
27,3/18/2024 12:05:18,1.17.0,FR1,11,3.98,,1,Left,Left,12,3,11,0,,,0.18,2024-03-18 12:05:18
