,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Time
0,4/12/2024 15:57:32,1.16.3,FR1,10,4.0,,1,Right,Left,0,1,0,0,,,0.51,2024-04-12 15:57:32
1,4/12/2024 15:59:16,1.16.3,FR1,10,4.0,,1,Right,Left,0,2,0,0,,,0.3,2024-04-12 15:59:16
2,4/12/2024 16:00:13,1.16.3,FR1,10,4.0,,1,Right,Left,0,3,0,0,,,0.23,2024-04-12 16:00:13
3,4/12/2024 16:01:14,1.16.3,FR1,10,4.0,,1,Right,Left,0,4,0,0,,,0.26,2024-04-12 16:01:14
4,4/12/2024 16:02:42,1.16.3,FR1,10,3.99,,1,Right,Left,0,5,0,0,,,0.31,2024-04-12 16:02:42
5,4/12/2024 16:03:11,1.16.3,FR1,10,4.0,,1,Left,Left,1,5,0,0,,,0.26,2024-04-12 16:03:11
6,4/12/2024 16:03:53,1.16.3,FR1,10,4.0,,1,RightWithPellet,Left,1,6,0,0,,,0.21,2024-04-12 16:03:53
7,4/12/2024 16:06:33,1.16.3,FR1,10,4.0,,1,RightWithPellet,Left,1,7,0,0,,,0.21,2024-04-12 16:06:33
8,4/12/2024 16:07:01,1.16.3,FR1,10,4.0,,1,RightWithPellet,Left,1,8,0,0,,,0.02,2024-04-12 16:07:01
9,4/12/2024 16:07:02,1.16.3,FR1,10,4.0,,1,RightWithPellet,Left,1,9,0,0,,,0.15,2024-04-12 16:07:02
10,4/12/2024 16:08:48,1.16.3,FR1,10,4.0,,1,RightWithPellet,Left,1,10,0,0,,,0.07,2024-04-12 16:08:48
11,4/12/2024 16:10:08,1.16.3,FR1,10,4.0,,1,RightWithPellet,Left,1,11,0,0,,,0.01,2024-04-12 16:10:08
12,4/12/2024 16:10:42,1.16.3,FR1,10,3.99,,1,LeftWithPellet,Left,2,11,0,0,,,0.46,2024-04-12 16:10:42
13,4/12/2024 16:16:19,1.16.3,FR1,10,4.0,,1,LeftWithPellet,Left,3,11,0,0,,,0.03,2024-04-12 16:16:19
14,4/12/2024 16:16:48,1.16.3,FR1,10,4.0,,1,RightWithPellet,Left,3,12,0,0,,,0.17,2024-04-12 16:16:48
15,4/12/2024 16:21:33,1.16.3,FR1,10,4.0,,1,LeftWithPellet,Left,4,12,0,0,,,0.25,2024-04-12 16:21:33
16,4/12/2024 16:29:21,1.16.3,FR1,10,4.0,,1,LeftWithPellet,Left,5,12,0,0,,,0.04,2024-04-12 16:29:21
17,4/12/2024 16:30:29,1.16.3,FR1,10,4.0,,1,LeftWithPellet,Left,6,12,0,0,,,0.1,2024-04-12 16:30:29
18,4/12/2024 16:30:36,1.16.3,FR1,10,4.0,2.0,1,Pellet,Left,6,12,1,0,Timed_out,,,2024-04-12 16:30:36
19,4/12/2024 16:36:44,1.16.3,FR1,10,4.0,,1,Left,Left,7,12,1,0,,,0.21,2024-04-12 16:36:44
20,4/12/2024 16:37:21,1.16.3,FR1,10,4.0,,1,LeftWithPellet,Left,8,12,1,0,,,0.33,2024-04-12 16:37:21
21,4/12/2024 16:37:30,1.16.3,FR1,10,4.0,,1,RightWithPellet,Left,8,13,1,0,,,0.06,2024-04-12 16:37:30
22,4/12/2024 16:46:02,1.16.3,FR1,10,4.0,,1,LeftWithPellet,Left,9,13,1,0,,,0.1,2024-04-12 16:46:02
23,4/12/2024 16:46:30,1.16.3,FR1,10,3.99,,1,LeftWithPellet,Left,10,13,1,0,,,0.11,2024-04-12 16:46:30
24,4/12/2024 16:48:28,1.16.3,FR1,10,4.0,1.0,1,Pellet,Left,10,13,2,0,Timed_out,1072.0,,2024-04-12 16:48:28
25,4/12/2024 16:48:41,1.16.3,FR1,10,4.0,,1,Left,Left,11,13,2,0,,,0.05,2024-04-12 16:48:41
26,4/12/2024 16:48:57,1.16.3,FR1,10,3.99,1.0,1,Pellet,Left,11,13,3,0,15.99,29.0,,2024-04-12 16:48:57
27,4/12/2024 16:59:36,1.16.3,FR1,10,4.0,,1,Left,Left,12,13,3,0,,,0.23,2024-04-12 16:59:36
28,4/12/2024 16:59:42,1.16.3,FR1,10,3.98,1.0,1,Pellet,Left,12,13,4,0,5.32,645.0,,2024-04-12 16:59:42
