,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Time
0,4/12/2024 15:57:45,1.16.3,FR1,11,4.07,,1,Right,Left,0,1,0,0,,,0.5,2024-04-12 15:57:45
1,4/12/2024 15:58:00,1.16.3,FR1,11,4.06,,1,Left,Left,1,1,0,0,,,0.18,2024-04-12 15:58:00
2,4/12/2024 15:58:17,1.16.3,FR1,11,4.07,,1,RightWithPellet,Left,1,2,0,0,,,0.26,2024-04-12 15:58:17
3,4/12/2024 15:59:42,1.16.3,FR1,11,4.06,,1,LeftWithPellet,Left,2,2,0,0,,,0.06,2024-04-12 15:59:42
4,4/12/2024 16:00:34,1.16.3,FR1,11,4.07,,1,LeftWithPellet,Left,3,2,0,0,,,0.08,2024-04-12 16:00:34
5,4/12/2024 16:00:48,1.16.3,FR1,11,4.06,,1,LeftWithPellet,Left,4,2,0,0,,,0.24,2024-04-12 16:00:48
6,4/12/2024 16:03:48,1.16.3,FR1,11,4.07,,1,RightWithPellet,Left,4,3,0,0,,,0.18,2024-04-12 16:03:48
7,4/12/2024 16:03:50,1.16.3,FR1,11,4.07,,1,RightWithPellet,Left,4,4,0,0,,,0.01,2024-04-12 16:03:50
8,4/12/2024 16:05:22,1.16.3,FR1,11,4.07,,1,RightWithPellet,Left,4,5,0,0,,,0.13,2024-04-12 16:05:22
9,4/12/2024 16:06:00,1.16.3,FR1,11,4.07,,1,RightWithPellet,Left,4,6,0,0,,,0.2,2024-04-12 16:06:00
10,4/12/2024 16:07:47,1.16.3,FR1,11,4.07,,1,RightWithPellet,Left,4,7,0,0,,,0.23,2024-04-12 16:07:47
11,4/12/2024 16:07:50,1.16.3,FR1,11,4.07,,1,LeftWithPellet,Left,5,7,0,0,,,0.12,2024-04-12 16:07:50
