TimeStamp,Name,State
67200.758,Input1,0
67296.872,Input1,1
345405.248,Input1,0
345500.929,Input1,1
386812.122,Input1,0
387323.612,Input1,1
541394.576,Input1,0
541507.139,Input1,1
569124.877,Input1,0
569620.220,Input1,1
702585.471,Input1,0
702676.169,Input1,1
728970.492,Input1,0
729465.607,Input1,1
857839.071,Input1,0
857951.691,Input1,1
897173.102,Input1,0
897668.866,Input1,1
1080311.775,Input1,0
1080423.759,Input1,1
1116896.235,Input1,0
1117405.066,Input1,1
1236760.798,Input1,0
1236857.477,Input1,1
1244944.135,Input1,0
1245439.602,Input1,1
1416008.693,Input1,0
1416121.314,Input1,1
1454281.882,Input1,0
1454777.304,Input1,1
1616610.253,Input1,0
1616721.994,Input1,1
1643365.409,Input1,0
1643876.608,Input1,1
1754427.828,Input1,0
1754523.510,Input1,1
