Unnamed: 0,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
234,2021-04-25 03:31:34,1.4.2,FR1_Rev,3,3.96,2,1,Pellet,Left,102,50,83,0,0.31,
235,2021-04-25 03:31:59,1.4.2,FR1_Rev,3,3.96,1,1,Right,Left,102,51,83,0,,0.28
236,2021-04-25 03:32:02,1.4.2,FR1_Rev,3,3.96,1,1,Right,Left,102,52,83,0,,0.3
237,2021-04-25 03:32:10,1.4.2,FR1_Rev,3,3.96,1,1,Right,Left,102,53,83,0,,0.16
238,2021-04-25 03:47:20,1.4.2,FR1_Rev,3,3.96,1,1,Right,Left,102,54,83,0,,0.54
239,2021-04-25 03:47:27,1.4.2,FR1_Rev,3,3.96,1,1,Left,Left,103,54,83,0,,0.22
240,2021-04-25 03:47:29,1.4.2,FR1_Rev,3,3.96,1,1,Pellet,Left,103,54,84,0,0.50,
241,2021-04-25 04:20:21,1.4.2,FR1_Rev,3,3.96,1,1,Right,Left,103,55,84,0,,0.52
242,2021-04-25 04:26:12,1.4.2,FR1_Rev,3,3.96,1,1,Right,Left,103,56,84,0,,0.18
243,2021-04-25 04:26:20,1.4.2,FR1_Rev,3,3.96,1,1,Right,Left,103,57,84,0,,0.75
244,2021-04-25 04:26:22,1.4.2,FR1_Rev,3,3.95,1,1,Right,Left,103,58,84,0,,0.36
245,2021-04-25 04:26:24,1.4.2,FR1_Rev,3,3.96,1,1,Right,Left,103,59,84,0,,0.01
246,2021-04-25 04:26:27,1.4.2,FR1_Rev,3,3.96,1,1,Left,Left,104,59,84,0,,0.17
247,2021-04-25 04:26:28,1.4.2,FR1_Rev,3,3.96,1,1,Pellet,Left,104,59,85,0,0.37,
248,2021-04-25 04:26:50,1.4.2,FR1_Rev,3,3.95,1,1,Left,Left,105,59,85,0,,0.05
249,2021-04-25 04:26:51,1.4.2,FR1_Rev,3,3.95,1,1,Pellet,Left,105,59,86,0,0.19,
250,2021-04-25 04:27:08,1.4.2,FR1_Rev,3,3.96,1,1,Left,Left,106,59,86,0,,0.32
251,2021-04-25 04:27:09,1.4.2,FR1_Rev,3,3.96,1,1,Pellet,Left,106,59,87,0,0.18,
252,2021-04-25 04:27:33,1.4.2,FR1_Rev,3,3.96,1,1,Left,Left,107,59,87,0,,0.5
253,2021-04-25 04:27:34,1.4.2,FR1_Rev,3,3.96,1,1,Pellet,Left,107,59,88,0,0.12,
254,2021-04-25 04:28:02,1.4.2,FR1_Rev,3,3.96,1,1,Right,Left,107,60,88,0,,0.05
255,2021-04-25 04:28:04,1.4.2,FR1_Rev,3,3.96,1,1,Right,Left,107,61,88,0,,0.0
256,2021-04-25 04:29:28,1.4.2,FR1_Rev,3,3.95,1,1,Left,Left,108,61,88,0,,0.18
257,2021-04-25 04:29:29,1.4.2,FR1_Rev,3,3.95,1,1,Pellet,Left,108,61,89,0,0.19,
258,2021-04-25 04:29:53,1.4.2,FR1_Rev,3,3.96,1,1,Left,Left,109,61,89,0,,0.16
259,2021-04-25 04:29:54,1.4.2,FR1_Rev,3,3.96,1,1,Pellet,Left,109,61,90,0,0.06,
260,2021-04-25 04:30:18,1.4.2,FR1_Rev,3,3.96,1,1,Left,Left,110,61,90,0,,0.19
261,2021-04-25 04:30:19,1.4.2,FR1_Rev,3,3.96,1,1,Pellet,Left,110,61,91,0,0.19,
262,2021-04-25 04:31:06,1.4.2,FR1_Rev,3,3.96,1,1,Right,Left,110,62,91,0,,0.53
263,2021-04-25 04:45:19,1.4.2,FR1_Rev,3,3.96,1,1,Right,Left,110,63,91,0,,0.0
264,2021-04-25 04:45:23,1.4.2,FR1_Rev,3,3.96,1,1,Left,Left,111,63,91,0,,0.13
265,2021-04-25 04:45:25,1.4.2,FR1_Rev,3,3.96,1,1,Pellet,Left,111,63,92,0,0.63,
266,2021-04-25 04:45:48,1.4.2,FR1_Rev,3,3.96,1,1,Right,Left,111,64,92,0,,0.03
267,2021-04-25 04:45:50,1.4.2,FR1_Rev,3,3.96,1,1,Right,Left,111,65,92,0,,0.32
268,2021-04-25 04:52:10,1.4.2,FR1_Rev,3,3.96,1,1,Right,Left,111,66,92,0,,0.09
269,2021-04-25 05:01:15,1.4.2,FR1_Rev,3,3.96,1,1,Left,Left,112,66,92,0,,0.02
270,2021-04-25 05:01:16,1.4.2,FR1_Rev,3,3.96,1,1,Pellet,Left,112,66,93,0,0.50,
271,2021-04-25 05:02:03,1.4.2,FR1_Rev,3,3.96,1,1,Left,Left,113,66,93,0,,0.07
272,2021-04-25 05:02:04,1.4.2,FR1_Rev,3,3.96,2,1,Pellet,Left,113,66,94,0,0.06,
273,2021-04-25 05:02:47,1.4.2,FR1_Rev,3,3.96,1,1,Right,Left,113,67,94,0,,0.35
274,2021-04-25 05:02:51,1.4.2,FR1_Rev,3,3.96,1,1,Right,Left,113,68,94,0,,0.24
275,2021-04-25 05:02:54,1.4.2,FR1_Rev,3,3.95,1,1,Right,Left,113,69,94,0,,0.82
276,2021-04-25 05:03:01,1.4.2,FR1_Rev,3,3.96,1,1,Right,Left,113,70,94,0,,0.15
277,2021-04-25 05:03:03,1.4.2,FR1_Rev,3,3.95,1,1,Left,Left,114,70,94,0,,0.19
278,2021-04-25 05:03:04,1.4.2,FR1_Rev,3,3.95,1,1,Pellet,Left,114,70,95,0,0.31,
279,2021-04-25 05:11:49,1.4.2,FR1_Rev,3,3.96,1,1,Left,Left,115,70,95,0,,0.39
280,2021-04-25 05:11:50,1.4.2,FR1_Rev,3,3.96,1,1,Pellet,Left,115,70,96,0,0.31,
281,2021-04-25 05:12:15,1.4.2,FR1_Rev,3,3.95,1,1,Left,Left,116,70,96,0,,0.22
282,2021-04-25 05:12:16,1.4.2,FR1_Rev,3,3.95,1,1,Pellet,Left,116,70,97,0,0.37,
283,2021-04-25 05:12:48,1.4.2,FR1_Rev,3,3.96,1,1,Right,Left,116,71,97,0,,0.04
284,2021-04-25 06:01:07,1.4.2,FR1_Rev,3,3.96,1,1,Left,Left,117,71,97,0,,0.0
285,2021-04-25 06:01:08,1.4.2,FR1_Rev,3,3.96,2,1,Pellet,Left,117,71,98,0,0.06,
286,2021-04-25 06:01:34,1.4.2,FR1_Rev,3,3.96,1,1,Left,Left,118,71,98,0,,0.28
287,2021-04-25 06:01:35,1.4.2,FR1_Rev,3,3.96,1,1,Pellet,Left,118,71,99,0,0.18,
288,2021-04-25 06:01:55,1.4.2,FR1_Rev,3,3.95,1,1,Left,Left,119,71,99,0,,0.05
289,2021-04-25 06:01:56,1.4.2,FR1_Rev,3,3.95,1,1,Pellet,Left,119,71,100,0,0.12,
290,2021-04-25 06:02:31,1.4.2,FR1_Rev,3,3.96,1,1,Right,Left,119,72,100,0,,0.09
291,2021-04-25 06:02:35,1.4.2,FR1_Rev,3,3.96,1,1,Left,Left,120,72,100,0,,0.09
292,2021-04-25 06:02:36,1.4.2,FR1_Rev,3,3.96,1,1,Pellet,Left,120,72,101,0,0.31,
293,2021-04-25 06:04:10,1.4.2,FR1_Rev,3,3.96,1,1,Right,Left,120,73,101,0,,0.05
294,2021-04-25 06:05:12,1.4.2,FR1_Rev,3,3.96,1,1,Left,Left,121,73,101,0,,0.25
295,2021-04-25 06:05:13,1.4.2,FR1_Rev,3,3.96,1,1,Pellet,Left,121,73,102,0,0.12,
296,2021-04-25 06:05:40,1.4.2,FR1_Rev,3,3.96,1,1,Left,Left,122,73,102,0,,0.02
297,2021-04-25 06:05:42,1.4.2,FR1_Rev,3,3.96,1,1,Pellet,Left,122,73,103,0,0.18,
298,2021-04-25 06:11:51,1.4.2,FR1_Rev,3,3.96,1,1,Left,Left,123,73,103,0,,0.39
299,2021-04-25 06:12:18,1.4.2,FR1_Rev,3,3.96,3,1,Pellet,Left,123,73,104,0,22.54,
300,2021-04-25 06:21:55,1.4.2,FR1_Rev,3,3.96,1,1,Left,Left,124,73,104,0,,0.18
301,2021-04-25 06:21:56,1.4.2,FR1_Rev,3,3.96,1,1,Pellet,Left,124,73,105,0,0.06,
302,2021-04-25 06:22:29,1.4.2,FR1_Rev,3,3.96,1,1,Left,Left,125,73,105,0,,0.09
303,2021-04-25 06:22:52,1.4.2,FR1_Rev,3,3.96,2,1,Pellet,Left,125,73,106,0,19.94,
304,2021-04-25 06:25:38,1.4.2,FR1_Rev,3,3.96,1,1,Right,Left,125,74,106,0,,0.07
305,2021-04-25 06:34:56,1.4.2,FR1_Rev,3,3.96,1,1,Right,Left,125,75,106,0,,0.38
306,2021-04-25 06:36:15,1.4.2,FR1_Rev,3,3.96,1,1,Left,Left,126,75,106,0,,0.17
307,2021-04-25 06:36:16,1.4.2,FR1_Rev,3,3.96,1,1,Pellet,Left,126,75,107,0,0.06,
308,2021-04-25 06:36:40,1.4.2,FR1_Rev,3,3.96,1,1,Left,Left,127,75,107,0,,0.02
309,2021-04-25 06:36:41,1.4.2,FR1_Rev,3,3.96,1,1,Pellet,Left,127,75,108,0,0.12,
310,2021-04-25 06:37:09,1.4.2,FR1_Rev,3,3.96,1,1,Right,Left,127,76,108,0,,0.23
311,2021-04-25 06:56:21,1.4.2,FR1_Rev,3,3.95,1,1,Left,Left,128,76,108,0,,0.0
312,2021-04-25 06:56:24,1.4.2,FR1_Rev,3,3.95,3,1,Pellet,Left,128,76,109,0,0.06,
313,2021-04-25 07:11:28,1.4.2,FR1_Rev,3,3.95,1,1,Left,Left,129,76,109,0,,0.25
314,2021-04-25 07:11:29,1.4.2,FR1_Rev,3,3.95,1,1,Pellet,Left,129,76,110,0,0.37,
315,2021-04-25 07:57:38,1.4.2,FR1_Rev,3,3.96,1,1,Right,Left,129,77,110,0,,0.19
316,2021-04-25 07:57:47,1.4.2,FR1_Rev,3,3.95,1,1,Left,Left,130,77,110,0,,0.17
317,2021-04-25 07:57:49,1.4.2,FR1_Rev,3,3.95,1,1,Pellet,Left,130,77,111,0,0.94,
318,2021-04-25 07:58:16,1.4.2,FR1_Rev,3,3.95,1,1,Left,Left,131,77,111,0,,0.0
319,2021-04-25 07:58:18,1.4.2,FR1_Rev,3,3.95,2,1,Pellet,Left,131,77,112,0,0.50,
320,2021-04-25 07:58:41,1.4.2,FR1_Rev,3,3.95,1,1,Left,Left,132,77,112,0,,0.28
321,2021-04-25 07:58:42,1.4.2,FR1_Rev,3,3.95,1,1,Pellet,Left,132,77,113,0,0.12,
322,2021-04-25 07:59:06,1.4.2,FR1_Rev,3,3.96,1,1,Left,Left,133,77,113,0,,0.14
323,2021-04-25 07:59:07,1.4.2,FR1_Rev,3,3.96,1,1,Pellet,Left,133,77,114,0,0.19,
324,2021-04-25 07:59:29,1.4.2,FR1_Rev,3,3.96,1,1,Left,Left,134,77,114,0,,0.0
325,2021-04-25 07:59:32,1.4.2,FR1_Rev,3,3.96,2,1,Pellet,Left,134,77,115,0,0.19,
326,2021-04-25 08:00:11,1.4.2,FR1_Rev,3,3.95,1,1,Left,Left,135,77,115,0,,0.06
327,2021-04-25 08:00:12,1.4.2,FR1_Rev,3,3.95,2,1,Pellet,Left,135,77,116,0,0.06,
328,2021-04-25 09:14:05,1.4.2,FR1_Rev,3,3.94,1,1,Left,Left,136,77,116,0,,0.33
329,2021-04-25 09:14:06,1.4.2,FR1_Rev,3,3.94,1,1,Pellet,Left,136,77,117,0,0.56,
330,2021-04-25 09:20:31,1.4.2,FR1_Rev,3,3.94,1,1,Right,Left,136,78,117,0,,0.04
331,2021-04-25 09:20:34,1.4.2,FR1_Rev,3,3.95,1,1,Right,Left,136,79,117,0,,0.17
332,2021-04-25 09:20:37,1.4.2,FR1_Rev,3,3.94,1,1,Right,Left,136,80,117,0,,0.79
333,2021-04-25 09:20:38,1.4.2,FR1_Rev,3,3.95,1,1,Right,Left,136,81,117,0,,0.16
334,2021-04-25 09:23:47,1.4.2,FR1_Rev,3,3.94,1,1,Left,Left,137,81,117,0,,0.19
335,2021-04-25 09:23:49,1.4.2,FR1_Rev,3,3.94,2,1,Pellet,Left,137,81,118,0,0.06,
336,2021-04-25 09:32:09,1.4.2,FR1_Rev,3,3.95,1,1,Left,Left,138,81,118,0,,0.48
337,2021-04-25 09:32:10,1.4.2,FR1_Rev,3,3.95,1,1,Pellet,Left,138,81,119,0,0.44,
338,2021-04-25 11:25:25,1.4.2,FR1_Rev,3,3.95,1,1,Right,Left,138,82,119,0,,0.3
339,2021-04-25 11:25:32,1.4.2,FR1_Rev,3,3.94,1,1,Left,Left,139,82,119,0,,0.22
340,2021-04-25 11:25:34,1.4.2,FR1_Rev,3,3.94,1,1,Pellet,Left,139,82,120,0,0.44,
341,2021-04-25 11:26:02,1.4.2,FR1_Rev,3,3.94,1,1,Left,Right,140,82,120,0,,0.06
342,2021-04-25 11:26:04,1.4.2,FR1_Rev,3,3.94,1,1,Left,Right,141,82,120,0,,0.06
343,2021-04-25 11:26:06,1.4.2,FR1_Rev,3,3.94,1,1,Left,Right,142,82,120,0,,0.23
344,2021-04-25 11:26:13,1.4.2,FR1_Rev,3,3.94,1,1,Right,Right,142,83,120,0,,0.25
345,2021-04-25 11:26:15,1.4.2,FR1_Rev,3,3.94,2,1,Pellet,Right,142,83,121,0,0.75,
346,2021-04-25 12:27:06,1.4.2,FR1_Rev,3,3.94,1,1,Left,Right,143,83,121,0,,0.32
347,2021-04-25 12:27:08,1.4.2,FR1_Rev,3,3.94,1,1,Left,Right,144,83,121,0,,0.24
348,2021-04-25 12:27:38,1.4.2,FR1_Rev,3,3.94,1,1,Left,Right,145,83,121,0,,0.33
349,2021-04-25 13:32:43,1.4.2,FR1_Rev,3,3.94,1,1,Right,Right,145,84,121,0,,0.15
350,2021-04-25 13:32:45,1.4.2,FR1_Rev,3,3.94,1,1,Pellet,Right,145,84,122,0,0.63,
351,2021-04-25 13:33:16,1.4.2,FR1_Rev,3,3.94,1,1,Left,Right,146,84,122,0,,0.0
352,2021-04-25 13:33:37,1.4.2,FR1_Rev,3,3.94,1,1,Right,Right,146,85,122,0,,0.43
353,2021-04-25 13:33:38,1.4.2,FR1_Rev,3,3.94,1,1,Pellet,Right,146,85,123,0,0.63,
354,2021-04-25 13:33:58,1.4.2,FR1_Rev,3,3.94,1,1,Left,Right,147,85,123,0,,0.34
355,2021-04-25 13:34:05,1.4.2,FR1_Rev,3,3.94,1,1,Left,Right,148,85,123,0,,0.13
356,2021-04-25 13:34:07,1.4.2,FR1_Rev,3,3.94,1,1,Left,Right,149,85,123,0,,0.21
357,2021-04-25 13:34:35,1.4.2,FR1_Rev,3,3.94,1,1,Left,Right,150,85,123,0,,0.14
358,2021-04-25 13:35:18,1.4.2,FR1_Rev,3,3.94,1,1,Left,Right,151,85,123,0,,0.37
359,2021-04-25 14:47:37,1.4.2,FR1_Rev,3,3.94,1,1,Left,Right,152,85,123,0,,0.07
360,2021-04-25 14:48:09,1.4.2,FR1_Rev,3,3.94,1,1,Left,Right,153,85,123,0,,0.31
361,2021-04-25 14:48:13,1.4.2,FR1_Rev,3,3.94,1,1,Right,Right,153,86,123,0,,0.18
362,2021-04-25 14:48:14,1.4.2,FR1_Rev,3,3.94,1,1,Pellet,Right,153,86,124,0,0.25,
363,2021-04-25 14:48:38,1.4.2,FR1_Rev,3,3.93,1,1,Left,Right,154,86,124,0,,0.09
364,2021-04-25 14:48:40,1.4.2,FR1_Rev,3,3.94,1,1,Left,Right,155,86,124,0,,0.36
365,2021-04-25 16:21:44,1.4.2,FR1_Rev,3,3.94,1,1,Left,Right,156,86,124,0,,0.24
366,2021-04-25 16:21:48,1.4.2,FR1_Rev,3,3.94,1,1,Left,Right,157,86,124,0,,0.13
367,2021-04-25 16:21:51,1.4.2,FR1_Rev,3,3.94,1,1,Left,Right,158,86,124,0,,0.94
368,2021-04-25 16:21:55,1.4.2,FR1_Rev,3,3.94,1,1,Left,Right,159,86,124,0,,0.16
369,2021-04-25 16:21:57,1.4.2,FR1_Rev,3,3.94,1,1,Left,Right,160,86,124,0,,0.26
370,2021-04-25 16:22:00,1.4.2,FR1_Rev,3,3.94,1,1,Left,Right,161,86,124,0,,0.14
371,2021-04-25 16:22:01,1.4.2,FR1_Rev,3,3.94,1,1,Left,Right,162,86,124,0,,0.0
372,2021-04-25 16:22:04,1.4.2,FR1_Rev,3,3.93,1,1,Left,Right,163,86,124,0,,0.41
373,2021-04-25 16:22:06,1.4.2,FR1_Rev,3,3.94,1,1,Left,Right,164,86,124,0,,0.21
374,2021-04-25 16:22:08,1.4.2,FR1_Rev,3,3.93,1,1,Right,Right,164,87,124,0,,0.19
375,2021-04-25 16:22:10,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Right,164,87,125,0,1.07,
376,2021-04-25 16:22:31,1.4.2,FR1_Rev,3,3.94,1,1,Left,Right,165,87,125,0,,0.21
377,2021-04-25 16:22:33,1.4.2,FR1_Rev,3,3.93,1,1,Right,Right,165,88,125,0,,0.18
378,2021-04-25 16:22:34,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Right,165,88,126,0,0.25,
379,2021-04-25 16:22:57,1.4.2,FR1_Rev,3,3.93,1,1,Right,Right,165,89,126,0,,0.24
380,2021-04-25 16:22:58,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Right,165,89,127,0,0.19,
381,2021-04-25 16:23:20,1.4.2,FR1_Rev,3,3.94,1,1,Right,Right,165,90,127,0,,0.06
382,2021-04-25 16:23:22,1.4.2,FR1_Rev,3,3.94,2,1,Pellet,Right,165,90,128,0,0.06,
383,2021-04-25 16:23:44,1.4.2,FR1_Rev,3,3.94,1,1,Left,Right,166,90,128,0,,0.06
384,2021-04-25 16:23:47,1.4.2,FR1_Rev,3,3.93,1,1,Right,Right,166,91,128,0,,0.05
385,2021-04-25 16:23:49,1.4.2,FR1_Rev,3,3.93,2,1,Pellet,Right,166,91,129,0,0.12,
386,2021-04-25 16:24:20,1.4.2,FR1_Rev,3,3.93,1,1,Right,Right,166,92,129,0,,0.0
387,2021-04-25 16:24:22,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Right,166,92,130,0,1.20,
388,2021-04-25 16:58:31,1.4.2,FR1_Rev,3,3.93,1,1,Right,Left,166,93,130,0,,0.03
389,2021-04-25 16:58:36,1.4.2,FR1_Rev,3,3.93,1,1,Right,Left,166,94,130,0,,0.0
390,2021-04-25 16:58:38,1.4.2,FR1_Rev,3,3.93,1,1,Right,Left,166,95,130,0,,0.53
391,2021-04-25 16:58:41,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,167,95,130,0,,0.0
392,2021-04-25 16:58:42,1.4.2,FR1_Rev,3,3.93,2,1,Pellet,Left,167,95,131,0,0.37,
393,2021-04-25 16:59:54,1.4.2,FR1_Rev,3,3.94,1,1,Left,Left,168,95,131,0,,0.23
394,2021-04-25 16:59:56,1.4.2,FR1_Rev,3,3.94,1,1,Pellet,Left,168,95,132,0,0.82,
395,2021-04-25 17:00:16,1.4.2,FR1_Rev,3,3.94,1,1,Left,Left,169,95,132,0,,0.21
396,2021-04-25 17:00:18,1.4.2,FR1_Rev,3,3.94,1,1,Pellet,Left,169,95,133,0,0.12,
397,2021-04-25 18:16:25,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,170,95,133,0,,0.29
398,2021-04-25 18:16:26,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Left,170,95,134,0,0.69,
399,2021-04-25 18:16:42,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,171,95,134,0,,0.23
400,2021-04-25 18:16:44,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Left,171,95,135,0,1.70,
401,2021-04-25 18:16:59,1.4.2,FR1_Rev,3,3.94,1,1,Left,Left,172,95,135,0,,0.16
402,2021-04-25 18:17:01,1.4.2,FR1_Rev,3,3.94,1,1,Pellet,Left,172,95,136,0,0.44,
403,2021-04-25 18:17:20,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,173,95,136,0,,0.05
404,2021-04-25 18:17:21,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Left,173,95,137,0,0.19,
405,2021-04-25 18:17:37,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,174,95,137,0,,0.11
406,2021-04-25 18:17:40,1.4.2,FR1_Rev,3,3.93,2,1,Pellet,Left,174,95,138,0,0.19,
407,2021-04-25 18:18:00,1.4.2,FR1_Rev,3,3.94,1,1,Left,Left,175,95,138,0,,0.18
408,2021-04-25 18:18:01,1.4.2,FR1_Rev,3,3.94,2,1,Pellet,Left,175,95,139,0,0.06,
409,2021-04-25 18:18:20,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,176,95,139,0,,0.21
410,2021-04-25 18:18:21,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Left,176,95,140,0,0.12,
411,2021-04-25 18:18:44,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,177,95,140,0,,0.27
412,2021-04-25 18:18:45,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Left,177,95,141,0,0.44,
413,2021-04-25 18:19:09,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,178,95,141,0,,0.37
414,2021-04-25 18:19:10,1.4.2,FR1_Rev,3,3.93,2,1,Pellet,Left,178,95,142,0,0.06,
415,2021-04-25 19:18:20,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,179,95,142,0,,0.13
416,2021-04-25 19:18:21,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Left,179,95,143,0,0.56,
417,2021-04-25 19:18:43,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,180,95,143,0,,0.4
418,2021-04-25 19:18:44,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Left,180,95,144,0,0.31,
419,2021-04-25 19:19:06,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,181,95,144,0,,0.12
420,2021-04-25 19:19:07,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Left,181,95,145,0,0.06,
421,2021-04-25 19:19:33,1.4.2,FR1_Rev,3,3.93,1,1,Right,Left,181,96,145,0,,0.27
422,2021-04-25 19:19:36,1.4.2,FR1_Rev,3,3.93,1,1,Right,Left,181,97,145,0,,0.1
423,2021-04-25 19:19:38,1.4.2,FR1_Rev,3,3.93,1,1,Right,Left,181,98,145,0,,0.28
424,2021-04-25 19:20:13,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,182,98,145,0,,0.29
425,2021-04-25 19:20:14,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Left,182,98,146,0,0.25,
426,2021-04-25 19:20:36,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,183,98,146,0,,0.24
427,2021-04-25 19:20:37,1.4.2,FR1_Rev,3,3.93,2,1,Pellet,Left,183,98,147,0,0.06,
428,2021-04-25 19:51:46,1.4.2,FR1_Rev,3,3.94,1,1,Left,Left,184,98,147,0,,0.04
429,2021-04-25 19:51:47,1.4.2,FR1_Rev,3,3.94,1,1,Pellet,Left,184,98,148,0,0.37,
430,2021-04-25 19:52:06,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,185,98,148,0,,0.14
431,2021-04-25 19:52:07,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Left,185,98,149,0,0.12,
432,2021-04-25 19:52:25,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,186,98,149,0,,0.05
433,2021-04-25 19:52:28,1.4.2,FR1_Rev,3,3.93,2,1,Pellet,Left,186,98,150,0,0.31,
434,2021-04-25 19:52:48,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,187,98,150,0,,0.22
435,2021-04-25 19:52:49,1.4.2,FR1_Rev,3,3.93,2,1,Pellet,Left,187,98,151,0,0.12,
436,2021-04-25 19:53:10,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,188,98,151,0,,0.18
437,2021-04-25 19:53:12,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Left,188,98,152,0,0.31,
438,2021-04-25 19:53:35,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,189,98,152,0,,0.0
439,2021-04-25 19:53:36,1.4.2,FR1_Rev,3,3.93,2,1,Pellet,Left,189,98,153,0,0.06,
440,2021-04-25 19:53:56,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,190,98,153,0,,0.14
441,2021-04-25 19:53:57,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Left,190,98,154,0,0.18,
442,2021-04-25 20:13:21,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,191,98,154,0,,0.18
443,2021-04-25 20:13:23,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Left,191,98,155,0,0.25,
444,2021-04-25 20:13:47,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,192,98,155,0,,0.09
445,2021-04-25 20:13:49,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Left,192,98,156,0,0.37,
446,2021-04-25 20:14:07,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,193,98,156,0,,0.22
447,2021-04-25 20:14:08,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Left,193,98,157,0,0.19,
448,2021-04-25 20:14:30,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,194,98,157,0,,0.15
449,2021-04-25 20:14:32,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Left,194,98,158,0,0.12,
450,2021-04-25 20:14:52,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,195,98,158,0,,0.02
451,2021-04-25 20:14:54,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Left,195,98,159,0,0.31,
452,2021-04-25 20:15:14,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,196,98,159,0,,0.11
453,2021-04-25 20:15:17,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Left,196,98,160,0,1.96,
454,2021-04-25 20:15:36,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,197,98,160,0,,0.19
455,2021-04-25 20:15:38,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Left,197,98,161,0,0.31,
456,2021-04-25 20:15:57,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,198,98,161,0,,0.08
457,2021-04-25 20:15:58,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Left,198,98,162,0,0.25,
458,2021-04-25 20:26:54,1.4.2,FR1_Rev,3,3.93,1,1,Right,Left,198,99,162,0,,0.01
459,2021-04-25 20:26:55,1.4.2,FR1_Rev,3,3.93,1,1,Right,Left,198,100,162,0,,0.04
460,2021-04-25 20:27:00,1.4.2,FR1_Rev,3,3.93,1,1,Right,Left,198,101,162,0,,0.38
461,2021-04-25 20:27:03,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,199,101,162,0,,0.04
462,2021-04-25 20:27:05,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Left,199,101,163,0,0.19,
463,2021-04-25 20:28:41,1.4.2,FR1_Rev,3,3.93,1,1,Right,Left,199,102,163,0,,0.01
464,2021-04-25 20:48:27,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,200,102,163,0,,0.3
465,2021-04-25 20:48:28,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Left,200,102,164,0,0.19,
466,2021-04-25 20:48:49,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,201,102,164,0,,0.07
467,2021-04-25 20:48:50,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Left,201,102,165,0,0.19,
468,2021-04-25 20:49:11,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,202,102,165,0,,0.06
469,2021-04-25 20:49:13,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Left,202,102,166,0,0.31,
