TimeStamp,Name,State
282430.662,Input1,0
282526.283,Input1,1
292276.061,Input1,0
292772.257,Input1,1
293618.292,Input1,0
294625.746,Input1,1
478050.779,Input1,0
478146.095,Input1,1
483836.195,Input1,0
484347.326,Input1,1
485194.989,Input1,0
486185.637,Input1,1
653444.571,Input1,0
653540.250,Input1,1
659086.276,Input1,0
659581.267,Input1,1
660492.773,Input1,0
661499.019,Input1,1
814092.121,Input1,0
814187.803,Input1,1
824896.281,Input1,0
825391.658,Input1,1
828077.186,Input1,0
829068.496,Input1,1
929662.302,Input1,0
929757.986,Input1,1
950439.881,Input1,0
950951.168,Input1,1
951798.793,Input1,0
952805.024,Input1,1
1092082.528,Input1,0
1092193.740,Input1,1
1104931.830,Input1,0
1105443.650,Input1,1
1106290.548,Input1,0
1107282.031,Input1,1
1224324.175,Input1,0
1224435.772,Input1,1
1235016.172,Input1,0
1235527.470,Input1,1
1236375.835,Input1,0
1237382.264,Input1,1
1328163.722,Input1,0
1328259.401,Input1,1
1348924.897,Input1,0
1349420.863,Input1,1
1350715.924,Input1,0
1351722.666,Input1,1
1477874.942,Input1,0
1477971.618,Input1,1
1483629.909,Input1,0
1484139.644,Input1,1
1485930.607,Input1,0
1486937.079,Input1,1
1618737.117,Input1,0
1618833.518,Input1,1
1629542.014,Input1,0
1630037.175,Input1,1
1630892.064,Input1,0
1631883.714,Input1,1
1757861.824,Input1,0
1757973.454,Input1,1
1768602.914,Input1,0
1769097.772,Input1,1
1769945.028,Input1,0
1770951.781,Input1,1
1871270.133,Input1,0
1871366.806,Input1,1
1892037.254,Input1,0
1892532.530,Input1,1
1893379.972,Input1,0
1894386.463,Input1,1
2043632.029,Input1,0
2043728.704,Input1,1
2066476.977,Input1,0
2066981.393,Input1,1
2067834.503,Input1,0
2068826.092,Input1,1
2191584.419,Input1,0
2191681.484,Input1,1
2197337.874,Input1,0
2197834.172,Input1,1
2199128.825,Input1,0
2200135.346,Input1,1
2313220.296,Input1,0
2313315.979,Input1,1
2333933.738,Input1,0
2334446.197,Input1,1
2335484.491,Input1,0
2336475.186,Input1,1
2436831.002,Input1,0
2436927.054,Input1,1
2442616.917,Input1,0
2443112.288,Input1,1
2443975.407,Input1,0
2444966.671,Input1,1
2553208.259,Input1,0
2553304.343,Input1,1
2563884.589,Input1,0
2564395.556,Input1,1
2594411.610,Input1,0
2595401.975,Input1,1
2722443.698,Input1,0
2722555.281,Input1,1
2743189.262,Input1,0
2743685.014,Input1,1
2744659.358,Input1,0
2745666.448,Input1,1
2828425.044,Input1,0
2828537.658,Input1,1
2834178.226,Input1,0
2834674.309,Input1,1
2855227.753,Input1,0
2856219.184,Input1,1
3008953.633,Input1,0
3009049.315,Input1,1
3029763.210,Input1,0
3030257.957,Input1,1
3031121.468,Input1,0
3032112.776,Input1,1
3128664.128,Input1,0
3128773.007,Input1,1
3134494.959,Input1,0
3134990.070,Input1,1
3135837.537,Input1,0
3136844.287,Input1,1
3210013.067,Input1,0
3210124.775,Input1,1
3215772.165,Input1,0
3216267.920,Input1,1
3217626.119,Input1,0
3218617.017,Input1,1
3315426.708,Input1,0
3315522.364,Input1,1
3321132.665,Input1,0
3321628.121,Input1,1
3322475.275,Input1,0
3323481.881,Input1,1
3415776.624,Input1,0
3415872.254,Input1,1
3426532.253,Input1,0
3427032.510,Input1,1
3427939.643,Input1,0
3428946.676,Input1,1
