TimeStamp,Events,CH1-410,CH1-470,ToneStart,PelletGrab
0.0,,428.778,390.892,0,0
66.668,,428.189,389.487,0,0
133.337,,424.636,388.213,0,0
200.004,,425.136,388.987,0,0
266.668,,426.304,387.458,0,0
333.334,,422.727,385.731,0,0
400.004,,422.38,383.968,0,0
466.671,,421.718,384.044,0,0
533.338,,420.601,381.793,0,0
600.001,,419.98,380.317,0,0
666.668,,418.569,383.208,0,0
733.333,,424.225,386.785,0,0
800.005,,421.527,384.209,0,0
866.666,,419.457,381.966,0,0
933.332,,420.26,383.381,0,0
1000.003,,417.411,382.527,0,0
1066.667,,415.067,379.313,0,0
1133.332,,416.452,379.631,0,0
1200.0,,414.439,381.45,0,0
1266.67,,414.6,379.244,0,0
1333.335,,415.283,383.218,0,0
1400.001,,417.192,383.986,0,0
1466.671,,415.786,381.13,0,0
1533.333,,415.097,382.568,0,0
1599.998,,411.914,381.295,0,0
1666.671,,410.048,378.383,0,0
1733.332,,412.958,380.833,0,0
1800.003,,410.456,381.46,0,0
1866.67,,409.577,380.16,0,0
1933.338,,411.421,378.596,0,0
2000.001,,409.242,382.229,0,0
2066.667,,409.175,381.938,0,0
2133.338,,410.8,380.923,0,0
2200.003,,410.589,382.58,0,0
2266.667,,411.26,383.134,0,0
2333.333,,412.836,382.075,0,0
2400.002,,410.914,383.489,0,0
2466.667,,410.909,380.791,0,0
2533.334,,410.85,381.24,0,0
2600.003,,407.66,381.495,0,0
2666.671,,408.575,376.761,0,0
2733.336,,406.85,377.076,0,0
2799.999,,405.737,375.534,0,0
2866.667,,405.63,375.534,0,0
2933.336,,407.606,377.731,0,0
2999.998,,407.771,374.222,0,0
3066.666,,405.786,374.515,0,0
3133.336,,405.186,372.815,0,0
3200.003,,406.041,372.416,0,0
3266.67,,404.833,372.59,0,0
3333.335,,405.051,371.038,0,0
3399.999,,404.808,371.227,0,0
3466.667,,403.633,370.796,0,0
3533.337,,404.665,370.734,0,0
3600.003,,404.023,371.04,0,0
3666.668,,405.489,372.411,0,0
3733.333,,406.579,375.195,0,0
3799.999,,408.702,379.253,0,0
3866.672,,410.74,380.168,0,0
3933.332,,409.431,380.995,0,0
4000.005,,408.645,381.639,0,0
4066.666,,412.33,382.551,0,0
4133.337,,409.281,382.299,0,0
4200.0,,410.978,379.927,0,0
4266.667,,411.403,381.121,0,0
4333.337,,408.884,381.329,0,0
4399.999,,411.992,382.927,0,0
4466.666,,413.912,384.402,0,0
4533.334,,414.771,384.028,0,0
4600.003,,415.372,383.527,0,0
4666.667,,414.299,383.037,0,0
4733.334,,413.559,379.35,0,0
4800.004,,411.845,379.216,0,0
4866.67,,409.704,375.467,0,0
4933.337,,407.702,375.405,0,0
5000.0,,408.806,376.974,0,0
5066.671,,413.069,380.44,0,0
5133.336,,413.215,377.822,0,0
5200.002,,411.857,379.061,0,0
5266.667,,412.621,378.738,0,0
5333.336,,412.846,378.377,0,0
5399.998,,411.982,374.199,0,0
5466.666,,407.065,374.037,0,0
5533.337,,407.994,375.363,0,0
5600.004,,408.459,374.937,0,0
5666.671,,409.319,374.222,0,0
5733.334,,407.096,376.331,0,0
5800.0,,404.695,374.481,0,0
5866.668,,407.305,373.142,0,0
5933.335,,404.112,373.515,0,0
6000.004,,403.792,370.149,0,0
6066.671,,404.341,374.183,0,0
6133.334,,407.282,372.099,0,0
6200.002,,405.7,372.853,0,0
6266.672,,407.48,372.456,0,0
6333.335,,405.917,372.414,0,0
6400.004,,403.259,370.165,0,0
6466.667,,405.116,369.855,0,0
6533.338,,401.74,369.679,0,0
6600.005,,402.821,367.688,0,0
6666.667,,403.133,368.287,0,0
6733.334,,401.951,369.159,0,0
6800.004,,401.265,365.932,0,0
6866.667,,402.603,368.227,0,0
6933.336,,400.815,368.722,0,0
7000.0,,401.962,365.672,0,0
7066.671,,401.724,366.372,0,0
7133.337,,399.583,365.143,0,0
7200.001,,401.431,366.053,0,0
7266.667,,400.686,365.845,0,0
7333.338,,400.778,366.734,0,0
7400.001,,402.072,367.775,0,0
7466.666,,402.618,368.087,0,0
7533.337,,403.259,368.292,0,0
7600.004,,403.908,369.158,0,0
7666.669,,401.817,368.854,0,0
7733.337,,400.854,367.193,0,0
7800.001,,400.414,365.473,0,0
7866.667,,398.158,365.988,0,0
7933.333,,399.299,367.033,0,0
8000.003,,401.591,369.102,0,0
8066.67,,402.358,369.012,0,0
8133.334,,401.917,367.645,0,0
8199.999,,400.002,368.362,0,0
8266.667,,399.918,366.14,0,0
8333.332,,400.492,365.022,0,0
8400.004,,397.262,366.12,0,0
8466.67,,399.494,365.083,0,0
8533.338,,399.968,367.046,0,0
8600.002,,401.289,367.341,0,0
8666.666,,402.127,368.722,0,0
8733.334,,401.82,367.353,0,0
8800.005,,403.919,369.19,0,0
8866.67,,402.525,366.941,0,0
8933.335,,401.136,365.505,0,0
9000.004,,401.582,367.148,0,0
9066.671,,403.808,367.215,0,0
9133.335,,402.414,366.09,0,0
9200.0,,402.545,368.283,0,0
9266.668,,406.409,369.611,0,0
9333.338,,404.072,368.816,0,0
9400.0,,404.772,366.469,0,0
9466.667,,401.647,367.12,0,0
9533.333,,399.059,363.022,0,0
9600.005,,400.99,363.998,0,0
9666.667,,398.961,363.803,0,0
9733.337,,398.353,362.501,0,0
9800.002,,399.325,362.92,0,0
9866.67,,397.49,361.939,0,0
9933.337,,399.059,363.485,0,0
10000.005,,399.653,364.708,0,0
10066.671,,402.389,366.522,0,0
10133.334,,402.926,367.176,0,0
10200.0,,403.878,369.881,0,0
10266.666,,401.87,370.738,0,0
10333.338,,399.92,366.44,0,0
10400.002,,397.51,367.077,0,0
10466.667,,398.66,367.651,0,0
