MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
3/19/2021 7:13,1.4.2,SharonCE,6,3.82,1,1,Left,Left,3158,233,169,0,,0.39
3/19/2021 7:13,1.4.2,SharonCE,6,3.82,1,1,Pellet,Left,3158,233,170,1,1.01,
3/19/2021 7:14,1.4.2,SharonCE,6,3.82,1,1,Left,Left,3159,233,170,1,,0.25
3/19/2021 7:14,1.4.2,SharonCE,6,3.82,1,1,Pellet,Left,3159,233,171,2,0.37,
3/19/2021 7:14,1.4.2,SharonCE,6,3.82,1,2,Left,Left,3160,233,171,2,,0.46
3/19/2021 7:14,1.4.2,SharonCE,6,3.82,1,2,Left,Left,3161,233,171,2,,0.54
3/19/2021 7:14,1.4.2,SharonCE,6,3.82,1,2,Pellet,Left,3161,233,172,3,0.31,
3/19/2021 7:15,1.4.2,SharonCE,6,3.82,1,2,Left,Left,3162,233,172,3,,0
3/19/2021 7:15,1.4.2,SharonCE,6,3.82,1,2,Left,Left,3163,233,172,3,,0
3/19/2021 7:15,1.4.2,SharonCE,6,3.82,2,2,Pellet,Left,3163,233,173,4,0.88,
3/19/2021 7:17,1.4.2,SharonCE,6,3.82,1,3,Left,Left,3164,233,173,4,,0.26
3/19/2021 7:17,1.4.2,SharonCE,6,3.82,1,3,Left,Left,3165,233,173,4,,0.1
3/19/2021 7:17,1.4.2,SharonCE,6,3.82,1,3,Left,Left,3166,233,173,4,,0.74
3/19/2021 7:17,1.4.2,SharonCE,6,3.82,1,3,Pellet,Left,3166,233,174,5,0.5,
3/19/2021 7:18,1.4.2,SharonCE,6,3.82,1,4,Left,Left,3167,233,174,5,,0.4
3/19/2021 7:18,1.4.2,SharonCE,6,3.82,1,4,Left,Left,3168,233,174,5,,0.08
3/19/2021 7:18,1.4.2,SharonCE,6,3.82,1,4,Left,Left,3169,233,174,5,,0.39
3/19/2021 7:18,1.4.2,SharonCE,6,3.82,1,4,Left,Left,3170,233,174,5,,0.02
3/19/2021 7:18,1.4.2,SharonCE,6,3.82,1,4,Pellet,Left,3170,233,175,6,0.37,
3/19/2021 7:19,1.4.2,SharonCE,6,3.82,1,5,Left,Left,3171,233,175,6,,0.02
3/19/2021 7:19,1.4.2,SharonCE,6,3.82,1,5,Left,Left,3172,233,175,6,,0.63
3/19/2021 7:19,1.4.2,SharonCE,6,3.82,1,5,Left,Left,3173,233,175,6,,0.6
3/19/2021 7:19,1.4.2,SharonCE,6,3.82,1,5,Left,Left,3174,233,175,6,,0
3/19/2021 7:19,1.4.2,SharonCE,6,3.82,1,5,Left,Left,3175,233,175,6,,0.65
3/19/2021 7:19,1.4.2,SharonCE,6,3.82,1,5,Pellet,Left,3175,233,176,7,0.25,
3/19/2021 7:20,1.4.2,SharonCE,6,3.82,1,6,Left,Left,3176,233,176,7,,0.04
3/19/2021 7:21,1.4.2,SharonCE,6,3.82,1,6,Left,Left,3177,233,176,7,,0.43
3/19/2021 7:21,1.4.2,SharonCE,6,3.82,1,6,Left,Left,3178,233,176,7,,0.74
3/19/2021 7:21,1.4.2,SharonCE,6,3.82,1,6,Left,Left,3179,233,176,7,,1.52
3/19/2021 7:21,1.4.2,SharonCE,6,3.82,1,6,Left,Left,3180,233,176,7,,1.73
3/19/2021 7:21,1.4.2,SharonCE,6,3.82,1,6,Left,Left,3181,233,176,7,,0.08
3/19/2021 7:21,1.4.2,SharonCE,6,3.82,1,6,Pellet,Left,3181,233,177,8,0.25,
3/19/2021 7:22,1.4.2,SharonCE,6,3.82,1,7,Left,Left,3182,233,177,8,,0.04
3/19/2021 7:22,1.4.2,SharonCE,6,3.82,1,7,Left,Left,3183,233,177,8,,0.01
3/19/2021 7:22,1.4.2,SharonCE,6,3.82,1,7,Left,Left,3184,233,177,8,,0.65
3/19/2021 7:22,1.4.2,SharonCE,6,3.82,1,7,Left,Left,3185,233,177,8,,0.82
3/19/2021 7:22,1.4.2,SharonCE,6,3.82,1,7,Left,Left,3186,233,177,8,,0
3/19/2021 7:22,1.4.2,SharonCE,6,3.82,1,7,Left,Left,3187,233,177,8,,0.03
3/19/2021 7:22,1.4.2,SharonCE,6,3.82,1,7,Left,Left,3188,233,177,8,,1.2
3/19/2021 7:22,1.4.2,SharonCE,6,3.82,1,7,Pellet,Left,3188,233,178,9,0.25,
3/19/2021 7:47,1.4.2,SharonCE,6,3.82,1,9,Left,Left,3189,233,178,9,,0.33
3/19/2021 7:47,1.4.2,SharonCE,6,3.82,1,9,Left,Left,3190,233,178,9,,0.55
3/19/2021 7:47,1.4.2,SharonCE,6,3.82,1,9,Left,Left,3191,233,178,9,,0
3/19/2021 8:23,1.4.2,SharonCE,6,3.81,1,1,Left,Left,3192,233,178,0,,0.15
3/19/2021 8:23,1.4.2,SharonCE,6,3.81,1,1,Pellet,Left,3192,233,179,1,0.37,
3/19/2021 8:24,1.4.2,SharonCE,6,3.81,1,1,Left,Left,3193,233,179,1,,0.31
3/19/2021 8:24,1.4.2,SharonCE,6,3.81,1,1,Pellet,Left,3193,233,180,2,0.37,
3/19/2021 8:24,1.4.2,SharonCE,6,3.81,1,2,Left,Left,3194,233,180,2,,0
3/19/2021 8:24,1.4.2,SharonCE,6,3.81,1,2,Left,Left,3195,233,180,2,,0.43
3/19/2021 8:24,1.4.2,SharonCE,6,3.81,1,2,Pellet,Left,3195,233,181,3,0.25,
3/19/2021 8:25,1.4.2,SharonCE,6,3.82,1,2,Left,Left,3196,233,181,3,,0.51
3/19/2021 8:25,1.4.2,SharonCE,6,3.81,1,2,Left,Left,3197,233,181,3,,1.79
3/19/2021 8:25,1.4.2,SharonCE,6,3.81,1,2,Pellet,Left,3197,233,182,4,0.56,
3/19/2021 8:26,1.4.2,SharonCE,6,3.81,1,3,Left,Left,3198,233,182,4,,0.09
3/19/2021 8:26,1.4.2,SharonCE,6,3.81,1,3,Left,Left,3199,233,182,4,,0.84
3/19/2021 8:26,1.4.2,SharonCE,6,3.8,1,3,Left,Left,3200,233,182,4,,0.34
3/19/2021 8:26,1.4.2,SharonCE,6,3.8,1,3,Pellet,Left,3200,233,183,5,0.25,
3/19/2021 8:27,1.4.2,SharonCE,6,3.8,1,4,Left,Left,3201,233,183,5,,0.31
3/19/2021 8:27,1.4.2,SharonCE,6,3.81,1,4,Left,Left,3202,233,183,5,,0.42
3/19/2021 8:27,1.4.2,SharonCE,6,3.81,1,4,Left,Left,3203,233,183,5,,0.55
3/19/2021 8:27,1.4.2,SharonCE,6,3.8,1,4,Left,Left,3204,233,183,5,,0.04
3/19/2021 8:27,1.4.2,SharonCE,6,3.8,2,4,Pellet,Left,3204,233,184,6,0.25,
3/19/2021 8:28,1.4.2,SharonCE,6,3.82,1,5,Left,Left,3205,233,184,6,,0.11
3/19/2021 8:28,1.4.2,SharonCE,6,3.81,1,5,Left,Left,3206,233,184,6,,1.12
3/19/2021 8:28,1.4.2,SharonCE,6,3.81,1,5,Left,Left,3207,233,184,6,,0
3/19/2021 8:28,1.4.2,SharonCE,6,3.81,1,5,Left,Left,3208,233,184,6,,0.84
3/19/2021 8:28,1.4.2,SharonCE,6,3.81,1,5,Left,Left,3209,233,184,6,,1.04
3/19/2021 8:28,1.4.2,SharonCE,6,3.81,1,5,Pellet,Left,3209,233,185,7,0.31,
3/19/2021 8:29,1.4.2,SharonCE,6,3.81,1,6,Left,Left,3210,233,185,7,,0.11
3/19/2021 8:29,1.4.2,SharonCE,6,3.81,1,6,Left,Left,3211,233,185,7,,0
3/19/2021 8:29,1.4.2,SharonCE,6,3.81,1,6,Left,Left,3212,233,185,7,,0.41
3/19/2021 8:29,1.4.2,SharonCE,6,3.81,1,6,Left,Left,3213,233,185,7,,0
3/19/2021 8:29,1.4.2,SharonCE,6,3.82,1,6,Left,Left,3214,233,185,7,,0.67
3/19/2021 8:29,1.4.2,SharonCE,6,3.81,1,6,Left,Left,3215,233,185,7,,0.04
3/19/2021 8:29,1.4.2,SharonCE,6,3.81,1,6,Pellet,Left,3215,233,186,8,0.25,
3/19/2021 8:30,1.4.2,SharonCE,6,3.8,1,7,Left,Left,3216,233,186,8,,0.27
3/19/2021 8:30,1.4.2,SharonCE,6,3.81,1,7,Left,Left,3217,233,186,8,,0.42
3/19/2021 8:30,1.4.2,SharonCE,6,3.81,1,7,Left,Left,3218,233,186,8,,0
3/19/2021 8:30,1.4.2,SharonCE,6,3.81,1,7,Left,Left,3219,233,186,8,,0
3/19/2021 8:30,1.4.2,SharonCE,6,3.81,1,7,Left,Left,3220,233,186,8,,0.5
3/19/2021 8:30,1.4.2,SharonCE,6,3.81,1,7,Left,Left,3221,233,186,8,,0.78
3/19/2021 8:30,1.4.2,SharonCE,6,3.8,1,7,Left,Left,3222,233,186,8,,1.13
3/19/2021 8:30,1.4.2,SharonCE,6,3.8,1,7,Pellet,Left,3222,233,187,9,0.5,
3/19/2021 8:33,1.4.2,SharonCE,6,3.8,1,9,Left,Left,3223,233,187,9,,0.35
3/19/2021 8:34,1.4.2,SharonCE,6,3.81,1,9,Left,Left,3224,233,187,9,,0.01
3/19/2021 8:34,1.4.2,SharonCE,6,3.81,1,9,Left,Left,3225,233,187,9,,0.07
3/19/2021 8:34,1.4.2,SharonCE,6,3.8,1,9,Left,Left,3226,233,187,9,,0.56
3/19/2021 8:34,1.4.2,SharonCE,6,3.8,1,9,Left,Left,3227,233,187,9,,0.29
3/19/2021 8:35,1.4.2,SharonCE,6,3.81,1,9,Right,Left,3227,234,187,9,,0.51
3/19/2021 8:35,1.4.2,SharonCE,6,3.8,1,9,Right,Left,3227,235,187,9,,0
3/19/2021 8:35,1.4.2,SharonCE,6,3.82,1,9,Left,Left,3228,235,187,9,,0.03
3/19/2021 8:35,1.4.2,SharonCE,6,3.8,1,9,Left,Left,3229,235,187,9,,0.61
3/19/2021 8:35,1.4.2,SharonCE,6,3.81,1,9,Left,Left,3230,235,187,9,,0.35
3/19/2021 8:35,1.4.2,SharonCE,6,3.82,1,9,Left,Left,3231,235,187,9,,0.19
3/19/2021 8:35,1.4.2,SharonCE,6,3.82,1,9,Pellet,Left,3231,235,188,10,0.19,
3/19/2021 8:36,1.4.2,SharonCE,6,3.81,1,10,Left,Left,3232,235,188,10,,0.03
3/19/2021 8:41,1.4.2,SharonCE,6,3.81,1,10,Left,Left,3233,235,188,10,,0
3/19/2021 8:41,1.4.2,SharonCE,6,3.81,1,10,Left,Left,3234,235,188,10,,0.38
3/19/2021 8:41,1.4.2,SharonCE,6,3.81,1,10,Left,Left,3235,235,188,10,,0.31
3/19/2021 8:41,1.4.2,SharonCE,6,3.81,1,10,Left,Left,3236,235,188,10,,0.28
3/19/2021 8:41,1.4.2,SharonCE,6,3.81,1,10,Left,Left,3237,235,188,10,,0.15
3/19/2021 8:41,1.4.2,SharonCE,6,3.81,1,10,Left,Left,3238,235,188,10,,0.63
3/19/2021 8:41,1.4.2,SharonCE,6,3.81,1,10,Left,Left,3239,235,188,10,,0.35
3/19/2021 8:41,1.4.2,SharonCE,6,3.81,1,10,Left,Left,3240,235,188,10,,0.25
3/19/2021 8:41,1.4.2,SharonCE,6,3.81,1,10,Left,Left,3241,235,188,10,,0.46
3/19/2021 8:41,1.4.2,SharonCE,6,3.81,1,10,Pellet,Left,3241,235,189,11,0.31,
3/19/2021 8:42,1.4.2,SharonCE,6,3.81,1,12,Left,Left,3242,235,189,11,,0
3/19/2021 8:42,1.4.2,SharonCE,6,3.81,1,12,Left,Left,3243,235,189,11,,0.68
3/19/2021 8:42,1.4.2,SharonCE,6,3.81,1,12,Left,Left,3244,235,189,11,,0
3/19/2021 8:42,1.4.2,SharonCE,6,3.81,1,12,Left,Left,3245,235,189,11,,0.46
3/19/2021 8:42,1.4.2,SharonCE,6,3.81,1,12,Left,Left,3246,235,189,11,,0.81
3/19/2021 8:42,1.4.2,SharonCE,6,3.81,1,12,Left,Left,3247,235,189,11,,0.52
3/19/2021 8:42,1.4.2,SharonCE,6,3.81,1,12,Left,Left,3248,235,189,11,,0.53
3/19/2021 8:42,1.4.2,SharonCE,6,3.82,1,12,Left,Left,3249,235,189,11,,1.14
3/19/2021 8:42,1.4.2,SharonCE,6,3.81,1,12,Left,Left,3250,235,189,11,,0.28
3/19/2021 8:42,1.4.2,SharonCE,6,3.8,1,12,Left,Left,3251,235,189,11,,1.09
3/19/2021 8:42,1.4.2,SharonCE,6,3.81,1,12,Left,Left,3252,235,189,11,,2.05
3/19/2021 8:42,1.4.2,SharonCE,6,3.81,1,12,Left,Left,3253,235,189,11,,1.3
3/19/2021 8:42,1.4.2,SharonCE,6,3.81,2,12,Pellet,Left,3253,235,190,12,0.19,
3/19/2021 8:46,1.4.2,SharonCE,6,3.82,1,13,Left,Left,3254,235,190,12,,0.04
3/19/2021 8:46,1.4.2,SharonCE,6,3.81,1,13,Left,Left,3255,235,190,12,,0.49
3/19/2021 8:46,1.4.2,SharonCE,6,3.81,1,13,Left,Left,3256,235,190,12,,0.33
3/19/2021 8:46,1.4.2,SharonCE,6,3.81,1,13,Left,Left,3257,235,190,12,,0.3
3/19/2021 8:46,1.4.2,SharonCE,6,3.81,1,13,Left,Left,3258,235,190,12,,0.34
3/19/2021 8:46,1.4.2,SharonCE,6,3.81,1,13,Left,Left,3259,235,190,12,,0.29
