MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time,UnixTime,TimeDiff,ElapseTime,hours
2/13/2021 7:00,1.2.5,ProRat,5,4.02,1,15,Left,Left,4204,165,340,13,nan,0.61,###############################################################################################################################################################################################################################################################,59.99999952,223200,61
2/13/2021 7:00,1.2.5,ProRat,5,4.02,1,15,Left,Left,4205,165,340,13,nan,0.24,###############################################################################################################################################################################################################################################################,0,223200,61
2/13/2021 7:00,1.2.5,ProRat,5,4.02,1,15,Left,Left,4206,165,340,13,nan,0,###############################################################################################################################################################################################################################################################,0,223200,61
2/13/2021 7:00,1.2.5,ProRat,5,4.02,1,15,Left,Left,4207,165,340,13,nan,0.37,###############################################################################################################################################################################################################################################################,0,223200,61
2/13/2021 7:00,1.2.5,ProRat,5,4.02,1,15,Left,Left,4208,165,340,13,nan,0.38,###############################################################################################################################################################################################################################################################,0,223200,61
2/13/2021 7:00,1.2.5,ProRat,5,4.02,1,15,Left,Left,4209,165,340,13,nan,0.25,###############################################################################################################################################################################################################################################################,0,223200,61
2/13/2021 7:01,1.2.5,ProRat,5,4.02,1,15,Right,Left,4209,166,340,13,nan,0.35,###############################################################################################################################################################################################################################################################,60.00000024,223260,62
2/13/2021 7:01,1.2.5,ProRat,5,4.02,1,15,Right,Left,4209,167,340,13,nan,0.3,###############################################################################################################################################################################################################################################################,0,223260,62
2/13/2021 7:01,1.2.5,ProRat,5,4.02,1,15,Left,Left,4210,167,340,13,nan,0.23,###############################################################################################################################################################################################################################################################,0,223260,62
2/13/2021 7:01,1.2.5,ProRat,5,4.02,1,15,Left,Left,4211,167,340,13,nan,0,###############################################################################################################################################################################################################################################################,0,223260,62
2/13/2021 7:01,1.2.5,ProRat,5,4.02,1,15,Left,Left,4212,167,340,13,nan,0,###############################################################################################################################################################################################################################################################,0,223260,62
2/13/2021 7:01,1.2.5,ProRat,5,4.02,1,15,Left,Left,4213,167,340,13,nan,0,###############################################################################################################################################################################################################################################################,0,223260,62
2/13/2021 7:01,1.2.5,ProRat,5,4.02,1,15,Left,Left,4214,167,340,13,nan,0.25,###############################################################################################################################################################################################################################################################,0,223260,62
2/13/2021 7:02,1.2.5,ProRat,5,4.02,1,15,Left,Left,4215,167,340,13,nan,0,###############################################################################################################################################################################################################################################################,60.00000024,223320,62
2/13/2021 7:02,1.2.5,ProRat,5,4.02,1,15,Left,Left,4216,167,340,13,nan,0.5,###############################################################################################################################################################################################################################################################,0,223320,62
2/13/2021 7:02,1.2.5,ProRat,5,4.02,1,15,Left,Left,4217,167,340,13,nan,0.4,###############################################################################################################################################################################################################################################################,0,223320,62
2/13/2021 7:02,1.2.5,ProRat,5,4.02,1,15,Left,Left,4218,167,340,13,nan,0.45,###############################################################################################################################################################################################################################################################,0,223320,62
2/13/2021 7:02,1.2.5,ProRat,5,4.02,1,15,Pellet,Left,4218,167,341,14,0.19,nan,###############################################################################################################################################################################################################################################################,0,223320,62
2/13/2021 7:03,1.2.5,ProRat,5,4.02,1,17,Left,Left,4219,167,341,14,nan,0.23,###############################################################################################################################################################################################################################################################,59.99999952,223380,62
2/13/2021 7:03,1.2.5,ProRat,5,4.02,1,17,Left,Left,4220,167,341,14,nan,0.01,###############################################################################################################################################################################################################################################################,0,223380,62
2/13/2021 7:04,1.2.5,ProRat,5,4.02,1,17,Right,Left,4220,168,341,14,nan,0.16,###############################################################################################################################################################################################################################################################,60.00000024,223440,62
2/13/2021 7:04,1.2.5,ProRat,5,4.02,1,17,Left,Left,4221,168,341,14,nan,0.51,###############################################################################################################################################################################################################################################################,0,223440,62
2/13/2021 7:05,1.2.5,ProRat,5,4.02,1,17,Left,Left,4222,168,341,14,nan,0.41,###############################################################################################################################################################################################################################################################,60.00000024,223500,62
2/13/2021 7:05,1.2.5,ProRat,5,4.02,1,17,Left,Left,4223,168,341,14,nan,0.02,###############################################################################################################################################################################################################################################################,0,223500,62
2/13/2021 7:05,1.2.5,ProRat,5,4.02,1,17,Left,Left,4224,168,341,14,nan,0.2,###############################################################################################################################################################################################################################################################,0,223500,62
2/13/2021 7:05,1.2.5,ProRat,5,4.02,1,17,Left,Left,4225,168,341,14,nan,0.37,###############################################################################################################################################################################################################################################################,0,223500,62
2/13/2021 7:05,1.2.5,ProRat,5,4.02,1,17,Left,Left,4226,168,341,14,nan,0.34,###############################################################################################################################################################################################################################################################,0,223500,62
2/13/2021 7:05,1.2.5,ProRat,5,4.02,1,17,Left,Left,4227,168,341,14,nan,0.39,###############################################################################################################################################################################################################################################################,0,223500,62
2/13/2021 7:05,1.2.5,ProRat,5,4.02,1,17,Left,Left,4228,168,341,14,nan,0.39,###############################################################################################################################################################################################################################################################,0,223500,62
2/13/2021 7:05,1.2.5,ProRat,5,4.02,1,17,Left,Left,4229,168,341,14,nan,0.01,###############################################################################################################################################################################################################################################################,0,223500,62
2/13/2021 7:05,1.2.5,ProRat,5,4.02,1,17,Left,Left,4230,168,341,14,nan,0.19,###############################################################################################################################################################################################################################################################,0,223500,62
2/13/2021 7:05,1.2.5,ProRat,5,4.02,1,17,Left,Left,4231,168,341,14,nan,0.61,###############################################################################################################################################################################################################################################################,0,223500,62
2/13/2021 7:05,1.2.5,ProRat,5,4.02,1,17,Left,Left,4232,168,341,14,nan,0,###############################################################################################################################################################################################################################################################,0,223500,62
2/13/2021 7:05,1.2.5,ProRat,5,4.02,1,17,Left,Left,4233,168,341,14,nan,0.06,###############################################################################################################################################################################################################################################################,0,223500,62
2/13/2021 7:05,1.2.5,ProRat,5,4.02,1,17,Left,Left,4234,168,341,14,nan,0.45,###############################################################################################################################################################################################################################################################,0,223500,62
2/13/2021 7:05,1.2.5,ProRat,5,4.02,1,17,Left,Left,4235,168,341,14,nan,0.68,###############################################################################################################################################################################################################################################################,0,223500,62
2/13/2021 7:05,1.2.5,ProRat,5,4.02,1,17,Pellet,Left,4235,168,342,15,0.26,nan,###############################################################################################################################################################################################################################################################,0,223500,62
2/13/2021 7:06,1.2.5,ProRat,5,4.02,1,20,Left,Left,4236,168,342,15,nan,0.02,###############################################################################################################################################################################################################################################################,59.99999952,223560,62
2/13/2021 7:06,1.2.5,ProRat,5,4.02,1,20,Left,Left,4237,168,342,15,nan,0.7,###############################################################################################################################################################################################################################################################,0,223560,62
2/13/2021 7:06,1.2.5,ProRat,5,4.02,1,20,Left,Left,4238,168,342,15,nan,0.49,###############################################################################################################################################################################################################################################################,0,223560,62
2/13/2021 7:06,1.2.5,ProRat,5,4.02,1,20,Left,Left,4239,168,342,15,nan,0,###############################################################################################################################################################################################################################################################,0,223560,62
2/13/2021 7:06,1.2.5,ProRat,5,4.02,1,20,Left,Left,4240,168,342,15,nan,0.35,###############################################################################################################################################################################################################################################################,0,223560,62
2/13/2021 7:06,1.2.5,ProRat,5,4.02,1,20,Left,Left,4241,168,342,15,nan,0.35,###############################################################################################################################################################################################################################################################,0,223560,62
2/13/2021 7:10,1.2.5,ProRat,5,4.02,1,20,Left,Left,4242,168,342,15,nan,0.07,###############################################################################################################################################################################################################################################################,240,223800,62
2/13/2021 7:10,1.2.5,ProRat,5,4.02,1,20,Left,Left,4243,168,342,15,nan,0.35,###############################################################################################################################################################################################################################################################,0,223800,62
2/13/2021 7:10,1.2.5,ProRat,5,4.02,1,20,Left,Left,4244,168,342,15,nan,0.03,###############################################################################################################################################################################################################################################################,0,223800,62
2/13/2021 7:10,1.2.5,ProRat,5,4.02,1,20,Left,Left,4245,168,342,15,nan,0.34,###############################################################################################################################################################################################################################################################,0,223800,62
2/13/2021 7:10,1.2.5,ProRat,5,4.02,1,20,Left,Left,4246,168,342,15,nan,0.28,###############################################################################################################################################################################################################################################################,0,223800,62
2/13/2021 7:10,1.2.5,ProRat,5,4.02,1,20,Left,Left,4247,168,342,15,nan,0.44,###############################################################################################################################################################################################################################################################,0,223800,62
2/13/2021 7:10,1.2.5,ProRat,5,4.02,1,20,Left,Left,4248,168,342,15,nan,0.12,###############################################################################################################################################################################################################################################################,0,223800,62
2/13/2021 7:10,1.2.5,ProRat,5,4.02,1,20,Left,Left,4249,168,342,15,nan,0.28,###############################################################################################################################################################################################################################################################,0,223800,62
2/13/2021 7:10,1.2.5,ProRat,5,4.02,1,20,Left,Left,4250,168,342,15,nan,0.06,###############################################################################################################################################################################################################################################################,0,223800,62
2/13/2021 7:10,1.2.5,ProRat,5,4.02,1,20,Left,Left,4251,168,342,15,nan,0.38,###############################################################################################################################################################################################################################################################,0,223800,62
2/13/2021 7:10,1.2.5,ProRat,5,4.02,1,20,Left,Left,4252,168,342,15,nan,0.66,###############################################################################################################################################################################################################################################################,0,223800,62
2/13/2021 7:10,1.2.5,ProRat,5,4.02,1,20,Left,Left,4253,168,342,15,nan,0.32,###############################################################################################################################################################################################################################################################,0,223800,62
2/13/2021 7:10,1.2.5,ProRat,5,4.02,1,20,Left,Left,4254,168,342,15,nan,0.36,###############################################################################################################################################################################################################################################################,0,223800,62
2/13/2021 7:10,1.2.5,ProRat,5,4.02,1,20,Left,Left,4255,168,342,15,nan,0.59,###############################################################################################################################################################################################################################################################,0,223800,62
2/13/2021 7:10,1.2.5,ProRat,5,4.02,1,20,Pellet,Left,4255,168,343,16,0.46,nan,###############################################################################################################################################################################################################################################################,0,223800,62
2/13/2021 7:19,1.2.5,ProRat,5,4.02,1,22,Left,Left,4256,168,343,16,nan,0.1,###############################################################################################################################################################################################################################################################,540,224340,62
2/13/2021 7:19,1.2.5,ProRat,5,4.02,1,22,Left,Left,4257,168,343,16,nan,0,###############################################################################################################################################################################################################################################################,0,224340,62
2/13/2021 8:12,1.2.5,ProRat,5,4.02,1,1,Left,Left,4258,168,343,0,nan,0.25,###############################################################################################################################################################################################################################################################,3180,227520,63
2/13/2021 8:12,1.2.5,ProRat,5,4.02,2,1,Pellet,Left,4258,168,344,1,0.66,nan,###############################################################################################################################################################################################################################################################,0,227520,63
2/13/2021 8:12,1.2.5,ProRat,5,4.02,1,1,Left,Left,4259,168,344,1,nan,0,###############################################################################################################################################################################################################################################################,0,227520,63
2/13/2021 8:12,1.2.5,ProRat,5,4.02,1,1,Pellet,Left,4259,168,345,2,0.46,nan,###############################################################################################################################################################################################################################################################,0,227520,63
2/13/2021 8:13,1.2.5,ProRat,5,4.02,1,2,Left,Left,4260,168,345,2,nan,0.48,###############################################################################################################################################################################################################################################################,60.00000024,227580,63
2/13/2021 8:13,1.2.5,ProRat,5,4.02,1,2,Left,Left,4261,168,345,2,nan,0.38,###############################################################################################################################################################################################################################################################,0,227580,63
2/13/2021 8:13,1.2.5,ProRat,5,4.02,1,2,Pellet,Left,4261,168,346,3,0.59,nan,###############################################################################################################################################################################################################################################################,0,227580,63
2/13/2021 8:14,1.2.5,ProRat,5,4.02,1,2,Left,Left,4262,168,346,3,nan,0.64,###############################################################################################################################################################################################################################################################,59.99999952,227640,63
2/13/2021 8:14,1.2.5,ProRat,5,4.02,1,2,Left,Left,4263,168,346,3,nan,0.55,###############################################################################################################################################################################################################################################################,0,227640,63
2/13/2021 8:14,1.2.5,ProRat,5,4.02,2,2,Pellet,Left,4263,168,347,4,0.33,nan,###############################################################################################################################################################################################################################################################,0,227640,63
2/13/2021 8:14,1.2.5,ProRat,5,4.02,1,3,Left,Left,4264,168,347,4,nan,0.23,###############################################################################################################################################################################################################################################################,0,227640,63
2/13/2021 8:14,1.2.5,ProRat,5,4.02,1,3,Left,Left,4265,168,347,4,nan,0.06,###############################################################################################################################################################################################################################################################,0,227640,63
2/13/2021 8:15,1.2.5,ProRat,5,4.02,1,3,Left,Left,4266,168,347,4,nan,0.25,###############################################################################################################################################################################################################################################################,60.00000024,227700,63
2/13/2021 8:15,1.2.5,ProRat,5,4.02,1,3,Pellet,Left,4266,168,348,5,0.33,nan,###############################################################################################################################################################################################################################################################,0,227700,63
2/13/2021 8:15,1.2.5,ProRat,5,4.02,1,4,Left,Left,4267,168,348,5,nan,0.05,###############################################################################################################################################################################################################################################################,0,227700,63
2/13/2021 8:16,1.2.5,ProRat,5,4.02,1,4,Left,Left,4268,168,348,5,nan,0.06,###############################################################################################################################################################################################################################################################,60.00000024,227760,63
2/13/2021 8:16,1.2.5,ProRat,5,4.02,1,4,Left,Left,4269,168,348,5,nan,0,###############################################################################################################################################################################################################################################################,0,227760,63
2/13/2021 8:16,1.2.5,ProRat,5,4.02,1,4,Left,Left,4270,168,348,5,nan,0.4,###############################################################################################################################################################################################################################################################,0,227760,63
2/13/2021 8:16,1.2.5,ProRat,5,4.02,1,4,Pellet,Left,4270,168,349,6,0.26,nan,###############################################################################################################################################################################################################################################################,0,227760,63
2/13/2021 8:16,1.2.5,ProRat,5,4.02,1,5,Left,Left,4271,168,349,6,nan,0.14,###############################################################################################################################################################################################################################################################,0,227760,63
2/13/2021 8:16,1.2.5,ProRat,5,4.02,1,5,Left,Left,4272,168,349,6,nan,0.04,###############################################################################################################################################################################################################################################################,0,227760,63
2/13/2021 8:16,1.2.5,ProRat,5,4.02,1,5,Left,Left,4273,168,349,6,nan,0.09,###############################################################################################################################################################################################################################################################,0,227760,63
2/13/2021 8:16,1.2.5,ProRat,5,4.02,1,5,Left,Left,4274,168,349,6,nan,0.48,###############################################################################################################################################################################################################################################################,0,227760,63
2/13/2021 8:16,1.2.5,ProRat,5,4.02,1,5,Left,Left,4275,168,349,6,nan,0.36,###############################################################################################################################################################################################################################################################,0,227760,63
2/13/2021 8:16,1.2.5,ProRat,5,4.02,1,5,Pellet,Left,4275,168,350,7,0.46,nan,###############################################################################################################################################################################################################################################################,0,227760,63
2/13/2021 8:17,1.2.5,ProRat,5,4.02,1,6,Left,Left,4276,168,350,7,nan,0.21,###############################################################################################################################################################################################################################################################,59.99999952,227820,63
2/13/2021 8:17,1.2.5,ProRat,5,4.02,1,6,Left,Left,4277,168,350,7,nan,0.32,###############################################################################################################################################################################################################################################################,0,227820,63
2/13/2021 8:17,1.2.5,ProRat,5,4.02,1,6,Left,Left,4278,168,350,7,nan,0.51,###############################################################################################################################################################################################################################################################,0,227820,63
2/13/2021 8:17,1.2.5,ProRat,5,4.02,1,6,Left,Left,4279,168,350,7,nan,0.02,###############################################################################################################################################################################################################################################################,0,227820,63
2/13/2021 8:17,1.2.5,ProRat,5,4.02,1,6,Left,Left,4280,168,350,7,nan,0.17,###############################################################################################################################################################################################################################################################,0,227820,63
2/13/2021 8:17,1.2.5,ProRat,5,4.02,1,6,Left,Left,4281,168,350,7,nan,0.08,###############################################################################################################################################################################################################################################################,0,227820,63
2/13/2021 8:17,1.2.5,ProRat,5,4.02,6,6,Pellet,Left,4281,168,351,8,0.39,nan,###############################################################################################################################################################################################################################################################,0,227820,63
2/13/2021 8:18,1.2.5,ProRat,5,4.02,1,7,Left,Left,4282,168,351,8,nan,0.04,###############################################################################################################################################################################################################################################################,60.00000024,227880,63
2/13/2021 8:18,1.2.5,ProRat,5,4.02,1,7,Left,Left,4283,168,351,8,nan,0.52,###############################################################################################################################################################################################################################################################,0,227880,63
2/13/2021 8:18,1.2.5,ProRat,5,4.02,1,7,Left,Left,4284,168,351,8,nan,0.11,###############################################################################################################################################################################################################################################################,0,227880,63
2/13/2021 8:18,1.2.5,ProRat,5,4.02,1,7,Left,Left,4285,168,351,8,nan,0.02,###############################################################################################################################################################################################################################################################,0,227880,63
2/13/2021 8:18,1.2.5,ProRat,5,4.02,1,7,Left,Left,4286,168,351,8,nan,0,###############################################################################################################################################################################################################################################################,0,227880,63
2/13/2021 8:18,1.2.5,ProRat,5,4.02,1,7,Left,Left,4287,168,351,8,nan,0.13,###############################################################################################################################################################################################################################################################,0,227880,63
2/13/2021 8:19,1.2.5,ProRat,5,4.02,1,7,Left,Left,4288,168,351,8,nan,0.65,###############################################################################################################################################################################################################################################################,60.00000024,227940,63
2/13/2021 8:19,1.2.5,ProRat,5,4.02,2,7,Pellet,Left,4288,168,352,9,0.19,nan,###############################################################################################################################################################################################################################################################,0,227940,63
2/13/2021 8:20,1.2.5,ProRat,5,4.02,1,9,Left,Left,4289,168,352,9,nan,0.1,###############################################################################################################################################################################################################################################################,59.99999952,228000,63
2/13/2021 8:20,1.2.5,ProRat,5,4.02,1,9,Left,Left,4290,168,352,9,nan,0.01,###############################################################################################################################################################################################################################################################,0,228000,63
2/13/2021 8:20,1.2.5,ProRat,5,4.02,1,9,Left,Left,4291,168,352,9,nan,0.7,###############################################################################################################################################################################################################################################################,0,228000,63
2/13/2021 8:20,1.2.5,ProRat,5,4.02,1,9,Left,Left,4292,168,352,9,nan,0.51,###############################################################################################################################################################################################################################################################,0,228000,63
2/13/2021 8:20,1.2.5,ProRat,5,4.02,1,9,Left,Left,4293,168,352,9,nan,0,###############################################################################################################################################################################################################################################################,0,228000,63
2/13/2021 8:20,1.2.5,ProRat,5,4.02,1,9,Left,Left,4294,168,352,9,nan,0,###############################################################################################################################################################################################################################################################,0,228000,63
2/13/2021 8:20,1.2.5,ProRat,5,4.02,1,9,Left,Left,4295,168,352,9,nan,0.09,###############################################################################################################################################################################################################################################################,0,228000,63
2/13/2021 8:20,1.2.5,ProRat,5,4.02,1,9,Left,Left,4296,168,352,9,nan,0.29,###############################################################################################################################################################################################################################################################,0,228000,63
2/13/2021 8:20,1.2.5,ProRat,5,4.02,1,9,Left,Left,4297,168,352,9,nan,0.35,###############################################################################################################################################################################################################################################################,0,228000,63
2/13/2021 8:20,1.2.5,ProRat,5,4.02,1,9,Pellet,Left,4297,168,353,10,0.33,nan,###############################################################################################################################################################################################################################################################,0,228000,63
2/13/2021 8:59,1.2.5,ProRat,5,4.02,1,1,Left,Left,4298,168,353,0,nan,0.22,###############################################################################################################################################################################################################################################################,2340,230340,63
2/13/2021 8:59,1.2.5,ProRat,5,4.02,1,1,Pellet,Left,4298,168,354,1,1.91,nan,###############################################################################################################################################################################################################################################################,0,230340,63
2/13/2021 8:59,1.2.5,ProRat,5,4.02,1,1,Left,Left,4299,168,354,1,nan,0.03,###############################################################################################################################################################################################################################################################,0,230340,63
2/13/2021 9:00,1.2.5,ProRat,5,4.02,2,1,Pellet,Left,4299,168,355,2,0.39,nan,###############################################################################################################################################################################################################################################################,60.00000024,230400,63
2/13/2021 9:00,1.2.5,ProRat,5,4.02,1,2,Left,Left,4300,168,355,2,nan,0.12,###############################################################################################################################################################################################################################################################,0,230400,63
2/13/2021 9:00,1.2.5,ProRat,5,4.02,1,2,Left,Left,4301,168,355,2,nan,0.48,###############################################################################################################################################################################################################################################################,0,230400,63
2/13/2021 9:00,1.2.5,ProRat,5,4.02,1,2,Pellet,Left,4301,168,356,3,0.46,nan,###############################################################################################################################################################################################################################################################,0,230400,63
2/13/2021 9:01,1.2.5,ProRat,5,4.02,1,2,Left,Left,4302,168,356,3,nan,0.1,###############################################################################################################################################################################################################################################################,60.00000024,230460,64
2/13/2021 9:01,1.2.5,ProRat,5,4.02,1,2,Left,Left,4303,168,356,3,nan,0.62,###############################################################################################################################################################################################################################################################,0,230460,64
2/13/2021 9:01,1.2.5,ProRat,5,4.02,3,2,Pellet,Left,4303,168,357,4,0.26,nan,###############################################################################################################################################################################################################################################################,0,230460,64
2/13/2021 9:02,1.2.5,ProRat,5,4.02,1,3,Left,Left,4304,168,357,4,nan,0.27,###############################################################################################################################################################################################################################################################,59.99999952,230520,64
2/13/2021 9:02,1.2.5,ProRat,5,4.02,1,3,Left,Left,4305,168,357,4,nan,0.1,###############################################################################################################################################################################################################################################################,0,230520,64
2/13/2021 9:02,1.2.5,ProRat,5,4.02,1,3,Left,Left,4306,168,357,4,nan,0.75,###############################################################################################################################################################################################################################################################,0,230520,64
2/13/2021 9:02,1.2.5,ProRat,5,4.02,1,3,Pellet,Left,4306,168,358,5,0.79,nan,###############################################################################################################################################################################################################################################################,0,230520,64
2/13/2021 9:02,1.2.5,ProRat,5,4.02,1,4,Left,Left,4307,168,358,5,nan,0,###############################################################################################################################################################################################################################################################,0,230520,64
2/13/2021 9:02,1.2.5,ProRat,5,4.02,1,4,Left,Left,4308,168,358,5,nan,0.1,###############################################################################################################################################################################################################################################################,0,230520,64
2/13/2021 9:02,1.2.5,ProRat,5,4.02,1,4,Left,Left,4309,168,358,5,nan,0.01,###############################################################################################################################################################################################################################################################,0,230520,64
2/13/2021 9:03,1.2.5,ProRat,5,4.02,1,4,Left,Left,4310,168,358,5,nan,0.42,###############################################################################################################################################################################################################################################################,60.00000024,230580,64
2/13/2021 9:03,1.2.5,ProRat,5,4.02,2,4,Pellet,Left,4310,168,359,6,0.19,nan,###############################################################################################################################################################################################################################################################,0,230580,64
2/13/2021 9:41,1.2.5,ProRat,5,4.02,1,1,Left,Left,4311,168,359,0,nan,0.58,###############################################################################################################################################################################################################################################################,2280,232860,64
2/13/2021 9:42,1.2.5,ProRat,5,4.02,6,1,Pellet,Left,4311,168,360,1,1.71,nan,###############################################################################################################################################################################################################################################################,60.00000024,232920,64
