MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time,UnixTime,TimeDiff,ElapseTime,hours
2/15/2021 7:25,1.2.5,ProRat,4,4.05,1,5,Left,Left,8881,376,564,6,nan,0.78,###############################################################################################################################################################################################################################################################,0,396720,110
2/15/2021 7:26,1.2.5,ProRat,4,4.05,1,5,Left,Left,8882,376,564,6,nan,0.11,###############################################################################################################################################################################################################################################################,59.99999952,396780,110
2/15/2021 7:26,1.2.5,ProRat,4,4.05,1,5,Left,Left,8883,376,564,6,nan,0.71,###############################################################################################################################################################################################################################################################,0,396780,110
2/15/2021 7:26,1.2.5,ProRat,4,4.05,1,5,Left,Left,8884,376,564,6,nan,0.53,###############################################################################################################################################################################################################################################################,0,396780,110
2/15/2021 7:26,1.2.5,ProRat,4,4.05,2,5,Pellet,Left,8884,376,565,7,0.39,nan,###############################################################################################################################################################################################################################################################,0,396780,110
2/15/2021 7:27,1.2.5,ProRat,4,4.05,1,6,Left,Left,8885,376,565,7,nan,0.96,###############################################################################################################################################################################################################################################################,60.00000024,396840,110
2/15/2021 7:27,1.2.5,ProRat,4,4.05,1,6,Left,Left,8886,376,565,7,nan,0,###############################################################################################################################################################################################################################################################,0,396840,110
2/15/2021 7:27,1.2.5,ProRat,4,4.05,1,6,Left,Left,8887,376,565,7,nan,0.65,###############################################################################################################################################################################################################################################################,0,396840,110
2/15/2021 7:27,1.2.5,ProRat,4,4.05,1,6,Left,Left,8888,376,565,7,nan,0.98,###############################################################################################################################################################################################################################################################,0,396840,110
2/15/2021 7:27,1.2.5,ProRat,4,4.05,1,6,Left,Left,8889,376,565,7,nan,0.39,###############################################################################################################################################################################################################################################################,0,396840,110
2/15/2021 7:27,1.2.5,ProRat,4,4.05,1,6,Left,Left,8890,376,565,7,nan,0.46,###############################################################################################################################################################################################################################################################,0,396840,110
2/15/2021 7:27,1.2.5,ProRat,4,4.05,2,6,Pellet,Left,8890,376,566,8,0.06,nan,###############################################################################################################################################################################################################################################################,0,396840,110
2/15/2021 7:27,1.2.5,ProRat,4,4.05,1,7,Left,Left,8891,376,566,8,nan,0.16,###############################################################################################################################################################################################################################################################,0,396840,110
2/15/2021 7:27,1.2.5,ProRat,4,4.05,1,7,Left,Left,8892,376,566,8,nan,0,###############################################################################################################################################################################################################################################################,0,396840,110
2/15/2021 7:27,1.2.5,ProRat,4,4.05,1,7,Left,Left,8893,376,566,8,nan,0,###############################################################################################################################################################################################################################################################,0,396840,110
2/15/2021 7:27,1.2.5,ProRat,4,4.05,1,7,Left,Left,8894,376,566,8,nan,0,###############################################################################################################################################################################################################################################################,0,396840,110
2/15/2021 7:27,1.2.5,ProRat,4,4.05,1,7,Left,Left,8895,376,566,8,nan,0.92,###############################################################################################################################################################################################################################################################,0,396840,110
2/15/2021 7:27,1.2.5,ProRat,4,4.05,1,7,Left,Left,8896,376,566,8,nan,0.39,###############################################################################################################################################################################################################################################################,0,396840,110
2/15/2021 7:27,1.2.5,ProRat,4,4.05,1,7,Left,Left,8897,376,566,8,nan,0.36,###############################################################################################################################################################################################################################################################,0,396840,110
2/15/2021 7:27,1.2.5,ProRat,4,4.05,1,7,Pellet,Left,8897,376,567,9,0.39,nan,###############################################################################################################################################################################################################################################################,0,396840,110
2/15/2021 7:28,1.2.5,ProRat,4,4.05,1,9,Left,Left,8898,376,567,9,nan,0.06,###############################################################################################################################################################################################################################################################,60.00000024,396900,110
2/15/2021 7:28,1.2.5,ProRat,4,4.05,1,9,Left,Left,8899,376,567,9,nan,0.28,###############################################################################################################################################################################################################################################################,0,396900,110
2/15/2021 7:28,1.2.5,ProRat,4,4.05,1,9,Left,Left,8900,376,567,9,nan,0.42,###############################################################################################################################################################################################################################################################,0,396900,110
2/15/2021 7:28,1.2.5,ProRat,4,4.05,1,9,Left,Left,8901,376,567,9,nan,0.73,###############################################################################################################################################################################################################################################################,0,396900,110
2/15/2021 7:28,1.2.5,ProRat,4,4.05,1,9,Left,Left,8902,376,567,9,nan,0.62,###############################################################################################################################################################################################################################################################,0,396900,110
2/15/2021 7:28,1.2.5,ProRat,4,4.05,1,9,Left,Left,8903,376,567,9,nan,0.1,###############################################################################################################################################################################################################################################################,0,396900,110
2/15/2021 7:28,1.2.5,ProRat,4,4.05,1,9,Left,Left,8904,376,567,9,nan,0.26,###############################################################################################################################################################################################################################################################,0,396900,110
2/15/2021 7:28,1.2.5,ProRat,4,4.05,1,9,Left,Left,8905,376,567,9,nan,0.26,###############################################################################################################################################################################################################################################################,0,396900,110
2/15/2021 7:28,1.2.5,ProRat,4,4.05,1,9,Left,Left,8906,376,567,9,nan,0,###############################################################################################################################################################################################################################################################,0,396900,110
2/15/2021 7:28,1.2.5,ProRat,4,4.05,2,9,Pellet,Left,8906,376,568,10,0.39,nan,###############################################################################################################################################################################################################################################################,0,396900,110
2/15/2021 7:31,1.2.5,ProRat,4,4.05,1,10,Left,Left,8907,376,568,10,nan,0.03,###############################################################################################################################################################################################################################################################,180,397080,110
2/15/2021 7:35,1.2.5,ProRat,4,4.05,1,10,Right,Left,8907,377,568,10,nan,0.16,###############################################################################################################################################################################################################################################################,239.9999995,397320,110
2/15/2021 7:35,1.2.5,ProRat,4,4.05,1,10,Left,Left,8908,377,568,10,nan,0.02,###############################################################################################################################################################################################################################################################,0,397320,110
2/15/2021 7:35,1.2.5,ProRat,4,4.05,1,10,Left,Left,8909,377,568,10,nan,0,###############################################################################################################################################################################################################################################################,0,397320,110
2/15/2021 7:35,1.2.5,ProRat,4,4.05,1,10,Left,Left,8910,377,568,10,nan,0,###############################################################################################################################################################################################################################################################,0,397320,110
2/15/2021 7:35,1.2.5,ProRat,4,4.05,1,10,Left,Left,8911,377,568,10,nan,0.61,###############################################################################################################################################################################################################################################################,0,397320,110
2/15/2021 7:35,1.2.5,ProRat,4,4.05,1,10,Left,Left,8912,377,568,10,nan,0,###############################################################################################################################################################################################################################################################,0,397320,110
2/15/2021 7:35,1.2.5,ProRat,4,4.05,1,10,Left,Left,8913,377,568,10,nan,0.51,###############################################################################################################################################################################################################################################################,0,397320,110
2/15/2021 7:35,1.2.5,ProRat,4,4.05,1,10,Left,Left,8914,377,568,10,nan,0,###############################################################################################################################################################################################################################################################,0,397320,110
2/15/2021 7:35,1.2.5,ProRat,4,4.05,1,10,Left,Left,8915,377,568,10,nan,0.5,###############################################################################################################################################################################################################################################################,0,397320,110
2/15/2021 7:35,1.2.5,ProRat,4,4.05,1,10,Left,Left,8916,377,568,10,nan,0.37,###############################################################################################################################################################################################################################################################,0,397320,110
2/15/2021 7:35,1.2.5,ProRat,4,4.05,2,10,Pellet,Left,8916,377,569,11,0.39,nan,###############################################################################################################################################################################################################################################################,0,397320,110
2/15/2021 7:36,1.2.5,ProRat,4,4.05,1,12,Left,Left,8917,377,569,11,nan,0.29,###############################################################################################################################################################################################################################################################,60.00000024,397380,110
2/15/2021 7:36,1.2.5,ProRat,4,4.05,1,12,Left,Left,8918,377,569,11,nan,0.2,###############################################################################################################################################################################################################################################################,0,397380,110
2/15/2021 7:36,1.2.5,ProRat,4,4.05,1,12,Left,Left,8919,377,569,11,nan,0.25,###############################################################################################################################################################################################################################################################,0,397380,110
2/15/2021 7:36,1.2.5,ProRat,4,4.05,1,12,Left,Left,8920,377,569,11,nan,0.07,###############################################################################################################################################################################################################################################################,0,397380,110
2/15/2021 7:36,1.2.5,ProRat,4,4.05,1,12,Left,Left,8921,377,569,11,nan,0,###############################################################################################################################################################################################################################################################,0,397380,110
2/15/2021 7:36,1.2.5,ProRat,4,4.05,1,12,Left,Left,8922,377,569,11,nan,0.26,###############################################################################################################################################################################################################################################################,0,397380,110
2/15/2021 7:36,1.2.5,ProRat,4,4.05,1,12,Left,Left,8923,377,569,11,nan,0,###############################################################################################################################################################################################################################################################,0,397380,110
2/15/2021 7:36,1.2.5,ProRat,4,4.05,1,12,Left,Left,8924,377,569,11,nan,0.31,###############################################################################################################################################################################################################################################################,0,397380,110
2/15/2021 7:36,1.2.5,ProRat,4,4.05,1,12,Left,Left,8925,377,569,11,nan,0.12,###############################################################################################################################################################################################################################################################,0,397380,110
2/15/2021 7:36,1.2.5,ProRat,4,4.05,1,12,Left,Left,8926,377,569,11,nan,0.03,###############################################################################################################################################################################################################################################################,0,397380,110
2/15/2021 7:36,1.2.5,ProRat,4,4.05,1,12,Left,Left,8927,377,569,11,nan,0.29,###############################################################################################################################################################################################################################################################,0,397380,110
2/15/2021 7:36,1.2.5,ProRat,4,4.05,1,12,Left,Left,8928,377,569,11,nan,0.22,###############################################################################################################################################################################################################################################################,0,397380,110
2/15/2021 7:37,1.2.5,ProRat,4,4.05,2,12,Pellet,Left,8928,377,570,12,0.13,nan,###############################################################################################################################################################################################################################################################,60,397440,110
2/15/2021 7:42,1.2.5,ProRat,4,4.05,1,13,Right,Left,8928,378,570,12,nan,0.23,###############################################################################################################################################################################################################################################################,299.9999998,397740,110
2/15/2021 7:42,1.2.5,ProRat,4,4.05,1,13,Left,Left,8929,378,570,12,nan,0.17,###############################################################################################################################################################################################################################################################,0,397740,110
2/15/2021 7:42,1.2.5,ProRat,4,4.05,1,13,Left,Left,8930,378,570,12,nan,0.19,###############################################################################################################################################################################################################################################################,0,397740,110
2/15/2021 7:42,1.2.5,ProRat,4,4.05,1,13,Left,Left,8931,378,570,12,nan,0.47,###############################################################################################################################################################################################################################################################,0,397740,110
2/15/2021 7:42,1.2.5,ProRat,4,4.05,1,13,Left,Left,8932,378,570,12,nan,0.18,###############################################################################################################################################################################################################################################################,0,397740,110
2/15/2021 7:42,1.2.5,ProRat,4,4.05,1,13,Left,Left,8933,378,570,12,nan,0.08,###############################################################################################################################################################################################################################################################,0,397740,110
2/15/2021 7:42,1.2.5,ProRat,4,4.05,1,13,Left,Left,8934,378,570,12,nan,0.09,###############################################################################################################################################################################################################################################################,0,397740,110
2/15/2021 7:42,1.2.5,ProRat,4,4.05,1,13,Left,Left,8935,378,570,12,nan,0.19,###############################################################################################################################################################################################################################################################,0,397740,110
2/15/2021 7:50,1.2.5,ProRat,4,4.05,1,13,Left,Left,8936,378,570,12,nan,0.08,###############################################################################################################################################################################################################################################################,480.0000005,398220,110
2/15/2021 7:50,1.2.5,ProRat,4,4.05,1,13,Left,Left,8937,378,570,12,nan,0.03,###############################################################################################################################################################################################################################################################,0,398220,110
2/15/2021 7:50,1.2.5,ProRat,4,4.05,1,13,Left,Left,8938,378,570,12,nan,0,###############################################################################################################################################################################################################################################################,0,398220,110
2/15/2021 7:52,1.2.5,ProRat,4,4.05,1,13,Left,Left,8939,378,570,12,nan,0.01,###############################################################################################################################################################################################################################################################,119.9999998,398340,110
2/15/2021 7:52,1.2.5,ProRat,4,4.05,1,13,Left,Left,8940,378,570,12,nan,0.04,###############################################################################################################################################################################################################################################################,0,398340,110
2/15/2021 7:52,1.2.5,ProRat,4,4.05,1,13,Left,Left,8941,378,570,12,nan,0.01,###############################################################################################################################################################################################################################################################,0,398340,110
2/15/2021 7:52,1.2.5,ProRat,4,4.05,1,13,Pellet,Left,8941,378,571,13,0.26,nan,###############################################################################################################################################################################################################################################################,0,398340,110
2/15/2021 7:53,1.2.5,ProRat,4,4.05,1,15,Left,Left,8942,378,571,13,nan,0.32,###############################################################################################################################################################################################################################################################,60,398400,110
2/15/2021 7:53,1.2.5,ProRat,4,4.05,1,15,Left,Left,8943,378,571,13,nan,0.48,###############################################################################################################################################################################################################################################################,0,398400,110
2/15/2021 7:53,1.2.5,ProRat,4,4.05,1,15,Left,Left,8944,378,571,13,nan,0.13,###############################################################################################################################################################################################################################################################,0,398400,110
2/15/2021 7:53,1.2.5,ProRat,4,4.05,1,15,Left,Left,8945,378,571,13,nan,0.4,###############################################################################################################################################################################################################################################################,0,398400,110
2/15/2021 7:53,1.2.5,ProRat,4,4.05,1,15,Left,Left,8946,378,571,13,nan,0.5,###############################################################################################################################################################################################################################################################,0,398400,110
2/15/2021 7:53,1.2.5,ProRat,4,4.05,1,15,Left,Left,8947,378,571,13,nan,0.24,###############################################################################################################################################################################################################################################################,0,398400,110
2/15/2021 7:54,1.2.5,ProRat,4,4.05,1,15,Right,Left,8947,379,571,13,nan,0.19,###############################################################################################################################################################################################################################################################,60.00000024,398460,110
2/15/2021 7:54,1.2.5,ProRat,4,4.05,1,15,Left,Left,8948,379,571,13,nan,0.26,###############################################################################################################################################################################################################################################################,0,398460,110
2/15/2021 7:54,1.2.5,ProRat,4,4.05,1,15,Left,Left,8949,379,571,13,nan,0.01,###############################################################################################################################################################################################################################################################,0,398460,110
2/15/2021 7:54,1.2.5,ProRat,4,4.05,1,15,Left,Left,8950,379,571,13,nan,0.39,###############################################################################################################################################################################################################################################################,0,398460,110
2/15/2021 7:54,1.2.5,ProRat,4,4.05,1,15,Left,Left,8951,379,571,13,nan,0.25,###############################################################################################################################################################################################################################################################,0,398460,110
2/15/2021 7:54,1.2.5,ProRat,4,4.05,1,15,Left,Left,8952,379,571,13,nan,0,###############################################################################################################################################################################################################################################################,0,398460,110
2/15/2021 7:54,1.2.5,ProRat,4,4.05,1,15,Left,Left,8953,379,571,13,nan,0.01,###############################################################################################################################################################################################################################################################,0,398460,110
2/15/2021 7:54,1.2.5,ProRat,4,4.05,1,15,Left,Left,8954,379,571,13,nan,0.35,###############################################################################################################################################################################################################################################################,0,398460,110
2/15/2021 7:54,1.2.5,ProRat,4,4.05,1,15,Left,Left,8955,379,571,13,nan,0.62,###############################################################################################################################################################################################################################################################,0,398460,110
2/15/2021 7:54,1.2.5,ProRat,4,4.05,1,15,Left,Left,8956,379,571,13,nan,0,###############################################################################################################################################################################################################################################################,0,398460,110
2/15/2021 7:54,1.2.5,ProRat,4,4.05,2,15,Pellet,Left,8956,379,572,14,0.46,nan,###############################################################################################################################################################################################################################################################,0,398460,110
2/15/2021 7:55,1.2.5,ProRat,4,4.05,1,17,Left,Left,8957,379,572,14,nan,0.19,###############################################################################################################################################################################################################################################################,59.99999952,398520,110
2/15/2021 7:55,1.2.5,ProRat,4,4.05,1,17,Left,Left,8958,379,572,14,nan,0.62,###############################################################################################################################################################################################################################################################,0,398520,110
2/15/2021 7:55,1.2.5,ProRat,4,4.05,1,17,Left,Left,8959,379,572,14,nan,0.33,###############################################################################################################################################################################################################################################################,0,398520,110
2/15/2021 7:55,1.2.5,ProRat,4,4.05,1,17,Left,Left,8960,379,572,14,nan,0.14,###############################################################################################################################################################################################################################################################,0,398520,110
2/15/2021 7:55,1.2.5,ProRat,4,4.05,1,17,Left,Left,8961,379,572,14,nan,0,###############################################################################################################################################################################################################################################################,0,398520,110
2/15/2021 7:55,1.2.5,ProRat,4,4.05,1,17,Left,Left,8962,379,572,14,nan,0,###############################################################################################################################################################################################################################################################,0,398520,110
2/15/2021 7:55,1.2.5,ProRat,4,4.05,1,17,Left,Left,8963,379,572,14,nan,0,###############################################################################################################################################################################################################################################################,0,398520,110
2/15/2021 7:55,1.2.5,ProRat,4,4.05,1,17,Left,Left,8964,379,572,14,nan,0.56,###############################################################################################################################################################################################################################################################,0,398520,110
2/15/2021 7:55,1.2.5,ProRat,4,4.05,1,17,Left,Left,8965,379,572,14,nan,0.16,###############################################################################################################################################################################################################################################################,0,398520,110
2/15/2021 7:55,1.2.5,ProRat,4,4.05,1,17,Left,Left,8966,379,572,14,nan,0.58,###############################################################################################################################################################################################################################################################,0,398520,110
2/15/2021 7:56,1.2.5,ProRat,4,4.05,1,17,Left,Left,8967,379,572,14,nan,0.17,###############################################################################################################################################################################################################################################################,60.00000024,398580,110
2/15/2021 7:56,1.2.5,ProRat,4,4.05,1,17,Left,Left,8968,379,572,14,nan,0,###############################################################################################################################################################################################################################################################,0,398580,110
2/15/2021 7:56,1.2.5,ProRat,4,4.05,1,17,Left,Left,8969,379,572,14,nan,0.12,###############################################################################################################################################################################################################################################################,0,398580,110
2/15/2021 7:56,1.2.5,ProRat,4,4.05,1,17,Left,Left,8970,379,572,14,nan,0.46,###############################################################################################################################################################################################################################################################,0,398580,110
2/15/2021 8:01,1.2.5,ProRat,4,4.05,1,17,Right,Left,8970,380,572,14,nan,0.14,###############################################################################################################################################################################################################################################################,299.9999998,398880,110
2/15/2021 8:05,1.2.5,ProRat,4,4.05,1,17,Left,Left,8971,380,572,14,nan,0.46,###############################################################################################################################################################################################################################################################,240.0000002,399120,110
2/15/2021 8:08,1.2.5,ProRat,4,4.05,1,17,Right,Left,8971,381,572,14,nan,0.02,###############################################################################################################################################################################################################################################################,180,399300,110
2/15/2021 8:08,1.2.5,ProRat,4,4.05,1,17,Right,Left,8971,382,572,14,nan,0,###############################################################################################################################################################################################################################################################,0,399300,110
2/15/2021 8:09,1.2.5,ProRat,4,4.05,1,17,Right,Left,8971,383,572,14,nan,0.01,###############################################################################################################################################################################################################################################################,60,399360,110
2/15/2021 9:40,1.2.5,ProRat,4,4.05,1,1,Right,Left,8971,384,572,0,nan,0.07,###############################################################################################################################################################################################################################################################,5460,404820,112
2/15/2021 9:45,1.2.5,ProRat,4,4.05,1,1,Left,Left,8972,384,572,0,nan,0.14,###############################################################################################################################################################################################################################################################,299.9999998,405120,112
2/15/2021 9:45,1.2.5,ProRat,4,4.05,2,1,Pellet,Left,8972,384,573,1,0.52,nan,###############################################################################################################################################################################################################################################################,0,405120,112
2/15/2021 9:47,1.2.5,ProRat,4,4.05,1,1,Left,Left,8973,384,573,1,nan,0.06,###############################################################################################################################################################################################################################################################,119.9999998,405240,112
