MM:DD:YYYY hh:mm:ss,LibaryVersion,Sessiontype,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
2/5/2021 7:58,1.1.4,ProRat2,4,3.89,0,9,Left,Left,6879,723,452,9,nan,0
2/5/2021 7:59,1.1.4,ProRat2,4,3.89,0,9,Right,Left,6879,724,452,9,nan,0.2
2/5/2021 8:01,1.1.4,ProRat2,4,3.89,0,9,Left,Left,6880,724,452,9,nan,0.25
2/5/2021 8:01,1.1.4,ProRat2,4,3.89,0,9,Left,Left,6881,724,452,9,nan,0.45
2/5/2021 8:01,1.1.4,ProRat2,4,3.89,0,9,Left,Left,6882,724,452,9,nan,0.85
2/5/2021 8:01,1.1.4,ProRat2,4,3.89,0,9,Left,Left,6883,724,452,9,nan,0.24
2/5/2021 8:01,1.1.4,ProRat2,4,3.89,0,9,Left,Left,6884,724,452,9,nan,0.23
2/5/2021 8:01,1.1.4,ProRat2,4,3.89,0,9,Left,Left,6885,724,452,9,nan,0.59
2/5/2021 8:01,1.1.4,ProRat2,4,3.89,0,9,Pellet,Left,6885,724,453,10,0.06,nan
2/5/2021 8:05,1.1.4,ProRat2,4,3.89,0,10,Left,Left,6886,724,453,10,nan,0.14
2/5/2021 8:05,1.1.4,ProRat2,4,3.89,0,10,Left,Left,6887,724,453,10,nan,0.37
2/5/2021 8:05,1.1.4,ProRat2,4,3.89,0,10,Left,Left,6888,724,453,10,nan,0
2/5/2021 8:05,1.1.4,ProRat2,4,3.89,0,10,Left,Left,6889,724,453,10,nan,0
2/5/2021 8:05,1.1.4,ProRat2,4,3.89,0,10,Left,Left,6890,724,453,10,nan,0.2
2/5/2021 8:05,1.1.4,ProRat2,4,3.89,0,10,Left,Left,6891,724,453,10,nan,0.03
2/5/2021 8:05,1.1.4,ProRat2,4,3.89,0,10,Left,Left,6892,724,453,10,nan,0.37
2/5/2021 8:05,1.1.4,ProRat2,4,3.89,0,10,Left,Left,6893,724,453,10,nan,0.27
2/5/2021 8:05,1.1.4,ProRat2,4,3.89,0,10,Left,Left,6894,724,453,10,nan,0.31
2/5/2021 8:05,1.1.4,ProRat2,4,3.89,0,10,Left,Left,6895,724,453,10,nan,0.22
2/5/2021 8:05,1.1.4,ProRat2,4,3.89,0,10,Pellet,Left,6895,724,454,11,0.06,nan
2/5/2021 8:06,1.1.4,ProRat2,4,3.89,0,12,Right,Left,6895,725,454,11,nan,0.08
2/5/2021 8:16,1.1.4,ProRat2,4,3.89,0,12,Left,Left,6896,725,454,11,nan,0.01
2/5/2021 8:16,1.1.4,ProRat2,4,3.89,0,12,Left,Left,6897,725,454,11,nan,0.02
2/5/2021 8:17,1.1.4,ProRat2,4,3.89,0,12,Left,Left,6898,725,454,11,nan,0.12
2/5/2021 8:17,1.1.4,ProRat2,4,3.89,0,12,Left,Left,6899,725,454,11,nan,0.02
2/5/2021 8:17,1.1.4,ProRat2,4,3.89,0,12,Left,Left,6900,725,454,11,nan,0.29
2/5/2021 8:17,1.1.4,ProRat2,4,3.89,0,12,Left,Left,6901,725,454,11,nan,0.3
2/5/2021 8:17,1.1.4,ProRat2,4,3.89,0,12,Left,Left,6902,725,454,11,nan,0.21
2/5/2021 8:17,1.1.4,ProRat2,4,3.89,0,12,Left,Left,6903,725,454,11,nan,0.38
2/5/2021 8:17,1.1.4,ProRat2,4,3.89,0,12,Left,Left,6904,725,454,11,nan,0.25
2/5/2021 8:17,1.1.4,ProRat2,4,3.89,0,12,Left,Left,6905,725,454,11,nan,0
2/5/2021 8:17,1.1.4,ProRat2,4,3.89,0,12,Left,Left,6906,725,454,11,nan,0
2/5/2021 8:17,1.1.4,ProRat2,4,3.89,0,12,Left,Left,6907,725,454,11,nan,0
2/5/2021 8:17,1.1.4,ProRat2,4,3.89,0,12,Pellet,Left,6907,725,455,12,0.44,nan
2/5/2021 8:48,1.1.4,ProRat2,4,3.89,0,1,Left,Left,6908,725,455,0,nan,0.15
2/5/2021 8:48,1.1.4,ProRat2,4,3.89,0,1,Pellet,Left,6908,725,456,1,0.19,nan
2/5/2021 8:48,1.1.4,ProRat2,4,3.89,0,1,Left,Left,6909,725,456,1,nan,0.21
2/5/2021 8:48,1.1.4,ProRat2,4,3.89,0,1,Pellet,Left,6909,725,457,2,0.76,nan
2/5/2021 8:49,1.1.4,ProRat2,4,3.89,0,2,Left,Left,6910,725,457,2,nan,0.17
2/5/2021 8:49,1.1.4,ProRat2,4,3.89,0,2,Left,Left,6911,725,457,2,nan,0.02
2/5/2021 8:49,1.1.4,ProRat2,4,3.89,0,2,Pellet,Left,6911,725,458,3,0.38,nan
2/5/2021 8:50,1.1.4,ProRat2,4,3.89,0,2,Left,Left,6912,725,458,3,nan,0.18
2/5/2021 8:50,1.1.4,ProRat2,4,3.89,0,2,Left,Left,6913,725,458,3,nan,0.29
2/5/2021 8:50,1.1.4,ProRat2,4,3.89,0,2,Pellet,Left,6913,725,459,4,0.7,nan
2/5/2021 8:50,1.1.4,ProRat2,4,3.89,0,3,Left,Left,6914,725,459,4,nan,0.55
2/5/2021 8:51,1.1.4,ProRat2,4,3.89,0,3,Left,Left,6915,725,459,4,nan,0.35
2/5/2021 8:51,1.1.4,ProRat2,4,3.89,0,3,Left,Left,6916,725,459,4,nan,0.56
2/5/2021 8:51,1.1.4,ProRat2,4,3.89,0,3,Pellet,Left,6916,725,460,5,0.25,nan
2/5/2021 8:51,1.1.4,ProRat2,4,3.89,0,4,Left,Left,6917,725,460,5,nan,0.12
2/5/2021 8:52,1.1.4,ProRat2,4,3.89,0,4,Left,Left,6918,725,460,5,nan,0
2/5/2021 8:52,1.1.4,ProRat2,4,3.89,0,4,Left,Left,6919,725,460,5,nan,0.45
2/5/2021 8:52,1.1.4,ProRat2,4,3.89,0,4,Left,Left,6920,725,460,5,nan,0.01
2/5/2021 8:52,1.1.4,ProRat2,4,3.89,0,4,Pellet,Left,6920,725,461,6,0.25,nan
2/5/2021 8:54,1.1.4,ProRat2,4,3.89,0,5,Left,Left,6921,725,461,6,nan,0.05
2/5/2021 8:54,1.1.4,ProRat2,4,3.89,0,5,Left,Left,6922,725,461,6,nan,0.05
2/5/2021 8:54,1.1.4,ProRat2,4,3.89,0,5,Left,Left,6923,725,461,6,nan,0.17
2/5/2021 8:54,1.1.4,ProRat2,4,3.89,0,5,Left,Left,6924,725,461,6,nan,0.16
2/5/2021 8:54,1.1.4,ProRat2,4,3.89,0,5,Left,Left,6925,725,461,6,nan,0.04
2/5/2021 8:54,1.1.4,ProRat2,4,3.89,0,5,Pellet,Left,6925,725,462,7,0.19,nan
2/5/2021 8:56,1.1.4,ProRat2,4,3.89,0,6,Right,Left,6925,726,462,7,nan,0.19
2/5/2021 8:56,1.1.4,ProRat2,4,3.89,0,6,Left,Left,6926,726,462,7,nan,0
2/5/2021 8:56,1.1.4,ProRat2,4,3.89,0,6,Left,Left,6927,726,462,7,nan,0.22
2/5/2021 8:56,1.1.4,ProRat2,4,3.89,0,6,Left,Left,6928,726,462,7,nan,0.19
2/5/2021 8:56,1.1.4,ProRat2,4,3.89,0,6,Left,Left,6929,726,462,7,nan,0.27
2/5/2021 8:56,1.1.4,ProRat2,4,3.89,0,6,Left,Left,6930,726,462,7,nan,0.12
2/5/2021 8:56,1.1.4,ProRat2,4,3.89,0,6,Left,Left,6931,726,462,7,nan,0.07
2/5/2021 8:56,1.1.4,ProRat2,4,3.89,0,6,Pellet,Left,6931,726,463,8,0.51,nan
2/5/2021 8:57,1.1.4,ProRat2,4,3.89,0,7,Left,Left,6932,726,463,8,nan,0.95
2/5/2021 8:57,1.1.4,ProRat2,4,3.89,0,7,Left,Left,6933,726,463,8,nan,0
2/5/2021 8:57,1.1.4,ProRat2,4,3.89,0,7,Left,Left,6934,726,463,8,nan,0.39
2/5/2021 8:57,1.1.4,ProRat2,4,3.89,0,7,Left,Left,6935,726,463,8,nan,0.47
2/5/2021 8:57,1.1.4,ProRat2,4,3.89,0,7,Left,Left,6936,726,463,8,nan,0.42
2/5/2021 8:58,1.1.4,ProRat2,4,3.89,0,7,Left,Left,6937,726,463,8,nan,0.07
2/5/2021 8:58,1.1.4,ProRat2,4,3.89,0,7,Left,Left,6938,726,463,8,nan,0.31
2/5/2021 8:58,1.1.4,ProRat2,4,3.89,0,7,Pellet,Left,6938,726,464,9,0.32,nan
2/5/2021 9:00,1.1.4,ProRat2,4,3.89,0,9,Right,Left,6938,727,464,9,nan,0.15
2/5/2021 9:00,1.1.4,ProRat2,4,3.89,0,9,Left,Left,6939,727,464,9,nan,0.03
2/5/2021 9:00,1.1.4,ProRat2,4,3.89,0,9,Left,Left,6940,727,464,9,nan,0
2/5/2021 9:00,1.1.4,ProRat2,4,3.89,0,9,Left,Left,6941,727,464,9,nan,0.01
2/5/2021 9:00,1.1.4,ProRat2,4,3.89,0,9,Left,Left,6942,727,464,9,nan,0.02
2/5/2021 9:00,1.1.4,ProRat2,4,3.89,0,9,Left,Left,6943,727,464,9,nan,0
2/5/2021 9:00,1.1.4,ProRat2,4,3.89,0,9,Left,Left,6944,727,464,9,nan,0
2/5/2021 9:00,1.1.4,ProRat2,4,3.89,0,9,Left,Left,6945,727,464,9,nan,0.04
2/5/2021 9:00,1.1.4,ProRat2,4,3.89,0,9,Left,Left,6946,727,464,9,nan,0.01
2/5/2021 9:00,1.1.4,ProRat2,4,3.89,0,9,Left,Left,6947,727,464,9,nan,0.67
2/5/2021 9:00,1.1.4,ProRat2,4,3.89,0,9,Pellet,Left,6947,727,465,10,0.13,nan
2/5/2021 9:36,1.1.4,ProRat2,4,3.89,0,1,Left,Left,6948,727,465,0,nan,0.02
2/5/2021 9:36,1.1.4,ProRat2,4,3.89,0,1,Pellet,Left,6948,727,466,1,0.7,nan
2/5/2021 9:37,1.1.4,ProRat2,4,3.89,0,1,Left,Left,6949,727,466,1,nan,0.01
2/5/2021 9:37,1.1.4,ProRat2,4,3.89,0,1,Pellet,Left,6949,727,467,2,0.95,nan
2/5/2021 9:38,1.1.4,ProRat2,4,3.89,0,2,Left,Left,6950,727,467,2,nan,0.03
2/5/2021 9:38,1.1.4,ProRat2,4,3.89,0,2,Left,Left,6951,727,467,2,nan,0.03
2/5/2021 9:38,1.1.4,ProRat2,4,3.89,0,2,Pellet,Left,6951,727,468,3,0.06,nan
2/5/2021 9:39,1.1.4,ProRat2,4,3.89,0,2,Left,Left,6952,727,468,3,nan,0.05
2/5/2021 9:39,1.1.4,ProRat2,4,3.89,0,2,Left,Left,6953,727,468,3,nan,0.03
2/5/2021 9:39,1.1.4,ProRat2,4,3.89,0,2,Pellet,Left,6953,727,469,4,0.32,nan
2/5/2021 9:40,1.1.4,ProRat2,4,3.89,0,3,Left,Left,6954,727,469,4,nan,0.02
2/5/2021 9:40,1.1.4,ProRat2,4,3.89,0,3,Left,Left,6955,727,469,4,nan,0.18
2/5/2021 9:40,1.1.4,ProRat2,4,3.89,0,3,Left,Left,6956,727,469,4,nan,0.11
2/5/2021 9:40,1.1.4,ProRat2,4,3.89,0,3,Pellet,Left,6956,727,470,5,0.19,nan
2/5/2021 9:41,1.1.4,ProRat2,4,3.89,0,4,Right,Left,6956,728,470,5,nan,0.27
2/5/2021 9:41,1.1.4,ProRat2,4,3.89,0,4,Left,Left,6957,728,470,5,nan,0.45
2/5/2021 9:41,1.1.4,ProRat2,4,3.89,0,4,Left,Left,6958,728,470,5,nan,0.14
2/5/2021 9:41,1.1.4,ProRat2,4,3.89,0,4,Left,Left,6959,728,470,5,nan,0.61
2/5/2021 9:41,1.1.4,ProRat2,4,3.89,0,4,Left,Left,6960,728,470,5,nan,0.02
2/5/2021 9:41,1.1.4,ProRat2,4,3.89,0,4,Pellet,Left,6960,728,471,6,0.38,nan
2/5/2021 10:28,1.1.4,ProRat2,4,3.89,0,1,Left,Left,6961,728,471,0,nan,0.04
2/5/2021 10:28,1.1.4,ProRat2,4,3.89,0,1,Pellet,Left,6961,728,472,1,0.63,nan
2/5/2021 10:29,1.1.4,ProRat2,4,3.89,0,1,Left,Left,6962,728,472,1,nan,0.32
2/5/2021 10:29,1.1.4,ProRat2,4,3.89,0,1,Pellet,Left,6962,728,473,2,0.19,nan
2/5/2021 10:30,1.1.4,ProRat2,4,3.89,0,2,Left,Left,6963,728,473,2,nan,0.28
2/5/2021 10:30,1.1.4,ProRat2,4,3.89,0,2,Left,Left,6964,728,473,2,nan,0.07
2/5/2021 10:30,1.1.4,ProRat2,4,3.89,0,2,Pellet,Left,6964,728,474,3,0.51,nan
2/5/2021 10:30,1.1.4,ProRat2,4,3.89,0,2,Left,Left,6965,728,474,3,nan,0.09
2/5/2021 10:30,1.1.4,ProRat2,4,3.89,0,2,Left,Left,6966,728,474,3,nan,0.08
2/5/2021 10:30,1.1.4,ProRat2,4,3.89,0,2,Pellet,Left,6966,728,475,4,0.19,nan
2/5/2021 10:31,1.1.4,ProRat2,4,3.89,0,3,Left,Left,6967,728,475,4,nan,0.04
2/5/2021 10:31,1.1.4,ProRat2,4,3.89,0,3,Left,Left,6968,728,475,4,nan,0.04
2/5/2021 10:31,1.1.4,ProRat2,4,3.89,0,3,Left,Left,6969,728,475,4,nan,0.11
2/5/2021 10:31,1.1.4,ProRat2,4,3.89,0,3,Pellet,Left,6969,728,476,5,0.06,nan
2/5/2021 10:32,1.1.4,ProRat2,4,3.89,0,4,Left,Left,6970,728,476,5,nan,0.27
2/5/2021 10:32,1.1.4,ProRat2,4,3.89,0,4,Left,Left,6971,728,476,5,nan,0
2/5/2021 10:32,1.1.4,ProRat2,4,3.89,0,4,Left,Left,6972,728,476,5,nan,0.79
2/5/2021 10:32,1.1.4,ProRat2,4,3.89,0,4,Left,Left,6973,728,476,5,nan,0.01
2/5/2021 10:32,1.1.4,ProRat2,4,3.89,0,4,Pellet,Left,6973,728,477,6,0.06,nan
2/5/2021 10:33,1.1.4,ProRat2,4,3.89,0,5,Left,Left,6974,728,477,6,nan,0.13
2/5/2021 10:33,1.1.4,ProRat2,4,3.89,0,5,Left,Left,6975,728,477,6,nan,0.19
2/5/2021 10:33,1.1.4,ProRat2,4,3.89,0,5,Left,Left,6976,728,477,6,nan,0.18
2/5/2021 10:33,1.1.4,ProRat2,4,3.89,0,5,Left,Left,6977,728,477,6,nan,0.68
2/5/2021 10:33,1.1.4,ProRat2,4,3.89,0,5,Left,Left,6978,728,477,6,nan,0.29
2/5/2021 10:33,1.1.4,ProRat2,4,3.89,0,5,Pellet,Left,6978,728,478,7,0.25,nan
2/5/2021 10:34,1.1.4,ProRat2,4,3.89,0,6,Left,Left,6979,728,478,7,nan,0
2/5/2021 10:34,1.1.4,ProRat2,4,3.89,0,6,Right,Left,6979,729,478,7,nan,0.09
2/5/2021 11:21,1.1.4,ProRat2,4,3.89,0,1,Left,Left,6980,729,478,0,nan,0.07
2/5/2021 11:21,1.1.4,ProRat2,4,3.89,0,1,Pellet,Left,6980,729,479,1,0.63,nan
2/5/2021 11:22,1.1.4,ProRat2,4,3.89,0,1,Left,Left,6981,729,479,1,nan,0.33
2/5/2021 11:22,1.1.4,ProRat2,4,3.89,0,1,Pellet,Left,6981,729,480,2,0.57,nan
2/5/2021 11:23,1.1.4,ProRat2,4,3.89,0,2,Left,Left,6982,729,480,2,nan,0
2/5/2021 11:23,1.1.4,ProRat2,4,3.89,0,2,Left,Left,6983,729,480,2,nan,0.39
2/5/2021 11:23,1.1.4,ProRat2,4,3.89,0,2,Pellet,Left,6983,729,481,3,0.51,nan
2/5/2021 11:23,1.1.4,ProRat2,4,3.89,0,2,Left,Left,6984,729,481,3,nan,0.06
2/5/2021 11:24,1.1.4,ProRat2,4,3.89,0,2,Left,Left,6985,729,481,3,nan,0.02
2/5/2021 11:24,1.1.4,ProRat2,4,3.89,0,2,Pellet,Left,6985,729,482,4,0.06,nan
2/5/2021 11:24,1.1.4,ProRat2,4,3.89,0,3,Left,Left,6986,729,482,4,nan,0.13
2/5/2021 11:24,1.1.4,ProRat2,4,3.89,0,3,Left,Left,6987,729,482,4,nan,0.71
2/5/2021 11:24,1.1.4,ProRat2,4,3.89,0,3,Left,Left,6988,729,482,4,nan,0.77
2/5/2021 11:24,1.1.4,ProRat2,4,3.89,0,3,Pellet,Left,6988,729,483,5,0.19,nan
2/5/2021 11:25,1.1.4,ProRat2,4,3.89,0,4,Left,Left,6989,729,483,5,nan,0.66
2/5/2021 11:25,1.1.4,ProRat2,4,3.89,0,4,Left,Left,6990,729,483,5,nan,0.18
2/5/2021 11:25,1.1.4,ProRat2,4,3.89,0,4,Left,Left,6991,729,483,5,nan,0.6
2/5/2021 11:25,1.1.4,ProRat2,4,3.89,0,4,Left,Left,6992,729,483,5,nan,0.3
2/5/2021 11:25,1.1.4,ProRat2,4,3.89,0,4,Pellet,Left,6992,729,484,6,0.13,nan
2/5/2021 11:30,1.1.4,ProRat2,4,3.89,0,5,Left,Left,6993,729,484,6,nan,0.12
2/5/2021 11:31,1.1.4,ProRat2,4,3.89,0,5,Left,Left,6994,729,484,6,nan,0.03
2/5/2021 11:32,1.1.4,ProRat2,4,3.89,0,5,Left,Left,6995,729,484,6,nan,0.02
2/5/2021 11:32,1.1.4,ProRat2,4,3.89,0,5,Left,Left,6996,729,484,6,nan,0.1
2/5/2021 11:32,1.1.4,ProRat2,4,3.89,0,5,Left,Left,6997,729,484,6,nan,0.7
2/5/2021 11:32,1.1.4,ProRat2,4,3.89,0,5,Pellet,Left,6997,729,485,7,0.44,nan
2/5/2021 11:32,1.1.4,ProRat2,4,3.89,0,6,Left,Left,6998,729,485,7,nan,0.03
2/5/2021 11:32,1.1.4,ProRat2,4,3.89,0,6,Left,Left,6999,729,485,7,nan,0.29
2/5/2021 11:32,1.1.4,ProRat2,4,3.89,0,6,Left,Left,7000,729,485,7,nan,0.2
2/5/2021 11:32,1.1.4,ProRat2,4,3.89,0,6,Left,Left,7001,729,485,7,nan,0.24
2/5/2021 11:32,1.1.4,ProRat2,4,3.89,0,6,Left,Left,7002,729,485,7,nan,0.22
2/5/2021 11:32,1.1.4,ProRat2,4,3.89,0,6,Left,Left,7003,729,485,7,nan,0.45
2/5/2021 11:33,1.1.4,ProRat2,4,3.89,0,6,Pellet,Left,7003,729,486,8,0.06,nan
2/5/2021 11:36,1.1.4,ProRat2,4,3.89,0,7,Right,Left,7003,730,486,8,nan,0
2/5/2021 11:36,1.1.4,ProRat2,4,3.89,0,7,Right,Left,7003,731,486,8,nan,0.02
2/5/2021 11:36,1.1.4,ProRat2,4,3.89,0,7,Right,Left,7003,732,486,8,nan,0
2/5/2021 11:36,1.1.4,ProRat2,4,3.89,0,7,Right,Left,7003,733,486,8,nan,0.11
2/5/2021 11:36,1.1.4,ProRat2,4,3.89,0,7,Right,Left,7003,734,486,8,nan,1
2/5/2021 11:36,1.1.4,ProRat2,4,3.89,0,7,Right,Left,7003,735,486,8,nan,0.02
2/5/2021 11:36,1.1.4,ProRat2,4,3.89,0,7,Right,Left,7003,736,486,8,nan,0.4
2/5/2021 11:36,1.1.4,ProRat2,4,3.89,0,7,Left,Left,7004,736,486,8,nan,0.05
2/5/2021 11:36,1.1.4,ProRat2,4,3.89,0,7,Left,Left,7005,736,486,8,nan,0
2/5/2021 11:36,1.1.4,ProRat2,4,3.89,0,7,Left,Left,7006,736,486,8,nan,0.19
2/5/2021 11:36,1.1.4,ProRat2,4,3.89,0,7,Left,Left,7007,736,486,8,nan,0.47
2/5/2021 11:36,1.1.4,ProRat2,4,3.89,0,7,Left,Left,7008,736,486,8,nan,0.05
2/5/2021 11:36,1.1.4,ProRat2,4,3.89,0,7,Left,Left,7009,736,486,8,nan,1.12
2/5/2021 11:37,1.1.4,ProRat2,4,3.89,0,7,Left,Left,7010,736,486,8,nan,0.34
2/5/2021 11:37,1.1.4,ProRat2,4,3.89,0,7,Pellet,Left,7010,736,487,9,0.32,nan
2/5/2021 12:24,1.1.4,ProRat2,4,3.89,0,1,Left,Left,7011,736,487,0,nan,0.17
2/5/2021 12:24,1.1.4,ProRat2,4,3.89,0,1,Pellet,Left,7011,736,488,1,0.51,nan
2/5/2021 12:25,1.1.4,ProRat2,4,3.89,0,1,Left,Left,7012,736,488,1,nan,0.41
2/5/2021 12:25,1.1.4,ProRat2,4,3.89,0,1,Pellet,Left,7012,736,489,2,0.57,nan
2/5/2021 12:25,1.1.4,ProRat2,4,3.89,0,2,Left,Left,7013,736,489,2,nan,0.26
2/5/2021 12:25,1.1.4,ProRat2,4,3.89,0,2,Left,Left,7014,736,489,2,nan,0.02
2/5/2021 12:25,1.1.4,ProRat2,4,3.89,0,2,Pellet,Left,7014,736,490,3,0.63,nan
2/5/2021 12:26,1.1.4,ProRat2,4,3.89,0,2,Left,Left,7015,736,490,3,nan,0.38
2/5/2021 12:26,1.1.4,ProRat2,4,3.89,0,2,Left,Left,7016,736,490,3,nan,0.76
2/5/2021 12:26,1.1.4,ProRat2,4,3.89,0,2,Pellet,Left,7016,736,491,4,0.25,nan
2/5/2021 12:27,1.1.4,ProRat2,4,3.89,0,3,Left,Left,7017,736,491,4,nan,0.02
2/5/2021 12:27,1.1.4,ProRat2,4,3.89,0,3,Left,Left,7018,736,491,4,nan,0.25
2/5/2021 12:27,1.1.4,ProRat2,4,3.89,0,3,Left,Left,7019,736,491,4,nan,0.48
2/5/2021 12:27,1.1.4,ProRat2,4,3.89,0,3,Pellet,Left,7019,736,492,5,0.51,nan
2/5/2021 12:28,1.1.4,ProRat2,4,3.89,0,4,Left,Left,7020,736,492,5,nan,0.07
2/5/2021 12:28,1.1.4,ProRat2,4,3.89,0,4,Left,Left,7021,736,492,5,nan,0.04
2/5/2021 12:28,1.1.4,ProRat2,4,3.89,0,4,Left,Left,7022,736,492,5,nan,0
2/5/2021 12:28,1.1.4,ProRat2,4,3.89,0,4,Left,Left,7023,736,492,5,nan,0.23
2/5/2021 12:28,1.1.4,ProRat2,4,3.89,0,4,Pellet,Left,7023,736,493,6,0.32,nan
2/5/2021 13:01,1.1.4,ProRat2,4,3.89,0,1,Left,Left,7024,736,493,0,nan,0.2
