TimeStamp,Events,CH1-410,CH1-470,Unnamed: 4,ToneStart,PelletGrab

0.0,,814.073,1253.668,,0,0

66.667,,806.673,1233.131,,0,0

133.33,,802.526,1206.568,,0,0

199.999,,797.515,1187.648,,0,0

266.666,,792.947,1166.146,,0,0

333.33,,788.895,1152.456,,0,0

400.002,,784.808,1136.123,,0,0

466.664,,780.347,1127.894,,0,0

533.332,,779.433,1120.816,,0,0

599.995,,776.184,1117.156,,0,0

666.665,,772.158,1110.071,,0,0

733.328,,775.386,1124.323,,0,0

800.0,,770.594,1123.88,,0,0

866.666,,762.678,1133.897,,0,0

933.332,,767.227,1144.626,,0,0

1000.001,,765.568,1152.864,,0,0

1066.668,,760.26,1156.257,,0,0

1133.329,,753.36,1164.976,,0,0

1200.0,,760.77,1163.488,,0,0

1266.668,,756.344,1150.24,,0,0

1333.332,,761.269,1149.785,,0,0

1399.996,,761.797,1146.891,,0,0

1466.664,,761.887,1139.173,,0,0

1533.328,,761.728,1134.643,,0,0

1599.997,,762.971,1124.94,,0,0

1666.662,,758.54,1118.94,,0,0

1733.334,,757.704,1102.851,,0,0

1799.995,,761.281,1087.392,,0,0

1866.664,,764.704,1077.43,,0,0

1933.329,,760.4,1063.777,,0,0

2000.001,,765.08,1049.824,,0,0

2066.663,,761.976,1037.865,,0,0

2133.329,,757.806,1028.614,,0,0

2199.999,,752.585,1016.251,,0,0

2266.668,,751.194,1009.248,,0,0

2333.331,,749.762,1000.627,,0,0

2400.0,,748.687,992.287,,0,0

2466.666,,750.391,986.794,,0,0

2533.328,,749.399,984.801,,0,0

2599.997,,755.148,980.687,,0,0

2666.664,,754.077,972.49,,0,0

2733.332,,754.131,968.062,,0,0

2799.999,,754.903,964.333,,0,0

2866.664,,753.62,956.191,,0,0

2933.328,,752.017,950.836,,0,0

3000.0,,750.252,947.272,,0,0

3066.666,,748.456,941.353,,0,0

3133.331,,751.588,937.764,,0,0

3199.996,,750.573,937.407,,0,0

3266.668,,751.828,935.714,,0,0

3333.335,,752.679,928.95,,0,0

3399.996,,755.899,933.506,,0,0

3466.668,,754.054,935.075,,0,0

3533.329,,746.767,946.07,,0,0

3599.999,,745.379,953.993,,0,0

3666.666,,743.884,960.429,,0,0

3733.334,,752.659,973.105,,0,0

3799.995,,744.009,994.313,,0,0

3866.667,,754.447,1008.443,,0,0

3933.334,,752.801,1008.72,,0,0

3999.998,,743.102,1025.828,,0,0

4066.666,,752.083,1029.531,,0,0

4133.335,,752.638,1022.103,,0,0

4199.998,,741.013,1008.596,,0,0

4266.663,,742.927,1022.561,,0,0

4333.334,,749.645,1012.463,,0,0

4400.002,,743.518,1015.026,,0,0

4466.664,,742.268,1008.386,,0,0

4533.33,,746.841,1005.024,,0,0

4599.999,,746.66,1003.249,,0,0

4666.668,,748.783,1007.851,,0,0

4733.333,,757.513,998.922,,0,0

4800.0,,752.996,995.85,,0,0

4866.662,,758.043,1006.16,,0,0

4933.332,,751.238,1011.449,,0,0

5000.001,,749.577,1016.053,,0,0

5066.667,,753.074,1015.606,,0,0

5133.332,,743.888,1008.512,,0,0

5199.999,,744.241,999.394,,0,0

5266.663,,745.659,1002.712,,0,0

5333.335,,747.815,1001.603,,0,0

5399.995,,747.903,1000.093,,0,0

5466.667,,751.291,995.709,,0,0

5533.328,,741.41,999.097,,0,0

5599.996,,742.147,1002.544,,0,0

5666.666,,745.511,995.255,,0,0

5733.332,,741.765,992.683,,0,0

5799.995,,740.003,992.67,,0,0

5866.667,,740.941,1004.183,,0,0

5933.329,,750.131,1018.871,,0,0

5999.999,,745.66,1007.95,,0,0

6066.667,,746.091,1003.889,,0,0

6133.331,,747.838,999.182,,0,0

6199.998,,745.819,1000.065,,0,0

6266.668,,748.882,1017.681,,0,0

6333.332,,752.47,1019.828,,0,0

6399.996,,742.763,1029.905,,0,0

6466.665,,744.641,1043.294,,0,0

6533.331,,737.803,1061.355,,0,0

6599.996,,744.461,1079.663,,0,0

6666.667,,750.662,1073.514,,0,0

6733.329,,744.323,1073.073,,0,0

6799.997,,742.791,1075.214,,0,0

6866.665,,741.461,1085.329,,0,0

6933.329,,742.889,1086.43,,0,0

6999.997,,747.192,1086.174,,0,0

7066.661,,748.457,1080.801,,0,0

7133.328,,747.192,1080.178,,0,0

7199.995,,752.985,1075.684,,0,0

7266.667,,756.78,1078.911,,0,0

7333.333,,756.661,1083.253,,0,0

7399.998,,747.641,1088.536,,0,0

7466.663,,746.607,1079.465,,0,0

7533.333,,743.94,1094.762,,0,0

7599.999,,749.789,1086.227,,0,0

7666.666,,747.491,1083.97,,0,0

7733.33,,745.519,1067.002,,0,0

7799.996,,741.977,1058.426,,0,0

7866.662,,743.175,1055.604,,0,0

7933.33,,741.763,1044.23,,0,0

7999.998,,747.299,1037.266,,0,0

8066.667,,747.853,1032.342,,0,0

8133.334,,749.088,1024.3,,0,0

8200.001,,757.59,1009.771,,0,0

8266.662,,750.544,1001.552,,0,0

8333.335,,744.589,1000.297,,0,0

8399.999,,742.348,1000.071,,0,0

8466.664,,747.255,992.851,,0,0

8533.332,,745.168,990.071,,0,0

8599.999,,744.95,974.954,,0,0

8666.666,,740.991,969.603,,0,0

8733.332,,747.158,976.761,,0,0

8799.999,,751.937,965.972,,0,0

8866.663,,748.296,960.623,,0,0

8933.334,,749.931,963.758,,0,0

8999.998,,751.869,973.145,,0,0

9066.662,,750.012,985.011,,0,0

9133.332,,752.572,990.532,,0,0

9200.001,,753.58,996.449,,0,0

9266.666,,748.349,993.795,,0,0

9333.333,,746.155,1001.756,,0,0

