TimeStamp,Events,CH1-410,CH1-470,Unnamed: 4,ToneStart,PelletGrab

0.0,,531.145,588.928,,0,0

66.667,,534.685,584.582,,0,0

133.336,,516.28,560.466,,0,0

199.999,,506.422,565.782,,0,0

266.666,,509.875,565.44,,0,0

333.336,,515.695,571.926,,0,0

399.999,,511.87,555.871,,0,0

466.668,,507.01,561.636,,0,0

533.334,,507.147,561.9,,0,0

600.003,,511.292,566.131,,0,0

666.665,,510.717,562.364,,0,0

733.337,,507.9,564.731,,0,0

800.002,,509.468,567.441,,0,0

866.668,,503.998,562.498,,0,0

933.332,,501.077,563.903,,0,0

999.999,,503.687,568.634,,0,0

1066.67,,508.335,575.173,,0,0

1133.334,,514.595,578.744,,0,0

1200.005,,510.601,579.822,,0,0

1266.669,,517.589,578.287,,0,0

1333.338,,507.45,573.325,,0,0

1400.004,,509.696,574.648,,0,0

1466.665,,511.509,583.322,,0,0

1533.338,,516.024,575.421,,0,0

1600.0,,517.253,580.363,,0,0

1666.666,,510.776,574.011,,0,0

1733.335,,519.642,587.95,,0,0

1800.001,,513.223,580.867,,0,0

1866.668,,523.301,588.39,,0,0

1933.333,,514.53,578.502,,0,0

2000.005,,509.918,580.095,,0,0

2066.665,,513.599,581.106,,0,0

2133.333,,514.44,589.639,,0,0

2199.999,,517.776,580.805,,0,0

2266.666,,513.149,582.573,,0,0

2333.338,,513.749,575.799,,0,0

2400.003,,514.456,588.015,,0,0

2466.671,,516.037,576.224,,0,0

2533.338,,514.247,579.6,,0,0

2600.004,,519.09,576.068,,0,0

2666.665,,516.46,586.866,,0,0

2733.334,,519.192,578.899,,0,0

2800.0,,520.519,585.633,,0,0

2866.67,,512.343,576.362,,0,0

2933.338,,518.251,574.2,,0,0

3000.0,,517.064,581.557,,0,0

3066.666,,517.017,567.878,,0,0

3133.333,,516.789,569.833,,0,0

3200.003,,512.344,566.585,,0,0

3266.669,,515.231,564.715,,0,0

3333.338,,513.919,558.315,,0,0

3400.0,,513.904,557.217,,0,0

3466.665,,515.795,560.901,,0,0

3533.333,,520.014,552.956,,0,0

3600.001,,512.192,557.094,,0,0

3666.665,,513.663,557.193,,0,0

3733.332,,511.712,560.924,,0,0

3800.001,,512.508,559.158,,0,0

3866.668,,511.939,568.146,,0,0

3933.335,,514.348,571.181,,0,0

4000.003,,510.519,566.143,,0,0

4066.67,,507.58,574.908,,0,0

4133.334,,514.794,584.282,,0,0

4200.004,,515.572,583.702,,0,0

4266.667,,515.058,589.221,,0,0

4333.337,,523.367,592.544,,0,0

4399.999,,523.735,591.9,,0,0

4466.671,,517.979,582.268,,0,0

4533.332,,512.692,583.381,,0,0

4600.004,,521.001,579.836,,0,0

4666.672,,517.215,570.894,,0,0

4733.332,,510.898,566.688,,0,0

4800.002,,514.213,565.976,,0,0

4866.671,,512.067,566.893,,0,0

4933.334,,512.602,564.963,,0,0

5000.0,,508.58,565.392,,0,0

5066.667,,514.415,565.921,,0,0

5133.335,,515.691,573.803,,0,0

5200.003,,515.259,569.372,,0,0

5266.668,,511.288,576.532,,0,0

5333.333,,512.331,575.908,,0,0

5400.002,,514.834,577.811,,0,0

5466.67,,516.111,570.678,,0,0

5533.334,,516.101,572.017,,0,0

5600.0,,511.508,569.557,,0,0

5666.667,,511.107,577.619,,0,0

5733.333,,508.377,583.145,,0,0

5800.004,,513.098,591.022,,0,0

5866.669,,511.074,593.954,,0,0

5933.336,,510.875,590.711,,0,0

5999.999,,508.457,587.078,,0,0

6066.665,,512.453,583.016,,0,0

6133.336,,511.004,583.364,,0,0

6200.003,,517.292,579.512,,0,0

6266.667,,513.37,575.25,,0,0

6333.335,,510.438,573.56,,0,0

6400.004,,511.096,575.369,,0,0

6466.67,,511.237,568.193,,0,0

6533.335,,511.69,569.238,,0,0

6599.999,,510.02,564.613,,0,0

6666.67,,512.261,566.747,,0,0

6733.337,,512.533,563.273,,0,0

6800.001,,510.68,564.235,,0,0

6866.67,,512.769,560.046,,0,0

6933.338,,508.633,560.878,,0,0

7000.003,,510.836,562.06,,0,0

7066.667,,508.592,559.392,,0,0

7133.333,,512.252,564.266,,0,0

7200.002,,511.443,560.816,,0,0

7266.666,,512.732,563.754,,0,0

7333.334,,514.526,562.582,,0,0

7400.0,,513.882,562.332,,0,0

7466.667,,511.702,561.905,,0,0

7533.332,,510.607,566.707,,0,0

7600.0,,507.121,565.527,,0,0

7666.668,,511.891,567.702,,0,0

